"ntaxa" "mpd.obs" "mpd.rand.mean" "mpd.rand.sd" "mpd.obs.rank" "mpd.obs.z" "mpd.obs.p" "runs"
"MDPH1F914" 247 0.55389793818505 0.5565862633286 0.00488022002489685 280 -0.550861463178926 0.28 999
"MDPH1F715" 242 0.566226751826069 0.567595845280828 0.00457645600679361 338 -0.299160191363545 0.338 999
"MDPH2F514" 182 0.607237313460021 0.605837912730896 0.00633279241116858 567 0.220976883223975 0.567 999
"MDPH2F515" 197 0.593807171863669 0.593681105868118 0.00603568276452574 468 0.0208867828992003 0.468 999
"MDPH2F915" 223 0.560626244899608 0.562818562201356 0.00484345597164559 324 -0.452634919070653 0.324 999
"MINE1F514" 186 0.557197648358035 0.559561908071978 0.00580357849294031 341 -0.407379639444587 0.341 999
"MINE1F714" 219 0.567027252314524 0.568271293543135 0.00481278470865765 447 -0.2584867813374 0.447 999
"MINE1F914" 230 0.57629954471236 0.576924658032249 0.00459881351442426 501 -0.135929260433878 0.501 999
"MINE1F715" 235 0.571307685033642 0.572241568996529 0.00474609037105505 465.5 -0.196769106754007 0.4655 999
"MINE2F515" 199 0.587848503121669 0.587963110008135 0.00575474066823346 480 -0.019915213051891 0.48 999
"MINE2F915" 235 0.581297408983452 0.581661702314062 0.00449545511215659 478 -0.0810359177261152 0.478 999
"MINH1F514" 187 0.555344736932896 0.557420103209414 0.00569475737075353 336 -0.364434538892879 0.336 999
"MINH1F714" 231 0.581416841709016 0.581381365834873 0.00467023039204975 553 0.0075961721723482 0.553 999
"MINH1F914" 238 0.565138487040386 0.566676156375856 0.00482076412032442 418.5 -0.318967967959154 0.4185 999
"MINH1F715" 226 0.567255973254671 0.568844919659876 0.00473242632355814 363.5 -0.335757240909542 0.3635 999
"MINH2F515" 202 0.589235031279247 0.588950182659878 0.00542359318756906 507 0.052520277520536 0.507 999
"MINH2F915" 232 0.559786013584117 0.561266114316287 0.00456681144019612 395 -0.32409937470641 0.395 999
"MLBD2F115" 219 0.574739823216455 0.575303648369579 0.00493959859167921 468 -0.114143921344949 0.468 999
"MLBD2F415" 168 0.617185084830339 0.614326918721544 0.00776148846375344 620.5 0.3682497400006 0.6205 999
"MLBD2F515" 178 0.593226105503714 0.592834361051841 0.00537594430596444 557.5 0.0728698865868281 0.5575 999
"MLBD2F715" 248 0.5850435000653 0.585131995691329 0.00435668637890766 506 -0.0203125996073711 0.506 999
"MLBD2F815" 229 0.59200816134222 0.591760394947157 0.00502175435378869 528 0.0493386130836555 0.528 999
"MLBD2F915" 264 0.575743011003572 0.576162823555206 0.00449388251325617 488 -0.0934186753650336 0.488 999
"MLBS2F115" 209 0.578106118881119 0.578712369952765 0.00528834843212427 476 -0.114639018103102 0.476 999
"MLBS2F515" 153 0.595758983488132 0.594994181131596 0.00728404156401414 522.5 0.104996978643627 0.5225 999
"MLBS2F715" 159 0.601163803837274 0.600308080176347 0.00578219922253719 615.5 0.147992766764533 0.6155 999
"MLBS2F815" 232 0.570080230258248 0.571049546457564 0.00462500560022313 422 -0.209581627159416 0.422 999
"MLBS2F915" 242 0.580229180755118 0.580585428678567 0.00467443787958801 507 -0.0762119280704644 0.507 999
"MOTE1F514" 199 0.61139673417593 0.610038072646526 0.00666302936541913 547 0.203910481988196 0.547 999
"MOTE1F714" 234 0.552484350170573 0.55503430278817 0.00485625789954957 338 -0.525085913957217 0.338 999
"MOTE1F914" 247 0.575250228103091 0.57621962937494 0.00456595133386946 417 -0.212310907621352 0.417 999
"MOTE1F715" 188 0.598125733871885 0.597133872613654 0.00507482846709251 629 0.195447248052496 0.629 999
"MOTE2F515" 181 0.612318491098834 0.610326138104956 0.00679417694103371 575 0.293244201787711 0.575 999
"MOTE2F915" 229 0.587759214739907 0.587748554543205 0.00489205447875709 523.5 0.00217908380783498 0.5235 999
"MOTH1F714" 230 0.558199289158914 0.560867016421396 0.00493467880846509 286 -0.5406080853541 0.286 999
"MOTH1F914" 238 0.561102972378825 0.562948517900945 0.00456639287822985 363.5 -0.40415828671224 0.3635 999
"MOTH1F715" 217 0.589714943676395 0.589528832715631 0.00499135983355681 507 0.0372866246815677 0.507 999
"MOTH1F915" 190 0.605999710944027 0.604478133593354 0.00617093518595623 575 0.246571598116217 0.575 999
"MOTH2F514" 192 0.59679213841623 0.596237578868681 0.00595071527433911 517 0.0931920822931557 0.517 999
"MOTH2F515" 198 0.594007453212326 0.593325435331758 0.00599137466349072 523 0.113833288497929 0.523 999
"Sp13.BD.MLB.SN.1" 155 0.558168779220779 0.560801795551731 0.00655716946162833 323.5 -0.401547702306592 0.3235 999
"Sp13.BD.MM110.SD.1" 127 0.571311771028621 0.572040846498292 0.00794393135437305 429.5 -0.091777664879875 0.4295 999
"Sp13.BD.MM110.SN.1" 131 0.559620815032296 0.561290174287029 0.00762261278674017 366 -0.219000925461837 0.366 999
"Sp13.BD.MM15.DD.1" 186 0.60215140947399 0.600626077486961 0.00620223064886929 546 0.245932806015087 0.546 999
"Sp13.BD.MM15.SD.1" 161 0.600958897515528 0.59992349228421 0.00675388101877456 502 0.153305222351406 0.502 999
"Sp13.BD.MM15.SN.1" 163 0.589415049609937 0.588888910989305 0.00695812027993909 463 0.0756150511150445 0.463 999
"Su13.BD.MLB.DD.1" 228 0.547712502898215 0.551454431993242 0.00481956657948673 209.5 -0.776403652343769 0.2095 999
"Su13.BD.MLB.SD.1" 208 0.556490433853586 0.558961765369048 0.0050245812774009 328 -0.491848251430881 0.328 999
"Su13.BD.MM110.DCMD.1" 147 0.556705235299599 0.559144660931549 0.00650970272790312 356 -0.374736871085337 0.356 999
"Su13.BD.MM110.DN.1" 151 0.551811023399558 0.554548131548767 0.00614270328687869 361 -0.445586905533185 0.361 999
"Su13.BD.MM110.SD.1" 117 0.618717792513999 0.615515057161494 0.00720876351897945 697.5 0.444283592334971 0.6975 999
"Su13.BD.MM110.SN.1" 122 0.602333166237637 0.600545930832607 0.00699121820460665 647.5 0.255640054812197 0.6475 999
"Su13.BD.MM15.DN.1" 148 0.619240245449531 0.615941572389635 0.00814119250658079 648 0.405183031506663 0.648 999
"Su13.BD.MM15.SD.1" 151 0.586268293156733 0.586730133603802 0.00635288856704555 515.5 -0.0726977094270553 0.5155 999
"Su13.BD.MM15.SN.1" 172 0.57529353121175 0.576154983337751 0.00577183129167983 513 -0.149251092498549 0.513 999
"Z14001F" 180 0.564175072625698 0.566286825787302 0.00568442476086023 362 -0.371498128736588 0.362 999
"Z14002F" 185 0.591145481786134 0.590379535400265 0.0062881418891077 543 0.121808063395575 0.543 999
"Z14004F" 205 0.60103612721186 0.59975174836721 0.00565437651170095 578 0.22714773980697 0.578 999
"Z14005F" 217 0.580494495647721 0.581080526004755 0.00530657978574631 509 -0.110434664264912 0.509 999
"Z14006F" 208 0.595058340765515 0.594045990141944 0.00578456123716019 552 0.175009059817198 0.552 999
"Z14008F" 227 0.586564703130482 0.586579968442966 0.00477517507310553 528 -0.0031968068710312 0.528 999
"Z14009F" 193 0.563387556131261 0.564898821004727 0.00507241527578642 409 -0.297937923316336 0.409 999
"Z14010F" 199 0.585788933556672 0.585551075228317 0.00556902400508754 548 0.0427109540447355 0.548 999
"Z14012F" 212 0.584613002772065 0.584818872313698 0.00503177583563958 492 -0.0409138936943491 0.492 999
"Z14013F" 229 0.604201699226231 0.60279226549387 0.00533609888976014 616 0.264131861398913 0.616 999
"Z14014F" 215 0.58989738317757 0.589354723961954 0.00526862900139716 550 0.102998183298267 0.55 999
"Z14016F" 220 0.589484572021586 0.589024824561797 0.00524150337130196 572 0.087712899758051 0.572 999
"Z14017F" 224 0.607234363388853 0.605550514730778 0.00544668214841798 621 0.30915126166564 0.621 999
"Z14018F" 234 0.612465560691097 0.610426182083187 0.00502022329694704 706 0.406232648884369 0.706 999
"Z14019F" 188 0.553789594948231 0.556127775262462 0.00528519237595252 361.5 -0.442402120473469 0.3615 999
"Z14020F" 256 0.588916039215686 0.588325038622569 0.00437818683471268 601 0.134987522330428 0.601 999
"Z14021F" 212 0.627432075918805 0.623921092110621 0.0060905545700445 749 0.576463730487326 0.749 999
"Z14022F" 218 0.626642142222974 0.623232565935064 0.00596306374974803 724 0.571782632384925 0.724 999
"Z14024F" 212 0.605233256728964 0.603911765698901 0.00593389799067156 594 0.222702013438717 0.594 999
"Z14025F" 207 0.592063930397261 0.591627906385819 0.00524261719752722 558 0.083169149112656 0.558 999
"Z14026F" 194 0.592389267133166 0.591338998981889 0.0057794715899825 590 0.181723905883991 0.59 999
"Z14027F" 128 0.549784708415354 0.552967759874786 0.00797793776145767 333.5 -0.398981736208768 0.3335 999
"Z14028F" 206 0.577579598863367 0.578724970243272 0.00524934678492261 448 -0.21819312513215 0.448 999
"Z14029F" 250 0.599693769959839 0.598782011692657 0.00487352927811397 593 0.187083777515678 0.593 999
"Z14030F" 213 0.587354611568784 0.587310988477183 0.00528184249826524 507 0.00825906709923717 0.507 999
"Z14031F" 175 0.566884743513957 0.568400266404993 0.00607363591294646 433.5 -0.24952481721946 0.4335 999
"Z14032F" 187 0.572425644298775 0.573581235172266 0.00531310421944476 424 -0.217498250695277 0.424 999
"Z14033F" 188 0.58857036636705 0.588612110413975 0.00624838388086627 528 -0.006680775016609 0.528 999
"Z14034F" 196 0.598506556253271 0.597501101803007 0.00602712894688622 573 0.166821459956229 0.573 999
"Z14035F" 184 0.580452562960323 0.581041190940881 0.00646817505067904 443 -0.0910037183512171 0.443 999
"Z14036F" 190 0.584733112225007 0.585156998014444 0.00638310642432636 492 -0.0664074450994701 0.492 999
"Z14037F" 193 0.601395209412781 0.600311029952664 0.00698650833465651 542 0.15518187457651 0.542 999
"Z14038F" 200 0.590602739698492 0.59029588907752 0.00633977639788403 509 0.0484008585973319 0.509 999
"Z14039F" 202 0.590443596867149 0.590207659177822 0.00622296339239452 481 0.037914041020316 0.481 999
"Z14040F" 209 0.575545478468899 0.577087170328223 0.00612969229296378 395 -0.251512112784717 0.395 999
"Z14041F" 200 0.603936012562814 0.602000309965745 0.00657047571566861 646 0.294606156515177 0.646 999
"Z14042F" 206 0.587974610466493 0.587108246677177 0.00613222789897043 584 0.14128042916696 0.584 999
"Z14043F" 212 0.558184943664491 0.560250083639036 0.00498444440640761 352 -0.414316984233999 0.352 999
"Z14044F" 196 0.584975226059655 0.584403718461004 0.00530956234046535 593.5 0.107637421317167 0.5935 999
"Z14045F" 212 0.578517910220871 0.579397532680673 0.00514296141083602 499 -0.171034232912751 0.499 999
"Z14046F" 195 0.602715831879461 0.601657581134928 0.00618592173029118 586 0.171074059885134 0.586 999
"Z14047F" 176 0.560500175974026 0.562779414649715 0.00632266051519369 332 -0.360487277501527 0.332 999
"Z14048F" 202 0.583502641741786 0.583738677381879 0.00527207622767576 473 -0.0447709080635147 0.473 999
"Z14050F" 218 0.591837139474908 0.591298466921663 0.00512126189562382 579 0.105183559096092 0.579 999
"Z14053F" 208 0.595974208937198 0.595191625384675 0.00534668941465039 586 0.146367872122683 0.586 999
"Z14057F" 235 0.581260834333515 0.581173752735096 0.00458260190323578 554 0.0190026540071368 0.554 999
"Z14059F" 215 0.570860161703977 0.571977058756648 0.00527948502172714 451 -0.211554166376943 0.451 999
"Z14061F" 232 0.601047335050007 0.599673251688769 0.00545570772098871 603 0.251861615671273 0.603 999
"Z14063F" 237 0.598233020095831 0.597736462280059 0.00526252392416446 511 0.0943573507555478 0.511 999
"Z15065F" 172 0.608187926016592 0.606936806883723 0.00747154288533796 536 0.167451241606867 0.536 999
"Z15067F" 178 0.616915784295055 0.614372406656641 0.00728779514522007 630 0.348991373623108 0.63 999
"Z15069F" 194 0.621880904332034 0.619362091966439 0.00619278877508645 649 0.406733130593402 0.649 999
"Z15071F" 213 0.59633123305873 0.59563338136081 0.00530691465809113 544 0.131498571746569 0.544 999
"Z15073F" 173 0.643943323027289 0.639327127253615 0.00703985015852022 769 0.655723583560524 0.769 999
"Z15075F" 181 0.604462092081031 0.603063825684494 0.00637554453225256 600 0.219317171962989 0.6 999
"Z15077F" 173 0.635058279338621 0.630675621805432 0.00728206805592552 746 0.601842429860612 0.746 999
"Z15079F" 174 0.62270441698226 0.61975097790635 0.00692763970559205 665 0.426326887861487 0.665 999
"110D2F115_LNA" 41 0.612800682926829 0.605805187968456 0.0238197229724425 517 0.293684983929753 0.517 999
"110D2F415_LNA" 37 0.597649399399399 0.593170131182233 0.0247981027258094 474.5 0.180629472613008 0.4745 999
"110D2F515_LNA" 41 0.606273731707317 0.602363367294123 0.0221148265826256 505 0.176820939498837 0.505 999
"110D2F715_LNA" 36 0.605956158730159 0.600715229483452 0.0250852282431189 516 0.208924917721037 0.516 999
"110D2F815_LNA" 48 0.550725921985816 0.553426376127901 0.0106127599530455 438 -0.254453521424497 0.438 999
"110D2F915_LNA" 40 0.537619307692308 0.541357527951028 0.012227293940416 418.5 -0.305727520491185 0.4185 999
"110M2F115_LNA" 46 0.548368743961353 0.551310738951512 0.0122833831643946 360.5 -0.239510153740631 0.3605 999
"110M2F415_LNA" 40 0.586071320512821 0.581319625227792 0.0243790479359705 462 0.194908976655222 0.462 999
"110M2F515_LNA" 43 0.601360376522702 0.597511806446535 0.0202791560086162 504 0.189779598052889 0.504 999
"110M2F715_LNA" 40 0.536730256410256 0.538671249736916 0.0111543694416125 471.5 -0.174011927506982 0.4715 999
"110S2F115_LNA" 45 0.592051757575758 0.589845373575596 0.0202163138830106 472 0.109138788254372 0.472 999
"110S2F415_LNA" 38 0.62178426742532 0.61570898376328 0.0231571364269512 552.5 0.262350385212988 0.5525 999
"110S2F515_LNA" 40 0.5966945 0.591929596481096 0.0227426588944467 490.5 0.209513915721925 0.4905 999
"110S2F715_LNA" 41 0.556198390243902 0.557664677506775 0.0116516286081407 492 -0.125843975309015 0.492 999
"110S2F915_LNA" 39 0.569974062078273 0.570085995523189 0.0137853483900565 501.5 -0.00811974001300028 0.5015 999
"Fa13.BD.MLB.DN.1_LNA" 69 0.53471832054561 0.538906527439631 0.00914866039189895 326 -0.457794552930352 0.326 999
"Fa13.BD.MLB.SN.1_LNA" 71 0.538709054325956 0.541826333665658 0.00924078513984466 389 -0.337339229570514 0.389 999
"Fa13.BD.MM110.DN.1_LNA" 45 0.532174363636364 0.53711495066784 0.0145055484704209 346.5 -0.340599808518137 0.3465 999
"Fa13.BD.MM110.SD.1_LNA" 43 0.533005315614618 0.536431614981537 0.0117427467525552 408.5 -0.291780061268371 0.4085 999
"Fa13.BD.MM110.SN.1_LNA" 43 0.533243964562569 0.53615398716546 0.0102036369755964 428.5 -0.285194642836729 0.4285 999
"Fa13.BD.MM15.DN.1_LNA" 52 0.524548061840121 0.529124600973523 0.00956471952138265 319.5 -0.478481268914435 0.3195 999
"Fa13.BD.MM15.SD.1_LNA" 47 0.585878075855689 0.582361641419403 0.0191991992556523 460.5 0.183155265459898 0.4605 999
"Fa13.BD.MM15.SN.1_LNA" 53 0.581321683599419 0.580090518515613 0.0174773373253797 428 0.0704435155587835 0.428 999
"M15S2F115_LNA" 44 0.569859725158562 0.56951607069014 0.0189924484167467 372 0.0180942688841984 0.372 999
"M15S2F515_LNA" 57 0.601289874686717 0.597365063961204 0.0170847899093495 518.5 0.229725431002504 0.5185 999
"M15S2F715_LNA" 57 0.604290513784461 0.600693450794152 0.0151908457149949 563.5 0.236791489940421 0.5635 999
"M15S2F815_LNA" 54 0.583149874213836 0.581395096668996 0.0163431266684198 484.5 0.107370981112888 0.4845 999
"M15S2F915_LNA" 40 0.579379474358974 0.579152100805934 0.0130053323562992 504 0.0174831020700532 0.504 999
"M45D2F115_LNA" 41 0.620822975609756 0.616205303107986 0.0211134254199038 556 0.218707879462179 0.556 999
"M45D2F415_LNA" 41 0.584657731707317 0.581629081642618 0.0225867589576813 433 0.134089626155456 0.433 999
"M45D2F515_LNA" 46 0.605385468599034 0.600676593501714 0.0192730710613816 543.5 0.244324066586095 0.5435 999
"M45D2F715_LNA" 38 0.613141123755334 0.608221561746668 0.0231500164495877 522.5 0.212507927127345 0.5225 999
"M45D2F815_LNA" 42 0.61941619047619 0.614324941910552 0.0206042764189849 574 0.247096693041242 0.574 999
"M45D2F915_LNA" 42 0.603611823461092 0.599735642262472 0.0210515732375205 476 0.184127863266373 0.476 999
"M45S2F415_LNA" 38 0.606928549075391 0.602217409984665 0.0231533758048812 515.5 0.203475256931364 0.5155 999
"M45S2F515_LNA" 48 0.592526232269504 0.589869755899517 0.0184334619127997 467.5 0.14411163689998 0.4675 999
"M45S2F715_LNA" 41 0.602503634146341 0.597869106203765 0.0216187532387003 536.5 0.214375356960007 0.5365 999
"M45S2F815_LNA" 52 0.604223069381599 0.600590898938154 0.0171452374074068 551.5 0.211847194479546 0.5515 999
"M45S2F915_LNA" 40 0.553297307692308 0.554966185095352 0.011733341521366 495 -0.142233770320684 0.495 999
"MBRE1F714_LNA" 65 0.552510442307692 0.555474131747132 0.00947937723774802 451.5 -0.312646006705757 0.4515 999
"MBRE1F914_LNA" 60 0.554821525423729 0.556648994661328 0.00919714527940537 447.5 -0.198699616248467 0.4475 999
"MBRE1F715_LNA" 61 0.557602775956284 0.559532462823479 0.00986328232497422 456.5 -0.195643478876098 0.4565 999
"MBRE2F515_LNA" 47 0.586850915818686 0.585605300212331 0.0122848888137377 522.5 0.101394129425315 0.5225 999
"MBRE2F915_LNA" 61 0.573379103825137 0.574027798191634 0.0103467651871877 514.5 -0.0626953791607143 0.5145 999
"MBRH1F714_LNA" 69 0.575083972719523 0.574924675459773 0.0139357487236029 412 0.0114308361114009 0.412 999
"MBRH1F914_LNA" 71 0.558300949698189 0.560333354005917 0.00946974807707213 409.5 -0.214620736601116 0.4095 999
"MBRH1F715_LNA" 62 0.58523966684294 0.584589746764215 0.0149888121394831 460 0.0433603458817793 0.46 999
"MBRH2F515_LNA" 39 0.522627395411606 0.527509416055732 0.0145414707812031 365.5 -0.335730870527664 0.3655 999
"MBRH2F915_LNA" 54 0.571979790356394 0.573224664615699 0.0122102015658485 457.5 -0.101953620715535 0.4575 999
"MDPE1F514_LNA" 60 0.553658706214689 0.556675697663765 0.0122333550407934 383.5 -0.246620116804893 0.3835 999
"MDPE1F714_LNA" 69 0.534832173913043 0.539422822549745 0.00914707176243739 315 -0.50187084521989 0.315 999
"MDPE1F914_LNA" 61 0.580135366120219 0.580592058703512 0.0109473437906109 498.5 -0.0417172048333235 0.4985 999
"MDPE1F715_LNA" 64 0.546501111111111 0.550004132565105 0.00978906287359297 385.5 -0.357850541898488 0.3855 999
"MDPE2F515_LNA" 46 0.527809864734299 0.532468993757042 0.0111041369215355 361 -0.419584975911689 0.361 999
"MDPE2F915_LNA" 58 0.562169727767695 0.563342695054401 0.0105901789740975 463.5 -0.110759911572304 0.4635 999
"MDPH1F714_LNA" 65 0.568970653846154 0.56980951473589 0.0146903844541623 386 -0.0571027186084404 0.386 999
"MDPH1F914_LNA" 61 0.559643759562842 0.561343441682119 0.0101237678505271 451.5 -0.167890270141788 0.4515 999
"MDPH1F715_LNA" 62 0.580436837652036 0.580724643469487 0.0141653252301783 421 -0.0203176286301164 0.421 999
"MDPH2F514_LNA" 46 0.565506405797101 0.566606190490007 0.0128372950761425 469 -0.0856710612619168 0.469 999
"MDPH2F515_LNA" 51 0.563039341176471 0.564340479459852 0.0130802815170983 415 -0.0994732629936587 0.415 999
"MDPH2F915_LNA" 60 0.541069265536723 0.545555363352053 0.0114122865731781 330 -0.393093687804239 0.33 999
"MINE1F514_LNA" 54 0.541997833682739 0.545886049130892 0.010618779814121 402 -0.366164052387823 0.402 999
"MINE1F714_LNA" 63 0.56422955453149 0.565790040783231 0.0102023845381264 487.5 -0.152953091104252 0.4875 999
"MINE1F914_LNA" 65 0.571817740384615 0.572180852881728 0.010501946153254 472 -0.0345757340414478 0.472 999
"MINE1F715_LNA" 69 0.566029948849105 0.567165549923325 0.00934876573022601 507 -0.12147069538264 0.507 999
"MINE2F515_LNA" 61 0.561721224043716 0.562676772575855 0.0106568276656166 464.5 -0.0896653828063437 0.4645 999
"MINE2F915_LNA" 68 0.555473239683933 0.557820049777609 0.00980109553261216 433 -0.239443650545696 0.433 999
"MINH1F514_LNA" 51 0.521988454901961 0.527730856283735 0.0114003558557224 314 -0.503703696134325 0.314 999
"MINH1F714_LNA" 66 0.572095995337995 0.573013002237669 0.00922480530443594 510.5 -0.0994066399680645 0.5105 999
"MINH1F914_LNA" 74 0.56671212884117 0.56772414582298 0.00989181966310996 459 -0.102308474707015 0.459 999
"MINH1F715_LNA" 72 0.553922863849765 0.556524907767705 0.00959922169351279 404.5 -0.271068217926295 0.4045 999
"MINH2F515_LNA" 53 0.556837982583454 0.558278317519261 0.0119550786305819 430.5 -0.120478917815075 0.4305 999
"MINH2F915_LNA" 66 0.578261034965035 0.578916768544768 0.0105786775161037 487.5 -0.0619863474177541 0.4875 999
"MLBD2F115_LNA" 61 0.570443300546448 0.571145412133445 0.0103251455950355 458.5 -0.0680001633424359 0.4585 999
"MLBD2F415_LNA" 44 0.535459027484144 0.539494096051654 0.0128183875069609 380.5 -0.314787531998019 0.3805 999
"MLBD2F515_LNA" 56 0.5546585 0.556987822211822 0.00863527532851951 443.5 -0.269744984752166 0.4435 999
"MLBD2F715_LNA" 69 0.579532148337596 0.579872667757271 0.00994187058702909 515.5 -0.0342510412597461 0.5155 999
"MLBD2F815_LNA" 61 0.551611278688525 0.554497749224634 0.0110634628479162 413 -0.260901182187599 0.413 999
"MLBD2F915_LNA" 73 0.557370624048706 0.559505699474208 0.0088452975186173 431.5 -0.241379718546242 0.4315 999
