"Otu000001" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000030" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000056" "Otu000059" "Otu000062" "Otu000063" "Otu000067" "Otu000070" "Otu000075" "Otu000077" "Otu000078" "Otu000082" "Otu000083" "Otu000086" "Otu000087" "Otu000088" "Otu000093" "Otu000096" "Otu000103" "Otu000104" "Otu000106" "Otu000107" "Otu000110" "Otu000117" "Otu000120" "Otu000136" "Otu000137" "Otu000142" "Otu000154" "Otu000159" "Otu000162" "Otu000168" "Otu000176" "Otu000184" "Otu000192" "Otu000205" "Otu000210" "Otu000215" "Otu000216" "Otu000223" "Otu000225" "Otu000227" "Otu000231" "Otu000248" "Otu000256" "Otu000262" "Otu000273" "Otu000322" "Otu000326" "Otu000340" "Otu000379" "Otu000385" "Otu000387" "Otu000390" "Otu000436" "Otu000441" "Otu000446" "Otu000477" "Otu000509" "Otu000514" "Otu000547" "Otu000582" "Otu000655" "Otu000674" "Otu000676" "Otu000755" "Otu000765" "Otu000775" "Otu000816" "Otu000834" "Otu000908" "Otu000914" "Otu000977" "Otu000999" "Otu001028" "Otu001054" "Otu001076" "Otu001219" "Otu001542" "Otu001677" "Otu002522"
"M45D2F815" 0.298567435359888 0.117400419287212 0.0183438155136268 0.0192173305380853 0.0354647099930119 0.0185185185185185 0.0707547169811321 0.00139762403913347 0.0485674353598882 0.00593990216631726 0.00384346610761705 0.0010482180293501 0.00978336827393431 0.0103074772886094 0.00454227812718379 0.000349406009783368 0.000349406009783368 0.0179944095038435 0 0.00489168413696716 0.0188679245283019 0 0.00454227812718379 0.063591893780573 0.000524109014675052 0.0415793151642208 0.0386093640810622 0 0 0.0010482180293501 0.00489168413696716 0.00279524807826695 0.0118798043326345 0.03319357092942 0.00296995108315863 0.000174703004891684 0.00716282320055905 0.00454227812718379 0.00628930817610063 0 0.0010482180293501 0.00279524807826695 0.000174703004891684 0.0120545073375262 0.00139762403913347 0.0115303983228512 0.00227113906359189 0.00122292103424179 0 0.00506638714185884 0 0 0 0.000873515024458421 0.00209643605870021 0.000349406009783368 0.000174703004891684 0.000174703004891684 0.000349406009783368 0.013277428371768 0.000349406009783368 0.00279524807826695 0.00296995108315863 0.000524109014675052 0 0.00262054507337526 0 0.000174703004891684 0 0 0.000349406009783368 0 0.000524109014675052 0.00157232704402516 0 0 0 0 0 0 0.00157232704402516 0 0.000174703004891684 0.000349406009783368 0.000174703004891684 0.000174703004891684 0 0 0 0.000349406009783368 0 0.000524109014675052 0 0 0 0 0 0
"M45D2F915" 0.342243186582809 0.116002795248078 0.020440251572327 0.0202655485674354 0.0202655485674354 0.0151991614255765 0.0567784765897974 0.000524109014675052 0.0817610062893082 0.00908455625436757 0.00873515024458421 0.000698812019566737 0.00960866526904263 0.00803633822501747 0.00489168413696716 0.00401816911250874 0 0.010482180293501 0.000349406009783368 0.00489168413696716 0.00786163522012579 0 0.00960866526904263 0.0209643605870021 0.00471698113207547 0.0662124388539483 0.0676100628930818 0 0 0.00209643605870021 0.00314465408805031 0.000349406009783368 0.0148497554157932 0.0124039133473096 0.00698812019566737 0.000698812019566737 0.0127533193570929 0.00646401118099231 0.00296995108315863 0.000174703004891684 0 0.000873515024458421 0.000349406009783368 0.0010482180293501 0 0.00314465408805031 0 0.000873515024458421 0 0.000524109014675052 0 0 0.000174703004891684 0.000524109014675052 0.000698812019566737 0.000349406009783368 0 0 0 0.000174703004891684 0.000174703004891684 0.000524109014675052 0.00489168413696716 0 0 0.0010482180293501 0.000174703004891684 0 0 0 0.00174703004891684 0 0 0.000698812019566737 0 0.000174703004891684 0 0 0 0 0.00262054507337526 0 0.000698812019566737 0 0 0.00139762403913347 0 0 0.000524109014675052 0.00209643605870021 0 0 0 0.000349406009783368 0 0 0 0
"M45S2F415" 0.356918238993711 0.102900069881202 0.0534591194968553 0.0394828791055206 0.013801537386443 0.0179944095038435 0.0559049615653389 0 0.0307477288609364 0.00698812019566737 0.0103074772886094 0.000174703004891684 0.013277428371768 0.0106568832983927 0.000349406009783368 0.000174703004891684 0.000698812019566737 0.0256813417190776 0 0.0113556953179595 0.0242837176799441 0 0.00873515024458421 0.023235499650594 0.000349406009783368 0.0207896575821104 0.0269042627533194 0 0.000174703004891684 0 0.0010482180293501 0.00139762403913347 0.0076869322152341 0.0129280223619846 0.00541579315164221 0.00541579315164221 0.00628930817610063 0.000174703004891684 0.00890985324947589 0.0354647099930119 0 0 0.00122292103424179 0.00139762403913347 0 0.00366876310272537 0.000349406009783368 0.00139762403913347 0 0.00174703004891684 0 0.010482180293501 0 0.000524109014675052 0.000698812019566737 0.00192173305380853 0.000174703004891684 0 0.000349406009783368 0.00157232704402516 0 0 0.0010482180293501 0.000349406009783368 0.000174703004891684 0.00314465408805031 0 0 0 0 0 0 0.000349406009783368 0.0206149545772187 0 0.000174703004891684 0 0.000174703004891684 0 0.000349406009783368 0.000349406009783368 0 0 0 0.000349406009783368 0.00541579315164221 0 0 0 0 0 0 0 0.000349406009783368 0 0.000698812019566737 0 0.000873515024458421
"M45S2F515" 0.39832285115304 0.0510132774283718 0.0634171907756813 0.0148497554157932 0.0108315863032844 0.0141509433962264 0.0726764500349406 0.00192173305380853 0.0256813417190776 0.0213137665967855 0.00209643605870021 0.00122292103424179 0.0674353598881901 0.00454227812718379 0.00192173305380853 0.00856044723969252 0 0.006638714185884 0 0.000698812019566737 0.0157232704402516 0 0.00314465408805031 0.0791404612159329 0 0.0125786163522013 0.0118798043326345 0 0 0.00384346610761705 0.0043675751222921 0.00139762403913347 0.00192173305380853 0.0139762403913347 0.00279524807826695 0.0288259958071279 0.013801537386443 0.00384346610761705 0.00559049615653389 0.00227113906359189 0 0.000349406009783368 0.000524109014675052 0.000698812019566737 0.000349406009783368 0.00471698113207547 0.00139762403913347 0.000349406009783368 0 0.00122292103424179 0 0.000873515024458421 0.000873515024458421 0.00227113906359189 0 0.00157232704402516 0 0 0.000349406009783368 0.0010482180293501 0.0010482180293501 0.00157232704402516 0 0.000524109014675052 0 0.00157232704402516 0 0 0.000174703004891684 0 0.00174703004891684 0 0 0.000873515024458421 0 0 0.000174703004891684 0 0.000524109014675052 0.000349406009783368 0 0 0 0.000349406009783368 0 0.00139762403913347 0 0 0 0.000524109014675052 0 0 0 0 0.000174703004891684 0 0 0
"M45S2F715" 0.381376659678546 0.0642907058001398 0.0206149545772187 0.00524109014675052 0.0281271837875611 0.0277777777777778 0.0300489168413697 0.00751222921034242 0.0202655485674354 0.00209643605870021 0.0151991614255765 0.00209643605870021 0.0178197064989518 0.00227113906359189 0.0473445143256464 0.00227113906359189 0.000698812019566737 0.0118798043326345 0.000524109014675052 0 0.00279524807826695 0.000349406009783368 0.00192173305380853 0.0641160027952481 0.00349406009783368 0.00908455625436757 0.0443745632424878 0.000174703004891684 0.000174703004891684 0.000698812019566737 0.0111809923130678 0.000698812019566737 0.00209643605870021 0.0607966457023061 0.000524109014675052 0.00751222921034242 0.00122292103424179 0.0115303983228512 0.00122292103424179 0.000174703004891684 0.00122292103424179 0.000349406009783368 0 0.00576519916142558 0.00593990216631726 0.0291754018169113 0.000524109014675052 0.000524109014675052 0 0 0 0 0 0.00419287211740042 0.0076869322152341 0 0.00157232704402516 0 0 0.013277428371768 0 0.003319357092942 0 0.000174703004891684 0 0.00139762403913347 0 0.000174703004891684 0 0.000349406009783368 0.00262054507337526 0 0 0.000873515024458421 0 0 0.000349406009783368 0 0.00593990216631726 0 0 0.000174703004891684 0.00139762403913347 0 0 0.000349406009783368 0 0 0.000349406009783368 0 0.000174703004891684 0 0 0.000524109014675052 0 0 0 0
"M45S2F815" 0.339622641509434 0.0557302585604472 0.0522361984626136 0.00856044723969252 0.0260307477288609 0.0246331236897275 0.0150244584206848 0.009958071278826 0.00244584206848358 0.0160726764500349 0.00681341719077568 0.000698812019566737 0.0284765897973445 0.0010482180293501 0.0574772886093641 0.00873515024458421 0.000174703004891684 0.00419287211740042 0.0127533193570929 0 0.00139762403913347 0.000174703004891684 0.0174703004891684 0.0429769392033543 0.0452480782669462 0.000873515024458421 0.0412299091544375 0.00209643605870021 0.000524109014675052 0.00978336827393431 0.0113556953179595 0 0.000698812019566737 0.0317959468902865 0.00366876310272537 0.00576519916142558 0.00733752620545073 0.00821104122990915 0.000174703004891684 0 0.0010482180293501 0.0010482180293501 0.000873515024458421 0.00733752620545073 0.000174703004891684 0.0235849056603774 0.000873515024458421 0.000174703004891684 0 0.00157232704402516 0 0 0.000524109014675052 0.00611460517120894 0.00611460517120894 0.000174703004891684 0.00279524807826695 0 0 0.00349406009783368 0.000174703004891684 0.0202655485674354 0 0.000174703004891684 0 0.00157232704402516 0 0 0 0.000174703004891684 0.000174703004891684 0.00209643605870021 0 0.00157232704402516 0 0 0.0010482180293501 0 0.000349406009783368 0 0 0.0010482180293501 0.00943396226415094 0 0 0.000349406009783368 0 0 0.000174703004891684 0.000349406009783368 0.000524109014675052 0.00244584206848358 0.000349406009783368 0.000349406009783368 0 0 0 0
"M45S2F915" 0.287037037037037 0.0679594689028651 0.0248078266946191 0.00524109014675052 0.0646401118099231 0.020440251572327 0.0131027253668763 0.0106568832983927 0.000698812019566737 0.00139762403913347 0.0179944095038435 0 0.00943396226415094 0.00454227812718379 0.076869322152341 0.00733752620545073 0 0.00611460517120894 0.00786163522012579 0 0.00279524807826695 0 0.0103074772886094 0.0221872816212439 0.119496855345912 0.00174703004891684 0.0433263452131377 0 0 0.0157232704402516 0.00384346610761705 0 0 0.0396575821104123 0.00681341719077568 0.00401816911250874 0.0127533193570929 0.00122292103424179 0.000698812019566737 0 0.000873515024458421 0.000174703004891684 0.00873515024458421 0.00524109014675052 0.00419287211740042 0.0214884696016771 0.000349406009783368 0.00506638714185884 0 0.000698812019566737 0.000873515024458421 0 0.00681341719077568 0.00192173305380853 0.003319357092942 0 0.000524109014675052 0 0 0.000174703004891684 0.000873515024458421 0.00611460517120894 0 0 0 0.000349406009783368 0 0 0.00401816911250874 0 0.00122292103424179 0.00157232704402516 0 0 0 0 0 0 0 0 0 0 0.00454227812718379 0.000349406009783368 0 0 0 0 0.00593990216631726 0 0 0.000174703004891684 0 0.00366876310272537 0 0 0 0
"Sp13.BD.MM110.SD.1" 0.205625436757512 0.196890286512928 0.0511879804332635 0.0485674353598882 0.0010482180293501 0.0310971348707198 0.0527603074772886 0 0.030398322851153 0.00908455625436757 0.122990915443746 0 0.0164220824598183 0.0103074772886094 0.000349406009783368 0.000873515024458421 0 0.0225366876310273 0 0.0414046121593291 0.0256813417190776 0 0.00541579315164221 0.0148497554157932 0 0.0139762403913347 0.0129280223619846 0.000698812019566737 0.000524109014675052 0 0.00489168413696716 0.000524109014675052 0.0178197064989518 0.0124039133473096 0.00401816911250874 0.00716282320055905 0.00856044723969252 0.00122292103424179 0.00192173305380853 0 0 0 0.000174703004891684 0.000698812019566737 0 0.00122292103424179 0 0.000524109014675052 0 0.000349406009783368 0 0 0 0.00192173305380853 0 0 0 0.000174703004891684 0.00209643605870021 0.000873515024458421 0 0.000524109014675052 0.000873515024458421 0.000873515024458421 0 0.00454227812718379 0 0 0 0 0.000349406009783368 0 0.000349406009783368 0.00401816911250874 0 0 0 0 0.000174703004891684 0 0.00296995108315863 0.000174703004891684 0 0.000174703004891684 0 0.00227113906359189 0 0 0 0 0.000174703004891684 0 0 0 0 0 0.000349406009783368 0
"Sp13.BD.MM110.SN.1" 0.246680642907058 0.172781271837876 0.0440251572327044 0.0604472396925227 0.000174703004891684 0.0405310971348707 0.0407058001397624 0 0.0202655485674354 0.00593990216631726 0.135220125786164 0 0.0106568832983927 0.0106568832983927 0.000524109014675052 0.000873515024458421 0 0.0321453529000699 0 0.0522361984626136 0.0213137665967855 0 0.00279524807826695 0.0139762403913347 0.000349406009783368 0.0108315863032844 0.00419287211740042 0.00122292103424179 0.000698812019566737 0 0.00262054507337526 0.00139762403913347 0.00943396226415094 0.00978336827393431 0.0043675751222921 0.00803633822501747 0.00454227812718379 0.000698812019566737 0.000873515024458421 0 0 0 0.000174703004891684 0.00122292103424179 0 0.0010482180293501 0 0.00139762403913347 0 0.00122292103424179 0 0 0 0.000174703004891684 0 0.0010482180293501 0.000174703004891684 0.000349406009783368 0.00262054507337526 0.00122292103424179 0 0.000174703004891684 0.000698812019566737 0 0 0.00489168413696716 0 0 0 0 0.000698812019566737 0 0.000174703004891684 0.00296995108315863 0.000349406009783368 0 0 0 0.000174703004891684 0 0.00296995108315863 0.000174703004891684 0 0.000698812019566737 0 0.00296995108315863 0 0 0 0 0 0 0 0.000349406009783368 0 0 0.0010482180293501 0
"Sp13.BD.MM15.DD.1" 0.208245981830887 0.218378756114605 0.046995108315863 0.0616701607267645 0 0.0567784765897973 0.0178197064989518 0.000698812019566737 0.0482180293501048 0.0127533193570929 0.027078965758211 0 0.0412299091544375 0.00506638714185884 0.000174703004891684 0.00733752620545073 0.000698812019566737 0.0120545073375262 0 0.00821104122990915 0.0176450034940601 0.000174703004891684 0.00244584206848358 0.0185185185185185 0 0.00384346610761705 0.00314465408805031 0.000349406009783368 0 0.000349406009783368 0.0143256464011181 0.000524109014675052 0.0120545073375262 0.00174703004891684 0.00122292103424179 0.0213137665967855 0.0172955974842767 0.0186932215234102 0.0111809923130678 0.000174703004891684 0 0 0.000174703004891684 0.000349406009783368 0.000349406009783368 0.00506638714185884 0 0.000174703004891684 0.000349406009783368 0.00559049615653389 0 0.000873515024458421 0 0.00541579315164221 0 0.00227113906359189 0.000174703004891684 0.00925925925925926 0.00314465408805031 0.00366876310272537 0.000698812019566737 0.000698812019566737 0.00192173305380853 0.00786163522012579 0.000174703004891684 0.003319357092942 0 0 0 0 0.00419287211740042 0 0.000349406009783368 0.0146750524109015 0 0 0.00157232704402516 0.000873515024458421 0 0.000349406009783368 0.000174703004891684 0 0 0 0 0.00646401118099231 0 0 0 0.000873515024458421 0.000174703004891684 0 0 0 0 0.000349406009783368 0 0
"Sp13.BD.MM15.SD.1" 0.259084556254368 0.172606568832984 0.0744234800838574 0.0578266946191474 0.000349406009783368 0.0445492662473795 0.0221872816212439 0.000174703004891684 0.043151642208246 0.0106568832983927 0.0585255066387142 0 0.0380852550663871 0.00559049615653389 0 0.00751222921034242 0.000349406009783368 0.0106568832983927 0 0.00541579315164221 0.0134521313766597 0 0.00541579315164221 0.019916142557652 0 0.00506638714185884 0.00244584206848358 0 0.000174703004891684 0.000349406009783368 0.0134521313766597 0.000349406009783368 0.0113556953179595 0.00419287211740042 0.000524109014675052 0.00803633822501747 0.0158979734451433 0.00856044723969252 0.00873515024458421 0 0 0 0 0.000873515024458421 0.00157232704402516 0.00454227812718379 0 0.000174703004891684 0.000524109014675052 0.00506638714185884 0 0 0 0.00401816911250874 0 0.00192173305380853 0 0.0214884696016771 0.00157232704402516 0.00122292103424179 0.000349406009783368 0.000524109014675052 0.00157232704402516 0.00384346610761705 0 0.00314465408805031 0 0 0 0 0.00384346610761705 0 0 0.00838574423480084 0 0 0.000873515024458421 0 0 0.000349406009783368 0 0 0 0.000174703004891684 0 0.00419287211740042 0 0 0 0 0.000524109014675052 0 0 0 0 0 0.000174703004891684 0
"Sp13.BD.MM15.SN.1" 0.227463312368973 0.195842068483578 0.0492662473794549 0.0648148148148148 0.000349406009783368 0.0552061495457722 0.0186932215234102 0.000524109014675052 0.0705800139762404 0.0131027253668763 0.0288259958071279 0.000174703004891684 0.0375611460517121 0.00419287211740042 0.000174703004891684 0.00541579315164221 0.000873515024458421 0.010482180293501 0 0.00628930817610063 0.0110062893081761 0 0.00227113906359189 0.0162473794549266 0 0.00646401118099231 0.00489168413696716 0 0 0.000873515024458421 0.0153738644304682 0.000524109014675052 0.0103074772886094 0.00366876310272537 0.00157232704402516 0.010482180293501 0.0136268343815514 0.0131027253668763 0.0117051013277428 0 0 0 0.000174703004891684 0.000174703004891684 0.000174703004891684 0.00890985324947589 0.000524109014675052 0.000174703004891684 0 0.00960866526904263 0 0.00192173305380853 0 0.00506638714185884 0 0.003319357092942 0.000174703004891684 0.00856044723969252 0.00192173305380853 0.00262054507337526 0.00227113906359189 0.000349406009783368 0.00227113906359189 0.00943396226415094 0 0.00209643605870021 0 0.000349406009783368 0 0.000174703004891684 0.00384346610761705 0 0 0.0150244584206848 0 0 0.00139762403913347 0.000349406009783368 0 0.000873515024458421 0 0 0 0 0 0.00489168413696716 0 0 0 0.000524109014675052 0.000698812019566737 0 0 0 0 0.000174703004891684 0 0
"Su13.BD.MM110.DCMD.1" 0.191649196366177 0.0192173305380853 0.150593990216632 0.0230607966457023 0.00646401118099231 0.0103074772886094 0.0494409503843466 0.00139762403913347 0.0108315863032844 0.0200908455625437 0.0181691125087351 0.00122292103424179 0.0780922431865828 0.00681341719077568 0.0773934311670161 0.0328441649196366 0.000698812019566737 0.0253319357092942 0 0.003319357092942 0.00733752620545073 0 0.0216631726065688 0.0410552061495458 0.00122292103424179 0.00227113906359189 0.000349406009783368 0 0.000873515024458421 0.0010482180293501 0.030398322851153 0.00314465408805031 0.00646401118099231 0.00419287211740042 0 0.00838574423480084 0.0010482180293501 0.00559049615653389 0.00366876310272537 0 0 0.00279524807826695 0.00751222921034242 0.0235849056603774 0.000524109014675052 0.00751222921034242 0.00139762403913347 0.000524109014675052 0 0.00174703004891684 0 0.00122292103424179 0.000174703004891684 0.00314465408805031 0.00349406009783368 0.00139762403913347 0 0 0.00227113906359189 0.0248078266946191 0 0.0106568832983927 0.000524109014675052 0.00122292103424179 0.00524109014675052 0.0136268343815514 0 0.00157232704402516 0 0 0.00174703004891684 0 0 0 0.00174703004891684 0 0 0.00122292103424179 0.000349406009783368 0.000524109014675052 0 0.00139762403913347 0 0.00122292103424179 0 0.009958071278826 0.000174703004891684 0 0 0.000174703004891684 0.000524109014675052 0 0 0 0 0 0.000349406009783368 0
"Su13.BD.MM110.DN.1" 0.25314465408805 0.0688329839273236 0.0441998602375961 0.0335429769392034 0.00960866526904263 0.013801537386443 0.0770440251572327 0.000524109014675052 0.00646401118099231 0.0183438155136268 0.0805380852550664 0.00279524807826695 0.0158979734451433 0.0190426275331936 0.00296995108315863 0.00279524807826695 0.0010482180293501 0.019916142557652 0 0.0756464011180992 0.0118798043326345 0 0.010482180293501 0.00803633822501747 0.000524109014675052 0.00506638714185884 0.000349406009783368 0.000349406009783368 0.00698812019566736 0.00209643605870021 0.00384346610761705 0.00349406009783368 0.00314465408805031 0.00559049615653389 0.00541579315164221 0.00419287211740042 0.000524109014675052 0.00262054507337526 0.0155485674353599 0 0 0.00227113906359189 0.0179944095038435 0.0235849056603774 0.00646401118099231 0.00524109014675052 0.00122292103424179 0.000698812019566737 0 0.00192173305380853 0 0.000524109014675052 0.000174703004891684 0.00174703004891684 0.00139762403913347 0.00262054507337526 0 0 0.00262054507337526 0.0183438155136268 0 0.0269042627533194 0.00489168413696716 0.00296995108315863 0.00122292103424179 0.00978336827393431 0 0.00157232704402516 0 0 0.000349406009783368 0 0.00698812019566737 0.00192173305380853 0.00209643605870021 0.00139762403913347 0 0.000524109014675052 0 0.000174703004891684 0 0.000698812019566737 0 0.000524109014675052 0.0010482180293501 0.006638714185884 0.000349406009783368 0.000524109014675052 0 0.000524109014675052 0 0 0.00122292103424179 0.000174703004891684 0 0 0.0043675751222921 0
"Su13.BD.MM110.SD.1" 0.32879105520615 0.107267645003494 0.0260307477288609 0.0414046121593291 0.00384346610761705 0.0344164919636618 0.00262054507337526 0.0183438155136268 0 0.00576519916142558 0.243535988819008 0 0.0234102026554857 0.00366876310272537 0.0218378756114605 0.00244584206848358 0.00401816911250874 0.00244584206848358 0.000698812019566737 0 0.00174703004891684 0.00192173305380853 0.00139762403913347 0.019916142557652 0.00925925925925926 0.000174703004891684 0.00978336827393431 0.000174703004891684 0 0.00174703004891684 0.00925925925925926 0 0.000873515024458421 0.00925925925925926 0.000349406009783368 0.0111809923130678 0.00349406009783368 0.00628930817610063 0 0 0 0 0.000524109014675052 0.00174703004891684 0.00139762403913347 0.0103074772886094 0.000174703004891684 0.00192173305380853 0 0.00401816911250874 0 0 0.000174703004891684 0.0010482180293501 0.000873515024458421 0 0.00279524807826695 0 0 0.000873515024458421 0.000698812019566737 0.00384346610761705 0.000349406009783368 0 0.000174703004891684 0.000873515024458421 0 0 0 0 0.000174703004891684 0.00174703004891684 0 0.000174703004891684 0 0.000174703004891684 0.000174703004891684 0 0 0 0 0 0 0.00174703004891684 0 0.00506638714185884 0 0.000174703004891684 0.000698812019566737 0 0.000174703004891684 0 0.000349406009783368 0.000174703004891684 0 0 0 0
"Su13.BD.MM110.SN.1" 0.350978336827393 0.112159329140461 0.0258560447239693 0.0347658979734451 0.00296995108315863 0.0407058001397624 0.00227113906359189 0.0216631726065688 0 0.00698812019566737 0.219776380153739 0.000349406009783368 0.0223619846261356 0.00384346610761705 0.0162473794549266 0.00139762403913347 0.00314465408805031 0.00384346610761705 0.000873515024458421 0 0.00139762403913347 0.00139762403913347 0.00122292103424179 0.0206149545772187 0.00716282320055905 0.000873515024458421 0.0117051013277428 0 0 0.00157232704402516 0.0117051013277428 0 0.000349406009783368 0.00559049615653389 0 0.0106568832983927 0.00401816911250874 0.00628930817610063 0 0 0 0.000174703004891684 0.000349406009783368 0.00122292103424179 0.0010482180293501 0.0127533193570929 0.000349406009783368 0.000698812019566737 0 0.00262054507337526 0 0 0.000698812019566737 0.00296995108315863 0.0010482180293501 0 0.003319357092942 0 0 0.000524109014675052 0.000349406009783368 0.00559049615653389 0 0 0 0.00122292103424179 0 0 0 0.000174703004891684 0 0.000349406009783368 0 0.000524109014675052 0 0 0 0 0 0.00122292103424179 0 0 0.000174703004891684 0.000873515024458421 0 0.00576519916142558 0 0.000174703004891684 0.000349406009783368 0 0.000174703004891684 0 0.000174703004891684 0.000349406009783368 0 0 0 0
"Su13.BD.MM15.DN.1" 0.26869322152341 0.145352900069881 0.105870020964361 0.0227113906359189 0.00454227812718379 0.0188679245283019 0.0621942697414396 0.00454227812718379 0.00314465408805031 0.0394828791055206 0.0363382250174703 0.000174703004891684 0.0840321453529001 0.00454227812718379 0.0153738644304682 0.00471698113207547 0 0.00908455625436757 0 0.000873515024458421 0.006638714185884 0.000174703004891684 0.0122292103424179 0.023759608665269 0 0.00366876310272537 0.00471698113207547 0.000698812019566737 0 0.000349406009783368 0.0253319357092942 0.000698812019566737 0.0188679245283019 0.00192173305380853 0.00209643605870021 0.00803633822501747 0.00838574423480084 0.00908455625436758 0.000349406009783368 0 0 0.000698812019566737 0.000349406009783368 0.003319357092942 0 0.00681341719077568 0.000524109014675052 0.000349406009783368 0.000174703004891684 0.000524109014675052 0 0 0 0.00314465408805031 0.000174703004891684 0.000873515024458421 0.00174703004891684 0 0 0.00122292103424179 0.000873515024458421 0.000174703004891684 0.00157232704402516 0.000174703004891684 0.000524109014675052 0.00227113906359189 0 0 0 0.000524109014675052 0.000349406009783368 0 0 0.00314465408805031 0 0 0.000349406009783368 0 0 0.000349406009783368 0 0 0 0.00471698113207547 0 0.00698812019566737 0 0.000174703004891684 0 0 0.000349406009783368 0 0 0 0 0 0 0
"Su13.BD.MM15.SD.1" 0.366002795248078 0.129280223619846 0.0382599580712788 0.0272536687631027 0.00401816911250874 0.0543326345213138 0.013277428371768 0.00960866526904263 0.000524109014675052 0.00890985324947589 0.104647099930119 0.000524109014675052 0.043151642208246 0.00384346610761705 0.01659678546471 0.00296995108315863 0.000873515024458421 0.00925925925925926 0.00139762403913347 0 0.0043675751222921 0.000524109014675052 0.00576519916142558 0.0256813417190776 0.00227113906359189 0.000349406009783368 0.0103074772886094 0.00296995108315863 0 0.000174703004891684 0.0167714884696017 0 0.00366876310272537 0.0124039133473096 0.000524109014675052 0.0141509433962264 0.00803633822501747 0.0076869322152341 0.000174703004891684 0 0 0.000174703004891684 0.00227113906359189 0.00174703004891684 0.00209643605870021 0.0136268343815514 0.000349406009783368 0.000873515024458421 0.000524109014675052 0.000524109014675052 0 0 0.000349406009783368 0.00192173305380853 0.000174703004891684 0.000873515024458421 0.00227113906359189 0 0 0.00139762403913347 0.000174703004891684 0.00157232704402516 0.000698812019566737 0.000349406009783368 0.000524109014675052 0.00139762403913347 0 0 0.000349406009783368 0.000873515024458421 0 0.00139762403913347 0 0.00209643605870021 0 0 0.000174703004891684 0 0.000174703004891684 0.000174703004891684 0 0.000524109014675052 0 0.00227113906359189 0 0.00559049615653389 0 0 0.000349406009783368 0 0.000698812019566737 0 0.000873515024458421 0 0 0 0 0
"Su13.BD.MM15.SN.1" 0.426974143955276 0.116876310272537 0.0407058001397624 0.0220125786163522 0.00366876310272537 0.0410552061495458 0.0151991614255765 0.00593990216631726 0.0010482180293501 0.00925925925925926 0.0904961565338924 0.000524109014675052 0.0499650593990217 0.0043675751222921 0.0178197064989518 0.00366876310272537 0.000174703004891684 0.0115303983228512 0.0010482180293501 0 0.00296995108315863 0.0010482180293501 0.006638714185884 0.0188679245283019 0.00262054507337526 0.00209643605870021 0.00576519916142558 0.00139762403913347 0.00157232704402516 0.0010482180293501 0.0115303983228512 0 0.00296995108315863 0.006638714185884 0.000524109014675052 0.0125786163522013 0.00943396226415094 0.0120545073375262 0 0 0 0 0.000873515024458421 0.000698812019566737 0.0010482180293501 0.0113556953179595 0 0.000174703004891684 0.000174703004891684 0 0 0 0.000174703004891684 0.00157232704402516 0.000698812019566737 0.000174703004891684 0.00209643605870021 0 0 0.000524109014675052 0.000524109014675052 0.00174703004891684 0.000698812019566737 0 0.000698812019566737 0.00279524807826695 0 0 0 0.000873515024458421 0.000524109014675052 0.000349406009783368 0 0.00244584206848358 0 0 0 0 0.000174703004891684 0.000349406009783368 0 0.000698812019566737 0 0.000174703004891684 0 0.00576519916142558 0 0 0 0 0.000174703004891684 0 0.000349406009783368 0 0 0 0 0
