Otu000005,0.9133333333333333
Otu000098,0.8666666666666667
Otu000128,0.8366666666666667
Otu000067,0.83
Otu000123,0.82
Otu000050,0.7733333333333333
Otu000009,0.75
Otu000224,0.74
Otu000084,0.7266666666666667
Otu000173,0.7
Otu000025,0.6733333333333333
Otu000047,0.6633333333333333
Otu000124,0.6566666666666666
Otu000914,0.62
Otu000016,0.6133333333333333
Otu000011,0.6033333333333334
Otu000112,0.5766666666666667
Otu000264,0.5766666666666667
Otu000040,0.5766666666666667
Otu000004,0.5733333333333334
Otu000057,0.5666666666666667
Otu000247,0.56
Otu000079,0.56
Otu000203,0.5566666666666666
Otu000030,0.55
Otu000960,0.55
Otu000109,0.54
Otu000572,0.5366666666666666
Otu000204,0.5233333333333333
Otu000335,0.49
Otu000150,0.4866666666666667
Otu000763,0.47
Otu000048,0.4666666666666667
Otu000267,0.45666666666666667
Otu000029,0.44333333333333336
Otu000222,0.43666666666666665
Otu000027,0.43666666666666665
Otu000060,0.43
Otu000152,0.43
Otu000081,0.43
Otu000068,0.4266666666666667
Otu000099,0.42
Otu000255,0.41333333333333333
Otu000254,0.41333333333333333
Otu000139,0.3933333333333333
Otu000041,0.39
Otu000413,0.38
Otu000115,0.38
Otu000012,0.37666666666666665
Otu000175,0.37666666666666665
Otu000104,0.37333333333333335
Otu000049,0.37333333333333335
Otu000038,0.36666666666666664
Otu000315,0.36666666666666664
Otu001049,0.36333333333333334
Otu000064,0.36
Otu000076,0.3566666666666667
Otu000209,0.35333333333333333
Otu000338,0.35
Otu000163,0.35
Otu000367,0.3466666666666667
Otu000058,0.3466666666666667
Otu000063,0.3466666666666667
Otu000119,0.3433333333333333
Otu000509,0.33666666666666667
Otu000450,0.33
Otu000219,0.32666666666666666
Otu000240,0.32
Otu000019,0.31
Otu000190,0.3
Otu000020,0.3
Otu000564,0.2966666666666667
Otu000220,0.2966666666666667
Otu000105,0.29333333333333333
Otu000206,0.29
Otu000650,0.29
Otu000039,0.29
Otu000010,0.2866666666666667
Otu000070,0.28
Otu000073,0.28
Otu000787,0.27666666666666667
