"Otu000001" "Otu000004" "Otu000005" "Otu000006" "Otu000007" "Otu000009" "Otu000010" "Otu000011" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000024" "Otu000025" "Otu000026" "Otu000027" "Otu000029" "Otu000030" "Otu000033" "Otu000036" "Otu000041" "Otu000043" "Otu000044" "Otu000046" "Otu000048" "Otu000053" "Otu000056" "Otu000057" "Otu000059" "Otu000060" "Otu000062" "Otu000063" "Otu000066" "Otu000067" "Otu000070" "Otu000073" "Otu000075" "Otu000076" "Otu000077" "Otu000078" "Otu000079" "Otu000080" "Otu000082" "Otu000083" "Otu000084" "Otu000085" "Otu000086" "Otu000087" "Otu000088" "Otu000090" "Otu000093" "Otu000094" "Otu000096" "Otu000100" "Otu000103" "Otu000104" "Otu000106" "Otu000107" "Otu000110" "Otu000112" "Otu000117" "Otu000120" "Otu000128" "Otu000136" "Otu000137" "Otu000142" "Otu000149" "Otu000154" "Otu000158" "Otu000159" "Otu000162" "Otu000163" "Otu000168" "Otu000172" "Otu000175" "Otu000176" "Otu000182" "Otu000184" "Otu000191" "Otu000192" "Otu000205" "Otu000210" "Otu000215" "Otu000216" "Otu000223" "Otu000224" "Otu000225" "Otu000226" "Otu000227" "Otu000231" "Otu000235" "Otu000248" "Otu000249" "Otu000256" "Otu000262" "Otu000266" "Otu000271" "Otu000273" "Otu000290" "Otu000322" "Otu000326" "Otu000340" "Otu000342" "Otu000361" "Otu000376" "Otu000379" "Otu000385" "Otu000387" "Otu000390" "Otu000392" "Otu000402" "Otu000436" "Otu000441" "Otu000446" "Otu000468" "Otu000477" "Otu000509" "Otu000511" "Otu000514" "Otu000547" "Otu000566" "Otu000582" "Otu000592" "Otu000595" "Otu000601" "Otu000655" "Otu000674" "Otu000676" "Otu000755" "Otu000765" "Otu000775" "Otu000816" "Otu000818" "Otu000834" "Otu000839" "Otu000908" "Otu000914" "Otu000977" "Otu000999" "Otu001028" "Otu001054" "Otu001076" "Otu001219" "Otu001225" "Otu001249" "Otu001304" "Otu001419" "Otu001485" "Otu001513" "Otu001542" "Otu001579" "Otu001677" "Otu002522"
"M15S2F515" 0.0941649196366177 0.0999301187980433 0.0010482180293501 0.00157232704402516 0.0538085255066387 0.0396575821104123 0.0223619846261356 0.0541579315164221 0.0162473794549266 0.0214884696016771 0.0296995108315863 0.00157232704402516 0.0375611460517121 0.00960866526904263 0.000698812019566737 0.00366876310272537 0.0200908455625437 0.0351153039832285 0.00541579315164221 0.0120545073375262 0.0283018867924528 0.000524109014675052 0.0220125786163522 0.0248078266946191 0.0124039133473096 0.0195667365478686 0.000349406009783368 0.00244584206848358 0 0.00559049615653389 0.000349406009783368 0.00751222921034242 0.00541579315164221 0.00192173305380853 0.000174703004891684 0.00157232704402516 0 0.0316212438853948 0.000174703004891684 0.0136268343815514 0.00454227812718379 0.0319706498951782 0.0103074772886094 0 0.00786163522012579 0.00454227812718379 0 0.00349406009783368 0.0150244584206848 0.00489168413696716 0.00314465408805031 0.00122292103424179 0.00349406009783368 0.00419287211740042 0.0307477288609364 0.00139762403913347 0.00262054507337526 0 0.0185185185185185 0.00733752620545073 0.00279524807826695 0.0145003494060098 0.000174703004891684 0.00174703004891684 0 0.00157232704402516 0.013801537386443 0.000524109014675052 0.00471698113207547 0.000524109014675052 0.00209643605870021 0.0103074772886094 0.000524109014675052 0.000349406009783368 0.0010482180293501 0.00122292103424179 0.000698812019566737 0 0.00856044723969252 0.00366876310272537 0.000524109014675052 0 0.000349406009783368 0.000524109014675052 0.000174703004891684 0.00139762403913347 0 0.00244584206848358 0.000174703004891684 0.00576519916142558 0.00593990216631726 0.00139762403913347 0.000524109014675052 0.00279524807826695 0.000698812019566737 0.000698812019566737 0 0.00122292103424179 0.000349406009783368 0 0.000349406009783368 0.00227113906359189 0.00349406009783368 0 0.00139762403913347 0.000349406009783368 0 0.000349406009783368 0 0.000698812019566737 0 0 0 0 0 0 0 0 0 0 0 0 0.000349406009783368 0 0 0.000698812019566737 0.000349406009783368 0 0 0 0 0 0 0 0 0.000873515024458421 0.000524109014675052 0.000174703004891684 0 0 0 0.000174703004891684 0 0 0 0 0 0 0 0.000174703004891684 0.000349406009783368 0 0 0 0 0 0
"M15S2F715" 0.183438155136268 0.16701607267645 0.00925925925925926 0.00157232704402516 0.0414046121593291 0.0295248078266946 0.0162473794549266 0.0578266946191474 0.00890985324947589 0.0246331236897275 0.0504891684136967 0.00122292103424179 0.0276030747728861 0.00244584206848358 0.00366876310272537 0.00279524807826695 0.0136268343815514 0.0125786163522013 0.009958071278826 0.0139762403913347 0.0269042627533194 0.00541579315164221 0.00384346610761705 0.0202655485674354 0.000698812019566737 0.0106568832983927 0 0.00366876310272537 0.00139762403913347 0.00559049615653389 0.000349406009783368 0 0.0043675751222921 0.000524109014675052 0 0.0043675751222921 0 0.0281271837875611 0.000873515024458421 0.00296995108315863 0.0221872816212439 0.00244584206848358 0.0400069881201957 0.000873515024458421 0.00122292103424179 0.00401816911250874 0.000174703004891684 0 0.00716282320055905 0.0115303983228512 0.0110062893081761 0.000698812019566737 0.00384346610761705 0.00262054507337526 0.0202655485674354 0.00122292103424179 0.0010482180293501 0 0.00873515024458421 0.00139762403913347 0.00524109014675052 0.000698812019566737 0 0.000174703004891684 0.000174703004891684 0 0.00401816911250874 0 0.00296995108315863 0.00209643605870021 0.00524109014675052 0.0118798043326345 0.000174703004891684 0 0.000349406009783368 0 0 0.000174703004891684 0.00524109014675052 0 0 0 0.000873515024458421 0 0.000349406009783368 0.00227113906359189 0.000524109014675052 0.000698812019566737 0.0010482180293501 0.00174703004891684 0 0.00227113906359189 0.000174703004891684 0.00366876310272537 0.000524109014675052 0 0.0010482180293501 0 0.000174703004891684 0 0 0.000349406009783368 0 0 0.00209643605870021 0 0.0010482180293501 0.000174703004891684 0 0 0 0 0.000524109014675052 0 0 0 0 0 0 0 0 0 0.000174703004891684 0 0 0.000698812019566737 0 0 0 0.000524109014675052 0 0 0.0010482180293501 0 0 0.000174703004891684 0.000174703004891684 0 0 0 0 0 0 0 0 0 0.000524109014675052 0 0 0 0 0 0 0 0 0 0
"M15S2F815" 0.208071278825996 0.142382948986723 0.0183438155136268 0.00471698113207547 0.0211390635918938 0.0462962962962963 0.00646401118099231 0.0513626834381551 0.0111809923130678 0.0185185185185185 0.0150244584206848 0.00366876310272537 0.00174703004891684 0.0134521313766597 0.0106568832983927 0.00244584206848358 0.00454227812718379 0.0157232704402516 0.00244584206848358 0.0103074772886094 0.0190426275331936 0.0283018867924528 0.0043675751222921 0.0108315863032844 0.00559049615653389 0.00786163522012579 0 0.00524109014675052 0.00838574423480084 0.00279524807826695 0 0 0.00384346610761705 0.00489168413696716 0.000524109014675052 0.0155485674353599 0.000174703004891684 0.0202655485674354 0.0471698113207547 0.00227113906359189 0.00506638714185884 0 0.0214884696016771 0.0010482180293501 0 0.00593990216631726 0.00139762403913347 0.00821104122990915 0.00279524807826695 0.0131027253668763 0.0181691125087351 0.000349406009783368 0.000349406009783368 0.00209643605870021 0.0314465408805031 0 0.00262054507337526 0 0.00524109014675052 0.00349406009783368 0.00943396226415094 0 0 0.000698812019566737 0.00122292103424179 0 0.000873515024458421 0 0.00366876310272537 0 0.00821104122990915 0.00279524807826695 0.000698812019566737 0 0.000349406009783368 0.000174703004891684 0 0.00960866526904263 0.000524109014675052 0.000174703004891684 0 0 0.000524109014675052 0 0.00122292103424179 0.006638714185884 0.00541579315164221 0 0.00279524807826695 0 0 0.00139762403913347 0 0.00157232704402516 0 0 0.00157232704402516 0.00454227812718379 0 0.000524109014675052 0.000698812019566737 0 0.000174703004891684 0.000524109014675052 0.000524109014675052 0 0.00174703004891684 0.000174703004891684 0 0 0 0 0 0.000349406009783368 0.00122292103424179 0.000524109014675052 0 0 0 0 0 0.000174703004891684 0.000349406009783368 0 0 0.000174703004891684 0.000873515024458421 0.000349406009783368 0.000349406009783368 0 0 0.000873515024458421 0.00506638714185884 0 0 0.000174703004891684 0 0 0 0 0.000174703004891684 0 0.000349406009783368 0.000524109014675052 0 0.00139762403913347 0 0.000174703004891684 0 0 0 0 0 0 0 0 0
"M15S2F915" 0.23025856044724 0.0959119496855346 0.0110062893081761 0.010482180293501 0.0228860936408106 0.0239343116701607 0.00419287211740042 0.0424528301886792 0.0808874912648498 0.0276030747728861 0.0120545073375262 0.00384346610761705 0.000349406009783368 0.000873515024458421 0.00593990216631726 0.000349406009783368 0.00139762403913347 0.00419287211740042 0.00279524807826695 0.0202655485674354 0.0115303983228512 0.0587002096436059 0.0108315863032844 0.00489168413696716 0.00366876310272537 0.00925925925925926 0 0.00122292103424179 0.006638714185884 0.00314465408805031 0 0 0.00209643605870021 0 0 0.0160726764500349 0.000524109014675052 0.0139762403913347 0.0878756114605171 0.000349406009783368 0.003319357092942 0.000524109014675052 0.0136268343815514 0 0.000873515024458421 0.00296995108315863 0 0.00873515024458421 0.00366876310272537 0.00960866526904263 0.00296995108315863 0 0 0.00174703004891684 0.0169461914744934 0 0.00366876310272537 0 0.00209643605870021 0.0043675751222921 0.00244584206848358 0.000873515024458421 0 0.000349406009783368 0.000349406009783368 0.000349406009783368 0.000524109014675052 0.00314465408805031 0.00786163522012579 0.000524109014675052 0.00139762403913347 0.0221872816212439 0.000174703004891684 0 0.00209643605870021 0.000174703004891684 0 0.00821104122990915 0 0 0 0.000174703004891684 0.000174703004891684 0 0.00698812019566737 0.00157232704402516 0.00279524807826695 0.000174703004891684 0.00192173305380853 0.000174703004891684 0 0.00349406009783368 0 0.000873515024458421 0 0 0.000873515024458421 0.00419287211740042 0 0.000873515024458421 0.000174703004891684 0 0 0 0.000174703004891684 0.000349406009783368 0.00401816911250874 0 0 0 0.000174703004891684 0 0.000873515024458421 0.00174703004891684 0 0.000524109014675052 0 0 0 0 0 0 0.000524109014675052 0 0 0 0.000349406009783368 0.000174703004891684 0 0.000174703004891684 0 0 0.00296995108315863 0.000698812019566737 0 0.000174703004891684 0 0 0 0 0.00314465408805031 0 0 0 0 0.000698812019566737 0 0.000174703004891684 0 0 0 0.000349406009783368 0 0 0 0 0
"M45D2F115" 0.215932914046122 0.0960866526904263 0.00471698113207547 0.00751222921034242 0.0241090146750524 0.0164220824598183 0.0150244584206848 0.0718029350104822 0.0319706498951782 0.0129280223619846 0.0317959468902865 0.000174703004891684 0.0462962962962963 0.0129280223619846 0.013277428371768 0.00174703004891684 0.00821104122990915 0.00890985324947589 0.00716282320055905 0.0125786163522013 0.00209643605870021 0.0176450034940601 0.0111809923130678 0.0302236198462614 0.0157232704402516 0.0148497554157932 0 0.0335429769392034 0.000174703004891684 0.00628930817610063 0.000349406009783368 0 0.00751222921034242 0.0010482180293501 0.000349406009783368 0.00279524807826695 0.000349406009783368 0.00593990216631726 0.0160726764500349 0.00139762403913347 0.0424528301886792 0 0.0146750524109015 0.000174703004891684 0 0.00192173305380853 0 0.00244584206848358 0.0043675751222921 0.0153738644304682 0.00262054507337526 0.00157232704402516 0.0118798043326345 0.003319357092942 0.00559049615653389 0.00366876310272537 0.00157232704402516 0 0.00139762403913347 0.00524109014675052 0.00506638714185884 0.00279524807826695 0 0.00384346610761705 0.000174703004891684 0.000349406009783368 0.000349406009783368 0.00174703004891684 0.000524109014675052 0 0.00209643605870021 0.00227113906359189 0.0113556953179595 0.000174703004891684 0 0.000349406009783368 0 0 0 0 0.000873515024458421 0 0.000349406009783368 0 0.000524109014675052 0.00174703004891684 0.00314465408805031 0.000698812019566737 0.000524109014675052 0.00209643605870021 0 0 0 0.00122292103424179 0.00192173305380853 0.000174703004891684 0.00803633822501747 0.000698812019566737 0.00209643605870021 0.000174703004891684 0 0 0.00139762403913347 0.000524109014675052 0.00157232704402516 0.000524109014675052 0.00227113906359189 0.00262054507337526 0 0 0 0.000174703004891684 0.00139762403913347 0 0.00262054507337526 0.000174703004891684 0.000174703004891684 0 0.000174703004891684 0 0 0 0.000174703004891684 0 0 0 0 0 0 0 0.000524109014675052 0.000174703004891684 0.000524109014675052 0 0 0.000349406009783368 0 0 0 0.000174703004891684 0 0.00209643605870021 0 0 0 0.0010482180293501 0 0.000349406009783368 0 0 0 0 0 0 0.000174703004891684 0 0
"M45D2F415" 0.208420684835779 0.0665618448637317 0.000349406009783368 0.00524109014675052 0.056429070580014 0.0258560447239693 0.0400069881201957 0.0587002096436059 0.00943396226415094 0.026554856743536 0.0485674353598882 0.000174703004891684 0.0628930817610063 0.00698812019566737 0.0010482180293501 0.000349406009783368 0.0235849056603774 0.00593990216631726 0.00821104122990915 0.0174703004891684 0.00244584206848358 0.000873515024458421 0.0207896575821104 0.0361635220125786 0 0.0352900069881202 0.000349406009783368 0.000349406009783368 0 0.0076869322152341 0.0117051013277428 0.000174703004891684 0.0151991614255765 0 0 0.00471698113207547 0 0.0150244584206848 0 0.00576519916142558 0.0340670859538784 0.0143256464011181 0.0216631726065688 0.000174703004891684 0 0.00122292103424179 0 0 0.00296995108315863 0.00593990216631726 0.000524109014675052 0.00262054507337526 0.00541579315164221 0.00576519916142558 0.00873515024458421 0.000349406009783368 0.00122292103424179 0 0.00803633822501747 0.00139762403913347 0 0.00628930817610063 0.00698812019566737 0.00559049615653389 0 0 0.00157232704402516 0.000174703004891684 0.00139762403913347 0.000698812019566737 0.000349406009783368 0.00262054507337526 0.000698812019566737 0.000524109014675052 0.000524109014675052 0.000873515024458421 0 0 0.000524109014675052 0.00139762403913347 0.000524109014675052 0 0.000349406009783368 0.003319357092942 0 0 0 0 0 0.00139762403913347 0 0 0.000349406009783368 0.00227113906359189 0.0043675751222921 0 0.000174703004891684 0.000349406009783368 0.0010482180293501 0 0 0.000524109014675052 0 0.000873515024458421 0 0 0 0.0010482180293501 0.000174703004891684 0 0 0 0.000349406009783368 0 0 0 0 0.00541579315164221 0.000174703004891684 0 0 0.000349406009783368 0 0 0.000349406009783368 0 0 0.000174703004891684 0 0 0.000349406009783368 0 0 0.000174703004891684 0.000349406009783368 0.000873515024458421 0 0 0 0 0 0.000174703004891684 0 0 0 0 0 0 0.000349406009783368 0 0 0 0 0 0 0 0.000174703004891684
"M45D2F515" 0.152690426275332 0.0747728860936408 0.000349406009783368 0.0043675751222921 0.0221872816212439 0.0424528301886792 0.0249825296995108 0.0515373864430468 0.0151991614255765 0.0295248078266946 0.0443745632424878 0.000349406009783368 0.0328441649196366 0.00541579315164221 0.0178197064989518 0.000174703004891684 0.0110062893081761 0.0228860936408106 0.00524109014675052 0.0151991614255765 0.00960866526904263 0.000524109014675052 0.0134521313766597 0.0274283717679944 0.0010482180293501 0.0251572327044025 0.000524109014675052 0.0235849056603774 0 0.00454227812718379 0.00524109014675052 0 0.0174703004891684 0.000698812019566737 0 0.003319357092942 0 0.0108315863032844 0.000873515024458421 0.00576519916142558 0.0262054507337526 0.0216631726065688 0.020440251572327 0 0 0.00681341719077568 0.000524109014675052 0.000873515024458421 0.00925925925925926 0.00681341719077568 0.00192173305380853 0.003319357092942 0.00821104122990915 0.00279524807826695 0.0118798043326345 0 0.00192173305380853 0 0.00786163522012579 0.00174703004891684 0.000174703004891684 0.00628930817610063 0.0688329839273236 0.00174703004891684 0 0.00139762403913347 0.009958071278826 0 0.00139762403913347 0 0.00122292103424179 0.003319357092942 0.00384346610761705 0.000174703004891684 0 0.00227113906359189 0 0.000174703004891684 0.000524109014675052 0.000524109014675052 0 0 0.00314465408805031 0.00157232704402516 0.000174703004891684 0.000174703004891684 0 0.000524109014675052 0 0.000349406009783368 0 0 0.000524109014675052 0.00314465408805031 0.000349406009783368 0 0.00506638714185884 0.0010482180293501 0.000698812019566737 0 0 0.000174703004891684 0.000524109014675052 0 0.00244584206848358 0 0 0.00628930817610063 0 0 0 0 0.000174703004891684 0 0.00122292103424179 0 0.000174703004891684 0.00296995108315863 0.000349406009783368 0 0 0 0.000174703004891684 0 0.00314465408805031 0.000174703004891684 0 0.000349406009783368 0.000174703004891684 0.00157232704402516 0.000174703004891684 0 0 0 0.000349406009783368 0.00174703004891684 0 0 0 0 0 0.000174703004891684 0 0 0 0.000174703004891684 0.000698812019566737 0.000524109014675052 0.000873515024458421 0 0 0 0 0.000873515024458421 0 0.000174703004891684 0
"M45D2F715" 0.190775681341719 0.0538085255066387 0.00366876310272537 0.00244584206848358 0.0269042627533194 0.0103074772886094 0.0174703004891684 0.0538085255066387 0.0312718378756115 0.0267295597484277 0.0527603074772886 0.000524109014675052 0.0407058001397624 0.00646401118099231 0.0162473794549266 0.000174703004891684 0.0111809923130678 0.00541579315164221 0.0115303983228512 0.0384346610761705 0.00576519916142558 0.0010482180293501 0.00838574423480084 0.0225366876310273 0 0.0153738644304682 0 0.0111809923130678 0 0.00489168413696716 0.00489168413696716 0 0.0103074772886094 0 0 0.000698812019566737 0 0.0181691125087351 0.000174703004891684 0.00227113906359189 0.0492662473794549 0.00454227812718379 0.0870020964360587 0 0 0.00227113906359189 0 0 0.00856044723969252 0.00366876310272537 0.00489168413696716 0.00122292103424179 0.0124039133473096 0.00244584206848358 0.056429070580014 0.000698812019566737 0.000524109014675052 0 0.000873515024458421 0.0010482180293501 0.00174703004891684 0.00157232704402516 0 0.003319357092942 0.000174703004891684 0.00349406009783368 0.00821104122990915 0 0.00716282320055905 0.00157232704402516 0.000698812019566737 0.00314465408805031 0.00244584206848358 0.000349406009783368 0 0.000524109014675052 0 0 0.000349406009783368 0.000174703004891684 0 0 0.000174703004891684 0 0 0.000174703004891684 0 0 0.000349406009783368 0.00122292103424179 0 0.000174703004891684 0 0.00401816911250874 0.00174703004891684 0 0.0010482180293501 0.000174703004891684 0.00349406009783368 0 0 0.000349406009783368 0.000174703004891684 0 0.00157232704402516 0 0.000174703004891684 0.00139762403913347 0 0 0 0 0 0 0 0 0.000174703004891684 0 0.00122292103424179 0 0 0.000524109014675052 0 0 0 0.000524109014675052 0 0.000174703004891684 0.000349406009783368 0.000174703004891684 0.000174703004891684 0 0 0.000698812019566737 0 0.000873515024458421 0 0.000174703004891684 0.0010482180293501 0 0.000174703004891684 0 0 0 0 0.000174703004891684 0 0 0 0 0.000174703004891684 0 0 0 0 0 0
"M45D2F815" 0.15356394129979 0.056953179594689 0.00401816911250874 0.00279524807826695 0.0504891684136967 0.0155485674353599 0.0192173305380853 0.0473445143256464 0.0354647099930119 0.0169461914744934 0.0707547169811321 0.00139762403913347 0.0485674353598882 0.00506638714185884 0.00384346610761705 0.0010482180293501 0.0101327742837177 0.00366876310272537 0.0103074772886094 0.0333682739343117 0.00611460517120894 0.000524109014675052 0.00506638714185884 0.0195667365478686 0.000349406009783368 0.0211390635918938 0.000349406009783368 0.00925925925925926 0 0.00611460517120894 0.00489168413696716 0 0.0186932215234102 0.000174703004891684 0 0.00262054507337526 0 0.023235499650594 0.000524109014675052 0.00314465408805031 0.0415793151642208 0.00821104122990915 0.0386093640810622 0 0 0.00279524807826695 0 0.000349406009783368 0.0158979734451433 0.00559049615653389 0.00471698113207547 0.00279524807826695 0.0118798043326345 0.00419287211740042 0.03319357092942 0.000174703004891684 0.00296995108315863 0.000349406009783368 0.000174703004891684 0.0010482180293501 0.00454227812718379 0.00628930817610063 0 0.00209643605870021 0.0010482180293501 0.00279524807826695 0.0162473794549266 0.000174703004891684 0.0120545073375262 0.00139762403913347 0.0010482180293501 0.010482180293501 0.00244584206848358 0.00227113906359189 0.000524109014675052 0 0 0.000174703004891684 0 0.00349406009783368 0.00157232704402516 0 0.000873515024458421 0 0 0.000873515024458421 0.00209643605870021 0.000349406009783368 0 0.00157232704402516 0.000174703004891684 0 0.000349406009783368 0.0110062893081761 0.00192173305380853 0 0.003319357092942 0.00262054507337526 0.00296995108315863 0 0 0.000524109014675052 0.000174703004891684 0 0.00262054507337526 0 0.00157232704402516 0.000873515024458421 0.000349406009783368 0.000174703004891684 0 0 0 0 0.000349406009783368 0 0.000524109014675052 0 0.00227113906359189 0 0 0.00157232704402516 0 0 0 0 0 0.000174703004891684 0 0 0.00157232704402516 0 0.000174703004891684 0.000349406009783368 0.000174703004891684 0.000174703004891684 0.000174703004891684 0 0.000698812019566737 0 0 0.000349406009783368 0 0.000524109014675052 0 0 0 0.000174703004891684 0 0.000349406009783368 0 0.000349406009783368 0.000174703004891684 0 0 0 0
"M45D2F915" 0.172781271837876 0.0628930817610063 0.00157232704402516 0.00244584206848358 0.033717679944095 0.0181691125087351 0.0202655485674354 0.0662124388539483 0.0202655485674354 0.0150244584206848 0.0567784765897974 0.000524109014675052 0.0817610062893082 0.00890985324947589 0.00873515024458421 0.000698812019566737 0.00821104122990915 0.00733752620545073 0.00803633822501747 0.0475192173305381 0.00227113906359189 0.003319357092942 0.0131027253668763 0.0244584206848358 0.00401816911250874 0.0160726764500349 0 0.00314465408805031 0.000349406009783368 0.0101327742837177 0.00489168413696716 0 0.00786163522012579 0.000698812019566737 0 0.00541579315164221 0.00122292103424179 0.0136268343815514 0.00471698113207547 0.00209643605870021 0.0662124388539483 0 0.0676100628930818 0 0 0.00227113906359189 0 0.000873515024458421 0.006638714185884 0.00401816911250874 0.00244584206848358 0.000349406009783368 0.0143256464011181 0.00349406009783368 0.0124039133473096 0.00157232704402516 0.00698812019566737 0 0.000698812019566737 0.00262054507337526 0.00646401118099231 0.00296995108315863 0 0.000349406009783368 0 0.000873515024458421 0.000698812019566737 0.000349406009783368 0.0010482180293501 0 0.00209643605870021 0.0010482180293501 0.00401816911250874 0 0 0.000524109014675052 0 0.000174703004891684 0 0.000174703004891684 0.000349406009783368 0 0.000174703004891684 0 0.000174703004891684 0.000524109014675052 0.000698812019566737 0.000349406009783368 0 0.000698812019566737 0 0 0 0.000174703004891684 0.00419287211740042 0 0.00122292103424179 0.000349406009783368 0.00489168413696716 0 0 0 0 0 0.0010482180293501 0.000174703004891684 0.000174703004891684 0.0010482180293501 0 0 0 0 0.000174703004891684 0 0.000698812019566737 0 0 0 0 0 0.000174703004891684 0.000349406009783368 0 0 0 0 0 0 0 0 0.00262054507337526 0 0.000698812019566737 0 0 0.00139762403913347 0 0 0.000873515024458421 0 0.000524109014675052 0.00209643605870021 0 0 0 0.000349406009783368 0 0.000873515024458421 0 0.000174703004891684 0 0 0 0 0.000174703004891684 0 0
"M45S2F415" 0.188504542278127 0.0644654088050314 0 0.00489168413696716 0.0314465408805031 0.0506638714185884 0.0391334730957372 0.0461215932914046 0.013801537386443 0.0176450034940601 0.0559049615653389 0 0.0307477288609364 0.00506638714185884 0.0103074772886094 0.000174703004891684 0.0174703004891684 0.0118798043326345 0.0106568832983927 0.013277428371768 0.00139762403913347 0.000349406009783368 0.0200908455625437 0.0225366876310273 0.000174703004891684 0.0269042627533194 0.000698812019566737 0.0157232704402516 0 0.00559049615653389 0.0113556953179595 0.000349406009783368 0.0239343116701607 0 0 0.00192173305380853 0 0.00698812019566737 0.000349406009783368 0.00646401118099231 0.0207896575821104 0.00856044723969252 0.0269042627533194 0 0.000349406009783368 0.00279524807826695 0.000174703004891684 0 0.00506638714185884 0.00890985324947589 0.0010482180293501 0.00139762403913347 0.00541579315164221 0.00471698113207547 0.0129280223619846 0 0.00541579315164221 0 0.00541579315164221 0.000698812019566737 0.000174703004891684 0.00890985324947589 0.0354647099930119 0.00401816911250874 0 0 0.00262054507337526 0.00122292103424179 0.00139762403913347 0 0.0010482180293501 0.00262054507337526 0.00419287211740042 0.000349406009783368 0.000174703004891684 0.00227113906359189 0 0 0 0.00174703004891684 0.000349406009783368 0 0.00192173305380853 0.010482180293501 0 0.000524109014675052 0.000698812019566737 0.000873515024458421 0 0.0010482180293501 0 0 0.000349406009783368 0.00157232704402516 0.00681341719077568 0 0.00122292103424179 0 0.0010482180293501 0 0 0.000349406009783368 0 0.000174703004891684 0.00314465408805031 0 0 0.00349406009783368 0 0 0 0 0 0 0.000349406009783368 0 0.000349406009783368 0.0162473794549266 0 0 0.000174703004891684 0 0 0.000174703004891684 0.003319357092942 0 0 0.000174703004891684 0 0.000349406009783368 0.000349406009783368 0 0 0 0.000349406009783368 0.00541579315164221 0.000349406009783368 0 0.00122292103424179 0 0 0 0 0 0 0.000349406009783368 0 0 0.0010482180293501 0 0 0 0.000349406009783368 0.000698812019566737 0 0 0.000873515024458421
"M45S2F515" 0.158805031446541 0.130153738644305 0.000873515024458421 0.00541579315164221 0.0129280223619846 0.056953179594689 0.0134521313766597 0.0494409503843466 0.0108315863032844 0.0125786163522013 0.0726764500349406 0.00192173305380853 0.0256813417190776 0.020440251572327 0.00209643605870021 0.00122292103424179 0.0143256464011181 0.0235849056603774 0.00454227812718379 0.00419287211740042 0.0438504542278127 0.0010482180293501 0.013277428371768 0.0244584206848358 0.00856044723969252 0.0129280223619846 0 0.00244584206848358 0 0.00279524807826695 0.000698812019566737 0.000873515024458421 0.0151991614255765 0.000698812019566737 0 0.00244584206848358 0 0.0230607966457023 0 0.00524109014675052 0.0125786163522013 0.0316212438853948 0.0118798043326345 0 0.000524109014675052 0.00646401118099231 0 0.00366876310272537 0.0122292103424179 0.0122292103424179 0.00366876310272537 0.00139762403913347 0.00192173305380853 0.00244584206848358 0.0139762403913347 0.000174703004891684 0.00279524807826695 0 0.0288259958071279 0.0110062893081761 0.00384346610761705 0.00559049615653389 0.00227113906359189 0.00349406009783368 0 0.000349406009783368 0.0122292103424179 0.000524109014675052 0.000698812019566737 0.000349406009783368 0.00157232704402516 0.00314465408805031 0.000698812019566737 0.00139762403913347 0.000349406009783368 0 0 0 0.000698812019566737 0.000698812019566737 0.000174703004891684 0 0.000873515024458421 0.000873515024458421 0.000873515024458421 0.00227113906359189 0 0.00157232704402516 0 0.000873515024458421 0 0.000524109014675052 0.000349406009783368 0.000873515024458421 0.000698812019566737 0.0010482180293501 0.00192173305380853 0.00157232704402516 0 0 0 0.000524109014675052 0.0010482180293501 0 0.00157232704402516 0 0.000349406009783368 0.00122292103424179 0.000174703004891684 0 0.000174703004891684 0 0.000524109014675052 0 0.000174703004891684 0 0 0 0.000174703004891684 0 0 0.000524109014675052 0.000174703004891684 0 0 0.000524109014675052 0 0 0 0.000349406009783368 0 0 0 0.000349406009783368 0 0.00139762403913347 0.000524109014675052 0 0 0 0 0.000524109014675052 0 0 0 0 0.000174703004891684 0 0 0 0 0 0 0 0 0 0
