"Rank1"/t"Rank2"/t"Rank3"/t"Rank4"/t"Rank5"/t"Rank6"/t"Rank7"
"Otu000001"/t"Bacteria"/t"Actinobacteria"/t"Actinobacteria"/t"Actinomycetales"/t"acI"/t"acI-B"/t"acI-B1"
"Otu000002"/t"Bacteria"/t"Cyanobacteria"/t"Chloroplast"/t"Chloroplast_unclassified"/t"Chloroplast_unclassified"/tNA/tNA
"Otu000003"/t"Bacteria"/t"Cyanobacteria"/t"Chloroplast"/t"Chloroplast_unclassified"/t"Chloroplast_unclassified"/tNA/tNA
"Otu000004"/t"Bacteria"/t"Actinobacteria"/t"Actinobacteria"/t"Actinomycetales"/t"acI"/t"acI-A"/t"acI-A6"
"Otu000005"/t"Bacteria"/t"Cyanobacteria"/t"Cyanobacteria"/t"SubsectionI"/t"FamilyI"/tNA/tNA
"Otu000006"/t"Bacteria"/t"Actinobacteria"/t"Actinobacteria"/t"Actinomycetales"/t"acI"/t"acI-C"/t"acI-C2"
"Otu000007"/t"Bacteria"/t"Proteobacteria"/t"Betaproteobacteria"/t"Burkholderiales"/t"betI"/t"betI-A"/t"Lhab-A1"
"Otu000008"/t"Bacteria"/t"Cyanobacteria"/t"Chloroplast"/t"Chloroplast_unclassified"/t"Chloroplast_unclassified"/tNA/tNA
"Otu000009"/t"Bacteria"/t"Bacteroidetes"/t"[Saprospirae]"/t"[Saprospirales]"/t"bacI"/t"bacI-A"/t"bacI-A1"
"Otu000010"/t"Bacteria"/t"Proteobacteria"/t"Betaproteobacteria"/t"Methylophilales"/t"betIV"/t"betIV-A"/t"LD28"
"Otu000011"/t"Bacteria"/t"Actinobacteria"/t"Actinobacteria"/t"Actinomycetales"/t"acI"/t"acI-A"/t"acI-A1"
"Otu000012"/t"Bacteria"/t"Verrucomicrobia"/t"OPB35_soil_group"/t"OPB35_soil_group_unclassified"/t"OPB35_soil_group_unclassified"/tNA/tNA
"Otu000013"/t"Bacteria"/t"Cyanobacteria"/t"Chloroplast"/t"Chloroplast_unclassified"/t"Chloroplast_unclassified"/tNA/tNA
"Otu000014"/t"Bacteria"/t"Cyanobacteria"/t"Cyanobacteria"/t"SubsectionI"/t"FamilyI"/t"Microcystis"/tNA
"Otu000015"/t"Bacteria"/t"Cyanobacteria"/t"Chloroplast"/t"Chloroplast_unclassified"/t"Chloroplast_unclassified"/tNA/tNA
"Otu000016"/t"Bacteria"/t"Proteobacteria"/t"Betaproteobacteria"/t"Burkholderiales"/t"betII"/t"Pnec"/t"PnecB"
"Otu000017"/t"Bacteria"/t"Bacteroidetes"/t"Flavobacteriia"/t"Flavobacteriales"/t"bacV"/t"bacV_unclassified"/tNA
"Otu000018"/t"Bacteria"/t"Bacteroidetes"/t"[Saprospirae]"/t"[Saprospirales]"/t"bacIV"/t"bacIV-B"/t"Aquir"
"Otu000019"/t"Bacteria"/t"Verrucomicrobia"/t"Opitutae"/t"Opitutae_vadinHA64"/t"Opitutae_vadinHA64_unclassified"/tNA/tNA
"Otu000020"/t"Bacteria"/t"Bacteroidetes"/t"Sphingobacteriia"/t"Sphingobacteriales"/t"bacVI"/t"bacVI_unclassified"/tNA
