,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu001530,0.468,253.83822799778696,3.1540588158280536,5.532828113473065e-05,2.820085464027117,-0.11158117398202011,0.1999720301936745
Otu000269,0.458,3413.84097738247,2.5311110499595455,0.00038226812420359837,2.5498699242688807,0.2723426758328927,0.0017590911293188217
Otu001959,0.392,121.02111751559244,3.0114975539974083,1.341291663872258e-05,2.971517799506997,0.10840824960338447,0.2130631061543815
Otu006935,0.392,211.67090589832995,4.391943709293889,2.1795989537924197e-05,4.329681760348205,0.06504494976203068,0.45499592136466205
Otu001355,0.38,3891.047599094633,4.145678295431967,0.00044094963449801944,4.226282813001572,0.14331041776837655,0.09974807926699701
Otu000860,0.378,67.1315390533833,3.177125963932287,1.844276037824355e-05,2.9797219195402973,-0.16763617133791645,0.054168845050179
Otu000369,0.374,3236.6310088810274,2.186050641995681,0.0006605861444571,2.086862572812546,-0.16763617133791645,0.054168845050179
Otu002520,0.352,911.2664009791432,3.4440431612902525,0.00010059687479041937,3.4852590958767475,0.11263881544156532,0.19574162327288547
Otu003011,0.332,111.79937604956072,3.297073974862979,3.185567701696613e-05,3.320887106874329,-0.16763617133791645,0.054168845050179
Otu000140,0.332,614.6403529290458,2.553860380637877,0.00014921869760578868,2.5992765042343513,-0.3008989952406135,0.0005479451489727805
Otu000210,0.328,2046.73936729428,1.4688521831072483,0.0004292133324391275,1.7439506373643745,-0.2437863564251719,0.0051078595842863166
Otu001210,0.32,1102.0545065421509,4.011755574352719,0.00011400979142914355,3.867267087018017,0.11369645690111055,0.1915771852565088
Otu000093,0.318,13100.27082755517,2.9913717481208293,0.004912480718932311,3.813565310887059,-0.12004230565838184,0.1679513180347738
Otu000701,0.314,613.2828663034007,3.5187023597128815,0.00012574609348802576,3.2935532326311616,-0.2057112638815442,0.018136583107215016
Otu006137,0.306,50.02545938401189,4.607765209576924,2.3472604117764512e-05,4.905258306129195,-0.09254362771020626,0.28779813580320124
Otu002385,0.3,394.40520749111397,3.4672716989075303,4.526859365568871e-05,3.444343248867646,0.11686938127974619,0.1794753846620406
Otu001118,0.298,374.16148971732275,2.2389179826567487,7.377104151297419e-05,2.2876114699916106,-0.2131147540983607,0.014370949301152725
Otu000216,0.29,19624.151731729937,2.214120206626213,0.0035913084300180937,2.2000297567898612,-0.3622421998942359,3.172096964069305e-05
