,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV
Otu000173,1.0,8669.419741790718,1.8835721210118694,0.0012204881952781095,1.6304734468607247
Otu000090,1.0,12232.231688914315,1.0988348318526033,0.002807372949179669,0.8939694988912901
Otu000060,0.9966666666666667,25684.04822338961,1.454461103687403,0.003742747098839531,1.052154011488755
Otu000284,0.99,10321.717872113843,3.4188873975833367,0.00121048419367747,3.084119820919419
Otu000265,0.96,2911.009406109943,2.862676741790101,0.0010904361744697878,3.8198966367255394
Otu000377,0.9566666666666667,8854.675522635302,3.723778798034159,0.0011829731892757103,3.280849902347667
Otu000137,0.94,3052.0745572256396,1.8636094420617106,0.001505602240896357,2.587881439943059
Otu000287,0.93,6713.766800881606,5.148316062676557,0.001265506202480992,4.421027589725398
Otu000075,0.9266666666666666,17744.740905930623,1.295627178039994,0.006121198479391751,1.5241246689556756
Otu000053,0.9266666666666666,27206.280120070664,1.4951439320482711,0.00460434173669467,1.0024528788312512
Otu000191,0.9133333333333333,5808.797683638951,1.3279135137820133,0.0014668367346938765,1.1457235770268404
Otu000026,0.91,36712.96613991909,1.029001311230334,0.006977791116446571,0.674345683572194
Otu000058,0.91,20313.62982391582,2.346338240395913,0.004803171268507399,2.7449085136340163
Otu000027,0.8966666666666666,24561.179680984387,1.1945072116754014,0.008951080432172862,1.1580122889511149
Otu000112,0.8966666666666666,19572.466215290733,1.3028245344904972,0.004011604641856738,1.0389945986577553
Otu000001,0.8666666666666667,369375.3893837137,0.7287593487717613,0.09485294117647064,0.638429754462345
Otu000016,0.8366666666666667,92478.48660908274,1.0289904182457588,0.01810224089635851,0.7341147327052948
Otu000216,0.8266666666666667,7851.687244146659,3.3985016656817653,0.0016494097639055607,2.9079293614309814
Otu000150,0.8133333333333334,7979.6187374165875,2.609333039391553,0.0017644557823129246,3.2926105176270832
Otu000005,0.8033333333333333,132973.2870961775,1.8198036518845015,0.020486944777911142,1.6021007700627874
Otu000070,0.8033333333333333,17642.716357929054,2.1615051677780523,0.005771058423369344,2.938491863480866
Otu000056,0.7933333333333333,3396.8659099509814,3.867364587277955,0.0038002701080432195,4.833025983740131
Otu000222,0.7933333333333333,6332.9559108972335,1.9607023108140413,0.0010166566626650657,1.8556260461041731
Otu000106,0.7666666666666667,9614.581154176287,1.1568895626575684,0.0022271408563425345,1.0254105160624651
Otu000253,0.76,5132.004607077704,1.9478134523366522,0.0010229091636654657,2.0581582457942518
Otu000119,0.7566666666666667,11843.959374344733,2.1634957903090024,0.001598139255702281,1.8807543976240417
Otu000131,0.7533333333333333,14999.071747949183,3.363768571378602,0.0021708683473389357,3.0275980450554525
Otu000226,0.7533333333333333,4320.267067254528,1.6270369166388685,0.0012079831932773099,2.67439612690511
Otu000088,0.7433333333333333,4616.289407465236,1.293974018344444,0.001724439775910363,1.578548888556956
Otu000082,0.7166666666666667,21496.124897977064,2.37940809441591,0.0032625550220088053,2.1595876479867613
Otu000128,0.7133333333333334,4707.844430087913,1.6840394753831538,0.0015918867547018805,1.7556505650536025
