,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000173,0.662,19183.86356820091,1.3895386551654505,0.002639687978106694,1.2139606289658742,0.5188604783227042,5.505006353113736e-09
Otu000905,0.584,1722.7476768195902,1.5975375920865158,0.00022266755733685154,1.3670597861895932,0.29812222278946693,0.002275539413235855
Otu000242,0.548,4279.004838081181,1.33127731828016,0.0006320885498595061,1.0543002791974603,0.2109935924743166,0.022251476415087904
Otu000060,0.528,45526.56555163015,1.0785446910729366,0.006392713742897943,0.6790893756666114,0.3915862562262922,8.120894269495412e-06
Otu000059,0.502,29773.17419975076,0.5879211997744391,0.005351204200515686,0.567443175892067,-0.2093560123912562,0.017168565524307833
Otu000262,0.456,3251.8837408185536,1.3410298236444138,0.0005602603055572936,1.1797361617428106,-0.27867501567937675,0.0027167680686264865
Otu000067,0.454,18018.297795084804,1.504764253710955,0.0028120757644320344,1.2396309194109372,0.25338553694188604,0.004355646957629993
Otu000075,0.396,29602.794739504094,1.0868679171742155,0.005599011643358351,1.2248311623347263,-0.2628315898512259,0.002874675090560798
Otu000682,0.388,3564.3117947400174,2.2768169639578666,0.00038787251923198704,2.010093937134872,0.2133398854843238,0.029866462149778825
Otu000030,0.386,14053.072785477774,2.083508255525577,0.0016305011456604528,1.8030593609514838,0.21076043890489288,0.021830050929840205
Otu000221,0.38,4602.012989972778,2.762257414246331,0.0009624984736497741,2.840408443399342,-0.11602285204829545,0.22719184624628086
Otu000313,0.366,5248.612423621436,1.645362928233825,0.0006715940842257564,1.4250956543609543,0.2641153532526184,0.004988379079253544
Otu000359,0.362,8730.088902281263,0.8195511923742299,0.0016448667945208743,0.8933740696850927,-0.0903784520258606,0.31159464223797007
Otu000756,0.346,436.86854860258137,2.6301313152071257,0.00014365648860443386,2.7797717797585006,-0.40655103162553363,6.355673803774767e-05
Otu000614,0.34,1641.008636470073,1.3557897441268414,0.00025499026727285155,1.4304879532538393,0.29999550485431575,0.0020559552902487998
Otu000088,0.334,7070.53985892933,1.127830457242443,0.0013252311073759853,1.1051167365502974,-0.25451033430154635,0.0047678499156366926
Otu000005,0.328,141867.57071236373,1.8800701412040746,0.016488173479575617,1.6188590182517029,0.2633395781289308,0.0029163382468906287
Otu000279,0.318,7954.393047884304,4.219211618806813,0.0008224333972604128,3.0856096219198665,0.2967453326582453,0.0014783401273189061
Otu000205,0.31,1077.772926336544,2.611305249075678,0.00020830190847642246,2.6530388673506846,0.044578220844665485,0.6579805952416073
Otu001835,0.302,736.419277081044,2.3581504474231614,0.00014724790081953703,2.2235355092317355,0.11653813004341342,0.2469131778312159
Otu000409,0.3,1178.8541709691785,2.1469242009714495,0.00034118416043554025,2.5936686070148514,-0.257945424343879,0.009280758983150039
Otu000917,0.298,2043.920313063404,2.474231635372445,0.00022625896955198225,2.0665662962134053,0.25632033818810096,0.009956268345562113
Otu000193,0.298,10007.295557214788,1.0414253511220486,0.001490436069271099,0.870957393587898,0.26709973149834065,0.002761547161414384
Otu000771,0.29,821.7826862542287,2.276497164070454,0.0001436564886044242,2.2293864479778054,0.12561183912519333,0.21365968656874923
Otu001124,0.286,544.6035518959068,2.2448818613044725,0.00011851660309864838,2.143976914741526,-0.07827248319437904,0.44025492152262413
Otu000390,0.286,1362.2829812240973,2.116987161981992,0.00023344179398220166,1.9419992138891342,0.03125400320971567,0.752168592730923
Otu001183,0.28,559.2279623548171,2.005631204553538,9.696812980797903e-05,2.0208163589098542,0.14113899201415803,0.1644894351033067
Otu000044,0.276,1613.5143749613933,2.8330150834889447,0.00020471049626131447,2.5777663553573937,0.11011274010159607,0.26995359831610843
Otu001267,0.274,1248.439539828762,2.161541866123968,0.00015083931303464348,2.0837810380996795,0.3668057484924443,0.0002598864154178847
Otu000255,0.27,16278.114211832262,2.945221700253342,0.0029018610698098328,2.8459500962912974,0.020345347357250614,0.8261135044237292
Otu001602,0.268,686.5783052377157,3.014476016020189,7.182824430221128e-05,2.8497339536451904,0.2998307470750478,0.0035489208084123758
Otu000093,0.264,2371.1209688157674,1.8589782847456762,0.0005494860689119822,2.986583081704791,0.10858081278116505,0.26318256578451316
Otu000187,0.26,13366.79681897845,1.121291265600084,0.0018639429396426668,0.9518166958585588,0.3329082557579033,0.00018623301891187817
Otu000669,0.26,2348.435434959525,1.07587885912452,0.0004561093513190659,1.098500492234603,-0.17326273841237008,0.06526333794248139
Otu000894,0.258,973.1852347921654,2.6086643137097356,0.00011492519088353871,2.3466546209097023,0.23131449376294813,0.022457424350940995
Otu001298,0.238,1397.0031678087355,2.9852647965536567,0.00016879637411019996,2.50160357924388,0.25309616043182237,0.011862353431906815
Otu001078,0.23,639.2122029255644,2.7052485398508592,0.00011492519088354033,2.4493067353043707,-0.1706014019018191,0.09305604067746147
Otu000454,0.228,2917.8506146522436,2.1346601492358825,0.0007793364506791142,2.817405159014923,-0.040422724264178825,0.6815305927430035
Otu000402,0.224,3466.757928060424,1.2756462207252273,0.0006141314887839611,1.2364238298448522,0.06351778270852308,0.4944866139180657
Otu000038,0.208,51754.31041718923,1.307712626331775,0.006845231682001953,1.065804819380431,0.2691983707625349,0.0021437161018517214
Otu000655,0.206,636.159383135446,3.911811552172688,8.619389316265484e-05,3.11530828642875,0.17567950307537,0.08810420211598656
Otu000264,0.204,3122.072440332279,1.9971786922506027,0.0005171633589759646,1.921986821872976,0.2846075860573193,0.0026339398458562996
Otu001345,0.204,617.600175462035,1.802222454156492,0.00016161354967998064,2.233744264363307,-0.16478859166388843,0.10130019791556491
Otu000159,0.202,469.72897889686203,2.291928952619513,8.978530537775646e-05,1.9809320541803705,-0.04619884851125044,0.6505112496957887
Otu000293,0.2,961.196592647661,2.5804300911641396,0.000283721564993771,2.659216804346628,-0.40792432668545325,5.305965736174975e-05
Otu000985,0.2,877.4066459837238,1.7214061418215165,0.00019752767183108544,1.7689397423174305,-0.32404791329735205,0.0010539909135463244
Otu001142,0.198,1003.1093290128641,2.6402487527941747,0.0001472479008195419,2.7916224509001024,0.37268023578698534,0.0002305238184971615
