,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000173,0.662,19183.86356820091,1.3895386551654505,0.002639687978106694,1.2139606289658742,0.5188604783227042,5.505006353113736e-09
Otu000905,0.584,1722.7476768195902,1.5975375920865158,0.00022266755733685154,1.3670597861895932,0.29812222278946693,0.002275539413235855
Otu000242,0.548,4279.004838081181,1.33127731828016,0.0006320885498595061,1.0543002791974603,0.2109935924743166,0.022251476415087904
Otu000060,0.528,45526.56555163015,1.0785446910729366,0.006392713742897943,0.6790893756666114,0.3915862562262922,8.120894269495412e-06
Otu000059,0.502,29773.17419975076,0.5879211997744391,0.005351204200515686,0.567443175892067,-0.2093560123912562,0.017168565524307833
Otu000262,0.456,3251.8837408185536,1.3410298236444138,0.0005602603055572936,1.1797361617428106,-0.27867501567937675,0.0027167680686264865
Otu000067,0.454,18018.297795084804,1.504764253710955,0.0028120757644320344,1.2396309194109372,0.25338553694188604,0.004355646957629993
Otu000075,0.396,29602.794739504094,1.0868679171742155,0.005599011643358351,1.2248311623347263,-0.2628315898512259,0.002874675090560798
Otu000682,0.388,3564.3117947400174,2.2768169639578666,0.00038787251923198704,2.010093937134872,0.2133398854843238,0.029866462149778825
Otu000030,0.386,14053.072785477774,2.083508255525577,0.0016305011456604528,1.8030593609514838,0.21076043890489288,0.021830050929840205
Otu000221,0.38,4602.012989972778,2.762257414246331,0.0009624984736497741,2.840408443399342,-0.11602285204829545,0.22719184624628086
Otu000313,0.366,5248.612423621436,1.645362928233825,0.0006715940842257564,1.4250956543609543,0.2641153532526184,0.004988379079253544
Otu000359,0.362,8730.088902281263,0.8195511923742299,0.0016448667945208743,0.8933740696850927,-0.0903784520258606,0.31159464223797007
Otu000756,0.346,436.86854860258137,2.6301313152071257,0.00014365648860443386,2.7797717797585006,-0.40655103162553363,6.355673803774767e-05
Otu000614,0.34,1641.008636470073,1.3557897441268414,0.00025499026727285155,1.4304879532538393,0.29999550485431575,0.0020559552902487998
Otu000088,0.334,7070.53985892933,1.127830457242443,0.0013252311073759853,1.1051167365502974,-0.25451033430154635,0.0047678499156366926
Otu000005,0.328,141867.57071236373,1.8800701412040746,0.016488173479575617,1.6188590182517029,0.2633395781289308,0.0029163382468906287
