,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000173,0.636,6188.9849498316935,1.4909891932935633,0.0008727560887676212,1.3893072346725426,0.2863099623444179,0.0015578822665418515
Otu000369,0.486,3351.8294030330494,2.0251243280727373,0.0006924935837256547,1.9124842179623651,-0.4969814000906399,2.0742177125955168e-07
Otu001086,0.426,800.6995246031548,3.4984288096802807,9.280841843744677e-05,3.3943528962168,0.08867138568633658,0.38450029458845447
Otu001038,0.414,701.325870864225,1.341813812137373,0.00013385829582322257,1.613117449314577,-0.28640761674929194,0.003581328272364352
Otu000001,0.412,344708.1709959093,0.6366856672302544,0.054940798937700555,0.47964947360352056,-0.374702420267907,1.7026871244108223e-05
Otu000574,0.402,1031.8250823067885,1.8584473028080655,0.00020346460965132743,1.9502358749159716,-0.1484222378417602,0.1287577404324577
Otu000323,0.4,1902.8057044640861,2.8694649752312724,0.0002516535961477161,2.7834815827750616,0.22574172914856758,0.024153422951720516
Otu000075,0.394,9451.40106741104,1.5356130241580148,0.0018383205959727666,1.730486368419798,0.014787400778482156,0.8689152125736916
Otu001087,0.366,1300.1191590611365,1.8944104517195821,0.00031055124630993713,2.270909907962105,-0.2731800513019551,0.0047740876918928345
Otu000074,0.364,11041.47694809511,0.9199156546054873,0.0021792130560026853,1.0873427973813996,-0.23851658510858073,0.007057465387359823
Otu000711,0.36,1630.4872693246746,2.4500476460111456,0.00021952760515011937,2.2881606521543816,0.17148105588118714,0.07981833621016868
Otu000583,0.334,5936.843234235955,1.9235806612686206,0.0010655120347531448,2.176094423948801,-0.19647091579802023,0.03823002357631774
