,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV
Otu000173,0.7433333333333333,8669.419741790718,1.8835721210118694,0.0012204881952781095,1.6304734468607247
Otu000001,0.6633333333333333,369375.3893837137,0.7287593487717613,0.09485294117647064,0.638429754462345
Otu000060,0.61,25684.04822338961,1.454461103687403,0.003742747098839531,1.052154011488755
Otu000215,0.43666666666666665,1037.942224962109,2.9236670952144364,0.0007740596238495397,2.91423141834084
Otu000981,0.42,746.9715657700579,3.9735190771014595,0.00011379551820728282,3.697026004176245
Otu000025,0.4166666666666667,77605.7104386761,1.0129490624269137,0.014965986394557807,0.7555973697201047
Otu000088,0.41,4616.289407465236,1.293974018344444,0.001724439775910363,1.578548888556956
Otu001084,0.4066666666666667,572.8700268032213,2.152190683596203,9.75390156062424e-05,1.956403988061809
Otu000126,0.4033333333333333,11470.895951529357,1.7982797660638536,0.0017331932773109228,1.5245219227061413
Otu000059,0.4033333333333333,18565.54042278274,0.7912952353020907,0.004970738295318121,0.9224060863114777
Otu000075,0.4,17744.740905930623,1.295627178039994,0.006121198479391751,1.5241246689556756
Otu000313,0.39666666666666667,2596.248069228942,2.167380266168612,0.00034888955582232866,1.9300232744587376
Otu000074,0.38666666666666666,12493.67748718061,0.7947380104592042,0.003460134053621443,0.8741115285674819
Otu000119,0.38333333333333336,11843.959374344733,2.1634957903090024,0.001598139255702281,1.8807543976240417
Otu000137,0.38333333333333336,3052.0745572256396,1.8636094420617106,0.001505602240896357,2.587881439943059
Otu000384,0.37,563.2715723151761,3.32287911962367,8.253301320528203e-05,2.715598311995288
Otu001661,0.36666666666666664,347.9459193314828,4.668603285634024,4.001600640256101e-05,4.448558267425823
Otu000998,0.36,67.22800925995399,4.263092633202593,3.1262505002000795e-05,4.201460823795952
Otu000160,0.3566666666666667,19109.629841196485,3.1016746438008833,0.002243397358943575,2.815979635021095
Otu000335,0.3566666666666667,6266.337839286962,2.38105458272686,0.0009303721488595433,1.9494538013086626
Otu000917,0.3466666666666667,1529.4798548957085,4.145417940372419,0.00018507402961184474,3.502159003075505
Otu001086,0.3466666666666667,498.4469531375046,3.488376029091731,6.252501000400154e-05,2.9772406145030907
Otu000570,0.34,472.2012743936325,2.9462835881331966,0.0002826130452180871,3.0525100061043076
Otu001312,0.33,79.13191525872855,4.520684097335718,5.252100840336134e-05,4.564901242446914
Otu002061,0.32666666666666666,172.6319609581332,4.222381647612915,2.0008003201280504e-05,3.8520544328050987
Otu000017,0.3233333333333333,45176.44647586135,1.1769417937370874,0.014774659863945563,1.1903936406906945
Otu000274,0.31666666666666665,2568.827631135328,2.9748165375244398,0.000365146058423369,2.7439291850118503
Otu000022,0.31666666666666665,46093.61102123936,1.5308030569466973,0.015121048419367728,2.1185434742505205
Otu000778,0.31666666666666665,1001.7840005189576,2.91776867201486,0.0001300520208083233,2.269466920860273
Otu001664,0.31333333333333335,192.5622362332433,4.058810947680485,3.6264505802320916e-05,3.8036569720623508
Otu000187,0.31333333333333335,6545.647502509753,1.7217524523111858,0.0009366246498599431,1.505915558591151
Otu003709,0.30666666666666664,85.36269181172463,5.499212334393484,1.500600240096038e-05,5.211686545323561
Otu001634,0.30333333333333334,81.57231764205689,8.326439604616299,8.753501400560215e-06,6.620599317987869
Otu000292,0.30333333333333334,1013.7755356934027,2.801058947259698,0.00039265706282512973,2.9395772312775175
Otu003041,0.2966666666666667,8.036588547919166,12.961481396815719,1.2505002000800296e-06,12.961481396815717
Otu001332,0.29333333333333333,8.910145098039214,9.140455071966203,5.002000800320125e-06,10.228526506345768
Otu000149,0.29333333333333333,5059.495398242049,1.6974657419288697,0.0014218187274909952,1.533150461851322
Otu000321,0.29,695.0275985698031,4.781218262550943,0.0002513505402160864,4.442810506345546
Otu000367,0.29,877.0354602362194,4.409363530942076,0.0006252501000400154,3.4273207915780546
Otu001586,0.2866666666666667,260.72921088310324,3.8305895973940345,3.5014005602240894e-05,3.809851711009272
Otu000139,0.2833333333333333,10858.662167435104,1.667758862581938,0.0018995098039215675,1.36180224311129
Otu000682,0.28,1053.3121639643355,4.379639735326473,0.00011754701880752306,4.07787772976451
Otu000027,0.28,24561.179680984387,1.1945072116754014,0.008951080432172862,1.1580122889511149
Otu000101,0.27,2077.1172930620996,1.7985020668062657,0.0008140756302521006,1.8854521162782287
Otu000108,0.27,15160.748473389356,2.3893738759656187,0.0019732893157262885,2.09148978976475
Otu002422,0.27,167.51364917216884,4.171603467929062,2.1258503401360543e-05,3.9941319906926296
Otu000175,0.26666666666666666,22002.062711509723,2.066734905962656,0.003061224489795917,2.0145627900381617
Otu005098,0.2633333333333333,1.5214753588935597,12.961481396815715,1.2505002000800296e-06,12.961481396815717
Otu004032,0.25333333333333335,91.2406367209384,7.623803267123564,2.1258503401360546e-05,7.771587459375946
Otu001574,0.25333333333333335,354.653655265856,3.9002296098637017,4.376750700280114e-05,3.5570289694941186
Otu003869,0.24333333333333335,39.545692925920356,7.064949438652084,7.5030012004801916e-06,6.777914115749701
Otu002102,0.24,198.37741539653373,5.072315794682494,3.12625050020008e-05,4.265336119881875
Otu002488,0.23666666666666666,37.158563141506605,9.735043258218024,3.751500600240095e-06,9.637750128785763
Otu000142,0.23666666666666666,1383.0728519291467,2.481275577086167,0.00042016806722689056,3.1015738712856615
Otu000943,0.22666666666666666,211.5905198091736,5.394239038478036,2.3759503801520586e-05,5.3374274486592865
Otu000220,0.22666666666666666,1712.9284091986792,3.287943305583672,0.0014130652260904357,4.024703286113041
Otu009013,0.22333333333333333,11.878653042467013,10.285883859719037,6.252501000400161e-06,10.673241486649475
Otu003048,0.22,109.16184657613054,4.426177377165608,2.0008003201280504e-05,4.630347693260104
Otu000967,0.22,333.1410785322881,5.674571042799091,0.0001413065226090436,3.71902853860645
Otu000816,0.22,261.0298557292916,3.6785374617890882,0.00023259303721488595,3.64525787007461
Otu002589,0.22,161.14288462510007,3.4285627441531332,3.001200480192073e-05,3.091421392748793
Otu006800,0.22,8.036588547919166,12.961481396815719,1.2505002000800296e-06,12.961481396815717
Otu005286,0.22,1.5214753588935597,12.961481396815715,1.2505002000800296e-06,12.961481396815717
Otu000629,0.22,68.83409382502995,6.235425534673007,1.1254501800720279e-05,5.870639192139543
Otu005040,0.21666666666666667,82.84196634278707,5.677138378660399,8.753501400560213e-06,5.480504369463871
Otu002722,0.21666666666666667,219.91372771358536,3.528035554856248,2.751100440176068e-05,3.400691885505583
Otu004062,0.21666666666666667,10.257747779486792,6.256389475417011,1.000400160064025e-05,6.422266654541519
Otu001929,0.21333333333333335,50.29912776373048,4.417470977620417,3.876550620248101e-05,4.343584281165076
Otu000317,0.21333333333333335,2850.932389984743,2.768301557498712,0.00034513805522208877,2.422253627040694
Otu000087,0.21,1939.0238110656765,2.1097324061540994,0.0008215786314525809,2.153601382112994
Otu001181,0.21,17.003995008003184,6.708060530151692,7.503001200480185e-06,6.045733884615888
Otu000948,0.20666666666666667,269.6211349789916,3.6335966794263475,3.5014005602240874e-05,3.326539983747843
Otu000143,0.20666666666666667,15965.9269231085,1.42355720706374,0.002996198479391754,1.2408199000168525
Otu000033,0.20666666666666667,22884.03523930022,0.9059263519626235,0.006717687074829924,1.0202291776029981
Otu000042,0.20666666666666667,38674.715187079564,1.987313931949441,0.005583483393357341,1.8069644350855698
Otu000043,0.20666666666666667,18909.033323691354,1.0219974162016838,0.006242496998799515,1.1287280948907623
Otu001685,0.20333333333333334,27.292977979941963,6.460685243706852,5.002000800320118e-06,6.422266654541518
Otu001226,0.20333333333333334,289.01497282175364,2.9920775561325237,4.6268507402961164e-05,2.9154463168581968
Otu000005,0.20333333333333334,132973.2870961775,1.8198036518845015,0.020486944777911142,1.6021007700627874
Otu000743,0.20333333333333334,1727.9383676933278,3.35728336994983,0.00023134253701480594,3.0881750685157248
Otu000686,0.2,65.0439032430472,4.505693986671234,8.878551420568228e-05,4.785211709776969
Otu007251,0.2,33.86937331182476,9.183577284549639,5.002000800320131e-06,9.137669614733488
Otu004149,0.2,31.38291987169865,5.266959137549157,8.753501400560215e-06,5.4805043694638504
Otu000169,0.19666666666666666,14204.429060076529,1.6728436034286327,0.0022346438575430146,1.645490481332514
Otu000123,0.19666666666666666,14449.881929299218,1.5210669705380317,0.002314675870348137,1.3070414122056337
Otu000839,0.19333333333333333,109.29765180522212,3.4503047642125537,9.128651460584236e-05,3.9391889430629714
Otu001385,0.19333333333333333,118.08061104691868,4.62373744750807,2.1258503401360533e-05,4.27694675958438
Otu001464,0.19,378.72652164865957,4.740261568239517,4.126650660264102e-05,4.360505136765204
Otu000104,0.19,19966.747625653774,1.3629981528325716,0.003800270108043213,1.1468144154400357
Otu000707,0.18666666666666668,242.5106163202783,4.664830104025794,3.6264505802320936e-05,4.5714848963451145
Otu000099,0.18666666666666668,1488.0278916524107,2.1236493344994707,0.0007865646258503401,2.7442677602702
Otu000217,0.18333333333333332,11807.853024471153,1.8926305758142647,0.001904511804721887,1.9669782033880956
Otu000203,0.18333333333333332,6497.374080574607,2.1704750312300214,0.0011317026810724285,2.0312922660186814
Otu002760,0.18333333333333332,91.50227107718088,5.15998904544992,1.1254501800720282e-05,5.1106193173677745
Otu001669,0.18333333333333332,77.14609878576432,4.827348928961685,1.1254501800720274e-05,4.684596295139689
Otu000539,0.18333333333333332,885.7675263893058,1.986056271685728,0.00023009203681472568,1.5615465067811505
Otu001713,0.18,70.71635214585834,4.60375168206774,1.1254501800720274e-05,4.684596295139685
Otu001327,0.18,633.8703590323634,3.617885385544303,9.003601440576222e-05,3.059620474031007
Otu004055,0.18,4.866976468087232,12.961481396815714,1.2505002000800296e-06,12.961481396815717
Otu002556,0.18,14.456831490096011,7.91273459749118,1.0004001600640257e-05,8.225125811243144
Otu002480,0.18,12.682790853841547,12.961481396815715,1.2505002000800296e-06,12.96148139681571
Otu000941,0.18,90.85410400785318,5.143178071916668,1.3755502200880348e-05,4.768506571408058
Otu003232,0.18,12.682790853841547,12.961481396815715,1.2505002000800296e-06,12.96148139681571
Otu006940,0.17666666666666667,13.766311876000398,9.26660220029681,2.501000400160059e-06,9.137669614733497
Otu000590,0.17666666666666667,2801.968827948681,2.5272107145342586,0.00038640456182472983,2.3667704844220254
Otu002617,0.17666666666666667,116.26844257402954,4.371498624909003,2.8761504601840717e-05,4.299117948129467
Otu000242,0.17666666666666667,4517.53891615609,3.260158693001742,0.0006740196078431371,2.485293457511407
Otu002473,0.17666666666666667,14.92209143782512,9.170252994935005,2.501000400160059e-06,9.137669614733493
Otu001754,0.17666666666666667,101.73804958383359,5.385521710457516,2.626050420168064e-05,4.889191304987609
Otu001325,0.17333333333333334,35.2518752617297,4.172575834193052,4.2517006802721106e-05,4.700366616056926
Otu005314,0.17333333333333334,1.5214753588935597,12.961481396815715,1.2505002000800296e-06,12.961481396815717
Otu003181,0.17333333333333334,19.8809025922869,9.296875105098096,2.501000400160059e-06,9.137669614733493
Otu003190,0.17333333333333334,89.60112939925972,4.3587411888463,1.2505002000800304e-05,4.390299595576836
Otu000430,0.17,1075.433568397359,4.060178652044876,0.00015631252501000403,3.8550805672048836
Otu003272,0.16666666666666666,95.99591883878553,4.565536767406529,2.3759503801520596e-05,4.264809242334886
Otu007010,0.16666666666666666,16.827349754901906,9.178456080469008,2.501000400160059e-06,9.13766961473349
Otu000535,0.16666666666666666,380.20513057873166,3.2951398156914493,6.877751100440173e-05,3.197472649699025
Otu004486,0.16666666666666666,47.86879219687879,7.1402127986118265,7.5030012004801916e-06,6.777914115749694
Otu008644,0.16666666666666666,36.58780026135452,7.8331141400058275,5.002000800320124e-06,7.8975475614287935
Otu008596,0.16666666666666666,68.00340167692072,7.02477355332206,1.1254501800720287e-05,6.854441377685941
Otu003083,0.16666666666666666,145.97837845888384,6.759440247791113,1.6256502601040422e-05,6.1640403817406515
Otu003595,0.16666666666666666,18.91020752300921,7.460952472762733,3.751500600240089e-06,7.4383695335312
Otu000755,0.16333333333333333,550.1326583200777,4.012617354574928,0.00026885754301720683,3.8707103871891384
Otu000343,0.16333333333333333,3783.4086322604044,5.098161008077608,0.00044767907162865167,4.312465219455907
Otu007305,0.16333333333333333,25.375365667642075,6.8321945427503525,7.503001200480185e-06,6.045733884615885
Otu001666,0.16333333333333333,113.36056854366741,4.169221250519159,5.627250900360148e-05,3.8211234862631804
Otu001580,0.16,420.01329676745706,3.7655000473260616,6.002400960384154e-05,3.275750131215092
Otu001614,0.16,28.514740496198492,6.601067576356414,5.002000800320118e-06,6.422266654541516
Otu004173,0.16,76.17813201405559,7.6617145636541,8.753501400560222e-06,7.122537393524582
Otu001158,0.15666666666666668,272.76741740446204,4.653780287640742,3.3763505402160886e-05,4.104281248365348
Otu000765,0.15666666666666668,119.8427123348089,6.8269119151653594,5.377150860344137e-05,6.312812213888517
Otu006873,0.15666666666666668,9.648306977791119,9.159133003030439,3.751500600240095e-06,9.637750128785779
