,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV
Otu000173,1.0,8669.419741790718,1.8835721210118694,0.0012204881952781101,1.6304734468607238
Otu000001,0.9966666666666667,369375.3893837138,0.7287593487717612,0.09485294117647063,0.6384297544623452
Otu000060,0.9666666666666667,25684.04822338962,1.4544611036874036,0.0037427470988395323,1.0521540114887546
Otu000216,0.9433333333333334,7851.68724414666,3.398501665681765,0.00164940976390556,2.9079293614309827
Otu000059,0.9066666666666666,18565.540422782742,0.7912952353020902,0.004970738295318121,0.9224060863114777
Otu000176,0.8833333333333333,7582.179430249222,1.454065902313302,0.0014768407362945168,1.0959744806553786
Otu000119,0.88,11843.95937434473,2.1634957903090046,0.001598139255702281,1.8807543976240417
Otu000047,0.8466666666666667,19404.49028720138,2.1286035079429606,0.003984093637454979,1.963976214910573
Otu000160,0.84,19109.629841196485,3.1016746438008855,0.002243397358943575,2.815979635021095
Otu000335,0.8333333333333334,6266.337839286962,2.381054582726861,0.0009303721488595435,1.9494538013086622
Otu000025,0.7766666666666666,77605.71043867612,1.0129490624269135,0.014965986394557798,0.755597369720105
Otu000123,0.76,14449.881929299218,1.5210669705380317,0.002314675870348137,1.3070414122056337
Otu000175,0.75,22002.062711509712,2.0667349059626567,0.003061224489795918,2.0145627900381613
Otu000126,0.67,11470.895951529355,1.7982797660638539,0.0017331932773109239,1.5245219227061402
Otu000005,0.6366666666666667,132973.28709617758,1.8198036518845004,0.020486944777911142,1.6021007700627878
Otu000086,0.62,9784.006677829006,1.3763268609024104,0.0029186674669867923,1.4068920544119137
Otu000042,0.61,38674.715187079586,1.9873139319494393,0.005583483393357338,1.8069644350855707
Otu000029,0.59,55571.3347941038,1.3152228709308653,0.010049019607843124,0.990743214872976
Otu000108,0.5733333333333334,15160.748473389362,2.389373875965618,0.001973289315726288,2.091489789764751
Otu000074,0.5566666666666666,12493.677487180617,0.7947380104592038,0.003460134053621443,0.874111528567482
Otu000075,0.5333333333333333,17744.740905930612,1.2956271780399942,0.006121198479391751,1.5241246689556756
Otu000034,0.5333333333333333,46443.808066834834,1.435315067335425,0.010261604641856732,1.2971254902224232
Otu000065,0.53,1871.3801939775908,3.780553589957491,0.0002676070428171267,3.3491264303941053
Otu000090,0.5166666666666667,12232.231688914315,1.0988348318526033,0.0028073729491796674,0.8939694988912907
Otu000143,0.5066666666666667,15965.926923108495,1.4235572070637408,0.002996198479391755,1.2408199000168527
Otu000011,0.5033333333333333,168900.63511459582,1.016108088804911,0.03406612645058024,0.6413498147988207
Otu000020,0.49666666666666665,56464.792136403696,1.1061859733659942,0.010287865146058409,0.7718853951796679
Otu000064,0.49666666666666665,13140.292040996397,2.0669333908608953,0.002130852340936373,1.635304222404973
Otu000187,0.49666666666666665,6545.6475025097525,1.7217524523111858,0.0009366246498599433,1.5059155585911506
Otu000041,0.48333333333333334,46370.52393611082,1.839273570458743,0.008219537815126044,1.4504366722993098
Otu000098,0.45,10090.39771802121,1.6835519591620134,0.002154611844737893,1.5133923972103276
Otu000152,0.43333333333333335,11044.198508924816,2.3319215642954227,0.0015381152460984388,1.9386124045986235
Otu000022,0.4266666666666667,46093.61102123935,1.5308030569466984,0.015121048419367738,2.11854347425052
Otu000096,0.42333333333333334,11903.200159222315,1.2926679729557302,0.002307172869147656,1.0413348486740186
Otu000017,0.4166666666666667,45176.44647586135,1.1769417937370874,0.014774659863945558,1.1903936406906952
Otu000213,0.41333333333333333,4856.650664824677,2.247305011534071,0.0009403761504601835,2.426908669090725
Otu000048,0.37,30478.882095366538,1.7787515124615554,0.004783163265306121,1.8539440595464927
Otu000104,0.37,19966.747625653767,1.362998152832572,0.003800270108043214,1.1468144154400346
Otu000158,0.36,10531.608220360766,2.1997136438772804,0.0027160864345738265,1.7094202732457473
Otu000136,0.35,6461.920616588389,2.4504837455115878,0.0019295218087234881,2.155118673287926
Otu000344,0.3433333333333333,5017.330881869122,1.4390018532783857,0.000887855142056822,1.2753413840550307
Otu000319,0.3433333333333333,4909.207366380679,1.4354732826809207,0.0008128251300520206,1.2552702687241455
Otu000343,0.33666666666666667,3783.408632260405,5.098161008077608,0.00044767907162865167,4.312465219455908
Otu000284,0.32,10321.717872113837,3.418887397583339,0.0012104841936774698,3.084119820919419
Otu000036,0.30666666666666664,49990.35001649724,1.0872893865978648,0.011005652260904344,0.8034124447868175
Otu000009,0.2966666666666667,150958.57725369625,0.7883299341471589,0.03163515406162462,0.5079918822055828
Otu000006,0.29,67760.26254385927,2.3546579954805713,0.012172368947579025,2.030445692342215
Otu000079,0.29,22041.073990809073,3.043247684755429,0.004821928771508602,2.842367848989656
Otu000057,0.2833333333333333,21448.566735075296,1.9446156140277198,0.004775660264105639,2.0627930007800503
Otu000204,0.27,5085.323087775362,2.505715633859612,0.0012042316926770696,2.519821231674011
Otu000107,0.26,11719.803648181514,2.155810966446216,0.003462635054021607,2.0952910344185387
Otu000665,0.25,2266.463364284463,4.651454879631081,0.0003013705482192877,4.60802155387004
Otu000067,0.24666666666666667,14365.11433910189,1.3958717119845208,0.004391756702681068,1.3843638516153194
Otu000010,0.24333333333333335,160132.8542180556,0.956174323167412,0.02999699879951981,0.6667467154472788
Otu000124,0.24333333333333335,12708.096410665397,1.1770557951857439,0.0026523109243697437,1.135282968074847
Otu000169,0.23666666666666666,14204.429060076534,1.672843603428632,0.002234643857543015,1.6454904813325126
Otu000004,0.22,315529.656000605,0.9295697191778226,0.06635654261704682,0.5866749899435357
Otu000330,0.21,4777.125856835985,2.427887401349117,0.0006952781112444975,2.1472895018623657
Otu000287,0.20333333333333334,6713.766800881606,5.148316062676555,0.001265506202480992,4.421027589725398
Otu000139,0.2,10858.662167435106,1.6677588625819375,0.001899509803921567,1.3618022431112895
Otu000109,0.19333333333333333,14936.277304362997,1.9493336575827984,0.0023396858743497378,1.9687290412678502
Otu000147,0.18666666666666668,6373.093672065329,2.2733164333891196,0.0011392056822729082,2.3868090208600488
Otu000084,0.18,20377.67274378764,2.686661078722503,0.004119147659063623,2.4716050327315835
Otu000224,0.18,3728.326145134304,1.840912738663947,0.0008966086434573821,2.1314215727832253
Otu000193,0.17666666666666667,6877.610669015605,2.0348007765254392,0.0014280712284913946,2.4702745556303647
Otu000049,0.17,29652.629389095153,2.2114022549924046,0.004874449779911962,2.2090898522940265
Otu000298,0.15333333333333332,4882.540444322729,1.767431521250486,0.0007665566226490592,1.764983242191305
Otu000246,0.14666666666666667,7062.425994405261,6.979537980255698,0.0007415466186474594,6.45513796480723
Otu000080,0.14333333333333334,13739.97760622287,1.884237270626795,0.003099989995998397,1.3642937315900692
Otu000043,0.14333333333333334,18909.033323691358,1.0219974162016838,0.006242496998799515,1.1287280948907623
Otu000323,0.14,3575.2418624387265,2.2731805522102384,0.0005452180872348937,2.17735387892576
Otu000359,0.13666666666666666,4518.85829845313,1.4972646012622322,0.0008453381352541012,1.5259258319457474
Otu000122,0.13666666666666666,12122.664181903636,1.7160347940217782,0.002489745898359341,1.2085266264708983
Otu000103,0.13666666666666666,10206.581537249778,1.9000763261023308,0.0033000700280112045,1.6226166731747649
Otu000115,0.12666666666666668,16833.883466081934,2.3464603016632344,0.003372599039615845,2.62694891587157
Otu000024,0.12333333333333334,79410.64106593763,1.1230327977407466,0.014345738295318104,0.8913736411334581
Otu000095,0.12,13692.065622656562,3.4894223497051304,0.002884903961584633,3.3653576906464093
Otu000027,0.12,24561.17968098439,1.194507211675401,0.008951080432172857,1.1580122889511157
Otu000261,0.11666666666666667,5630.886439293219,1.8559465825322203,0.000876600640256102,1.7477860435122892
Otu000070,0.11333333333333333,17642.716357929046,2.1615051677780537,0.005771058423369344,2.938491863480866
Otu000030,0.10333333333333333,29296.790336029542,1.8605382297757542,0.007136604641856737,2.027225961273345
Otu000219,0.1,7771.57052563125,1.5852416863405434,0.0013455382152861134,1.5977718297691523
Otu000112,0.09333333333333334,19572.46621529073,1.302824534490497,0.004011604641856738,1.038994598657755
Otu000033,0.09333333333333334,22884.03523930023,0.9059263519626229,0.006717687074829924,1.0202291776029981
Otu000172,0.09333333333333334,7248.185074314977,1.9102530802398636,0.0013180272108843532,1.86965262071132
Otu000046,0.09,32239.03814815677,1.2437108452479535,0.006991546618647449,0.9693960514648079
Otu000083,0.09,11857.245156352534,2.1876558925901914,0.002863645458183273,2.152286253020371
Otu000040,0.09,24506.495982721823,1.7291654088402117,0.004291716686674668,1.7395010677689675
Otu000073,0.08666666666666667,23150.315310397404,1.3828491040907362,0.004538065226090429,1.2685465368033788
Otu000016,0.08666666666666667,92478.48660908277,1.0289904182457583,0.018102240896358514,0.7341147327052947
Otu000150,0.08333333333333333,7979.61873741659,2.6093330393915544,0.0017644557823129246,3.292610517627079
Otu000023,0.08333333333333333,38809.75264952269,1.292218165275963,0.007386704681872745,1.41847894611867
Otu000249,0.08,5364.693090908987,1.4831869742063388,0.0014205682272909156,1.1378721740980529
Otu000414,0.07666666666666666,2829.3202872461484,3.888753411474758,0.0003688975590236094,3.4629586181191745
Otu000106,0.07666666666666666,9614.581154176292,1.1568895626575675,0.002227140856342535,1.0254105160624654
Otu000487,0.07666666666666666,3320.641086238869,1.4641801959100247,0.0005752300920368144,1.3184697640896799
Otu000058,0.07333333333333333,20313.629823915817,2.346338240395915,0.0048031712685074,2.744908513634016
Otu000053,0.07,27206.280120070653,1.4951439320482718,0.004604341736694671,1.002452878831251
Otu000012,0.06666666666666667,118473.28593610253,1.0320817540075309,0.024484793917567,0.8466963541497151
Otu000222,0.06333333333333334,6332.955910897234,1.9607023108140402,0.0010166566626650653,1.8556260461041747
Otu000082,0.06333333333333334,21496.124897977068,2.3794080944159113,0.003262555022008803,2.159587647986762
Otu000247,0.06333333333333334,5273.164744510305,1.8333089123431416,0.001059173669467787,2.0262836347836664
Otu000026,0.06,36712.9661399191,1.0290013112303342,0.006977791116446568,0.6743456835721943
Otu000071,0.06,12287.849089245443,3.1194121436308895,0.0015968887555022002,2.8140774351711157
Otu000050,0.056666666666666664,28528.909848343716,1.5051175987140566,0.005404661864745893,1.550679493218397
Otu000133,0.05333333333333334,5673.579208448256,1.9431184594972675,0.0008528411364545816,1.58585616628475
Otu000416,0.05,2852.092193501151,2.5568794898135576,0.00040391156462585005,2.3099890905606597
Otu000078,0.05,30006.232232892646,1.5988465185581562,0.004495548219287711,1.5118745604292452
Otu000764,0.05,1862.6995115683776,3.710866749688206,0.000277611044417767,3.2953201525324407
Otu000290,0.04666666666666667,2054.9045551059166,4.404714920122583,0.0005802320928371343,4.284651068518399
Otu000019,0.04666666666666667,96074.0121372475,1.1825563329219133,0.020632002801120423,1.0448714077279744
Otu000212,0.04666666666666667,5390.562061505602,2.2482915004796262,0.0009166166466586633,1.7960224163156568
Otu000179,0.043333333333333335,8404.790895059277,3.6071092890382315,0.0010016506602641053,3.188521703940358
Otu000094,0.04,2876.303765191201,3.6665285857978605,0.0008590936374549824,3.7631775474507174
Otu000007,0.04,124358.79605252617,0.8213284208623787,0.027377200880352122,0.6318616158130331
Otu000061,0.03666666666666667,5226.674296826231,2.592905097903553,0.0007152861144457781,2.379412445607861
Otu000085,0.03666666666666667,30723.994947349936,1.1012976416090672,0.007046568627450968,0.8393851358083957
Otu000163,0.03666666666666667,5090.644383049595,1.5663634726966662,0.00117672068827531,1.743814901786083
Otu000271,0.03333333333333333,8054.352645459437,2.2351529915668773,0.0010466686674669861,1.9949286626232265
Otu000038,0.03333333333333333,37120.095953582924,1.6487508654105798,0.005617246898759499,1.3652920535666844
Otu000113,0.03,6595.23202747974,2.4323102802344474,0.0008265806322529013,2.3520807150446914
Otu000196,0.016666666666666666,6863.683462910163,2.79856005390751,0.0009491296518607443,2.341728459736653
Otu000091,0.013333333333333334,2455.4306168629946,3.3806345079259277,0.0004076630652260903,3.174601148290369
