,Boruta HNA,Boruta LNA,Boruta ranking
0,0.6832690765665518,0.4374070939902379,1
1,0.7073235691571887,0.4527564432159382,2
2,0.7704437334157949,0.487937625160235,3
3,0.7642559677037915,0.49133056471475944,4
4,0.7603479502006532,0.580906639575922,6
5,0.77132755667438,0.5636224171789322,8
6,0.7425523120271036,0.5432092980535115,9
7,0.7534390196792831,0.5477818667611488,11
8,0.7294864586945544,0.5335115695400351,13
9,0.7557289902610217,0.5264928916823697,15
10,0.7416720899236814,0.45858423804858406,16
11,0.7401672246098892,0.49303399378643964,18
12,0.7514197988513897,0.4721858375109421,19
13,0.7311810195673201,0.45695089480501316,20
14,0.7321738231559889,0.4481474843200065,22
15,0.701680485656397,0.46047574699867466,24
16,0.7294093934653324,0.42972513114869304,25
17,0.7117420718604314,0.46074772632999084,27
18,0.6772362551274824,0.4365644259096627,29
19,0.6825021617390341,0.4365931188845352,30
20,0.6954331373891522,0.47744140911083843,31
21,0.7035017341715675,0.4261368791226843,32
22,0.708398423655203,0.4605947689395832,33
23,0.7033286349396032,0.4418697413430275,35
24,0.7013432790106314,0.446453624101824,36
25,0.6831701495892286,0.43825112533019595,37
26,0.6839541822331743,0.41974965728799374,38
27,0.6836872062402534,0.451802994740218,39
28,0.6360836191292072,0.43979459324740744,40
29,0.6598947011904381,0.4537124751688788,42
30,0.6925758366563689,0.43753513428814617,43
31,0.6463534813533695,0.44946653298394335,44
32,0.6926083659740149,0.4259202799494094,45
33,0.675762934369035,0.43412654465915823,47
34,0.6567616845749649,0.44462127170765486,48
35,0.6768593256610013,0.4019747566341575,50
36,0.6642370653336029,0.37799870895149434,51
37,0.640611796139797,0.3962320021273059,52
38,0.6621936450209854,0.38211863698084325,53
39,0.6664985303750488,0.41828917014656564,54
40,0.668671518625851,0.4013004005989753,56
41,0.6563874599925497,0.40666658241157505,58
42,0.6653042304092223,0.38803147614559164,59
43,0.623099566735396,0.3608661038383646,60
44,0.6542675564581266,0.36467437596648333,62
45,0.6543951971679494,0.3477201575231704,63
46,0.6501081948012082,0.3610092093149121,64
