,Boruta HNA,Boruta LNA,Boruta ranking LNA
0,0.43852829023341466,0.6923891620252194,1
1,0.41461233756133464,0.7073178348630388,2
2,0.40914640110365674,0.7104180962646354,3
3,0.3871637640762101,0.7102758901519846,4
4,0.38892869017509146,0.7566062348411217,6
5,0.3199986490116442,0.7557776158132629,8
6,0.42554579171345575,0.7557779311448032,9
7,0.42996674965804604,0.755777855810003,10
8,0.41182669749904754,0.7427556268352224,11
9,0.39290433271116054,0.7643656473954897,12
10,0.38220157232090024,0.7637321240476713,13
11,0.3795459062609301,0.7646159785842562,14
12,0.379546011009112,0.7731117918817493,15
13,0.3779686980711875,0.7569788966001445,16
14,0.37708946375724106,0.7831555440917496,18
15,0.36170917154486515,0.7825349246461771,19
16,0.3617090776068109,0.7799422225936675,20
17,0.3868562764026916,0.7806225366396551,21
18,0.3866436823496331,0.7580129282159551,23
19,0.3572676345360989,0.7503150852633108,24
20,0.3006627328004411,0.7449203993233565,25
21,0.3359296054750367,0.7449206697184325,26
22,0.36218973614037675,0.7346351921894732,27
23,0.33805155536469256,0.7346346733180339,28
24,0.335527481206928,0.7281404158627762,29
25,0.3355257321591444,0.7281419474587856,30
26,0.3020733956806625,0.7282257513733734,31
27,0.3020708914756265,0.7282236335365306,32
28,0.3015597778728152,0.7282232308472023,33
29,0.49189181852811403,0.7226169181147137,34
30,0.4849088094664872,0.7226175952476166,36
31,0.4845220191034758,0.7304817369414423,37
32,0.46613752411516507,0.7276455791805811,38
33,0.4264461698880956,0.7276455716542436,39
34,0.4262959826052749,0.724792029786971,40
35,0.42629516578943527,0.7320489142092742,42
36,0.4225158847969577,0.7320490568099252,43
37,0.4225209023137202,0.7317827382752253,44
38,0.41270656018681595,0.7337031955611719,45
39,0.4109845338638962,0.7329720683728458,46
40,0.39788903682443433,0.732972042668888,48
41,0.41578127695436207,0.7301805013098106,49
42,0.4067821560260986,0.7291807827692608,50
43,0.4067775789659164,0.727996410486186,51
44,0.40677781166162785,0.7277329338900131,52
45,0.4020952693495984,0.7279809160510408,53
46,0.3856502885727917,0.7244682792777358,54
47,0.3831225217318278,0.7234220124193822,56
