,Boruta HNA,Boruta LNA,Boruta ranking LNA
0,0.2015615926057449,0.6255249744119769,1
1,0.2834813066550783,0.6920611535315815,2
2,0.29057808096238424,0.7144420311339575,3
3,0.28660513220562434,0.7144420104702529,4
4,0.26549987042247913,0.7153757647191781,6
5,0.2654985820450435,0.7096671134647493,7
6,0.25339655079863344,0.7076358870612913,9
7,0.23823285512894332,0.7243734507046364,11
8,0.240507200755133,0.7245735746647747,13
9,0.21957504129367744,0.7245735783385269,14
10,0.2603262838875151,0.7281942464822195,15
11,0.25927528689593804,0.7243873248861875,16
12,0.25831074988713765,0.7232416340943817,17
13,0.2553029158195417,0.7326633046215063,18
14,0.3381817502820459,0.7557881323724213,19
15,0.3381819296576073,0.745704716967334,20
16,0.3381817424113813,0.7454306938355537,21
17,0.3279790044885883,0.7454307943334416,22
18,0.3262204741664191,0.7451553642486463,23
19,0.31261569638827336,0.7322928058017588,24
20,0.373705313725045,0.7367721095498359,25
21,0.3668304108109798,0.7203544658283128,26
22,0.30081438553371787,0.7205421836922441,28
23,0.27685028924902333,0.7205298582555996,30
24,0.27685086078046084,0.7205327514167275,31
25,0.275400550283626,0.7205268691813499,32
26,0.253515453926454,0.7210134751304493,33
27,0.251753372788151,0.7082857059197363,34
28,0.2517432887259996,0.7082856101984959,35
29,0.25155816096418115,0.6946576737824841,37
30,0.2739744330010925,0.6946572233712223,38
31,0.2717482175560305,0.6946572233712223,39
32,0.26400678258943133,0.6946572152382331,40
33,0.26450246982740444,0.6920204483761507,42
34,0.268126828415457,0.6920204907574068,44
35,0.3250913789679031,0.691131245928618,45
36,0.32346471793348197,0.6903135085478398,46
37,0.3234645305835553,0.6903135085478398,47
38,0.32238117891291906,0.6903134100171548,48
39,0.3085089712839323,0.6903172978599529,49
40,0.4261073459985324,0.6792268179020603,50
41,0.42707952393654647,0.6792268179020603,51
42,0.4144163043088659,0.6792268179020603,52
43,0.459185442005681,0.6791709183678015,53
44,0.4591838744448531,0.6772663269426822,54
45,0.4149740864203263,0.6772635000547431,55
46,0.4223050063654207,0.694425023212946,56
47,0.41785539533041727,0.6898884461765427,57
48,0.4175479221574253,0.6898884461765427,58
49,0.36306712596193536,0.689888455460906,59
50,0.36257102273282005,0.6875936302761788,60
51,0.42646104325656864,0.735025788702106,61
52,0.4204769242813584,0.7282774158117487,62
53,0.4197590918152274,0.7397258851485187,64
54,0.39426079691481175,0.7395901528439704,66
55,0.3837061152644222,0.7612838208673645,67
56,0.3837062511601218,0.7612827523235257,68
57,0.37954232384080455,0.7279860733820278,69
58,0.4857379167271487,0.7388729368601002,70
59,0.48881801161907334,0.7388811058618068,72
60,0.4888168816954024,0.7383669023983759,73
61,0.4984493719446348,0.7375125082209406,76
62,0.49844929760676004,0.7375125144282624,78
63,0.4985165033925427,0.7309419551136959,79
64,0.4970176152243495,0.7309419545792148,80
65,0.48528281445363564,0.7309316499984233,82
66,0.46844172498601333,0.733105845204418,84
67,0.4684414180744487,0.7331163876761597,86
68,0.46790687751786064,0.7249222430985547,89
69,0.4359646761827801,0.7328619169277147,92
70,0.43596949572138965,0.7317670357968131,94
71,0.43432234174088435,0.7304118925481717,95
72,0.3897784812393823,0.7304112750518368,96
73,0.3889830859858311,0.7266230196856678,97
74,0.38779443430770555,0.7286745450229977,98
75,0.38779146029236644,0.7275100529771334,99
76,0.38135056310757565,0.7442932836931062,100
77,0.3977047736524929,0.7449423586400115,102
78,0.39870710683397936,0.7544590728355781,104
79,0.39781877992076986,0.7544589765792571,105
80,0.38401344278754157,0.7534867449769221,106
81,0.38384859167724883,0.7528289147641782,107
82,0.37036598177526914,0.7411205215962503,109
83,0.32134166282812016,0.7376680427918375,110
84,0.3213415240396147,0.7376672950856865,111
85,0.32134149793266475,0.7384330031151292,112
86,0.32134120549222545,0.7376124676770084,114
87,0.32134028682156457,0.7364115937166482,116
88,0.3213402868215647,0.7364107375198993,118
89,0.3214606300396117,0.732314223398356,119
90,0.32146737865709263,0.7305394804705683,120
91,0.3175754305895797,0.7296096727065401,122
92,0.31526373450280964,0.7296102349790309,123
93,0.3152637351888634,0.729145384294567,124
94,0.31526407113995925,0.7291453887982835,125
95,0.308237789172475,0.7272736351210007,126
96,0.3082377355530518,0.7272736500599163,127
97,0.3072786822591236,0.7272735172291678,128
98,0.43947780885036836,0.7258146862123661,129
99,0.4394777295536606,0.7250054868391611,130
100,0.4394773333484856,0.725007621869709,131
