,RL HNA,RL LNA,RL ranking
0,-0.020800006385983894,-0.14020433163197366,1.0
1,0.12360897685211392,-0.14020433163197366,2.0
2,0.24774442238596117,0.07756409402683495,3.0
3,0.508033775877414,0.06139415527103864,4.0
4,0.5968054298400377,0.06351097607439304,5.0
5,0.5898396974543716,0.392105499130586,7.0
6,0.6105736318700375,0.38734127961869147,8.0
7,0.7513916278663029,0.3823507861338159,9.0
8,0.7601591032893327,0.36185032805699313,10.0
9,0.7575001169825364,0.35743763390634153,11.0
10,0.7748409831440888,0.35084553721061584,12.0
11,0.7729241541186757,0.35084553721061584,15.0
12,0.7564925950380473,0.35273146657088905,16.0
13,0.7293430142092215,0.35273146657088905,17.0
14,0.8063309098780405,0.3844124953250807,18.0
15,0.803922865704014,0.3761098160617853,20.0
16,0.8068002485372949,0.3194070242230156,21.0
17,0.8133835251010046,0.30987505259732495,22.0
18,0.7930501020366988,0.2979284652337292,23.0
19,0.8038735841581696,0.29468888710382857,24.0
20,0.7982307599074264,0.3068521062209284,25.0
21,0.7800807983559548,0.28452030881163104,26.0
22,0.7625095079452293,0.38417118758939506,27.0
23,0.7462740635898086,0.3815855209552268,28.0
24,0.74389007630436,0.3815855209552268,29.0
25,0.7406131219372629,0.34601737204311744,30.0
26,0.7520693920335046,0.3465386164252303,32.0
27,0.7721334592938792,0.3445479171391329,34.0
28,0.7775772243351557,0.33090506273438847,36.0
29,0.7769668724372736,0.29968897755475576,38.0
30,0.7654944955450396,0.29784518842799446,40.0
31,0.7625039639742871,0.25936789542686256,41.0
32,0.7597078015712125,0.22199721695745733,42.0
33,0.8015804437123628,0.1895952777698282,43.0
34,0.8260480603432102,0.18959527775743068,46.0
35,0.8173375265029826,0.19280140342965635,47.0
36,0.8162925485844241,0.18068046008973937,48.0
37,0.8069868213712585,0.15955303435475998,49.0
38,0.8177978212881198,0.1965486065902432,51.0
39,0.8093966132001915,0.19654294984898224,54.0
40,0.819583550832979,0.11598949556969329,55.0
41,0.8161042331346089,0.13565209582872895,57.0
42,0.8427713833957831,0.11684361017291367,61.0
43,0.8311771768439428,0.11777873028064001,64.0
44,0.8252782257369876,0.11777698800669456,65.0
45,0.7970933026533948,0.09502975099550215,66.0
46,0.7601109598402855,0.07015296242033553,67.0
47,0.7251469928275487,0.07067416434372487,69.0
48,0.7137549932992776,0.044144475833773233,72.0
49,0.745599719015035,0.03955404955044961,73.0
50,0.7330476335225657,0.03955404955044961,75.0
51,0.7125806510820031,0.04486954898201412,76.0
52,0.6893290995447605,0.04031501641134094,77.0
53,0.6973065317521732,0.1392790497544968,80.0
54,0.6333785486864607,0.14147987117731253,83.0
55,0.6258546549307129,0.14147987117731253,84.0
56,0.6178040775582514,0.14147986707939464,85.0
57,0.6057267850550698,0.14147930228929384,87.0
58,0.6010024266101378,0.14148021415825995,88.0
59,0.580609958736714,0.14148278112212187,90.0
60,0.6075012669096862,0.14148278112212187,92.0
61,0.640694093730642,0.20214379995474818,93.0
62,0.6313620172441688,0.19985852026872442,99.0
63,0.6625930238256341,0.19985857242733163,103.0
64,0.642002316049122,0.20066596041450369,104.0
65,0.5964689415513753,0.19931207384762184,106.0
66,0.6248038610108733,0.17686309997364413,107.0
67,0.5543770017050458,0.1448557674764721,108.0
68,0.5036685846392641,0.250018793024283,114.0
69,0.5210221666395115,0.2673053604558445,119.0
70,0.4903513010960233,0.2538633867874601,123.0
71,0.5092552226534469,0.25386313732129384,125.0
72,0.5092542428422745,0.24246437070721527,126.0
73,0.5092543655644217,0.18947376792197135,129.0
74,0.5092543655644217,0.303848040854928,131.0
75,0.5092543646207696,0.30878398304891774,134.0
76,0.5092543646207695,0.2872841556499811,136.0
77,0.5092558045256359,0.2654328532630197,137.0
78,0.5075102328405151,0.26628829634392304,140.0
79,0.507510232840515,0.25963519669685065,142.0
80,0.5075109204428224,0.2607751608126936,143.0
81,0.5075100444297792,0.24376723400031486,146.0
82,0.5075100444297792,0.20546015623771086,148.0
83,0.5075100312472454,0.15082641218956272,152.0
84,0.5075093712584335,0.1059528258667981,155.0
85,0.5075094325136831,0.10595288428550587,159.0
86,0.5075087043274848,0.12171102215366403,160.0
87,0.5075071435626852,0.07904592101732855,161.0
88,0.5076015389270436,0.07432300602775754,163.0
89,0.5075944927368206,0.07432134748478514,167.0
90,0.5075944927368206,0.009942375928249314,169.0
91,0.5075940325901591,0.16460707178105993,170.0
92,0.5075939742655462,0.14189676449014543,176.0
93,0.5075906255563076,0.13320806434278387,179.0
94,0.5075912781414327,0.1824625589104818,181.0
95,0.5075912781414327,0.13213166867903914,185.0
96,0.5075912781414327,0.12145492086290177,188.0
97,0.5075912781414327,0.12538436762906602,192.0
98,0.5075937241993258,0.10950149799096343,195.0
99,0.5075934668429471,0.043060560342209175,199.0
100,0.5075909907017058,0.04996529940450034,201.0
101,0.5075909907017058,0.04997517608514679,204.0
102,0.5075934607177484,0.04987315479436871,206.0
103,0.5075934607177484,0.01633292684157317,208.0
104,0.5075934607177484,0.010614204976513886,213.0
105,0.5075934607177484,-0.02767914439191621,216.0
106,0.5075934607177484,-0.006300700486751465,221.0
107,0.5075934607177484,-0.006474549665350882,223.0
108,0.5075934607177484,-0.0011961573546981352,224.0
109,0.5075947134132277,-0.033755819305512746,227.0
110,0.5075948489720943,-0.021007693974816055,231.0
111,0.507598065920433,-0.02099202331183192,234.0
112,0.507598065920433,-0.02099059248637114,235.0
113,0.5075981218008949,-0.020974250271776462,237.0
114,0.5075981218008949,-0.020981659594181634,238.0
115,0.5075981218008949,-0.020984415583095384,239.0
116,0.5075981218008949,-0.02098248647789469,240.0
117,0.5075981218008949,-0.021000273965515515,241.0
118,0.5075981218008949,-0.02109440119101058,243.0
