,RL HNA,RL LNA,RL ranking
0,0.21941073626613372,-0.033366587650950574,1.0
1,0.3980278500766574,0.22559138109016552,2.0
2,0.4314880804325604,0.20774427930053596,3.0
3,0.4381015132946158,0.20633625191928728,4.0
4,0.4030085513153566,0.29649681727101307,5.0
5,0.38718884963372135,0.2810822993341512,6.0
6,0.3826468715070358,0.26401191947877467,7.0
7,0.426790990050271,0.2794525626879839,8.0
8,0.4020681043611535,0.27945264054318975,9.0
9,0.3994035996761468,0.2790336772246049,10.0
10,0.512542649009036,0.6332378616578194,11.0
11,0.5235481732408105,0.6556745588044384,12.0
12,0.5047678999427672,0.6556745628044667,14.0
13,0.5520175060867087,0.6556750623726803,15.0
14,0.5521323273377066,0.6574209863268086,16.0
15,0.5391442583127389,0.6577072215662493,17.0
16,0.5422824169058507,0.6822028810827778,18.0
17,0.5208440373751069,0.6774029326240987,20.0
18,0.5461416785245858,0.6774027696790242,21.0
19,0.5406516771412502,0.6774027696790242,22.0
20,0.47557285359513124,0.6774027696790242,23.0
21,0.5549137882401546,0.6738581055657913,24.0
22,0.5485972981829439,0.6738581055657913,25.0
23,0.5498193966510478,0.6776122490014856,26.0
24,0.5502646141897165,0.6776122490014856,27.0
25,0.5634418842496789,0.6776122535085742,28.0
26,0.6597928490025988,0.6775790969796847,29.0
27,0.6657397996199268,0.6896343662383215,31.0
28,0.641996717308044,0.6896341145446774,32.0
29,0.6369470966881006,0.69210593570731,33.0
30,0.5533689884430861,0.7055594311490713,34.0
31,0.5187302297825145,0.7055593610967172,37.0
32,0.4884376292143794,0.6989476828897698,38.0
33,0.47662057724590157,0.6989472410967337,39.0
34,0.4580553149356885,0.6989478923061113,40.0
35,0.4580561888888054,0.6986715686458602,42.0
36,0.4383853687048117,0.7008405874350446,43.0
37,0.43838540971918094,0.700838542287457,44.0
38,0.4384015336078959,0.7008385600634517,45.0
39,0.43840167196228286,0.6998710542821993,46.0
40,0.43840167196228286,0.6998710542821993,47.0
41,0.43840167196228286,0.6998710542821993,48.0
42,0.4384196021129618,0.6998708573913581,49.0
43,0.4384196268548075,0.699870857391358,50.0
44,0.4384193255681347,0.6998707229830964,51.0
