,RL HNA,RL LNA,RL ranking LNA
0,0.22494167572037183,0.2454187459982029,1.0
1,0.2341520598759833,0.7209991990696145,2.0
2,0.22327408173983676,0.7191765734420712,3.0
3,0.23159694530682984,0.7204356278241955,4.0
4,0.26999321373223883,0.7193042396058892,5.0
5,0.25404146006929995,0.7180954549793239,6.0
6,0.3159019788822066,0.7567726217287323,7.0
7,0.30967627978519685,0.7507354434204208,8.0
8,0.3691312299408146,0.7409198782655932,9.0
9,0.3509764581461913,0.7296497598586044,10.0
10,0.34459698490575463,0.7273997416174629,11.0
11,0.33470787849093175,0.7235321874911547,12.0
12,0.317068969264222,0.7169890599976335,13.0
13,0.37978953913241387,0.8174735090195806,14.0
14,0.3718333150066808,0.8656746570634208,15.0
15,0.3840831193356341,0.8581357899679518,17.0
16,0.369520782789557,0.8606076859768059,18.0
17,0.3274169247644608,0.877269013228152,19.0
18,0.3436567608370442,0.8903634697433382,22.0
19,0.3334292872415352,0.8748628658050764,23.0
20,0.29375546237516204,0.8665758963133937,24.0
21,0.29951771499315816,0.8540319131588194,25.0
22,0.29878234278147386,0.853083424541202,27.0
23,0.30239757575526927,0.8522177879259307,28.0
24,0.32772300421226785,0.8654714347149773,29.0
25,0.28766538751588555,0.869932033457781,30.0
26,0.28672916596404485,0.8719376884523866,31.0
27,0.31463301522856246,0.896749449546453,32.0
28,0.30793049259655925,0.8833223168702813,34.0
29,0.29183385418102603,0.8635636253343232,35.0
30,0.2577963276365076,0.8766597198048446,36.0
31,0.2729092799922712,0.9027741518171989,39.0
32,0.27290904631434143,0.8960436586227511,40.0
33,0.27283094149455,0.8914177996932863,41.0
34,0.28776595838563457,0.8873117158888684,43.0
35,0.28776595838563457,0.883531584705792,44.0
36,0.28776595838563457,0.8640804226247876,45.0
37,0.28776595838563457,0.8753960243365002,46.0
38,0.28776595838563457,0.8754786947377795,47.0
39,0.2877742149319944,0.8744875909665407,48.0
40,0.2846687871992738,0.8388707016144266,49.0
41,0.2686928332619397,0.8357875476703052,51.0
42,0.26676999120292355,0.8333285385959437,52.0
43,0.26676999120292355,0.8264273367491493,53.0
44,0.24617589365042292,0.8093924947266962,54.0
45,0.24292576055731752,0.8044287379912496,57.0
46,0.23378365572530524,0.8038716419221623,58.0
47,0.2304782408825049,0.7978931441077555,59.0
48,0.23069500865300963,0.7971855701758065,60.0
49,0.22963283400280066,0.7946545904433027,61.0
50,0.2056180485658361,0.7901050112044863,62.0
51,0.2056180485658361,0.7898202550970022,63.0
52,0.2982458126940044,0.7847164371011303,64.0
53,0.2770802509980296,0.7802134536195119,66.0
54,0.27335083364869106,0.7802116341133494,67.0
55,0.23797261044393048,0.7762295680066029,68.0
56,0.22707802811497213,0.7997865565218701,70.0
57,0.2149702712137359,0.7735757561859934,72.0
58,0.20528262492591787,0.7457902197979251,73.0
59,0.42619666309456083,0.7407359228938741,76.0
60,0.4268004998577497,0.7325371237850862,79.0
61,0.4291956179952998,0.7311018761843944,81.0
62,0.427697725810231,0.7274011662177744,83.0
63,0.42692241206153425,0.7274013219438267,85.0
64,0.41390225660023605,0.7268839176248354,88.0
65,0.40988127504888605,0.726448941210059,89.0
66,0.4098811888789158,0.726448941210059,90.0
67,0.4098811888789158,0.7307627316471729,91.0
68,0.40995737794477805,0.7305266914533335,92.0
69,0.4099573779418997,0.7305238168240361,93.0
70,0.40966282726614256,0.7305286462525964,94.0
71,0.40966282726614256,0.730528561709584,96.0
72,0.4065598211106267,0.7297226340937356,97.0
73,0.40655799233028045,0.7297229913063666,99.0
74,0.4065563522221194,0.7297263484619141,100.0
75,0.4065563522221194,0.7293201395627991,102.0
76,0.40655532619704793,0.7292331999600785,103.0
77,0.40655600213648935,0.7286882162115362,106.0
78,0.4065567708755333,0.7286880002917504,107.0
79,0.40655620739992426,0.7278177859636727,108.0
80,0.4004533389672902,0.7247219239745708,109.0
81,0.4214458826701747,0.7247188450989114,110.0
82,0.4214202404168167,0.7247275012929593,111.0
83,0.42142280501258855,0.7247247085053321,112.0
84,0.41887780578972367,0.7243666184387814,114.0
85,0.41652538728185706,0.7243671645010947,116.0
86,0.41134888922923984,0.7243669839159511,117.0
87,0.41135234850468483,0.7243667028595835,119.0
88,0.4978351992523632,0.7243668210993666,120.0
89,0.49693391140057364,0.725424872932465,121.0
90,0.4619295844683362,0.7254243539958238,122.0
91,0.4619295188601964,0.7254241246604425,123.0
92,0.4619293245334207,0.7254239975040742,124.0
93,0.4564821379105213,0.7251054801400579,125.0
94,0.45663125775751323,0.7251057312587069,127.0
95,0.4496639711089214,0.7251049198410695,128.0
96,0.4480209993992066,0.7250071702708465,129.0
97,0.44257064077519226,0.7250057373287335,131.0
98,0.4425708972076918,0.7250063020622919,132.0
99,0.44262007763101074,0.7250070409775371,133.0
100,0.43975617901405395,0.7250070417896475,134.0
101,0.43972180362325763,0.7250065189322559,135.0
102,0.43947757437102586,0.7250064393833741,136.0
103,0.4394762306381442,0.7250076190712924,137.0
104,0.43947649671861533,0.7250076117560231,139.0
105,0.4394773333484856,0.725007621869709,140.0
