,Boruta HNA,Boruta LNA,Boruta ranking
0,0.33598331741339205,0.6931645978335708,1
1,0.32708136217077355,0.6916510272715881,2
2,0.3786847208019988,0.6825271692515125,3
3,0.4578846538185892,0.6769184634353616,5
4,0.45776526539018003,0.6748787353350774,6
5,0.467824152186859,0.6748787353350774,7
6,0.46038260235595396,0.7284042823511667,8
7,0.45980622176982566,0.7610641031758865,9
8,0.4666795515881268,0.7610647385918565,11
9,0.4627605441417235,0.7752427261213222,12
10,0.4495217616896008,0.7711843791617417,15
11,0.4230968791656935,0.7620581552454898,18
12,0.39252357305135555,0.7590504393716184,20
13,0.3922905602205401,0.7519390153695579,21
14,0.3774619949161683,0.7519403308341264,22
15,0.38690134255524855,0.7327370051636588,24
16,0.38302856933184504,0.7307336492402097,26
17,0.38775282753939877,0.7293108268273047,27
18,0.42810483438084446,0.7292960832965714,28
19,0.425435301183018,0.7224810246185371,29
20,0.4722801152515812,0.7314969168891463,30
21,0.4722795093600276,0.7286751021438796,32
22,0.4818075321467795,0.767717035183886,33
23,0.47763939648681253,0.7677407014428078,34
24,0.5446364760080893,0.7677395082010929,36
25,0.5969483237719035,0.7361958501589789,37
26,0.594358170987136,0.7387141200728193,38
27,0.574289663482725,0.7301889011087368,39
28,0.5793771032436082,0.7301888917679966,41
29,0.5910246555525496,0.733469458690452,42
30,0.5896462155282183,0.733469458690452,43
31,0.549730614061982,0.7329278652345814,44
32,0.5450397632405896,0.7329279292651338,45
33,0.5450390095924729,0.7328155650837256,46
34,0.5244904164909272,0.7328154634560525,47
35,0.5055938724302039,0.7325119492838612,49
36,0.4695248169861548,0.7325092565222762,51
37,0.44365179220353756,0.7325092565222762,52
38,0.42920678066836493,0.7325092482295052,53
39,0.4771438744102616,0.7312934427183154,56
40,0.4480932481226182,0.7286088789773177,58
41,0.418423957491741,0.7286076010457003,59
42,0.5831501818527186,0.7286076010457003,60
43,0.5808536323299013,0.7259064648402621,61
44,0.579032557678221,0.7227585882332777,62
45,0.5761527642959483,0.7221046849805259,64
46,0.5761554598488827,0.72210462040807,66
47,0.5353314502126767,0.7095033844059775,68
48,0.5185471871275305,0.7095019480138756,71
49,0.5182492914116148,0.7075544897779534,73
50,0.519175206412049,0.7075544922121193,74
51,0.47391775431050964,0.716594884668086,76
52,0.4939839552216403,0.720296958165431,79
53,0.47130952140805826,0.713827457686425,81
54,0.4713059577631794,0.7129706765583411,84
55,0.5356242171997567,0.722107548638653,86
56,0.5388362851612716,0.7204250923182662,88
57,0.5463371255075941,0.7204323849960288,89
58,0.5336228642116685,0.720432350728423,91
59,0.5336294852088094,0.7190372789137733,92
60,0.5229994302327599,0.7176161864967063,94
61,0.5197148436511392,0.7084564798395698,97
62,0.5829939852118257,0.7125545095714096,101
63,0.581506199722372,0.712554500724381,104
64,0.5668302583906384,0.7125555118117846,106
65,0.5642710694128293,0.7087843646743418,107
66,0.5629291466691203,0.7094028123192906,110
67,0.5373483754017379,0.7463384772335164,112
68,0.534320597510874,0.7624720184546322,114
69,0.6400115124668528,0.7624753572326832,115
70,0.6150171938679425,0.7612703267937992,117
71,0.6520168326914539,0.7612673629037264,120
72,0.6520760031191912,0.759129844127161,122
73,0.6402561575123003,0.7591289845698265,123
74,0.6464952833587734,0.7586807916412301,124
75,0.6391985544606587,0.7655347592209975,126
76,0.6382710725274008,0.7637581536666993,128
77,0.5808967096626363,0.7637560039646125,130
78,0.5801661943558374,0.7638104959245013,132
79,0.5771381258172454,0.7741547520343154,134
80,0.5739382266212456,0.7701589671193755,135
81,0.5789354011687133,0.7640225910426921,137
82,0.5272317045435271,0.7640226902068635,139
83,0.5162374695087344,0.7643924165384612,140
84,0.512026287918441,0.7643940804324824,142
85,0.4932458221630668,0.7643941082533153,144
86,0.4260278401048887,0.7643941776342211,145
87,0.40833122790621457,0.7643939866021696,146
88,0.40806480157635283,0.764136413485145,147
89,0.407985252181313,0.7427530042570123,148
90,0.40821062726401014,0.7268720297557794,149
91,0.40810457355350627,0.7234218649229741,151
92,0.40874440500202347,0.7205293841799969,152
93,0.38298707308838664,0.7205294215689251,154
94,0.4275208624434452,0.7201196361509532,157
95,0.503377942168824,0.7201197156547321,161
96,0.45681220304571246,0.7234223308778431,164
97,0.4739699082814721,0.7173224669478719,167
