,RL HNA,RL LNA,RL ranking LNA
0,0.28852911472025744,0.295083109447028,1.0
1,0.275369951719847,0.3266083157715892,2.0
2,0.29325986807241555,0.334542802173603,3.0
3,0.3101710929952375,0.3318474434083837,4.0
4,0.3489839756880109,0.32244975859841807,5.0
5,0.34239991151356164,0.2993455745784537,6.0
6,0.38687839251875045,0.5040449226142748,7.0
7,0.39688211420218766,0.5597341211741116,8.0
8,0.38572760446468346,0.5527700253299412,9.0
9,0.3351889226983159,0.5309613748434492,10.0
10,0.33429320938236606,0.5509750898994277,11.0
11,0.34541007144333336,0.5928238742200261,12.0
12,0.34512069708356563,0.6973687558198821,13.0
13,0.34512069708356563,0.6952426246007484,14.0
14,0.3399573050813792,0.717755361226925,15.0
15,0.3425926327364245,0.733057070405521,18.0
16,0.34259267057838616,0.776018626545669,19.0
17,0.4420064354969607,0.8086170283467158,20.0
18,0.4383556885373837,0.7829623013451437,21.0
19,0.4383554969925376,0.7823249626120569,22.0
20,0.46789582371376204,0.8110302773025172,23.0
21,0.46789456208834457,0.8110309842484781,26.0
22,0.5730825489010472,0.8361768610068173,27.0
23,0.5494072731141272,0.8289618731094747,28.0
24,0.5494124565593401,0.7987735576643649,29.0
25,0.5474926233631308,0.7820724846666539,30.0
26,0.612156406444859,0.7899048154103985,31.0
27,0.6175469136577224,0.787399847151311,34.0
28,0.6040012643872498,0.7859959544666125,35.0
29,0.603999836646302,0.8034414154290727,36.0
30,0.6035365803249044,0.7877932081111432,37.0
31,0.60353370977215,0.7937774579664336,38.0
32,0.5998343094793239,0.7937766172742302,39.0
33,0.5995799585215287,0.7937677707469523,40.0
34,0.5929122131862952,0.7880771810673102,41.0
35,0.5506846869599565,0.7776661484810288,42.0
36,0.5486587438630035,0.7758150405816706,44.0
37,0.5357055047662709,0.7733234141115262,45.0
38,0.5235163016164356,0.7856871222315062,48.0
39,0.5146923124170741,0.7815282786971206,49.0
40,0.500462504009929,0.7916609642581104,51.0
41,0.48487945485781403,0.8005164630547458,53.0
42,0.48969059015085403,0.8013974261161753,54.0
43,0.5337479957688314,0.8020938879033248,56.0
44,0.5234219378067083,0.7942018177840369,59.0
45,0.5169657940900585,0.7941257055088206,61.0
46,0.5058164336329867,0.8052631680043331,62.0
47,0.5058195013882685,0.8077291973094061,63.0
48,0.49535971712346283,0.7868416352544516,65.0
49,0.4938828212204053,0.7559212555585988,68.0
50,0.4878794685883734,0.7554241066726418,69.0
51,0.48787960715608725,0.7593236259029471,70.0
52,0.47055763985874954,0.7454568248754858,71.0
53,0.462437224847553,0.7628312846181822,73.0
54,0.44570619036730563,0.7628768811478229,77.0
55,0.4841983105759603,0.7808653926833095,78.0
56,0.48312178860097543,0.7858604682483923,79.0
57,0.475420454517805,0.7599170209120206,81.0
58,0.5853401739618487,0.7554676862698386,84.0
59,0.5835831666793246,0.7524241349925478,88.0
60,0.6273955376469268,0.7774845251052247,90.0
61,0.6989001508315535,0.79859082700172,95.0
62,0.6948889336721911,0.8023902037068892,98.0
63,0.6948879676126791,0.7752911225005001,100.0
64,0.7048691850243655,0.8042094425584506,102.0
65,0.7015555133988294,0.778445975352748,111.0
66,0.7015555133988294,0.7578670686262001,114.0
67,0.6972830574333073,0.7639204614528983,115.0
68,0.6800097794625959,0.7301504305569555,119.0
69,0.674734885974213,0.7309290969193583,128.0
70,0.670170822157573,0.7309707880825222,133.0
71,0.6701720121877797,0.7530752255784137,136.0
72,0.6651146359031483,0.7291850860969871,140.0
73,0.6586114373088128,0.7283946582436325,146.0
74,0.6573697670425613,0.7346794770981672,151.0
75,0.6624519731162846,0.7056445814519441,153.0
76,0.657841842706187,0.7049061824621586,162.0
77,0.6555268225610653,0.7093850648665623,166.0
78,0.6555103112244096,0.6562696665087726,171.0
79,0.6554978545075513,0.6494429540038517,176.0
80,0.6508711835288292,0.7035225239722156,180.0
81,0.6665745697511503,0.6999941968641354,192.0
82,0.661446226552892,0.650997705848386,200.0
83,0.6614459236352986,0.6493505249003888,207.0
84,0.6514307191500814,0.6491056871777445,214.0
85,0.6542116416094779,0.6483578548691078,223.0
86,0.6507240627962605,0.6478145013604114,229.0
87,0.6505384732268399,0.6478112382533867,243.0
88,0.6403976930206821,0.6478102975809842,252.0
89,0.6224435276671569,0.647808558834913,263.0
90,0.6168649755549201,0.6468006590492544,274.0
91,0.6153715389198247,0.6468121896184728,291.0
92,0.6149908133083486,0.6468122221566655,300.0
93,0.6134548755989243,0.6468089378059263,303.0
94,0.6096583081378453,0.6468136452296369,312.0
95,0.6096477248647473,0.646813163082323,325.0
96,0.6079170465435313,0.6468166849719552,340.0
97,0.6079015898125726,0.6468153510250441,351.0
98,0.6072506243708911,0.6468166258788879,358.0
99,0.6008463433904832,0.6468172504875742,375.0
100,0.6176273956092215,0.6468149765231656,391.0
101,0.6176285792956195,0.6468135073042145,410.0
102,0.6176271915472521,0.6468135064663939,424.0
103,0.6176271951705214,0.6468003695110836,436.0
104,0.6176287609616851,0.6468017078187785,447.0
105,0.6176285635713723,0.6468036209970183,460.0
106,0.6176236896074905,0.6468035369557181,469.0
107,0.6176235079584536,0.6468033890504263,480.0
