,RL HNA,RL LNA,RL ranking
0,0.16282237519665477,0.210572252948087,1.0
1,-0.035905052068501364,0.05685336894991022,2.0
2,0.1415113058978934,0.07680918350608457,3.0
3,0.1766574263214461,0.07160935823833137,4.0
4,0.1986575212021532,0.06537836017706411,5.0
5,0.2128810187735526,0.16438074660645885,6.0
6,0.29882047199186157,0.16330189821064822,8.0
7,0.39290093047005226,0.33708410316985504,9.0
8,0.47153013854876746,0.4245571419238042,11.0
9,0.5252609865279829,0.5209479981795955,13.0
10,0.49200885055415366,0.5209504627191539,14.0
11,0.19232484244565662,0.6104542068456208,15.0
12,0.22868749621388462,0.6018572354844389,17.0
13,0.22348019792606788,0.5986797764927094,18.0
14,0.1984082694152608,0.5778867809861937,19.0
15,0.18723787561965377,0.6105409288047534,20.0
16,0.16805776736263345,0.6134953298126224,22.0
17,0.16806392108071078,0.6134955862358157,25.0
18,0.1671882182995693,0.6117718593728834,26.0
19,0.15084342791111938,0.6060739592098068,27.0
20,0.15084342791111938,0.6241532877552638,28.0
21,0.15046915336095357,0.6078448231432996,29.0
22,0.14486145161287778,0.6601778436952939,30.0
23,0.14858280945414137,0.6138577760936368,32.0
24,0.14858280945414137,0.6138581464114351,34.0
25,0.14498141629896544,0.6231661471995602,35.0
26,0.14763521439118032,0.5727012748481322,37.0
27,0.14763521439118032,0.5569312292401192,39.0
28,0.1657946446057047,0.5596003173370774,41.0
29,0.1657946446057047,0.6560203563671918,43.0
30,0.1657946446057047,0.6525824372530686,44.0
31,0.16446478000748488,0.6525698978238361,45.0
32,-0.3152492054576097,0.5765176863721496,46.0
33,0.16446310000091668,0.5754166045155817,47.0
34,-0.020915074216002916,0.5676187457420011,48.0
35,0.030727374313478828,0.5705906632118363,49.0
36,-0.019805972904056057,0.5705910383594206,51.0
37,0.10500860047487048,0.5419600651747944,52.0
38,0.10500860047487048,0.48460803974205735,55.0
39,0.10500871562107628,0.5093974685330263,56.0
40,0.10500849065877826,0.5093954992543932,59.0
41,0.1050099249558395,0.504704702593334,60.0
42,0.10501011556458273,0.4956100274177645,64.0
43,0.10501011556458273,0.49560660586665395,66.0
44,0.10500896361711354,0.49518306008523216,69.0
45,0.10500896625862066,0.49159889827462255,72.0
46,0.1050096163660541,0.44694588613852226,75.0
47,0.10501076190257719,0.4469462340898802,81.0
48,0.10501359676314459,0.4539929179900938,83.0
49,0.1045295711615214,0.45283425420707835,86.0
50,0.1045295711615214,0.45283209350826836,87.0
51,0.1045295711615214,0.45283647765055857,90.0
52,0.1045295711615214,0.45283665511854965,92.0
53,0.10073812753201916,0.45283415840292285,93.0
54,0.10223877129057424,0.4743350603863947,97.0
55,0.10223889359179017,0.47392481161969024,100.0
56,0.10223889359179017,0.48675623563694637,102.0
57,0.10223889359179017,0.47399473717420615,107.0
58,0.10223889359179017,0.5189112474712088,111.0
59,0.10223973889353322,0.5081194948695094,114.0
60,0.10223973889353322,0.5084310585237897,119.0
61,0.10223974985398043,0.5078923807910205,122.0
62,0.10223974985398043,0.512767681397388,126.0
63,0.10223974985398043,0.4898513788479908,133.0
64,0.10223974985398043,0.489851430282068,134.0
65,0.10223974985398043,0.49098406552361085,135.0
66,0.10223974985398043,0.47436268141285554,137.0
67,0.10223974985398043,0.4700593970582275,142.0
68,0.10223974985398043,0.47006243463711805,149.0
69,0.10223572612723908,0.4700610269986729,155.0
70,0.10223577830918207,0.46108221372015845,161.0
71,0.10223577830918207,0.4486319883039829,168.0
72,0.10223577830918207,0.4498403406162075,173.0
73,0.10223577830918207,0.44728442216325437,178.0
74,0.10223323648177551,0.4437351918647261,183.0
75,0.10223323648177551,0.44373520052449167,188.0
76,0.10223320076428122,0.4384168410994791,193.0
77,0.10223320076428122,0.44974628499736746,204.0
78,0.10223422743771304,0.4497515973416054,207.0
79,0.10223422743771304,0.4497515941274889,214.0
80,0.10223368066412919,0.4466943332192207,218.0
81,0.10223383765103355,0.44669897609867815,223.0
82,0.10223754336062252,0.433952483209729,231.0
83,0.10223754336062252,0.4415391379719751,236.0
84,0.10223754336062252,0.43699414403957004,243.0
85,0.10223754336062252,0.436984357016431,254.0
86,0.10223754336062252,0.436984357016431,261.0
87,0.10223696796082637,0.43698765722455224,263.0
88,0.10223696796082637,0.4369952028629003,269.0
89,0.10223696796082637,0.4369972783536682,274.0
90,0.10223696796082637,0.4369971832496956,283.0
91,0.10223754179395739,0.43699310094037946,286.0
92,0.10223754179395739,0.4390094240607867,296.0
93,0.10223754179395739,0.4375062508673855,306.0
94,0.10223759872558158,0.4545914884381732,315.0
95,0.10223776709518873,0.45453865638608626,321.0
96,0.10223776709518873,0.45453863418155105,326.0
