,RL HNA,RL LNA,RL ranking
0,-0.1396169403753722,-0.17461346346434836,1.0
1,-0.030662922510467094,0.1506396392647814,2.0
2,0.2878198767342659,0.15080176419557156,3.0
3,0.36406144141829255,0.14431442622467783,4.0
4,0.40715523962269373,0.05427482282813778,5.0
5,0.41106922829347015,0.11063655501318759,6.0
6,0.43489938105274384,0.15241546461256072,8.0
7,0.46019286529492753,0.24102542374797487,9.0
8,0.4112297836576019,0.25666221516459664,11.0
9,0.47632038702030177,0.2830267967361867,13.0
10,0.4523020313529823,0.2635541526490063,14.0
11,0.4155674653390866,0.39195462635196276,15.0
12,0.431355143466999,0.40933330977391436,17.0
13,0.44436596713199317,0.39069631017450923,18.0
14,0.3995325408614908,0.43299162533406743,19.0
15,0.39916565563760953,0.404854973138857,20.0
16,0.4210954068023006,0.36930475058695755,22.0
17,0.4221295614140117,0.35217722994396794,25.0
18,0.39670237656105745,0.3440013639783124,26.0
19,0.3678053630481549,0.3401973779269364,27.0
20,0.37792581673967585,0.3884267081042735,28.0
21,0.3885316152569386,0.3297795428656196,29.0
22,0.3747434281856906,0.3934656764862621,30.0
23,0.37562580967164416,0.3747778446647889,32.0
24,0.37243879910300315,0.42023059612702773,34.0
25,0.3541962565852641,0.42141762732596144,35.0
26,0.3550512952016446,0.43714040522808495,37.0
27,0.345636759197825,0.3781790288221417,39.0
28,0.35596916639152354,0.40096293757333634,41.0
29,0.3143625558216273,0.3887239402404049,43.0
30,0.3465757567820098,0.4016023811140086,44.0
31,0.3332005186335729,0.35019181466985283,45.0
32,0.3199631291616949,0.393375403869787,46.0
33,0.37265327183631425,0.39291915763430807,47.0
34,0.3576861034113483,0.3859595083017213,48.0
35,0.3408791734438519,0.3613678657492505,49.0
36,0.3670802284682365,0.35772862639772285,51.0
37,0.3796711369285749,0.34637747160312504,52.0
38,0.3583619863492665,0.33811602640063,55.0
39,0.37920762343225334,0.35107386133739305,56.0
40,0.3459013204885991,0.3845824734551523,59.0
41,0.37509569045466384,0.4284035247765754,60.0
42,0.3513590654117521,0.46474879147693204,64.0
43,0.33984870303543857,0.4716154943435973,66.0
44,0.3566959498994421,0.4830279152179894,69.0
45,0.3472239237878946,0.4669853720602136,72.0
46,0.30948436025339,0.4591012367084568,75.0
47,0.37524642000342323,0.4687007763769897,81.0
48,0.30295897934624627,0.47070753245219055,83.0
49,0.33671007616307613,0.4730646451788926,86.0
50,0.3460261452685327,0.46077456171931597,87.0
51,0.330107966266427,0.47715426243300707,90.0
52,0.3341755386090679,0.4686815033727433,92.0
53,0.2889931651123038,0.4474258574135489,93.0
54,0.3090286800705033,0.40713046765027794,97.0
55,0.3231411877941279,0.4411195231902352,100.0
56,0.34215812086740915,0.4267264448131086,102.0
57,0.32614851174321613,0.4128087170500574,107.0
58,0.29487170442971145,0.4408353728658969,111.0
59,0.33378104687844723,0.4620038886177229,114.0
60,0.31261646878150307,0.5112305374614878,119.0
61,0.32276352917510953,0.43647687976096805,122.0
62,0.28475434388178733,0.4337415932260805,126.0
63,0.3289661809045401,0.45827979608681535,133.0
64,0.31985467826151326,0.4405810201229392,134.0
65,0.29606889136001757,0.46620911038131363,135.0
66,0.31731594993140055,0.4520300691772805,137.0
67,0.31025175390856463,0.4254600051712588,142.0
68,0.2655819332762739,0.44018210351455755,149.0
69,0.31374741324518873,0.45116872121559337,155.0
70,0.3050183953166098,0.418563985276031,161.0
71,0.32709979155810864,0.39965831472293045,168.0
72,0.3129291943441749,0.44675992694180355,173.0
73,0.3126399811221563,0.42793283108528724,178.0
74,0.3265039809044771,0.4119323274755563,183.0
75,0.30071429427911067,0.4177423357302714,188.0
76,0.2900548261406902,0.41894266249507117,193.0
77,0.28673686414029553,0.42416157948719924,204.0
78,0.28393519953739255,0.42192582293516356,207.0
79,0.3032287208787554,0.3933828716248493,214.0
80,0.28694328262485314,0.4140140853918757,218.0
81,0.2928754275095472,0.404123156786227,223.0
82,0.2702632197674385,0.4033487752482272,231.0
83,0.3089499859399819,0.3787370385674881,236.0
84,0.3043039806746144,0.3845238568314544,243.0
85,0.3105366378099377,0.41074030480885493,254.0
86,0.27654933249052505,0.4050600905975418,261.0
87,0.23977414493305738,0.40083671764230566,263.0
88,0.2594377430012995,0.3696321063267012,269.0
89,0.2757459728085777,0.37434258972309487,274.0
90,0.26035522882743234,0.37166469814161096,283.0
91,0.275252803748373,0.37337924219631435,286.0
92,0.23045751202176923,0.383117458236209,296.0
93,0.27301399422071704,0.3825649595911168,306.0
94,0.2716228745660836,0.3634355612833209,315.0
95,0.2663683138649505,0.3815648023224899,321.0
96,0.26926307392037185,0.3595985199735422,326.0
