,RL HNA,RL LNA,RL ranking
0,-0.30121112406254924,0.3008033505417964,1.0
1,0.27313830661216265,0.524265586169054,2.0
2,0.300636684536179,0.5333596959611161,3.0
3,0.25054709022605703,0.6839699278708022,4.0
4,0.365785052073035,0.6826842029054161,5.0
5,0.3386451933913447,0.7077473662838166,7.0
6,0.3316170548245352,0.7061009740151502,8.0
7,0.3276598758495177,0.7424220606595833,9.0
8,0.39211082832610245,0.736949849763012,10.0
9,0.3986977444094082,0.7385703114838349,11.0
10,0.37992662558385426,0.7896930748077012,12.0
11,0.3569358541957377,0.7693704971486406,13.0
12,0.3741450462810998,0.7680512604812381,14.0
13,0.3611678541504778,0.7624594089258023,15.0
14,0.3566198726945883,0.7323928968306903,16.0
15,0.3613680300499007,0.7264936362042631,17.0
16,0.3650390706119786,0.716954312261924,18.0
17,0.3002530328437928,0.6991692900003904,19.0
18,0.334719002313109,0.7127348757258352,21.0
19,0.34674581510828895,0.7431596032044498,22.0
20,0.3266790108327966,0.74050744252367,23.0
21,0.3441062590323647,0.697785078187452,24.0
22,0.3165697360617181,0.7088821084263421,26.0
23,0.35779312685635334,0.6939093385005519,28.0
24,0.3838037245035897,0.6895906624225164,32.0
25,0.34830073514451754,0.6854253000320834,35.0
26,0.36445399232061804,0.6790239230480146,36.0
27,0.3702288749636736,0.6672744514058117,37.0
28,0.5456100449011587,0.6708673742538592,39.0
29,0.5478317626156265,0.6619368694365884,41.0
30,0.5247614868528341,0.6516280134448597,42.0
31,0.5455672801069478,0.7270195101375001,44.0
32,0.5392400077723329,0.7399520690892369,46.0
33,0.5187516181436631,0.661190033924643,48.0
34,0.5190128339125312,0.6658105297529068,50.0
35,0.5378608009299122,0.6572182648588178,51.0
36,0.5144314615748897,0.7216296821038676,52.0
37,0.5304477454284464,0.658050733448386,55.0
38,0.5343189552856459,0.7277339702197032,56.0
39,0.5216526031152353,0.6771437618029712,57.0
40,0.5215320894649824,0.6611542242174673,59.0
41,0.48578263083433426,0.6600721087597421,60.0
42,0.5100930356650435,0.7089204995032706,62.0
43,0.5067739750911662,0.7296802159824989,63.0
44,0.5138545938712891,0.6232626406344457,66.0
45,0.5138301398285534,0.7391776992620349,68.0
46,0.5034955863460308,0.6249439502377463,69.0
47,0.5174659899274647,0.6248198290590894,71.0
48,0.5071168770763776,0.7392793667308449,73.0
49,0.534077585148773,0.637179718226664,74.0
50,0.5065772510750084,0.6258825081773018,76.0
51,0.49403210878179726,0.6212359023787398,79.0
52,0.522516102967818,0.6253774603217191,83.0
53,0.5036282762517175,0.6049844810622282,84.0
54,0.5047223771067126,0.6144125559718003,86.0
55,0.5255930649090146,0.7230140077495822,88.0
56,0.49581648958504143,0.6284541048145829,89.0
57,0.5128551896193227,0.6247109687030241,91.0
58,0.4929799200471856,0.7076854028194984,94.0
59,0.5237808419866413,0.7051291266445767,96.0
60,0.5171723296280234,0.7154406718186592,99.0
61,0.5131253377875654,0.5880520899589159,103.0
62,0.5104696275591696,0.5742557050651362,106.0
63,0.4924417876347773,0.7323862117850798,112.0
64,0.5235299491244487,0.5831890555821013,115.0
65,0.5034966697666109,0.7221896347369431,118.0
66,0.4791595086069884,0.590605115735112,121.0
67,0.49717953675196425,0.7203464993463471,123.0
68,0.502263071892149,0.7022441190067318,127.0
69,0.4972607632158913,0.6909883319765672,135.0
70,0.49095823064487276,0.5547477677133801,139.0
71,0.5162594751920635,0.7299806258875439,140.0
72,0.5022839466248346,0.717588245800078,144.0
73,0.5004851034171407,0.5501266441511131,147.0
74,0.49520925349142564,0.6851712750385714,151.0
75,0.5038843862873681,0.6836928926428497,158.0
76,0.4671668042411109,0.6881307522257388,162.0
77,0.48382944412501083,0.6983750371796282,169.0
78,0.5051345972670347,0.6711813204539745,175.0
79,0.4901645332947333,0.6847469211947002,184.0
80,0.4600497204091184,0.7189133278608486,191.0
81,0.480637243224204,0.6671268863034647,195.0
82,0.48694760464451803,0.6867024941889956,204.0
83,0.47373720892543014,0.6589511034206983,210.0
84,0.4498999432934868,0.7424307988648876,220.0
85,0.47192116554236774,0.7207459109685936,235.0
86,0.46704449923295166,0.7139558228606757,246.0
87,0.4515400487676918,0.6970470299933254,261.0
88,0.46447449573223354,0.7014135487122142,278.0
89,0.4576893963888534,0.7084127853051096,297.0
90,0.44938381168074126,0.688435898291631,307.0
91,0.46837167943067803,0.7155806227823782,320.0
92,0.454404663569423,0.6846867075043132,330.0
93,0.4333765130199887,0.6830737388782295,344.0
94,0.469317323649979,0.6842441222800961,354.0
95,0.4554116998586859,0.6173455407952362,367.0
96,0.4415976957878308,0.6983425291411509,376.0
97,0.4371366310191739,0.6405794737703614,383.0
98,0.4265511506073273,0.6668853949198714,397.0
99,0.459947709367479,0.6935777715744327,406.0
100,0.45612455614641645,0.6565940343195664,421.0
101,0.4601723264488726,0.6860155389597488,430.0
102,0.4463922347433438,0.6977564758532525,439.0
103,0.4527799747007357,0.7089125396808544,449.0
104,0.4575560278192976,0.6577470374518524,459.0
105,0.45780254350089067,0.6749898247420861,469.0
