,Boruta HNA,Boruta LNA,Boruta ranking
0,0.009518582000689335,0.5199815550170974,1
1,0.19889665464822193,0.6352254495875815,2
2,0.21010929586139326,0.6659807493012493,3
3,0.2427053935676713,0.6586136849880121,5
4,0.26726189977656745,0.6849865046376338,6
5,0.25685067857127686,0.6829434898838403,7
6,0.25685039367004514,0.6794015396678719,8
7,0.25685039336874127,0.6769842957815864,9
8,0.3524117050007608,0.6729783040052084,10
9,0.34971188239013473,0.6688737728309189,11
10,0.34972274898899414,0.66766347862912,12
11,0.32278673754736475,0.6671594675040251,14
12,0.28686455652536635,0.6629062464574962,15
13,0.2596003572859974,0.7004402438096362,17
14,0.22920132815448335,0.7004417531377932,18
15,0.28204603224652014,0.6943574516867279,19
16,0.2769647351811848,0.6943574516867279,20
17,0.3247566403740203,0.6912287082016415,21
18,0.377485673163947,0.7223138153511669,23
19,0.387839340719637,0.7114521162197862,25
20,0.3544544491908227,0.6921166434129362,26
21,0.34630592168963303,0.6775565669901535,28
22,0.42837826029599113,0.672757479649646,29
23,0.41901107875888954,0.6637209565768825,31
24,0.3939968425282241,0.6637210686344397,32
25,0.3448099060372235,0.7063235562791306,33
26,0.33813131525217643,0.7063238539953013,35
27,0.33813292539297957,0.7063238539953013,36
28,0.3288740426753102,0.7034014474444145,37
29,0.3265323987777462,0.7034024191978001,38
30,0.32653251478520573,0.7034024191978001,39
31,0.32653268647062594,0.710051846349077,40
32,0.3262252944891456,0.7092976734382477,41
33,0.32335318542751723,0.7082958114084731,42
34,0.3247444584653201,0.722624742824117,43
35,0.3335489062642426,0.7383054587936784,45
36,0.3335489117392444,0.7383049244133015,46
37,0.33354866868898225,0.7383045880901955,47
38,0.33354878238028085,0.7383041475991647,48
39,0.32842136891711327,0.7314340157354529,49
40,0.32721220977054655,0.7123628132334661,50
41,0.32721495206018947,0.7123687239404862,51
42,0.32414470712468035,0.7358313673606771,52
43,0.3265463603496016,0.7358326150017291,54
44,0.3270245014854696,0.7291903065821169,55
45,0.31830445639821137,0.7250902155672723,56
46,0.3549097110181204,0.7188524833155182,57
47,0.34705358873606174,0.7183034629684517,59
48,0.345242664771255,0.7632560418965386,60
49,0.34745401225149974,0.7631111661679298,61
50,0.34745401225149974,0.7631111566094891,62
51,0.34745401225149974,0.7631109499915811,63
52,0.3407635195058275,0.791096357671362,64
53,0.3407635195058275,0.7912790818424434,65
54,0.3418554796900871,0.7800849884514885,67
55,0.340559864971849,0.7747418202982125,69
56,0.34055921763337793,0.7862852911985616,71
57,0.34055921763337793,0.7880240556923621,72
58,0.3405593088559733,0.7848889778472026,73
59,0.3405584075530905,0.7832056610748158,74
60,0.34055936474924897,0.8005142633050459,75
61,0.3405593970523091,0.7963982240708447,76
62,0.3405593970523091,0.795376770592849,77
63,0.3405612060429356,0.7974702942190239,78
64,0.3405612060429356,0.7935474362710676,79
65,0.3405619817844343,0.7861305530565093,80
66,0.3405619817844343,0.7861311176925561,81
67,0.3405619817844343,0.7848922765182654,82
68,0.3334641233376566,0.7826234986489549,83
69,0.3263242416337432,0.7817593832155548,84
70,0.3254827610217884,0.7816396365160954,86
71,0.3687651493798517,0.7807141332331675,88
72,0.36875525729617176,0.7807215443521149,89
73,0.4575422878405626,0.8176775262113121,90
74,0.5418010171544645,0.817665867393401,91
75,0.5341438358288705,0.8176658607035415,92
76,0.46687500236261303,0.8133363549975646,93
77,0.5044489641528461,0.8177970530033868,94
78,0.5044489621634805,0.8177983073923037,95
79,0.48447616352879963,0.8185817731477629,96
80,0.48447616352879963,0.8176323974225325,97
81,0.4888024395160624,0.8176334318704899,98
82,0.48880819873210024,0.8146408644500711,99
83,0.4866509950384056,0.8265960064902428,100
84,0.4883254925174929,0.8247815302834647,102
85,0.4883254925174929,0.8247776732156041,103
86,0.48832494509729685,0.8240609707758062,104
87,0.4883285410289887,0.8167605474823015,105
88,0.47620026397206916,0.816562846231173,106
89,0.4680507542402803,0.8151472616430777,107
90,0.46805239385073716,0.8097276629012572,108
91,0.4665235228580181,0.8081813106135235,109
92,0.4665535288385667,0.8074602712823826,111
93,0.4665535288385667,0.8067309136097364,113
94,0.46883093075954685,0.8067313084591037,114
95,0.46882979624528454,0.8060664362751293,115
96,0.4688319025640769,0.8060670627910068,117
97,0.4688308846028568,0.8060668651782144,118
98,0.4688294783943139,0.8060663201771081,119
99,0.46638022103468013,0.8060657563099403,120
100,0.4658735738899774,0.8014199697837874,121
101,0.46587298282079115,0.8014200396511435,123
102,0.46587298282079115,0.8014766921807137,124
103,0.4656908797043078,0.8014766150099211,125
104,0.4656908797043078,0.8014760748379894,126
105,0.4656908797043078,0.7985313913099386,127
106,0.4656908797043078,0.7985078090461233,128
107,0.4656908797043078,0.7985716422877187,129
108,0.4656955238318029,0.7985727225829432,130
109,0.4656946333495645,0.798572649828869,131
110,0.4642638106140139,0.7983055405390411,132
111,0.46247736882752255,0.7969782955380451,134
112,0.46247733408678726,0.7969764645864057,135
113,0.4624772976043877,0.7943370298776822,137
114,0.4624757597627682,0.7943454648446371,138
115,0.46249180111007115,0.7943457395485076,139
116,0.4624922738083812,0.7943457894705893,140
117,0.46249216163569107,0.8025170011893168,141
118,0.455302736138114,0.8074138566202731,142
119,0.45529878702887117,0.8074135228768816,144
120,0.45529873698616674,0.8114161594852208,145
121,0.45529873698616674,0.8106432190750377,146
122,0.4552993866508702,0.8106443374602343,147
123,0.4552993866508702,0.8106440243701797,149
124,0.45530036390343953,0.8106328309977754,150
125,0.4543792482329153,0.8105945009388573,151
126,0.45437875045629883,0.8105952766836492,152
127,0.45437875045629883,0.8081320596865583,154
128,0.4543781216671955,0.808135592609617,156
129,0.4480996742423966,0.8048519684111701,157
130,0.44809969905288294,0.8047891808985325,159
131,0.44809969905288294,0.8034252584144633,160
132,0.4480996287336336,0.8029468708565539,161
133,0.448099784248986,0.801678550925996,162
134,0.44157202137945106,0.8013654073916723,164
135,0.4415714317943952,0.8013626908426372,166
136,0.41462974678473385,0.8013627534809977,167
137,0.41293342432823354,0.7993964431087432,169
138,0.4155156678915711,0.8271571898143395,171
139,0.4201067707324876,0.827160803548968,173
140,0.4201067707324876,0.8271608232102411,174
141,0.42010678668002444,0.8386571671785544,175
142,0.42010678668002444,0.8386564648549595,177
143,0.42010678668002444,0.8386604574444497,178
144,0.42010678668002444,0.8378374623292104,179
145,0.42001271409444996,0.8375145165289082,180
146,0.4200143353290019,0.8375191592886098,181
147,0.4200143353290019,0.8352204433749018,183
148,0.4199332334531535,0.8352207740278781,184
149,0.41993191526429097,0.8352199384461173,185
150,0.41993191526429097,0.8334137116024602,186
151,0.41992894229448563,0.8333246427912983,188
152,0.41992894229448563,0.8304076579458666,189
153,0.41992894229448563,0.830407023321348,190
154,0.41992894229448563,0.8304067114005749,191
155,0.41992776563932643,0.8304062973757067,192
156,0.4364859437421901,0.8302373430506792,194
157,0.4346332132301517,0.8303026259187433,195
158,0.4346324986839373,0.8303127523631473,197
159,0.4086035033437976,0.8229849593745069,198
160,0.4086035033437976,0.8229421150662236,199
161,0.40860333639832913,0.8216935224182105,201
162,0.40860333639832913,0.8211014717095604,202
163,0.4086034906171716,0.8211064691551571,203
164,0.4086031769521311,0.8210986904947578,204
165,0.4086031769521311,0.8210958291547606,205
166,0.40950265987099854,0.8124677604152128,206
167,0.4512343414802472,0.8092903688474887,209
168,0.4448514060964216,0.8073007921880466,211
169,0.48882076064331004,0.8075404304030794,213
170,0.48610406467583833,0.7937771376637505,215
171,0.4861032947501409,0.7937750067903114,216
172,0.47365348557441156,0.7937698068583896,217
173,0.47168869886807907,0.7826289004854063,219
174,0.44956023647113574,0.779573652473392,220
175,0.4266928315028766,0.779577280848995,221
176,0.42659039647669905,0.7795790299390564,223
177,0.4265818448626143,0.7795790557075826,225
178,0.42656306877399286,0.7788634324572216,227
179,0.39983294818614934,0.778866331953117,230
180,0.39989660862672394,0.7785172969317816,232
181,0.3998522708062946,0.7785169284672854,233
182,0.3995631501875436,0.778516676855727,235
183,0.399482336484858,0.7785166336550103,236
184,0.3994774115550699,0.7785178437021192,237
185,0.3995096160159701,0.7785048353063677,238
186,0.398562555086139,0.7785050383288268,239
187,0.5163648697222909,0.7776033577455146,240
188,0.5177859844020343,0.7776159471970002,241
189,0.5386585097131625,0.7808882593393078,242
190,0.5390860504025576,0.7803721120701324,243
191,0.5390921480174442,0.7817212125357217,244
192,0.5306639787040943,0.7792969217780126,245
193,0.5199560067125459,0.7788198999570158,246
194,0.5199015601592121,0.7784467542210994,248
195,0.5213395634197787,0.7784444478332795,249
196,0.5796463010860895,0.7767995592649384,250
197,0.5254218627629843,0.7768016353545673,252
198,0.5260978202338065,0.781181610191968,254
199,0.5199883716660625,0.781217586798877,256
200,0.5155723782204416,0.7883116496262622,257
201,0.5605270085664797,0.7883073673141332,259
202,0.5557299826888118,0.786920630591456,260
203,0.5247381602211101,0.7869215505330168,262
204,0.5247140287620669,0.7869212174478852,263
205,0.5489640543006491,0.7869239044161136,265
206,0.5481584991176605,0.7869209412174204,268
207,0.5504567287725461,0.7879240928453084,269
208,0.5503656911154369,0.7879230534995063,271
209,0.540627512823008,0.7871120468384676,272
210,0.5403598982863457,0.7856626900699724,273
211,0.542516198252446,0.7856646771779392,275
212,0.48481086554173203,0.7793414542121461,276
213,0.4848105720347635,0.7793484628300812,278
214,0.48481057369302616,0.779344857441827,279
215,0.589068811050677,0.7726826258743089,280
216,0.5321470426017908,0.7726826258743089,282
217,0.5350195874041912,0.7726822428419218,283
218,0.5351716051055875,0.7726849404219847,284
219,0.5375660192540787,0.7725965942579991,286
220,0.5348976616493522,0.762700798943724,287
221,0.5797505613458138,0.7571783534774664,288
222,0.5780852932006694,0.7571783534774663,290
223,0.5829489604474065,0.7571794754528292,292
224,0.5830048052113976,0.7571797459674978,294
225,0.561054446517951,0.7571776362438213,295
226,0.49220833045438883,0.7568825920287976,296
227,0.4922083304543886,0.7568827804550136,297
228,0.49220716062572845,0.7568855230383478,298
229,0.49220716062572845,0.7568808739734423,299
230,0.49217963652928076,0.7568884150496441,300
231,0.4916662728424416,0.7525460902951764,302
232,0.49309045777602445,0.750425529015228,303
233,0.49309028835330226,0.750425529015228,305
234,0.49309478455403744,0.7504263751680206,306
235,0.4930637700512934,0.7504265875263909,308
236,0.4930659407338118,0.7504265813852975,309
237,0.4930704895349979,0.7417869316860959,311
238,0.48677914354874807,0.7417793768207808,314
239,0.4882448212486722,0.7417765336249486,316
240,0.4836953047428506,0.7424926866539996,318
241,0.48929323054046925,0.7424916666481057,320
242,0.4844996200077143,0.742699891866948,322
243,0.4845071616013219,0.742702146268412,323
244,0.48394527800416565,0.7427018568377621,324
245,0.46138994173266223,0.7387712895709335,325
246,0.44842575779587346,0.7387712439829248,326
247,0.441688060605571,0.7387700316702591,327
248,0.4319412118221013,0.7387766843812971,329
249,0.4319305681557378,0.7387766843812971,331
250,0.43159622459291547,0.7387764866154469,332
251,0.4469321327030831,0.7382480008726022,334
252,0.5201697184535597,0.7367939174364191,337
253,0.43819202630005205,0.7350471553829172,339
254,0.42244073885089606,0.7302672792543574,341
255,0.42241527920362976,0.7315346211008769,342
256,0.4087598155788429,0.7311663510819371,344
257,0.4856874881282316,0.731166549649622,345
258,0.4821299072476566,0.731166549649622,346
259,0.4821299072476567,0.7311665496496221,347
260,0.48177564695076847,0.7272803751349006,349
261,0.48177564695076847,0.7269474860776441,351
262,0.48177400215974997,0.7269474860776441,352
263,0.4817737957541822,0.7269476798512928,353
264,0.4817737957541822,0.7265083632238439,354
265,0.4817737957541822,0.7265083632238438,355
266,0.481773484064131,0.7265034696433594,357
267,0.4808120125666673,0.7264909475639204,359
268,0.48081201256666717,0.7264938132042176,360
269,0.4808120125666673,0.7262884416007238,361
270,0.48081214538443684,0.7262884416007238,362
271,0.48081214538443684,0.7262884416007238,364
272,0.4808122181195611,0.7262884416007238,365
273,0.47638766755489315,0.7262838954602908,367
274,0.47638762024621384,0.7262838954602908,369
275,0.5343503480814578,0.7262844258354625,370
276,0.5343503480814578,0.7262826509073192,371
