,RL HNA,RL LNA,RL ranking
0,-0.0685696815862129,-0.12628942609896954,1.0
1,0.15752763636533473,0.05674063515825678,2.0
2,0.35510333455069154,0.01855630364050287,4.0
3,0.34317801538438164,0.030292437935023453,5.0
4,0.25395481246961327,-0.003637219738819697,6.0
5,0.22993381314526773,-0.004444567471136196,8.0
6,0.36069514401982583,-0.06893594752380139,9.0
7,0.3507996727225873,-0.044918489733886346,10.0
8,0.467658395826412,-0.03223349832988065,11.0
9,0.3680321398858829,-0.052411355134530435,12.0
10,0.36261986338214736,-0.05637116410725884,14.0
11,0.34381083032161897,-0.05398974246400301,15.0
12,0.359412158542851,-0.049157437063957365,16.0
13,0.4327483573013291,-0.0116900663639663,17.0
14,0.41934735479029595,0.022928931448849665,19.0
15,0.38770115424692075,0.022928931448849665,20.0
16,0.36248257662223904,0.022928931448849665,21.0
17,0.3540082616312251,-0.027771529446132703,22.0
18,0.35316925663086174,-0.027570292366408067,23.0
19,0.34103288663755804,-0.02758016219772741,24.0
