,RL HNA,RL LNA,RL ranking
0,-1.2560689283741562,0.06997767617107975,1.0
1,-1.0293979078556896,0.3001133703120549,2.0
2,-0.012333818712187083,0.49747525745894705,3.0
3,0.2555764979355982,0.5263801957623366,4.0
4,0.2703877685835149,0.5279033438817538,5.0
5,0.31245494908702576,0.5430652582720548,6.0
6,0.25283230373952714,0.5807639561673263,7.0
7,0.3545379997209134,0.5960896910724919,9.0
8,0.31322930626222245,0.5775232915864685,10.0
9,0.2870487932285194,0.6723196048798317,11.0
10,0.31779292500394696,0.6806771342278453,12.0
11,0.33820679190809255,0.6606407095563608,13.0
12,0.3700957647092792,0.6681954091530817,14.0
13,0.37597270960980966,0.6507537758743072,15.0
14,0.347594658651286,0.6040194741998641,16.0
15,0.37023291010445936,0.6352709872273524,17.0
16,0.3671256389934363,0.621375919468249,19.0
17,0.32602691232739767,0.6606189035061956,20.0
18,0.36914170324139006,0.6475066628894373,21.0
19,0.36956780504109543,0.6176507540545385,22.0
20,0.3697926944826869,0.617975919767499,23.0
21,0.35488833216890925,0.6081841010114039,24.0
22,0.33760733972635926,0.6266717926768333,27.0
23,0.3501974206889422,0.5720586222228621,28.0
24,0.35218936944614965,0.6022455727108347,29.0
25,0.35770683293692995,0.6005669002787211,30.0
26,0.3377544855189373,0.6074224486554578,31.0
27,0.34959106050818445,0.6020714314699271,33.0
28,0.35735442493119507,0.5610870105164157,34.0
29,0.3603987695212868,0.5940680606129201,35.0
30,0.32540837555882607,0.6273610979820827,36.0
31,0.334156099335877,0.5815212958451715,38.0
32,0.34990549342353294,0.5658382676018109,41.0
33,0.3457850277082152,0.5816107185892312,43.0
34,0.3212753636403213,0.5503415195289496,45.0
35,0.3381912424969311,0.5792837998488645,47.0
36,0.34506994367011434,0.5512610301972916,49.0
37,0.3433418036053607,0.5324789009246478,51.0
38,0.3138809674949038,0.5330608090463119,52.0
39,0.3114939719308466,0.5554828116411701,55.0
40,0.33421173681744965,0.5717639407690754,56.0
41,0.3489724462544178,0.5430904990922765,57.0
42,0.33482132816217447,0.5224140015782592,59.0
43,0.30170978397810555,0.4868163128724844,64.0
44,0.2970050876355831,0.4936656225398892,67.0
45,0.33577972130445133,0.507363460625899,70.0
46,0.2913258250126117,0.5000821748772581,71.0
47,0.3112368974764983,0.48600911175104056,74.0
48,0.35992353861018955,0.46672778956342187,79.0
49,0.3504263343199796,0.5041832623638032,82.0
50,0.3206079410856497,0.4970109910295383,84.0
51,0.36173947144037266,0.43475712811840395,86.0
52,0.3126078606538706,0.4987003740862045,88.0
53,0.3092029645697868,0.4791954720190168,92.0
54,0.3294599157289585,0.47735863599532813,95.0
55,0.3248624362728577,0.45820776093253934,101.0
56,0.3026518541844907,0.45077822270974255,109.0
57,0.2848999951422684,0.4826575339791501,112.0
58,0.33406225141033363,0.49096217966178934,113.0
59,0.3036449314751567,0.47775043189762967,116.0
60,0.36264196205055166,0.4776839559021675,119.0
61,0.3547195686387111,0.4912092119747129,122.0
62,0.3178270280179304,0.4895352556095023,125.0
63,0.37335809670500875,0.4670344109430139,131.0
64,0.3616036914321964,0.47414782702508873,134.0
65,0.335664810981123,0.44461211064837336,141.0
66,0.31458204585448146,0.46004177988336936,145.0
67,0.357023254372446,0.46180499666926256,148.0
68,0.3142834268860204,0.40075971731639237,154.0
69,0.2988350057251262,0.4512488345411839,156.0
70,0.2970437456785828,0.4373335857698366,165.0
71,0.3179716345762993,0.45399877260878807,169.0
72,0.3064977529149272,0.45581607832185356,174.0
73,0.3085457694741113,0.42663391778118653,179.0
74,0.2856104117155399,0.4442554287983509,185.0
75,0.2802544034613381,0.41279591298806584,190.0
76,0.313900753773548,0.4284809239863613,198.0
77,0.3128078751457206,0.4401214539993552,207.0
78,0.25587057934572977,0.45643723243819834,210.0
79,0.2901597584824347,0.40855159387786255,216.0
80,0.2897843995473821,0.3792626958362605,224.0
81,0.3081746259549979,0.43287955397426225,229.0
82,0.2952132557310724,0.41997428453813546,235.0
83,0.32676099550705295,0.4324224425899277,240.0
84,0.28455855819300513,0.4166002454724135,250.0
85,0.27760922899242246,0.4080057074807655,257.0
86,0.2874228735361408,0.3814132492890523,264.0
87,0.3013946007825884,0.4246912240108417,270.0
88,0.26818522823567026,0.3750671504640093,279.0
89,0.27993108018561075,0.3860044354778417,284.0
90,0.2539965374471592,0.3987054654165655,289.0
91,0.3069547753257901,0.3562151996689147,295.0
92,0.2607835040561989,0.3835509491456328,304.0
93,0.25020347294807765,0.3776750644152784,310.0
94,0.2643236814306913,0.37775556186034,318.0
95,0.2514810074295688,0.38324686041121847,324.0
96,0.27703034087666734,0.36990794556995954,327.0
