,RL HNA,RL LNA,RL ranking
0,-0.08369692977462062,0.01775298394679392,1.0
1,0.03480313470697882,0.46339983027165754,2.0
2,0.25479405053812554,0.49484878393059684,3.0
3,0.5030901941452832,0.5108812084668244,4.0
4,0.5754375661613622,0.5314048328671777,5.0
5,0.5744233596933603,0.5293007336560984,6.0
6,0.5710834190393373,0.6386424975915257,7.0
7,0.5509821138329292,0.6279628223890112,8.0
8,0.5508698802038523,0.6323848346041466,9.0
9,0.5734531917294883,0.6859725799223997,10.0
10,0.5956103689367387,0.6941827226807724,11.0
11,0.586231565624193,0.736730901015902,12.0
12,0.5834309265952204,0.7414867175572513,13.0
13,0.6081750397249568,0.7384931404168429,14.0
14,0.6168635969275207,0.7055827748155734,15.0
15,0.6014360392734641,0.7669306047218789,17.0
16,0.5895477509984759,0.7600546998598325,18.0
17,0.5816619475000272,0.7668700488011458,19.0
18,0.5662439325564363,0.7575538832057408,21.0
19,0.5540111617241165,0.7516220189302469,22.0
20,0.53418716091271,0.7415393107668476,23.0
21,0.5718325030406566,0.7332629917401554,24.0
22,0.6005222860695654,0.7359811087735637,25.0
23,0.6060506269050732,0.7345279805175113,26.0
24,0.6380524732093972,0.7728990151163442,27.0
25,0.6419045597509139,0.7714901955112307,29.0
26,0.6418946803914196,0.7692335461969706,30.0
27,0.7164326806482912,0.7504268676686598,31.0
28,0.7311316986033278,0.7530288762786036,32.0
29,0.7321804271161451,0.7539835045417497,33.0
30,0.7116557100887528,0.7547938152482732,34.0
31,0.6998409881676899,0.7515868450675061,37.0
32,0.6818523999818475,0.7900023704583711,38.0
33,0.6580806871596071,0.7888237305803192,41.0
34,0.6119204549361783,0.781883517183532,43.0
35,0.5942485200199837,0.7786712517639159,44.0
36,0.5720713197721261,0.7729105172212422,46.0
37,0.5554885528073568,0.7627015086829161,48.0
38,0.580263053230099,0.7670084212514586,49.0
39,0.5761842560808421,0.7759451946726477,51.0
40,0.6852526353531432,0.7681556522548149,52.0
41,0.6651249142443596,0.7736299820787154,54.0
42,0.6577294628126418,0.770959469695158,55.0
43,0.6431195557788285,0.8065255842320542,57.0
44,0.6198871830843833,0.8065225044771496,61.0
45,0.6053704512867473,0.8065238786928244,64.0
