,Boruta HNA,Boruta LNA,Boruta ranking LNA
0,-0.07837145898956988,0.5340706107185853,1
1,0.1875180580626512,0.6430981037238532,2
2,0.2561688706416866,0.6497081962016744,3
3,0.3381816709966403,0.7012336844692877,5
4,0.3234381003169303,0.6950833518991926,7
5,0.31960980672212036,0.7018729125928713,8
6,0.3379054954672803,0.7519509789474256,9
7,0.32216302462535706,0.7507956388739783,11
8,0.31288478468943304,0.7706356895056509,12
9,0.23579831846624943,0.768463320273415,13
10,0.23580226271595928,0.7623477466788666,14
11,0.23289254220460953,0.7623477466788666,15
12,0.22797894352141013,0.7615475574948849,16
13,0.2082489064819837,0.7615482028525937,17
14,0.1934963222126046,0.762423904553531,18
15,0.18849122395014528,0.7618176333015839,19
16,0.1690935487521812,0.7529373681630938,20
17,0.19050108197460192,0.7499004392921826,22
18,0.19050108197460192,0.726496641423739,23
19,0.19050108886398198,0.7389893031220802,24
20,0.19180419790022607,0.7423827063035391,25
21,0.27567209175922436,0.7421739600479822,26
22,0.2733155351045782,0.7356248348045678,28
23,0.21839527970060435,0.7324146644237257,30
24,0.21825852860916772,0.7323198189435911,31
25,0.1963698953949009,0.7297664080766628,32
26,0.19425741116451722,0.7297672597991136,34
27,0.19425744097978614,0.7281440085911921,35
28,0.34102780032435953,0.7261075888639633,36
29,0.3892533533906982,0.7133601567924538,38
30,0.37905130623345173,0.7133603549525054,40
31,0.355876153393778,0.7133565251207512,41
32,0.32881951798272624,0.7020162966003769,43
33,0.32712572071860746,0.7020155569978157,45
34,0.32485565625227164,0.7115324082038215,46
35,0.32485593910717614,0.7115317065890034,48
36,0.3248560814770842,0.7049398452484985,49
37,0.3248604524408195,0.7040536107364121,50
38,0.3352808630269998,0.7060648836255743,51
39,0.33362704697370327,0.7007400911328489,52
40,0.3314246295266069,0.6908032459392526,53
41,0.3220399878343857,0.6893242436746765,54
42,0.32131610302658664,0.6892301503205126,55
43,0.3394860056407911,0.7013508768372865,57
44,0.4290919911300458,0.7152211203883945,58
45,0.41839767912823644,0.7124211060790697,60
46,0.41273837259275437,0.7019012416748722,62
47,0.42500203946483484,0.7019005476061346,64
48,0.46631231018077335,0.7168068797115121,65
49,0.46459149639648667,0.7168071914499028,66
50,0.5006409485405758,0.7150414465565897,67
51,0.4998333795528085,0.7150394160665092,69
52,0.5173044657630378,0.7088157855172269,71
53,0.5063599937728055,0.6968310954064483,73
54,0.48878763004184067,0.7013876668873558,75
55,0.48994208493571023,0.7193325999761402,78
56,0.4312572064704546,0.7184082134236118,83
57,0.6028494063134671,0.7155614877235972,86
58,0.60269268603458,0.7053388116734293,88
59,0.6026818913426245,0.707037647615889,90
60,0.5996959420121408,0.7136853677592223,92
61,0.5997014652124188,0.7136853736751095,94
62,0.5408581564280182,0.7134641481929873,96
63,0.5430879080902833,0.7140224695878334,98
64,0.543455210409813,0.7131139817319,99
65,0.521893428845495,0.6963870645825324,101
66,0.45779967381742437,0.6963874538461061,104
67,0.4892596987003922,0.7019429612748387,107
68,0.5041780461919637,0.7029725028459791,109
69,0.4125254234796645,0.6960883699337985,112
70,0.41529022318378594,0.6960883474320938,114
71,0.4051499892700996,0.6926795554229217,115
72,0.36525854079806175,0.6926793614114196,117
73,0.3652586075615041,0.690470065246573,119
74,0.3441279516845065,0.6904718145777715,120
75,0.3413476851237086,0.6935472247116352,122
76,0.37689896189124394,0.6934471541678158,124
77,0.3701798410458327,0.6934529893343939,125
78,0.32719895927763065,0.6908502709996294,127
79,0.30684876162783037,0.7308341635223874,129
80,0.30684688858332543,0.7551807523823847,132
81,0.30618025268779014,0.7551806701471092,134
82,0.30618025268779014,0.7551807403028189,135
83,0.3061838405644609,0.75517373493226,136
84,0.3130225943214102,0.755177409306541,138
85,0.31302451370377105,0.7515814793808138,140
86,0.31302382922905836,0.7478209531664872,141
87,0.3101548602498658,0.7467222582609583,143
88,0.2973630428705275,0.7448957234229688,145
89,0.2698667627239252,0.7461481126843941,146
90,0.2510491939014652,0.7473067430960074,148
91,0.2510491939014652,0.7465641620690882,150
92,0.2510491939014652,0.7454124234721945,152
93,0.25104917794285486,0.7454125668063014,153
94,0.25104917794285486,0.7454120172735184,154
95,0.25104917794285475,0.7454123348296082,155
96,0.32089505627547665,0.7313374968829656,156
97,0.32089503494265514,0.7293167513122238,157
98,0.32089503494265514,0.7260413229680981,158
99,0.2993536634789218,0.7236371210972714,159
100,0.2993536634789218,0.7168763908548255,161
101,0.2993536634789218,0.7035226710241476,163
102,0.3168224896783065,0.7035166444666865,166
103,0.3168039790521725,0.7026330132996483,167
104,0.3168039790521725,0.7026329745471962,169
105,0.32176834161319523,0.7019069599831391,170
106,0.3217759274540868,0.7019064393689756,172
107,0.32177591430171404,0.6979724568282084,174
108,0.32861998234048595,0.6979780925721618,176
109,0.3286199426289481,0.7070442852106216,178
110,0.3286199426289481,0.7070443134946768,179
111,0.3286199426289481,0.7093349772100207,181
112,0.3286171687582017,0.7093375570652893,182
113,0.3286171687582017,0.7093375797335528,183
114,0.3286171687582017,0.7094302013978915,185
115,0.3286171687582017,0.7094302500955756,186
116,0.32861716875820157,0.7094302855853203,188
117,0.3286176295338018,0.709135358416219,190
118,0.3286199489132353,0.7091376316608481,192
119,0.3286199489132353,0.709139825366874,194
120,0.3286199489132353,0.709139825366874,195
121,0.33064204575213807,0.7039540624595086,196
122,0.33064205204024455,0.7036086403290194,199
123,0.3306420394957179,0.7036076696208837,201
124,0.3306420394957179,0.7036076722657678,202
125,0.32779835575159966,0.7032503023548575,203
126,0.32779835575159966,0.7032494846963597,204
127,0.32779835575159966,0.7032493165616668,205
128,0.3254958469194428,0.6941463608113688,206
129,0.3254955135170591,0.6941461353893288,208
130,0.32549548441394327,0.6909567266261731,211
131,0.32549548441394327,0.6905200325762217,213
132,0.32549548441394327,0.6907077057882554,214
133,0.3254779015038407,0.6907081704986706,215
134,0.3254779015038407,0.6875708756329848,216
135,0.3254779015038407,0.6875708756329848,218
