,Boruta HNA,Boruta LNA,Boruta ranking
0,0.4652275950509611,0.281694767317775,1
1,0.4378516229517342,0.6812460046199164,2
2,0.4735302029941172,0.718935112058835,3
3,0.538463286064878,0.7445330735620426,5
4,0.5837667734085428,0.744510189407537,8
5,0.5886606917007833,0.7431634225643929,9
6,0.5886606434874904,0.7431646852952671,10
7,0.5860067721629367,0.7320102785296055,11
8,0.5839707372969015,0.7661204803911137,12
9,0.5788877688258867,0.7677143552342632,13
10,0.5788879218279117,0.7626487599931892,14
11,0.5470663172949792,0.7625766379265517,15
12,0.553284607106187,0.7554633434711535,16
13,0.5528216158400325,0.7582060466930753,18
14,0.5519379785219926,0.7595833950907309,19
15,0.5519378491099198,0.7559033986634567,20
16,0.5441979584697676,0.7474576845300669,21
17,0.5385850146487208,0.7395219586830913,23
18,0.5258348168059627,0.7373104370587557,24
19,0.5173512817735029,0.7328080168136433,26
20,0.5354340027925717,0.7970193609169317,28
21,0.5354348479969868,0.7936062503701082,30
22,0.5129578569352176,0.7726995993641266,31
23,0.5167518774690044,0.7726994842819718,33
24,0.5163030721406083,0.7726962906805608,34
25,0.4977465331493417,0.7586934617829884,35
26,0.5031009248646306,0.7674724095890921,36
27,0.49430104464281566,0.7629310717013256,37
28,0.48461836940920755,0.7722067810114993,38
29,0.4846173372218133,0.7722067933110173,39
30,0.4717136543518168,0.7708015230704791,40
31,0.47171362458510446,0.7708015230704791,41
32,0.46855068471105044,0.7694043811647827,42
33,0.4685505023448844,0.7694039980860238,43
34,0.4565969043579242,0.7694041477300728,44
35,0.4565971914104411,0.7661459106053009,45
36,0.4500032786063669,0.768006511819381,46
37,0.45000177976904454,0.7607037895036386,47
38,0.4500017076653745,0.7597051314189809,48
39,0.45000178528834156,0.7600121724193896,49
40,0.4495853270099026,0.7643021282615439,50
41,0.5164295186082617,0.7643021338113245,52
42,0.4969849153414252,0.7643894812446475,54
43,0.4969779137748208,0.7632432045925311,55
44,0.4884410013112458,0.7544187689961933,56
45,0.4847109212881324,0.754419473467611,57
46,0.4794350565234079,0.7544188378454791,59
47,0.4794350319974644,0.7541707652181608,60
48,0.47943485904280037,0.7470990050751205,62
49,0.47943283922626967,0.7470995694608396,63
50,0.5044497202819545,0.7470335125926999,64
51,0.5171815697594376,0.7483050587441628,65
52,0.5171682927828201,0.7473902502312748,66
53,0.5075414728749932,0.7741780288315474,67
54,0.49993297196835307,0.7693050346893114,68
55,0.48005398466300464,0.7693067000658071,69
56,0.46768170025337163,0.7693077045564036,70
57,0.46767662903922647,0.7623007185658535,71
58,0.5348461737799226,0.7555191160236818,72
59,0.4739250096209219,0.7555194747772015,73
60,0.45817706356472765,0.7552475787763238,74
61,0.4325857940298672,0.7737519346954809,75
62,0.42506860109883193,0.773484993630418,76
63,0.42398244789774153,0.7734852848877626,77
64,0.42299683749767747,0.7734846951419077,78
65,0.4181865400871492,0.7700644300814332,79
66,0.4360615363796613,0.7674454279748686,80
67,0.42895077702835527,0.76744382899004,81
68,0.428952540935543,0.7662524697569238,83
69,0.42895247196638653,0.766248120001349,84
70,0.42895247843115636,0.7662463591364823,85
71,0.5094462403102585,0.7608426615415196,86
72,0.5061014314155324,0.7586764687537392,88
73,0.5113077033503615,0.7577927613575797,89
74,0.5098496428677995,0.7577895580427074,91
75,0.49600053459705185,0.7555766787749434,92
76,0.49600025285024796,0.7555789274841677,93
77,0.49599936310060055,0.7669235776043372,94
78,0.4959994241709895,0.7669231221321282,96
79,0.49599915722764054,0.7655264946916855,97
80,0.53035740985037,0.7576906855623411,98
81,0.5297298508640422,0.7512667304614454,99
82,0.5294983756823812,0.7512667304614454,100
83,0.5295060492902955,0.7300087082112807,101
84,0.5296887022224965,0.7319516379878548,102
85,0.5296964091781311,0.7319508306266185,103
86,0.5296914575058311,0.7319513723950087,104
87,0.5355514319334175,0.7190214293759036,105
88,0.5361145109926793,0.7448812711285636,106
89,0.5361101496149394,0.7658924134740217,107
90,0.5261302670545258,0.7803608687655232,108
91,0.5261472029542619,0.7257470470099445,110
92,0.5261443471413525,0.7182907805111935,111
93,0.5152353306150135,0.7182324020134239,112
94,0.4844573451982057,0.7202325251379078,113
95,0.48754851342996663,0.7205247058045676,114
96,0.49148853223376876,0.712818686385662,115
97,0.4846584071757377,0.7142372377176618,116
98,0.5522793354661395,0.7431526080019181,117
99,0.5941282011483715,0.7431526126347237,118
100,0.5970141935871565,0.7431526126347237,119
101,0.5495738977020823,0.7418457143113021,120
102,0.5505026197265707,0.7402176919366116,121
103,0.5506345433341687,0.740217743262965,123
104,0.5501135867213252,0.740217743262965,124
105,0.5505607845012119,0.7392112801350516,125
106,0.5353324239426547,0.739211318354482,126
107,0.5418043428180119,0.739178041541591,129
108,0.5417855087836019,0.7389385259446675,131
109,0.5377931610765929,0.7389365386020732,132
110,0.526971833426696,0.7389362343578729,133
111,0.5643625408486929,0.7389362343578729,134
112,0.587584590493988,0.7389362537365551,135
113,0.576205788312198,0.7389362537365551,136
114,0.6060533339397114,0.7389363100348323,137
115,0.5956057210258487,0.7357062562176131,139
116,0.5898836414600788,0.7357062646664128,141
117,0.5905519806977274,0.7357062646664128,143
118,0.5903075172891186,0.7357062646664128,144
119,0.5932381953881295,0.7357069164269397,145
120,0.5807387307796419,0.7295585849930468,146
121,0.570600827673067,0.7288803266380528,148
122,0.5691850873985723,0.7288803266380528,150
123,0.5690427291569691,0.7288803266380528,151
124,0.5448804424280194,0.7288798147185134,152
125,0.5884306868268026,0.728879047732931,153
126,0.5886436217697968,0.7256535202370002,155
127,0.5855803728150051,0.7256533748288803,156
128,0.4036622071589271,0.7209662042241218,158
129,0.4036623945062091,0.7209662451667007,160
130,0.40366250926218317,0.7209662164025807,161
131,0.4029512510375445,0.7209662164025807,162
132,0.4045436807658329,0.7168758477006163,163
133,0.4045436807658329,0.7168758477006163,165
134,0.40454346357286974,0.7168752927782018,166
135,0.4032974926259957,0.7168752927782018,168
136,0.3994356245491171,0.7168768791136244,169
137,0.3994347056882659,0.7168768791136244,170
138,0.3994347014325873,0.7168768791136244,171
139,0.39813719094370226,0.7163893305794619,172
140,0.3981371922812471,0.7162947351624953,173
141,0.39813740117134033,0.7162947351624953,174
142,0.3900872078176535,0.7272901862557197,176
143,0.39008770949046256,0.7272776453050636,178
144,0.39008915640310005,0.7272776887793191,179
145,0.4403550426504642,0.727277642336225,180
146,0.44035504449391716,0.7272784105310317,181
147,0.4393423237323464,0.7272784105310317,182
148,0.43534351642798963,0.7221875798981494,183
149,0.43535648135672766,0.7221884094996256,185
150,0.4353557952298962,0.7221911388447033,186
151,0.4353557005501252,0.726962203228767,188
152,0.4353557005501252,0.726962203228767,190
153,0.4353556980499216,0.7269640704031445,191
154,0.4353557992974464,0.7269640978890342,192
155,0.4353516770804764,0.726770552892492,194
156,0.43535148573341664,0.7267686079613414,196
157,0.43056493962139664,0.7266336385584073,198
158,0.43056493962139664,0.7266336385584073,200
159,0.43056488812394944,0.726633481903733,201
160,0.43056488812394944,0.726633481903733,202
161,0.43056488812394944,0.726633481903733,203
162,0.4255386260634719,0.7266334289021517,204
163,0.4255386260634719,0.7266334289021517,206
164,0.4255386260634719,0.7266334289021517,207
165,0.42553949244110356,0.7880642012193128,209
166,0.42553949244110356,0.7781180000430099,211
167,0.42553949244110356,0.7780307924861535,212
168,0.4255394283560757,0.7780265322466617,213
169,0.4311476572426397,0.778010594461605,214
170,0.43114638338870936,0.7780114236037194,215
171,0.43113901471104044,0.7764749126059027,217
172,0.43113901471104044,0.7640778914439236,218
173,0.42890777677765524,0.7613986821320543,220
174,0.428907470969783,0.761399341944265,222
175,0.42890960578165505,0.7614018021200448,224
176,0.42890960578165505,0.7614017012676297,226
177,0.42890947888667696,0.7614019654317339,227
178,0.42879107289080076,0.761401226446274,228
179,0.4305627120824266,0.7615867898258524,229
180,0.4305614660922811,0.7615857986481405,231
181,0.4305601911930519,0.7606791968865451,233
182,0.43056183232131284,0.760677891954634,234
