,Boruta HNA,Boruta LNA,Boruta ranking
0,0.5807207075134926,0.2605280026190767,1
1,0.5807210835372865,0.3314360555590762,2
2,0.5725086714146266,0.3116088341874923,3
3,0.5482786277196741,0.2957648176637264,4
4,0.548278746317426,0.27906335394331405,5
5,0.5821778565030384,0.27256860203816635,6
6,0.5603403214814059,0.3869901481056781,8
7,0.5904978651558863,0.3442090138508973,9
8,0.5800320009067017,0.33616153761351386,10
9,0.5793363427652076,0.3361615393034606,12
10,0.6509198265798486,0.32051218884227495,13
11,0.6486951634824356,0.3205109505760805,14
12,0.648253609386624,0.320510948147515,15
13,0.6340901944311934,0.29513142813239346,16
14,0.6271694867006956,0.27809655513487785,17
15,0.6702273165858234,0.27809655513487785,18
16,0.6595196054741688,0.2743084638611121,19
17,0.6687614129539234,0.4401348694615804,21
18,0.6169295255423617,0.4401305527428351,23
19,0.6371705512365935,0.4342481509802546,24
20,0.6249231290654402,0.43424953147634504,25
21,0.5810522443397668,0.42311095542432897,26
22,0.5717552738358743,0.42311122005754453,28
23,0.5528780701362207,0.42311363699303184,29
24,0.5160273340710498,0.42954659830138986,30
25,0.5449679698120102,0.3654318094133563,31
26,0.5449679698120102,0.31533078466475184,33
27,0.5622582676742284,0.3153249887315026,34
28,0.680658117341074,0.28237701840933604,35
29,0.6301747441600014,0.2823770127381735,37
30,0.6036932210795074,0.28237752943840655,38
31,0.5789531836248379,0.28131612781141546,39
32,0.5517985075591718,0.28189253518661495,40
33,0.539627652904882,0.27832501860085923,41
34,0.5231644717519575,0.25539864772094945,42
35,0.5231644717519575,0.3809828729975,43
36,0.5231644717519575,0.31223804056046967,44
37,0.5240474255481427,0.31123367790895173,45
38,0.5240523852898996,0.31123438770152845,46
39,0.5240502103386401,0.3112346490205429,47
40,0.5240502103386397,0.3069216642168231,48
41,0.5240502317424977,0.30422209306703696,49
42,0.5240502317424977,0.2908610195108593,50
43,0.5188932525703984,0.29083194792299427,52
44,0.5451960351747052,0.2982956824422037,53
45,0.5451960351747052,0.2783192689921149,54
46,0.6329880682687474,0.25326202578485246,55
47,0.6319660298867555,0.2532622048047376,56
48,0.618088786577652,0.2532622048047376,57
49,0.6284428047492202,0.25326220494624385,58
50,0.5985384574170487,0.2404117471182755,59
51,0.597724443646614,0.24041111326088382,61
52,0.5967433498738707,0.21812093827056234,62
53,0.5967348747266464,0.21812093827056234,64
54,0.6451881172260396,0.19426647646372108,65
55,0.6468720702284796,0.19425936813554578,66
56,0.6432493603131013,0.20649697019907343,67
57,0.6429464352488892,0.27710385853996167,68
58,0.6361567241026592,0.2638716627190161,69
59,0.6393486533778431,0.2638714954811212,70
60,0.6416425227179232,0.2547370476740499,72
61,0.6307429203599023,0.24487989677566702,73
62,0.6319147935604463,0.23272207083573848,74
63,0.6126061554661331,0.18357619492966637,76
64,0.6020562496553696,0.1797490901327562,77
65,0.6047528377434597,0.2752604946723961,78
66,0.6371809088398919,0.2857216543267125,79
67,0.6288910353965412,0.3257042693308594,80
68,0.6368718505164652,0.32570612205467464,81
69,0.6218721320772935,0.2957571961600679,82
70,0.6186955231568357,0.2935762087620015,84
71,0.6186982719779375,0.2935850997921272,85
72,0.6187032910481148,0.32054688861203273,86
73,0.6157043644678868,0.3205487659427322,87
74,0.6149622304491789,0.3196856154298585,89
75,0.610406374243071,0.31454956853471117,90
76,0.5956967109331526,0.2609037895106492,91
77,0.6250531233936887,0.26090376904482726,93
78,0.6235585634226757,0.259447346000918,94
79,0.6116727303444914,0.1557512907448878,96
80,0.6116823652148047,0.1556084455240172,99
81,0.6358599378283163,0.22209806695547074,100
82,0.671948884007687,0.2134788151857262,102
83,0.6715830021458173,0.176633443311781,104
84,0.6630479716924009,0.20560689533946264,105
85,0.674996499391743,0.20560530640157382,106
86,0.5073203597141442,0.20560530640157382,107
87,0.5478698882807356,0.24129351631278284,108
88,0.5524297559546807,0.22846934639574357,109
89,0.5812796175411014,0.2843080493945941,110
90,0.5633224756751339,0.28136778874453494,112
91,0.6050751654418717,0.29974421973221865,114
92,0.6637830402565514,0.2786317009060709,115
93,0.5651122633192782,0.2753041740730148,117
94,0.5583057994437091,0.2763090896177095,119
95,0.5669582751147966,0.288718726313849,120
96,0.5798547906314624,0.2871714655621488,122
97,0.6533701762012396,0.33874648867192814,124
98,0.6471789232572623,0.36076770877765185,126
99,0.6309470093833947,0.37668757438750533,128
100,0.5577104704356364,0.3294819043911248,129
101,0.554697619891922,0.32615376115254413,131
102,0.5958425886654076,0.31355751794520803,133
103,0.5958470197950121,0.27494847099194997,135
104,0.583684631683477,0.33111864472608543,136
105,0.5836777333457788,0.33917358913226314,137
106,0.5845167660138069,0.32716627179706936,138
107,0.564701379797107,0.32987146740339424,140
108,0.5646992643940629,0.29482083964899974,142
109,0.5579180910371475,0.3211583690206228,143
110,0.5582568601313134,0.2635741154869151,144
111,0.5582545299821049,0.2637380058992649,145
112,0.5580610107215016,0.4140326863879139,146
113,0.5562837313766482,0.4139863193441702,147
114,0.5447182915575424,0.3747203079488849,148
115,0.5389379979218798,0.37202698256214806,149
116,0.5842399114344135,0.3184755444534,150
117,0.5841947188829003,0.3173812464894231,151
118,0.5862298498654486,0.317182737521461,152
119,0.5862308181964517,0.3061858234626377,154
