,Boruta HNA,Boruta LNA,Boruta ranking LNA
0,0.33276676629691804,0.5835501303210036,1
1,0.35543887963528664,0.61205820573567,2
2,0.3504253247947732,0.61205820573567,3
3,0.3371454626407212,0.63748189554638,5
4,0.3331544127947239,0.6361517395134519,6
5,0.3400543142516833,0.6306203284255192,7
6,0.3508275845369494,0.6290101829810619,8
7,0.4530500123950765,0.6251705453841944,10
8,0.45305321401191867,0.6241640961094432,11
9,0.4490181518972247,0.6636719446977328,12
10,0.44851415104650005,0.6993214913483478,13
11,0.4461823881156439,0.689100490741192,15
12,0.42227868223750364,0.6873612090272773,17
13,0.41862052444399156,0.7204457701330758,19
14,0.4106258577150642,0.719687230544005,20
15,0.410625824855931,0.7198906491329319,21
16,0.41062582485593113,0.7118514867186915,22
17,0.41062583308193734,0.71185068098624,23
18,0.41062583308193734,0.7118507688076492,24
19,0.40859711146089794,0.6970392894911834,25
20,0.40138764059533194,0.6970393355135034,26
21,0.40139318347640907,0.6970393842246363,27
22,0.4013942690529163,0.6970393842246363,28
23,0.40139549511822725,0.696646725993731,30
24,0.4013954794829746,0.6887693231432036,31
25,0.4013954794829746,0.6883297512289759,32
26,0.4013957742870282,0.6883297512289759,33
27,0.40139581206168595,0.6870079374489675,34
28,0.39283053594889006,0.6853180276278985,35
29,0.4033954012362242,0.685377610775302,37
30,0.40339667866398354,0.6853775116529841,38
31,0.4033946358193119,0.6853775116529841,39
32,0.3859045726801188,0.6853775116529841,40
33,0.38590457522180244,0.6850295666798423,41
34,0.38590456848959553,0.6850295934001025,42
35,0.385904762266845,0.6850300377577776,43
36,0.39611161118954274,0.6850300276356198,45
37,0.39611135450727497,0.6850299959903945,46
38,0.39611132788517756,0.6850300232429716,47
39,0.39611055277210194,0.6824955736352831,48
40,0.39611055277210194,0.682495573635283,49
41,0.39611080518225406,0.6745247250479769,50
42,0.39611080518225406,0.6745247250479769,51
43,0.39611080518225406,0.674804586680144,52
44,0.3976451094890533,0.6715280405322261,53
45,0.3976451393083885,0.6715280405322261,54
46,0.3909965179392201,0.6537691882127188,55
47,0.38692337506622043,0.668795511993133,56
48,0.3933058165269602,0.662096000916296,57
49,0.39330582637095557,0.6587222920998081,58
50,0.38929299607969203,0.6587222920998081,59
51,0.38539535539285674,0.6587222130576028,61
52,0.37064763347220886,0.6587226051070294,62
53,0.6798785049757436,0.6604097655416712,63
54,0.6772249261256265,0.7113561736525289,64
55,0.677224971955078,0.7113560976927569,65
56,0.677224971955078,0.7113560976927569,66
57,0.6772249724458648,0.7111776113448018,67
58,0.6772228456720621,0.7111776015502367,68
59,0.6772228555724062,0.7111775926836752,69
60,0.6772228617370876,0.7111775926836752,70
61,0.6747584310727468,0.7024173940186873,72
62,0.7179514530120203,0.7257040790548874,73
63,0.7179514617261898,0.7264952193138433,74
64,0.7179505780848776,0.7265002095074254,75
65,0.7179505485255986,0.7264937356106547,76
66,0.7156018124437591,0.7264937356106547,77
67,0.7155541759191457,0.7264937356106548,79
68,0.715353837263486,0.7264937186527916,80
69,0.7153543538870257,0.7264077414816659,81
70,0.7153548998352179,0.7264077263779716,83
71,0.7152871854886829,0.7264077263779716,84
72,0.7152872121653666,0.726407731487009,85
73,0.6732789058339749,0.7245834681184364,86
74,0.6748042641790803,0.7223296110523554,87
75,0.6748040669616424,0.7183065116451035,89
76,0.6748040713360164,0.7183065233201802,90
77,0.6748040629970302,0.7042833008300577,91
78,0.6935115601532329,0.7042833008300577,92
79,0.6925968265146792,0.7006078081916315,93
80,0.6925970221787915,0.7006077377755491,94
81,0.6738765920863903,0.6985439018612603,95
82,0.6723565861767286,0.6968336115815279,97
83,0.6708279177169851,0.6962763279404978,98
84,0.6708279185466892,0.6962763279404978,99
85,0.6706299305370773,0.6889591870439432,100
86,0.6706298275922881,0.6889592265327238,102
87,0.6706448022465303,0.6889592335332952,104
88,0.6706451753605658,0.6889592306753319,105
89,0.6706451753605658,0.6889592306753318,106
90,0.6696477016801021,0.6889592291832703,107
91,0.6696477016801021,0.6889592291832703,108
92,0.6696494080657402,0.7084623026649599,109
93,0.6696494180646952,0.7074472020214442,110
94,0.6974436596302049,0.7163908667905076,112
95,0.6974436596302049,0.7163908667905076,113
96,0.6974436594111822,0.7134121091429857,114
97,0.6974436594111822,0.7138256510535773,115
98,0.6886866413412019,0.7134025843797778,116
99,0.6886865103748422,0.7135266764555421,117
100,0.6886864424372314,0.7219122377941145,118
101,0.6924904751895846,0.7179557009963771,119
102,0.6924902697412061,0.7179556950897059,120
103,0.6924906951722152,0.7179557132531844,121
104,0.6924933483408067,0.7105934191407937,122
105,0.6924915745007448,0.7247133231940873,123
106,0.692490885160896,0.723904735158413,125
107,0.6924908852897329,0.7239049242225,126
108,0.6937041733737777,0.718928738120777,128
109,0.6937041733737777,0.7189250256594528,129
110,0.6924027938714441,0.7189280060841083,131
111,0.6924010622639775,0.7144967223965344,134
112,0.694273557815951,0.7144967223965344,135
113,0.6942750276137348,0.7340337330639772,136
114,0.6911672505992782,0.7323022659469206,138
115,0.6911713706625109,0.7323020826537237,140
116,0.6911713706625109,0.7323020714100857,141
117,0.6911681748038139,0.7323041201184506,142
118,0.6891012232918694,0.7323003646631896,143
119,0.6891012232918694,0.7394501431475844,144
120,0.6891012232918694,0.7394489935238264,145
121,0.6891012236866982,0.7394488311106177,147
122,0.6891012236866982,0.7394488432250986,148
123,0.6891012236866982,0.7394470782274951,149
124,0.6891012236866982,0.739446266742037,151
125,0.6890994118735233,0.7394453048929925,152
126,0.7073430553683284,0.737575445441995,153
127,0.7016464607791235,0.7356059809182518,155
128,0.6986251440507085,0.7195841489487511,156
129,0.684255308052377,0.7049802977496313,157
130,0.6842551908337697,0.7057569928156114,159
131,0.6842551908337697,0.7057571822645605,160
132,0.6842551908337697,0.7057577796602588,161
133,0.6842551908337697,0.7057692309930146,162
134,0.6842551908337697,0.7057694119765355,163
135,0.6836564813063222,0.7004082649385175,164
136,0.6836573488145183,0.7004065562933357,165
137,0.6914720973101101,0.6975941207441836,167
138,0.6893117541373945,0.6965723637150913,169
139,0.6775062469552016,0.6965739023021075,170
140,0.637941054225871,0.6979660609888414,172
141,0.6291624613170307,0.7027920204669273,173
142,0.6714106817522167,0.7006387132680048,175
143,0.6714106817522167,0.6993612987825579,177
144,0.6714109560420927,0.6993612895543078,178
145,0.6714109560420927,0.6993611656773796,179
146,0.6714109560420927,0.6993614485906732,180
147,0.6793796274277353,0.7494326056087119,181
148,0.6793796274277353,0.7494318074546936,182
149,0.6793796274277353,0.7494312990134846,183
150,0.6796383598449369,0.7404019545049194,184
151,0.6796389648139052,0.7404065318798334,185
152,0.6796389648139052,0.7404068231756035,186
153,0.6701183654301268,0.7385833026315485,188
154,0.6629598746765094,0.741484739634791,189
155,0.6629598746765094,0.740740332541766,191
156,0.6628498674293575,0.7422316814949059,193
157,0.66284982184392,0.7424672603719695,194
158,0.656820907450038,0.7424724252293065,196
159,0.656820907450038,0.7428088851767023,197
160,0.6567015835478128,0.7428081627691199,198
161,0.6562184497021551,0.7417171291267939,200
162,0.6562186428295538,0.7417195780808341,202
163,0.6549182977849122,0.7368708563902671,203
164,0.6523821551695866,0.7353940431169769,204
165,0.6523821551695866,0.672899222674961,206
166,0.6523821551695866,0.6795915852639445,207
167,0.6523821551695865,0.7739890285205278,209
168,0.6523821551695865,0.7739495777149107,210
169,0.6523821551695866,0.773948585323363,212
170,0.6523821551695866,0.7684846566861687,213
171,0.6422064246450129,0.7522423573677726,214
172,0.6397729657533566,0.7520897323531229,216
173,0.6397729657533566,0.7520899530319353,218
174,0.6397729657533566,0.7521485146952072,219
175,0.6397729657533566,0.7521355759804411,220
176,0.6397747165733797,0.7552507167994446,222
177,0.6397748715549706,0.7536856724584848,223
178,0.6397748715549706,0.7536868471299305,224
179,0.6397748715549706,0.7523244046056503,225
180,0.6397748573896729,0.7525772257523708,226
181,0.6397748573896729,0.7513159962432692,227
182,0.6397748573896729,0.7513137488797997,228
183,0.6397748573896729,0.7488845743675543,230
184,0.6397748503267282,0.7515220238747822,231
185,0.6324510744575262,0.7334537778116884,232
186,0.6324506852793906,0.7235547106036334,233
187,0.6324506852793906,0.723548252352073,234
188,0.6324506852793906,0.7235487378358957,235
189,0.6324512619271956,0.7234134768392193,236
190,0.6324512619271956,0.7234169403512472,237
191,0.6324512619271956,0.7234152490037979,238
192,0.6324512619437899,0.7234146923793838,239
193,0.6324512619437899,0.7234153292575036,240
194,0.6324512641582261,0.7234151342499953,241
195,0.6324512641582261,0.7382239309738365,242
196,0.6324512662767836,0.7382076151358378,243
197,0.632451565857704,0.7382005844904058,244
198,0.6324528187262932,0.7382479021437458,245
199,0.6324528187262932,0.7382474912619733,246
200,0.6324528187262932,0.7369779509642025,247
201,0.6324528187262932,0.736987504509127,249
202,0.6324528280559178,0.7363977812360407,250
203,0.6324528280559178,0.736381875465393,251
204,0.6324528195433312,0.7350619924117205,252
205,0.6324528195433312,0.7298679141469835,254
206,0.631975925243442,0.7231570295357267,255
207,0.631975925243442,0.7231595027035019,256
208,0.631975925243442,0.7231572740907146,257
209,0.6319757573213466,0.7231033406629459,258
210,0.6320688523030134,0.7231043089793769,259
211,0.6320693295924411,0.7227181565578669,261
212,0.6320693295924411,0.7208452695838914,262
213,0.6320693295924411,0.7208449948625649,263
214,0.6320691711684916,0.7208386290957436,264
215,0.6320691711684916,0.7203980995285587,265
216,0.6638388729123715,0.7205044647475383,266
217,0.6638392525122072,0.7205010504313749,267
218,0.6638388004333562,0.7157829590726248,269
219,0.6638390065958968,0.7157856512538981,270
220,0.6633986879829334,0.717297606932473,271
221,0.6633974377686594,0.7172640974407096,272
222,0.6633974884404343,0.7060454258268978,273
223,0.6633909149016548,0.697534018051438,275
224,0.6633909149016548,0.697533520703453,278
225,0.661236751054722,0.6974236572950714,279
226,0.661236751054722,0.6974461474205418,280
227,0.6612568859400578,0.6981624374171636,283
228,0.6612568859400578,0.6919751804502703,285
229,0.657262069617736,0.6912700120134487,286
230,0.6572615074258797,0.6912890806283829,288
231,0.6572615074258799,0.6912887384227624,289
232,0.6572615074258797,0.6912882946483817,291
233,0.6572615074258797,0.6974707938773519,292
234,0.6572635743445757,0.697529477146346,293
235,0.6572635743445757,0.6975327630892849,294
236,0.6572635743445757,0.6975327402480653,295
237,0.6572635743445757,0.6975327400674987,296
238,0.6572635743445757,0.6975552627350208,297
239,0.6572635743445757,0.6975552193547045,298
240,0.6572635743445757,0.6975579151295335,299
241,0.6572635743445757,0.6975579732231538,300
242,0.6572635743445757,0.6975585945834555,301
243,0.6631913837183836,0.687978117744501,302
244,0.6631913837183836,0.687978117744501,303
245,0.6631916697465392,0.6879781227284185,305
246,0.6631909550727981,0.6917380124906183,307
247,0.6631909550727981,0.6917380124906183,308
248,0.6507527260142607,0.6917380706154121,310
249,0.6488509630090642,0.6925308560784902,311
250,0.6484990792480432,0.6925317084082443,312
251,0.657763060890008,0.6931786791306165,314
252,0.6577630655358275,0.6918545599125399,315
253,0.657763247140084,0.6918545599125399,316
254,0.6538470985273965,0.6900865004169203,318
255,0.6538428462749897,0.6900865004169203,320
256,0.6250431788981816,0.6900865068622608,322
257,0.6119989218256565,0.6900865068622608,324
258,0.6577658095299541,0.6900865068622608,325
259,0.6577657319655263,0.6900852865113565,326
260,0.6571340550085654,0.6900850190414469,328
261,0.6584513900280641,0.6900850190414469,330
262,0.6584423637370428,0.6900850190414469,331
263,0.6584423976038828,0.6900850190414469,333
264,0.6584452409050761,0.6900850190414469,335
265,0.6584452034390238,0.6900850190414469,336
266,0.656660268042014,0.6898577239404942,337
267,0.6566619572291362,0.6898577239404942,338
268,0.6566676244130605,0.6898577239404942,339
269,0.6513246134528526,0.6898577239404942,340
270,0.6513246190760351,0.6898579895984289,341
271,0.6513246190760351,0.6898579895984289,342
272,0.651324537870162,0.6898585928028249,344
273,0.651324483483599,0.6886736659957737,347
274,0.651324483483599,0.6886736659957737,348
275,0.651324483483599,0.688598914536629,350
276,0.6513241132731746,0.688598914536629,352
277,0.6513337047411814,0.6885986333048555,353
278,0.65133560335574,0.6876120470882285,355
279,0.6587923848633805,0.6875739850917024,356
