,RL HNA,RL LNA,RL ranking
0,-0.12082318978456219,0.06638596491432158,1.0
1,0.21260105709559673,0.10370080864407871,2.0
2,0.32074649472674754,0.4218242307325496,3.0
3,0.3066060795975436,0.41883092461615834,4.0
4,0.2839768520853254,0.40165789353882453,5.0
5,0.25812194642997544,0.3909903457566094,6.0
6,0.37148078012256636,0.6139686058969482,7.0
7,0.35822922132486057,0.6127182582433399,8.0
8,0.5396244826692164,0.6254088490873012,9.0
9,0.4780865922705375,0.6030165072397957,12.0
10,0.47655069332906874,0.6030165072397957,14.0
11,0.4879661210195859,0.5986992555299819,15.0
12,0.4611704248541739,0.5825115359970969,17.0
13,0.45761951091402775,0.5740500811761808,19.0
14,0.4566366348447485,0.5643415390032561,20.0
15,0.4571306958731868,0.55478624649654,21.0
16,0.453306918701186,0.5460276642593271,22.0
