,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000369,0.5,3520.546009660065,2.0779005264233925,0.0007185322974796526,1.9817837064269315,-0.4808345115987192,1.5016081311163179e-06
Otu000173,0.468,6825.36130079148,1.4072646004516594,0.0009592588539956752,1.3154538942893852,0.39083765711968216,3.8082741095442425e-05
Otu001087,0.456,1065.5513590710138,1.7703821402715134,0.00028449502133711925,2.329929490042896,-0.39716430720881507,8.5356260169162e-05
Otu000029,0.436,83327.09475130211,1.0891083957799501,0.01137068242331398,1.016234979273715,0.352426327194755,0.0001150321627814981
Otu000323,0.358,2124.6522686763674,2.754775237993715,0.0002808476492686947,2.702712932121353,0.3631263650479624,0.000525267965610114
Otu000436,0.35,7585.728970899446,2.2617116077392727,0.001484480431848844,2.405741626529877,-0.3175183824384728,0.0018690071604446222
Otu000074,0.336,11885.215194180619,0.8988589439116268,0.0023580260422365433,1.0368387470835505,-0.19851054111937305,0.03210355594809516
Otu002070,0.33,202.13502249516702,2.2012888233785755,4.194477878688247e-05,2.2877050471887217,-0.35802038007463727,0.0007732575089220673
Otu000335,0.316,2236.880396451106,1.4388553321266724,0.0003191450559871491,1.4447019929371254,0.3702129607845737,0.0001529300104337331
Otu003011,0.31,121.60633886092572,3.1506086343481496,3.465003465003333e-05,3.1735514130747227,-0.31838270887102643,0.0031045110135153424
Otu005922,0.306,23.718184115694633,5.433988543547517,3.647372068424561e-06,5.290658884162868,0.2577572973429873,0.01918427563591746
Otu000590,0.294,4309.574409877086,1.9314934649600528,0.0005926979611190019,2.0076326882647266,0.3808748030561807,0.00016232137999141723
Otu000001,0.286,345339.9814686509,0.6332791395000027,0.05561877667140823,0.4554986680901655,-0.2663741904538882,0.003436765344019594
Otu000226,0.266,3687.016338156985,1.5766207564025603,0.0007294744136849245,1.645923739228891,-0.2815419048177947,0.002960208435211881
Otu000321,0.26,2184.9921212623553,3.183697126739926,0.0006765875186927773,3.2092710620698472,-0.32000753362656,0.0027293345196813
Otu002666,0.248,180.48541723018553,3.3131682753113014,2.370791844475965e-05,3.1023332642003485,0.2816926946084392,0.00914580500092739
Otu000274,0.242,7160.052183428166,1.6383574394019798,0.0010358536674325944,1.5133794595163164,0.16586906004093696,0.08303847981687641
Otu006667,0.242,135.70684882736992,2.6466648185462,1.641317430791053e-05,2.6193722742502845,0.337092731829574,0.002030672557461773
Otu001913,0.238,174.67871348798195,3.959972750004501,2.735529051318421e-05,3.767720038128401,0.2751224738058866,0.010991974532814874
Otu000116,0.23,911.5418185414161,2.3921359891842697,0.0001240106503264351,2.4151329855955583,0.16643203417803928,0.11000429091411257
Otu001509,0.228,447.6985769030161,2.5678255937435575,6.747638326585439e-05,2.5127349647398525,0.2935200388249912,0.005633049193899086
Otu000025,0.22,94926.50838702997,0.8600688214330307,0.014308640624430078,0.670325319975665,0.3527213795945236,0.00011204557875873984
Otu000755,0.216,616.9666943538684,4.360990810120037,0.00017689754531859477,4.302386039925835,-0.3646460786860945,0.0007111712393165106
Otu000981,0.206,1571.7538365320784,2.4761604487074043,0.00024255024255023512,2.6817328282472963,0.2653768591254237,0.009888111129422138
Otu002729,0.198,122.85982533647014,4.804010564500788,3.100266258160877e-05,4.782452168030098,-0.26678004531057015,0.014284173914175411
Otu002012,0.198,625.205540626254,3.091736485704735,7.294744136849123e-05,3.11696108871629,0.33546404427523824,0.001722371697099824
Otu001141,0.196,364.26918070722553,2.670366791697201,4.7415836889519306e-05,2.5896744541600523,0.2959219317382221,0.005437795504259639
Otu002159,0.188,1291.7001738811687,2.653336449569967,0.00016595542911331752,2.5356796312290872,0.346755521343791,0.0008802306866731617
Otu001229,0.188,102.29679351861974,3.454158237898182,2.5531604478971933e-05,3.6318862410100974,-0.12071700381278697,0.2645138017569564
Otu001386,0.184,81.22306175183274,3.8748449484268686,1.0942116205273687e-05,3.8856420686566464,0.22481775781115412,0.03938380609672799
Otu000126,0.182,24643.11382996498,1.3130267341834707,0.0033884086515665116,1.158493453257076,0.170252500256712,0.0653266268256442
Otu009833,0.178,19.70525264434474,5.527912053995714,5.4710581026368424e-06,5.586974647721761,-0.16868653436537107,0.12374553141639194
Otu004280,0.174,42.32315163584636,3.870977460076632,1.0942116205273685e-05,3.885642068656645,-0.26228738411301317,0.016238381622290847
Otu005680,0.174,14.507352172010071,5.32923364222383,3.647372068424561e-06,5.2906588841628635,-0.2100244645016934,0.056360223771616376
Otu000189,0.172,13857.94232990116,2.2068265010384103,0.002748294853558003,2.2960226987934784,-0.06305502365873702,0.5156315156664523
Otu003700,0.172,30.909665515920775,4.732149462905542,5.4710581026368424e-06,4.2803537904510405,-0.16519820926111736,0.13336654179268215
Otu000574,0.17,971.6116432359485,1.9718903484156594,0.00019695809169492632,1.97396804017521,-0.22182918413912422,0.03133572119573822
Otu000338,0.17,7023.778139504688,1.4129523342679484,0.001236459131195944,1.5244660944105157,-0.23215842136438625,0.012623896170696699
Otu003858,0.168,97.34101725936452,3.3597828926445983,2.3707918444759653e-05,3.4182272102948796,-0.22163665540145625,0.04152007368477912
Otu001475,0.168,2729.847359650947,3.045772362382528,0.000559871612503184,3.360893013470159,-0.16727014471345053,0.10022876605869012
Otu001206,0.168,58.14409892584899,3.9181689339716836,1.2765802239485967e-05,4.091785841202149,-0.23959226999229544,0.027781984451181786
Otu001487,0.164,157.7922704599337,3.5625960853964607,2.370791844475965e-05,3.418227210294882,0.33319791213571165,0.0021039169017352142
Otu001924,0.164,213.9175910292883,4.159857803442613,3.100266258160877e-05,3.904254495242135,0.15440546999309962,0.15353148200455558
Otu001289,0.162,14.588982023926754,7.549834435270762,1.8236860342122806e-06,7.549834435270741,0.1873171623163388,0.0887692623557322
Otu005460,0.16,165.39156974687236,2.837355149013797,2.006054637633509e-05,2.844711740728653,0.22761827861015288,0.03599413281362713
Otu001107,0.16,886.72007626655,2.16539912523332,0.00017325017325016664,2.1494185260204692,-0.2868315081222114,0.0048119138181657375
Otu002406,0.158,353.5850428219716,3.336221551824657,4.923952292373158e-05,3.434445291758355,0.45285788967198426,2.4755173641459256e-05
Otu001068,0.158,64.9763741492505,4.0353059210082645,1.0942116205273687e-05,4.2803537904510405,0.24070407304012964,0.0277313485660547
Otu004032,0.154,282.40169184265244,4.740593079829604,6.747638326585439e-05,4.875888411491265,-0.3322854929137012,0.0022261747446519473
Otu001288,0.154,506.7086068716486,1.770763671345616,0.00013677645256592106,2.6411577547950986,-0.24620493627009735,0.017981851144932975
Otu000038,0.152,50957.384746819494,1.4667161241312485,0.006997483313272758,1.3891691235254933,0.24968970476589833,0.006379715511050392
