,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,kendall,p_kendall
Otu000369,0.502,3520.546009660065,2.0779005264233925,0.0007185322974796526,1.9817837064269315,-0.4808345115987192,1.5016081311163179e-06
Otu000173,0.46,6825.36130079148,1.4072646004516594,0.0009592588539956752,1.3154538942893852,0.39083765711968216,3.8082741095442425e-05
Otu001087,0.444,1065.5513590710138,1.7703821402715134,0.00028449502133711925,2.329929490042896,-0.39716430720881507,8.5356260169162e-05
Otu000029,0.388,83327.09475130211,1.0891083957799501,0.01137068242331398,1.016234979273715,0.352426327194755,0.0001150321627814981
Otu000323,0.366,2124.6522686763674,2.754775237993715,0.0002808476492686947,2.702712932121353,0.3631263650479624,0.000525267965610114
Otu000335,0.364,2236.880396451106,1.4388553321266724,0.0003191450559871491,1.4447019929371254,0.3702129607845737,0.0001529300104337331
Otu002070,0.36,202.13502249516702,2.2012888233785755,4.194477878688247e-05,2.2877050471887217,-0.35802038007463727,0.0007732575089220673
Otu000074,0.356,11885.215194180619,0.8988589439116268,0.0023580260422365433,1.0368387470835505,-0.19851054111937305,0.03210355594809516
Otu000001,0.35,345339.9814686509,0.6332791395000027,0.05561877667140823,0.4554986680901655,-0.2663741904538882,0.003436765344019594
Otu000436,0.336,7585.728970899446,2.2617116077392727,0.001484480431848844,2.405741626529877,-0.3175183824384728,0.0018690071604446222
Otu000274,0.308,7160.052183428166,1.6383574394019798,0.0010358536674325944,1.5133794595163164,0.16586906004093696,0.08303847981687641
Otu005922,0.302,23.718184115694633,5.433988543547517,3.647372068424561e-06,5.290658884162868,0.2577572973429873,0.01918427563591746
Otu003011,0.296,121.60633886092572,3.1506086343481496,3.465003465003333e-05,3.1735514130747227,-0.31838270887102643,0.0031045110135153424
Otu002666,0.278,180.48541723018553,3.3131682753113014,2.370791844475965e-05,3.1023332642003485,0.2816926946084392,0.00914580500092739
Otu000321,0.264,2184.9921212623553,3.183697126739926,0.0006765875186927773,3.2092710620698472,-0.32000753362656,0.0027293345196813
Otu000981,0.258,1571.7538365320784,2.4761604487074043,0.00024255024255023512,2.6817328282472963,0.2653768591254237,0.009888111129422138
Otu001913,0.248,174.67871348798195,3.959972750004501,2.735529051318421e-05,3.767720038128401,0.2751224738058866,0.010991974532814874
Otu000226,0.246,3687.016338156985,1.5766207564025603,0.0007294744136849245,1.645923739228891,-0.2815419048177947,0.002960208435211881
Otu003700,0.244,30.909665515920775,4.732149462905542,5.4710581026368424e-06,4.2803537904510405,-0.16519820926111736,0.13336654179268215
Otu000590,0.24,4309.574409877086,1.9314934649600528,0.0005926979611190019,2.0076326882647266,0.3808748030561807,0.00016232137999141723
Otu000025,0.232,94926.50838702997,0.8600688214330307,0.014308640624430078,0.670325319975665,0.3527213795945236,0.00011204557875873984
Otu000755,0.222,616.9666943538684,4.360990810120037,0.00017689754531859477,4.302386039925835,-0.3646460786860945,0.0007111712393165106
Otu006667,0.216,135.70684882736992,2.6466648185462,1.641317430791053e-05,2.6193722742502845,0.337092731829574,0.002030672557461773
Otu001509,0.212,447.6985769030161,2.5678255937435575,6.747638326585439e-05,2.5127349647398525,0.2935200388249912,0.005633049193899086
Otu001289,0.204,14.588982023926754,7.549834435270762,1.8236860342122806e-06,7.549834435270741,0.1873171623163388,0.0887692623557322
Otu000116,0.204,911.5418185414161,2.3921359891842697,0.0001240106503264351,2.4151329855955583,0.16643203417803928,0.11000429091411257
Otu002729,0.204,122.85982533647014,4.804010564500788,3.100266258160877e-05,4.782452168030098,-0.26678004531057015,0.014284173914175411
Otu001229,0.196,102.29679351861974,3.454158237898182,2.5531604478971933e-05,3.6318862410100974,-0.12071700381278697,0.2645138017569564
Otu009833,0.196,19.70525264434474,5.527912053995714,5.4710581026368424e-06,5.586974647721761,-0.16868653436537107,0.12374553141639194
Otu001141,0.192,364.26918070722553,2.670366791697201,4.7415836889519306e-05,2.5896744541600523,0.2959219317382221,0.005437795504259639
Otu004280,0.192,42.32315163584636,3.870977460076632,1.0942116205273685e-05,3.885642068656645,-0.26228738411301317,0.016238381622290847
Otu000310,0.186,171.2382993945363,2.390334251879143,2.5531604478971936e-05,2.344003266199378,0.2432617536377821,0.024129399227518722
Otu001924,0.186,213.9175910292883,4.159857803442613,3.100266258160877e-05,3.904254495242135,0.15440546999309962,0.15353148200455558
Otu002184,0.186,344.83428154064995,2.6558313956081228,4.9239522923731586e-05,2.7957356037611194,0.32156137708738214,0.002521555017152332
