"Otu000001" "Otu000004" "Otu000005" "Otu000006" "Otu000007" "Otu000009" "Otu000010" "Otu000011" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000024" "Otu000025" "Otu000026" "Otu000027" "Otu000029" "Otu000030" "Otu000033" "Otu000034" "Otu000036" "Otu000038" "Otu000039" "Otu000040" "Otu000041" "Otu000042" "Otu000043" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000049" "Otu000050" "Otu000053" "Otu000056" "Otu000057" "Otu000058" "Otu000059" "Otu000060" "Otu000061" "Otu000062" "Otu000063" "Otu000064" "Otu000065" "Otu000066" "Otu000067" "Otu000068" "Otu000070" "Otu000071" "Otu000073" "Otu000074" "Otu000075" "Otu000076" "Otu000077" "Otu000078" "Otu000079" "Otu000080" "Otu000081" "Otu000082" "Otu000083" "Otu000084" "Otu000085" "Otu000086" "Otu000087" "Otu000088" "Otu000090" "Otu000091" "Otu000093" "Otu000094" "Otu000095" "Otu000096" "Otu000098" "Otu000099" "Otu000100" "Otu000101" "Otu000103" "Otu000104" "Otu000105" "Otu000106" "Otu000107" "Otu000108" "Otu000109" "Otu000110" "Otu000112" "Otu000113" "Otu000115" "Otu000116" "Otu000117" "Otu000119" "Otu000120" "Otu000122" "Otu000123" "Otu000124" "Otu000126" "Otu000127" "Otu000128" "Otu000131" "Otu000132" "Otu000133" "Otu000135" "Otu000136" "Otu000137" "Otu000138" "Otu000139" "Otu000141" "Otu000142" "Otu000143" "Otu000144" "Otu000147" "Otu000149" "Otu000150" "Otu000151" "Otu000152" "Otu000154" "Otu000156" "Otu000158" "Otu000159" "Otu000160" "Otu000161" "Otu000162" "Otu000163" "Otu000165" "Otu000167" "Otu000168" "Otu000169" "Otu000171" "Otu000172" "Otu000173" "Otu000175" "Otu000176" "Otu000179" "Otu000182" "Otu000183" "Otu000184" "Otu000187" "Otu000189" "Otu000190" "Otu000191" "Otu000192" "Otu000193" "Otu000194" "Otu000195" "Otu000196" "Otu000203" "Otu000204" "Otu000205" "Otu000206" "Otu000207" "Otu000209" "Otu000210" "Otu000212" "Otu000213" "Otu000214" "Otu000215" "Otu000216" "Otu000217" "Otu000218" "Otu000219" "Otu000220" "Otu000221" "Otu000222" "Otu000223" "Otu000224" "Otu000226" "Otu000227" "Otu000229" "Otu000231" "Otu000232" "Otu000235" "Otu000238" "Otu000242" "Otu000244" "Otu000246" "Otu000247" "Otu000248" "Otu000249" "Otu000253" "Otu000255" "Otu000256" "Otu000257" "Otu000259" "Otu000261" "Otu000262" "Otu000263" "Otu000264" "Otu000265" "Otu000266" "Otu000267" "Otu000268" "Otu000269" "Otu000271" "Otu000273" "Otu000274" "Otu000275" "Otu000277" "Otu000279" "Otu000283" "Otu000284" "Otu000285" "Otu000287" "Otu000289" "Otu000290" "Otu000291" "Otu000292" "Otu000293" "Otu000294" "Otu000296" "Otu000297" "Otu000298" "Otu000302" "Otu000305" "Otu000308" "Otu000309" "Otu000311" "Otu000312" "Otu000313" "Otu000315" "Otu000316" "Otu000317" "Otu000319" "Otu000322" "Otu000323" "Otu000325" "Otu000326" "Otu000328" "Otu000329" "Otu000330" "Otu000332" "Otu000335" "Otu000336" "Otu000337" "Otu000338" "Otu000340" "Otu000342" "Otu000343" "Otu000344" "Otu000346" "Otu000349" "Otu000354" "Otu000355" "Otu000357" "Otu000358" "Otu000359" "Otu000360" "Otu000361" "Otu000367" "Otu000368" "Otu000369" "Otu000371" "Otu000373" "Otu000377" "Otu000378" "Otu000379" "Otu000384" "Otu000385" "Otu000387" "Otu000388" "Otu000389" "Otu000390" "Otu000392" "Otu000394" "Otu000399" "Otu000400" "Otu000401" "Otu000402" "Otu000403" "Otu000406" "Otu000407" "Otu000408" "Otu000410" "Otu000411" "Otu000412" "Otu000413" "Otu000414" "Otu000416" "Otu000418" "Otu000420" "Otu000421" "Otu000422" "Otu000423" "Otu000425" "Otu000426" "Otu000427" "Otu000428" "Otu000430" "Otu000431" "Otu000434" "Otu000436" "Otu000437" "Otu000441" "Otu000444" "Otu000445" "Otu000451" "Otu000453" "Otu000454" "Otu000456" "Otu000458" "Otu000459" "Otu000468" "Otu000469" "Otu000471" "Otu000474" "Otu000478" "Otu000479" "Otu000481" "Otu000482" "Otu000487" "Otu000488" "Otu000489" "Otu000490" "Otu000492" "Otu000494" "Otu000496" "Otu000501" "Otu000506" "Otu000509" "Otu000511" "Otu000514" "Otu000515" "Otu000516" "Otu000517" "Otu000522" "Otu000523" "Otu000532" "Otu000535" "Otu000539" "Otu000541" "Otu000547" "Otu000556" "Otu000559" "Otu000563" "Otu000568" "Otu000570" "Otu000574" "Otu000578" "Otu000581" "Otu000583" "Otu000587" "Otu000590" "Otu000595" "Otu000596" "Otu000597" "Otu000601" "Otu000604" "Otu000607" "Otu000611" "Otu000614" "Otu000622" "Otu000623" "Otu000624" "Otu000631" "Otu000633" "Otu000634" "Otu000636" "Otu000637" "Otu000638" "Otu000639" "Otu000644" "Otu000645" "Otu000646" "Otu000647" "Otu000650" "Otu000651" "Otu000653" "Otu000655" "Otu000656" "Otu000660" "Otu000666" "Otu000669" "Otu000670" "Otu000672" "Otu000676" "Otu000679" "Otu000680" "Otu000681" "Otu000682" "Otu000690" "Otu000701" "Otu000706" "Otu000711" "Otu000712" "Otu000716" "Otu000722" "Otu000725" "Otu000730" "Otu000740" "Otu000743" "Otu000745" "Otu000746" "Otu000748" "Otu000755" "Otu000763" "Otu000764" "Otu000766" "Otu000770" "Otu000774" "Otu000778" "Otu000779" "Otu000782" "Otu000785" "Otu000787" "Otu000816" "Otu000818" "Otu000829" "Otu000832" "Otu000837" "Otu000843" "Otu000848" "Otu000851" "Otu000853" "Otu000857" "Otu000860" "Otu000885" "Otu000888" "Otu000893" "Otu000898" "Otu000899" "Otu000900" "Otu000905" "Otu000914" "Otu000917" "Otu000931" "Otu000932" "Otu000935" "Otu000937" "Otu000939" "Otu000966" "Otu000974" "Otu000977" "Otu000985" "Otu000986" "Otu000999" "Otu001038" "Otu001061" "Otu001062" "Otu001067" "Otu001076" "Otu001084" "Otu001086" "Otu001087" "Otu001089" "Otu001124" "Otu001134" "Otu001136" "Otu001140" "Otu001155" "Otu001180" "Otu001183" "Otu001215" "Otu001225" "Otu001236" "Otu001242" "Otu001276" "Otu001309" "Otu001319" "Otu001327" "Otu001330" "Otu001345" "Otu001384" "Otu001408" "Otu001414" "Otu001451" "Otu001476" "Otu001485" "Otu001552" "Otu001621"
"110D2F115" 141470.364661892 40420.104189112 1522.67515780901 2353.22524388666 15918.8766498215 15642.026621129 19241.0769941321 24501.2275392905 15226.7515780901 11074.0011477019 16334.1516928603 276.850028692548 13150.376362896 3737.4753873494 5121.72553081214 1799.52518650156 5675.42558819723 8028.65083208389 7613.37578904507 19241.0769941321 1107.40011477019 5260.15054515841 4291.17544473449 12042.9762481258 9136.05094685408 0 0 0 1522.67515780901 0 7613.37578904507 0 8720.77590381526 276.850028692548 138.425014346274 0 1107.40011477019 692.12507173137 38343.7289739179 0 0 3875.90040169567 0 0 0 2630.07527257921 0 0 0 1245.82512911647 0 968.975100423918 0 692.12507173137 3460.62535865685 25193.3526110219 415.275043038822 276.850028692548 0 0 1522.67515780901 0 0 0 692.12507173137 4983.30051646586 2768.50028692548 7059.67573165997 5398.57555950469 2491.65025823293 0 0 138.425014346274 0 276.850028692548 138.425014346274 415.275043038822 138.425014346274 0 0 0 138.425014346274 138.425014346274 15226.7515780901 0 0 0 4291.17544473449 0 0 0 0 0 2491.65025823293 968.975100423918 138.425014346274 553.700057385096 0 0 138.425014346274 0 0 276.850028692548 0 4706.45048777332 1107.40011477019 0 0 0 0 692.12507173137 0 0 2076.37521519411 0 0 0 0 138.425014346274 7613.37578904507 553.700057385096 0 0 692.12507173137 0 0 0 0 0 0 0 0 0 553.700057385096 0 553.700057385096 0 0 0 0 968.975100423918 553.700057385096 276.850028692548 0 0 0 0 276.850028692548 276.850028692548 415.275043038822 0 0 0 0 0 0 138.425014346274 2630.07527257921 692.12507173137 276.850028692548 0 276.850028692548 0 0 276.850028692548 0 1107.40011477019 0 0 0 10935.5761333556 830.550086077644 415.275043038822 0 0 830.550086077644 0 0 0 830.550086077644 0 0 2630.07527257921 0 276.850028692548 0 553.700057385096 0 0 0 0 0 0 0 0 830.550086077644 0 553.700057385096 0 276.850028692548 0 0 276.850028692548 0 0 276.850028692548 415.275043038822 1107.40011477019 2214.80022954038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 276.850028692548 830.550086077644 0 0 1245.82512911647 138.425014346274 0 0 0 0 0 0 0 0 276.850028692548 0 0 0 0 0 0 0 138.425014346274 0 0 415.275043038822 1661.10017215529 138.425014346274 0 0 0 0 0 0 0 0 138.425014346274 0 1245.82512911647 0 0 0 0 0 0 415.275043038822 0 0 0 1522.67515780901 0 0 0 0 0 0 0 276.850028692548 0 0 0 1107.40011477019 0 0 0 0 0 0 0 0 4429.60045908077 968.975100423918 0 138.425014346274 138.425014346274 0 0 0 0 1522.67515780901 0 0 0 0 0 0 0 0 138.425014346274 0 0 0 0 0 0 0 692.12507173137 0 0 0 0 0 0 0 553.700057385096 0 276.850028692548 0 0 0 276.850028692548 0 0 553.700057385096 0 0 0 0 0 0 0 0 0 138.425014346274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138.425014346274 0 138.425014346274 0 0 0 0 0 0 0 0 0 0 415.275043038822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138.425014346274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 968.975100423918 0 0 0 0 0 0 0 0 138.425014346274 0 0 0 0 0 0 138.425014346274 0 0 138.425014346274 0 0 0 138.425014346274 0 0 0 0 0 276.850028692548 0 0 0 0 0 276.850028692548 0 0
"110D2F415" 114315.098090406 36024.4146868362 356.677373136992 6776.87008960286 24432.400059884 11948.6920000892 37629.4628659527 13197.0628060687 21578.981074788 10878.6598806783 10165.3051344043 178.338686568496 22113.9971344935 891.693432842481 713.354746273985 178.338686568496 6420.19271646586 1961.72555225346 2318.40292539045 3923.45110450692 713.354746273985 713.354746273985 4993.48322391789 18547.2234031236 6776.87008960286 356.677373136992 0 0 0 0 12662.0467463632 0 178.338686568496 1426.70949254797 0 0 178.338686568496 1070.03211941098 12305.3693732262 0 0 6420.19271646586 0 0 0 1783.38686568496 0 0 0 1070.03211941098 0 0 0 6420.19271646586 4280.12847764391 12483.7080597947 3388.43504480143 178.338686568496 0 0 1783.38686568496 0 0 0 1070.03211941098 4815.1445373494 356.677373136992 4280.12847764391 1248.37080597947 2140.06423882195 0 0 0 0 0 5171.82191048639 1070.03211941098 0 1605.04817911647 3745.11241793842 178.338686568496 0 0 1426.70949254797 0 0 199025.974210442 4815.1445373494 0 0 0 0 0 0 2496.74161195895 0 1605.04817911647 0 0 3745.11241793842 0 0 0 0 0 1070.03211941098 0 535.016059705489 0 0 713.354746273985 0 0 535.016059705489 0 0 0 0 0 356.677373136992 0 0 0 0 891.693432842481 0 0 0 0 0 0 0 0 8025.24089558233 0 0 0 0 0 0 1070.03211941098 1426.70949254797 84889.2148066042 0 0 0 0 178.338686568496 0 0 0 0 356.677373136992 0 0 0 0 178.338686568496 356.677373136992 0 0 0 2496.74161195895 178.338686568496 535.016059705489 0 0 0 535.016059705489 0 5171.82191048639 0 0 0 0 0 0 0 0 0 0 0 1426.70949254797 0 535.016059705489 0 535.016059705489 0 1426.70949254797 0 0 0 0 0 0 891.693432842481 0 0 0 0 0 0 178.338686568496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 535.016059705489 1248.37080597947 0 0 0 0 0 0 0 0 0 0 356.677373136992 0 0 0 0 0 0 535.016059705489 0 0 0 0 0 0 1248.37080597947 1248.37080597947 0 0 535.016059705489 0 0 0 0 0 0 0 1070.03211941098 1070.03211941098 0 0 0 0 0 0 0 0 0 2318.40292539045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.677373136992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2496.74161195895 0 0 0 0 0 0 0 0 356.677373136992 0 0 0 178.338686568496 0 0 0 535.016059705489 0 0 4636.8058507809 0 0 0 0 0 0 178.338686568496 0 0 0 0 0 0 0 0 0 0 0 356.677373136992 0 0 0 0 0 0 0 0 0 0 0 0 1426.70949254797 178.338686568496 0 0 178.338686568496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.677373136992 356.677373136992 0 0 0 0 0 0 0 178.338686568496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.677373136992 0 0
"110D2F515" 201785.338955154 70357.5100959393 281.430040383757 4784.31068652387 28424.4340787595 86961.882478581 38274.485492191 37430.1953710397 27580.1439576082 24484.4135133869 104129.11494199 0 60788.8887228916 13508.6419384203 9850.05141343151 562.860080767514 12382.9217768853 16604.3723826417 3940.0205653726 14071.5020191879 12664.3518172691 2532.87036345382 17167.2324634092 37430.1953710397 18011.5225845605 3377.16048460509 0 0 281.430040383757 281.430040383757 21388.6830691656 0 22795.8332710843 10694.3415345828 0 0 1125.72016153503 1688.58024230254 13790.0719788041 0 0 19981.5328672468 0 0 0 5065.74072690763 281.430040383757 0 0 14915.7921403391 0 1125.72016153503 0 4784.31068652387 10131.4814538153 17167.2324634092 21951.5431499331 0 281.430040383757 0 13227.2118980366 0 0 0 10412.911494199 9850.05141343151 3095.73044422133 1407.15020191879 4784.31068652387 4221.45060575636 0 0 844.290121151272 0 2251.44032307006 6754.32096921017 562.860080767514 0 4221.45060575636 13508.6419384203 844.290121151272 0 0 3658.59052498884 0 0 2532.87036345382 4221.45060575636 0 0 0 281.430040383757 0 281.430040383757 5065.74072690763 0 2532.87036345382 0 0 14634.3620999554 0 0 0 0 281.430040383757 9287.19133266399 0 1125.72016153503 0 0 844.290121151272 0 281.430040383757 2814.30040383757 0 0 0 0 0 6191.46088844266 844.290121151272 0 0 281.430040383757 3377.16048460509 0 0 0 0 0 0 562.860080767514 0 5347.17076729139 0 281.430040383757 0 0 0 0 5347.17076729139 5347.17076729139 281.430040383757 1970.0102826863 0 281.430040383757 0 562.860080767514 281.430040383757 0 0 0 5910.0308480589 0 0 0 0 3095.73044422133 844.290121151272 0 0 0 15478.6522211066 0 0 0 0 0 1970.0102826863 0 6754.32096921017 0 0 0 281.430040383757 0 0 0 0 2814.30040383757 0 0 1407.15020191879 0 1125.72016153503 0 844.290121151272 0 1688.58024230254 0 0 0 0 0 0 0 0 0 0 0 0 0 2251.44032307006 1688.58024230254 0 0 562.860080767514 1970.0102826863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3377.16048460509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3658.59052498884 4784.31068652387 5628.60080767515 0 0 562.860080767514 0 0 281.430040383757 0 0 0 0 562.860080767514 0 0 0 0 0 0 281.430040383757 0 0 0 4502.88064614012 0 0 0 0 0 0 281.430040383757 0 0 0 0 562.860080767514 0 0 0 0 0 0 0 0 1125.72016153503 0 0 0 1407.15020191879 0 0 844.290121151272 0 281.430040383757 0 0 0 0 0 0 0 0 0 0 1970.0102826863 0 0 0 0 0 281.430040383757 0 0 0 0 0 0 0 0 0 0 0 281.430040383757 0 0 0 0 844.290121151272 0 0 0 0 0 0 0 0 0 844.290121151272 0 0 0 0 0 0 0 0 844.290121151272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 281.430040383757 562.860080767514 0 0 562.860080767514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 281.430040383757 0 0 0 0 0 0 2251.44032307006 281.430040383757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4502.88064614012 281.430040383757 0 0 0 0 0 0 0 281.430040383757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 281.430040383757 0 0
"110D2F715" 119636.53070772 15620.5591713521 1089.80645381526 1453.07527175368 8597.36202454262 19979.7849866131 20948.5018344489 8960.63084248103 51341.9929352967 8355.18281258367 28940.4158290942 0 23128.1147420794 2300.70251361 18284.5305029005 3148.32975546631 3874.86739134315 5933.3906929942 7991.91399464525 3995.95699732262 1816.3440896921 121.089605979473 1695.25448371263 18405.62010888 4722.49463319946 0 0 0 0 968.716847835787 2663.97133154842 0 3027.24014948684 363.26881793842 0 0 726.537635876841 484.358423917894 5691.21148103525 0 0 3390.50896742526 0 0 0 484.358423917894 242.179211958947 0 0 2300.70251361 0 726.537635876841 121.089605979473 1089.80645381526 1331.98566577421 13077.6774457831 363.26881793842 121.089605979473 0 0 4359.22581526104 0 0 242.179211958947 121.089605979473 1453.07527175368 1089.80645381526 2179.61290763052 1695.25448371263 1089.80645381526 0 0 0 0 121.089605979473 847.627241856314 2906.15054350736 121.089605979473 242.179211958947 0 0 121.089605979473 605.448029897367 7628.64517670683 0 0 0 3390.50896742526 0 0 0 0 0 2542.88172556894 4601.40502721999 242.179211958947 1937.43369567157 0 0 6175.56990495315 0 0 0 0 2300.70251361 15378.3799593931 0 0 0 0 121.089605979473 0 121.089605979473 605.448029897367 0 0 0 0 0 2300.70251361 726.537635876841 0 0 0 121.089605979473 242.179211958947 0 0 0 0 0 121.089605979473 0 605.448029897367 0 0 0 0 0 0 1816.3440896921 1574.16487773315 0 242.179211958947 0 0 0 121.089605979473 0 0 0 0 847.627241856314 242.179211958947 363.26881793842 0 0 2542.88172556894 121.089605979473 0 0 1574.16487773315 2058.52330165105 0 121.089605979473 0 726.537635876841 0 605.448029897367 0 6417.74911691209 0 2058.52330165105 0 968.716847835787 0 0 0 0 968.716847835787 0 0 1937.43369567157 0 968.716847835787 0 363.26881793842 0 0 0 0 0 0 0 0 363.26881793842 0 0 0 0 0 0 121.089605979473 0 0 0 1816.3440896921 484.358423917894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1574.16487773315 0 0 0 0 0 0 0 0 0 363.26881793842 0 0 0 0 363.26881793842 0 0 0 0 0 847.627241856314 8476.27241856314 847.627241856314 0 0 363.26881793842 0 0 1089.80645381526 0 0 0 0 726.537635876841 0 0 0 0 726.537635876841 0 0 0 0 0 847.627241856314 242.179211958947 0 0 0 0 0 0 0 0 0 0 363.26881793842 0 0 0 0 0 0 0 0 1453.07527175368 0 0 847.627241856314 605.448029897367 0 0 0 0 3632.6881793842 0 0 0 0 0 0 0 0 0 121.089605979473 363.26881793842 484.358423917894 0 0 0 0 121.089605979473 0 0 0 0 0 0 0 121.089605979473 0 726.537635876841 0 0 0 121.089605979473 0 0 121.089605979473 0 0 0 0 0 0 0 0 0 605.448029897367 0 0 0 0 0 121.089605979473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121.089605979473 0 121.089605979473 847.627241856314 484.358423917894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 847.627241856314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121.089605979473 0 0 0 0 0 0 0 605.448029897367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"110D2F815" 96106.6270855422 20297.3283666667 366.819187349398 1222.73062449799 6480.47230983936 13816.8560568273 12105.0331825301 13205.4907445783 20052.7822417671 5869.10699759036 40839.2028582329 489.092249799197 18218.6863050201 1345.00368694779 11982.7601200803 4890.92249799197 2934.55349879518 6113.65312248996 4524.10331064257 7336.38374698795 1711.82287429719 733.638374698795 1834.09593674699 11371.3948078313 5135.46862289157 122.273062449799 0 0 122.273062449799 1711.82287429719 3423.64574859438 122.273062449799 5013.19556044177 733.638374698795 0 0 1467.27674939759 489.092249799197 10148.6641833333 0 0 2323.18818654619 0 0 0 855.911437148594 244.546124899598 0 0 3423.64574859438 0 1711.82287429719 122.273062449799 244.546124899598 2200.91512409639 10637.7564331325 1467.27674939759 366.819187349398 0 0 3423.64574859438 0 244.546124899598 122.273062449799 0 1711.82287429719 1222.73062449799 5013.19556044177 2690.00737389558 1589.54981184739 0 0 122.273062449799 0 122.273062449799 489.092249799197 1834.09593674699 366.819187349398 0 0 0 733.638374698795 244.546124899598 22620.5165532129 0 0 0 6358.19924738956 0 0 0 244.546124899598 0 2323.18818654619 7580.92987188755 0 1711.82287429719 0 0 2812.28043634538 0 0 0 0 11371.3948078313 5380.01474779117 0 122.273062449799 0 122.273062449799 0 0 0 2567.73431144578 0 0 0 366.819187349398 122.273062449799 5991.38006004016 489.092249799197 0 0 244.546124899598 366.819187349398 0 0 0 0 0 0 0 0 244.546124899598 0 122.273062449799 0 0 0 0 2323.18818654619 978.184499598394 0 733.638374698795 0 0 0 244.546124899598 0 0 0 0 0 244.546124899598 611.365312248996 0 0 6358.19924738956 0 0 0 611.365312248996 0 244.546124899598 122.273062449799 0 366.819187349398 0 0 0 22865.0626781125 366.819187349398 978.184499598394 0 0 0 0 0 0 1100.45756204819 122.273062449799 0 13816.8560568273 0 366.819187349398 0 855.911437148594 0 489.092249799197 0 0 0 0 0 0 855.911437148594 0 366.819187349398 0 0 0 0 978.184499598394 0 0 122.273062449799 733.638374698795 0 122.273062449799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122.273062449799 0 0 2567.73431144578 0 0 0 0 0 0 0 0 0 0 0 0 122.273062449799 0 122.273062449799 0 0 978.184499598394 0 0 611.365312248996 6725.01843473896 978.184499598394 0 0 0 0 0 244.546124899598 0 0 122.273062449799 0 1100.45756204819 0 0 0 0 244.546124899598 0 122.273062449799 0 0 0 2567.73431144578 122.273062449799 0 0 0 0 0 0 0 0 0 0 244.546124899598 0 0 0 0 0 0 0 0 6358.19924738956 0 0 366.819187349398 611.365312248996 0 0 0 0 3179.09962369478 0 0 0 0 0 0 0 0 0 489.092249799197 0 0 244.546124899598 122.273062449799 0 0 855.911437148594 978.184499598394 0 0 0 0 0 0 6969.56455963855 0 122.273062449799 0 0 0 0 0 0 122.273062449799 0 0 0 0 0 0 244.546124899598 0 0 611.365312248996 0 0 0 0 0 0 0 0 244.546124899598 0 0 0 0 0 0 244.546124899598 0 0 0 0 0 0 0 0 0 0 489.092249799197 0 122.273062449799 122.273062449799 1222.73062449799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122.273062449799 0 0 0 0 0 0 0 0 0 0 1345.00368694779 0 0 0 122.273062449799 0 0 0 0 0 0 0 0 366.819187349398 0 0 0 0 0 0 0 0 0 244.546124899598 0 0 0 366.819187349398 0 0 0 0 0 0 0 244.546124899598 0 0 0 0 0 0 0 122.273062449799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122.273062449799 0 244.546124899598 0 0
"110D2F915" 136032.689183556 29231.5142423249 1306.43639071843 3592.70007447568 9145.05473502901 16657.06398166 22046.1140933735 15513.9321397813 9961.57747922802 4899.13646519411 24822.2914236502 0 15677.2366886212 2612.87278143686 11104.7093211066 5062.44101403391 3102.78642795627 8981.7501861892 9634.96838154841 6532.18195359215 1796.35003723784 3429.39552563588 3102.78642795627 8981.7501861892 7512.00924663097 489.913646519411 0 0 489.913646519411 5715.65920939313 2612.87278143686 0 16330.4548839804 1796.35003723784 0 0 1796.35003723784 979.827293038822 24495.6823259705 0 0 2776.17733027666 0 0 163.304548839804 1796.35003723784 0 0 0 2939.48187911647 0 979.827293038822 0 653.218195359215 1796.35003723784 16493.7594328202 0 0 0 0 2449.56823259705 0 0 163.304548839804 163.304548839804 4735.83191635431 3429.39552563588 8001.92289315038 2612.87278143686 653.218195359215 0 0 0 0 326.609097679607 489.913646519411 979.827293038822 3756.00462331548 0 0 0 816.522744199018 1306.43639071843 22372.7231910531 0 0 0 12901.0593583445 0 0 0 0 0 6858.79105127175 326.609097679607 0 4245.91826983489 0 0 979.827293038822 0 0 0 0 24169.0732282909 6042.26830707273 0 0 0 816.522744199018 0 0 0 2939.48187911647 0 0 0 979.827293038822 0 9145.05473502901 1143.13184187863 0 0 0 0 0 0 0 0 0 0 0 0 1469.74093955823 0 653.218195359215 0 0 0 0 489.913646519411 1959.65458607764 0 1469.74093955823 0 326.609097679607 0 0 0 0 0 0 0 163.304548839804 0 0 0 4082.61372099509 163.304548839804 0 0 163.304548839804 0 0 0 0 163.304548839804 0 0 0 74140.2651732709 326.609097679607 2122.95913491745 0 0 0 0 0 0 1469.74093955823 0 0 8328.53199082999 0 5062.44101403391 0 163.304548839804 0 0 0 0 0 0 0 0 1469.74093955823 0 653.218195359215 0 0 0 0 163.304548839804 0 0 0 0 163.304548839804 163.304548839804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 326.609097679607 0 0 0 6368.87740475234 0 0 0 0 0 0 0 0 0 0 0 326.609097679607 0 0 163.304548839804 0 0 326.609097679607 0 0 489.913646519411 10451.4911257474 163.304548839804 0 0 0 0 0 489.913646519411 0 0 0 163.304548839804 3429.39552563588 0 0 0 0 163.304548839804 0 0 0 0 0 3429.39552563588 163.304548839804 0 163.304548839804 0 0 0 0 0 0 0 0 1469.74093955823 0 0 0 0 0 0 0 0 16003.8457863008 1633.04548839804 0 326.609097679607 653.218195359215 0 0 0 0 979.827293038822 0 0 0 0 0 0 0 489.913646519411 0 653.218195359215 0 163.304548839804 489.913646519411 0 0 0 979.827293038822 326.609097679607 0 0 326.609097679607 0 163.304548839804 0 2612.87278143686 0 816.522744199018 0 0 0 0 0 0 816.522744199018 0 0 0 0 0 0 0 0 0 163.304548839804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 163.304548839804 0 0 0 0 0 0 0 0 0 163.304548839804 0 0 0 163.304548839804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1633.04548839804 0 0 0 326.609097679607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 326.609097679607 0 163.304548839804 0 0 0 326.609097679607 0 0 0 0 0 0 0 163.304548839804 0 0 0 0 0 0 0 0 0 0 0 0 163.304548839804 0 326.609097679607 0 0 0 0 0 0 0 0 0 0 0 1143.13184187863 0 0
