Otu000005,0.99
Otu000175,0.9866666666666667
Otu000042,0.9833333333333333
Otu000027,0.9833333333333333
Otu000067,0.98
Otu000057,0.97
Otu000084,0.9633333333333334
Otu000029,0.9466666666666667
Otu000048,0.94
Otu000058,0.9366666666666666
Otu000016,0.9233333333333333
Otu000050,0.9133333333333333
Otu000173,0.9
Otu000040,0.9
Otu000112,0.8833333333333333
Otu000041,0.8633333333333333
Otu000330,0.8466666666666667
Otu000059,0.84
Otu000119,0.8033333333333333
Otu000012,0.79
Otu000017,0.7833333333333333
Otu000284,0.7433333333333333
Otu000025,0.7266666666666667
Otu000098,0.6833333333333333
Otu000290,0.68
Otu000095,0.6566666666666666
Otu000204,0.6533333333333333
Otu000004,0.6466666666666666
