,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,15.294099414692313,0.0002946661651693425,-0.16666666666666666,0.09112599322869605,no,0.314,4.0,0.03681664381343482,1
Otu000126,17.574752464405073,0.00012100353414499819,0.2517006802721088,0.010726914948907562,yes,0.052,161.0,0.08520192976744317,1
Otu000216,12.518737272332421,0.0009192010578900325,0.47789115646258495,1.270283816776594e-06,yes,0.264,9.0,0.1779701958662624,1
Otu000025,17.72253049469401,0.00011436849778992255,0.4574829931972788,3.5269715975708105e-06,yes,0.362,1.0,0.21808618718232933,1
Otu000215,12.894897568398969,0.0007848463385472951,-0.2312925170068027,0.0190477432705522,yes,0.092,87.0,0.07375689630358058,1
Otu000441,11.397934028013367,0.0014833155813882004,-0.5714285714285713,6.933414075024239e-09,yes,0.046,178.0,0.041323566375907964,2
Otu000120,10.510814799036925,0.0021851522045455815,-0.4914965986394558,6.284430191678718e-07,yes,0.082,100.0,0.038920563401378096,2
Otu000408,11.359127793427827,0.001508419251412386,-0.46088435374149656,2.983523188084166e-06,yes,0.074,115.0,0.029851564825991942,4
Otu000468,8.08010825104585,0.006601618256822195,-0.4506802721088435,4.911969524772735e-06,yes,0.052,161.0,0.03317323744481824,4
Otu000041,9.369764635246883,0.0036406484887722213,0.4081632653061224,3.510782122358292e-05,yes,0.142,45.0,0.05368800228766967,4
Otu000367,13.821503339162863,0.0005345914147111128,-0.49489795918367346,5.255443695218539e-07,yes,0.056,148.0,0.02841138893090387,7
Otu000290,13.46883014941485,0.000618183386065674,0.22108843537414963,0.025015890981123345,yes,0.246,14.0,0.030946181885195437,7
Otu000143,7.500477039867983,0.00868643651226141,0.282312925170068,0.004212620222905642,yes,0.054,155.0,0.02808633641872329,7
Otu000518,7.077953479519548,0.010641823661701789,-0.4404761904761904,8.004077324647543e-06,yes,0.05,169.0,0.024952203158989147,9
Otu000083,8.232729086758132,0.006145982536963339,0.4047619047619047,4.0775366535560836e-05,yes,0.248,13.0,0.02239780661350265,10
Otu000060,14.50385124753186,0.0004047773694955646,0.46428571428571425,2.5209221763723572e-06,yes,0.116,60.0,0.02442108581677787,11
Otu000042,4.477608754287438,0.039667307876982166,-0.3061224489795918,0.0019147851483005047,yes,0.032,218.0,0.028727162170430684,12
Otu000376,8.378677278749528,0.005741331029870886,-0.5442176870748299,3.4543462550322205e-08,yes,0.026,236.0,0.02048586586622966,13
Otu000839,9.820176481554725,0.0029711521020671585,-0.4761904761904761,1.385300605775425e-06,yes,0.046,178.0,0.016947940870392315,14
Otu000079,15.851441988219566,0.0002362335058950647,0.23979591836734693,0.015065792926576307,yes,0.084,97.0,0.016382547354174787,16
Otu000063,0.9114960743859015,0.3446026431014224,0.2670068027210884,0.006797029834243918,yes,0.018,263.0,0.016434773455046417,16
Otu000509,9.342787865084189,0.003685499830949249,-0.5391156462585033,4.629700836994348e-08,yes,0.148,42.0,0.01545174001817589,16
Otu000210,5.505810153194327,0.023220903907002117,0.4047619047619047,4.0775366535560836e-05,yes,0.03,223.0,0.013125389992037642,19
Otu000169,18.003850812107974,0.00010276875954456081,0.22619047619047616,0.021855129822735922,yes,0.128,52.0,0.014802962069626847,19
Otu000057,22.425710947087552,2.0444012568286584e-05,0.18367346938775506,0.06261937462812062,no,0.15,41.0,0.014427611821713187,20
Otu000410,5.017295693481368,0.029863472904463194,-0.040816326530612235,0.6790556615966636,no,0.138,47.0,0.012347914289783785,22
Otu000140,8.695952165967649,0.004955820548368515,-0.4625850340136054,2.742878823190253e-06,yes,0.122,56.0,0.010671596432749052,22
Otu000231,10.795660651234419,0.0019278869847723491,-0.5238095238095237,1.0973433180302542e-07,yes,0.01,286.0,0.015058791698144489,23
Otu000115,16.895006701192088,0.0001571450817676898,0.2159863945578231,0.028565003169583086,yes,0.13,51.0,0.009639026094984,24
Otu000232,4.500667906305014,0.03918364901345749,-0.3894557823129251,7.884476138769568e-05,yes,0.04,193.0,0.008430642804272864,25
Otu001076,3.8256800922066705,0.05643123775794082,-0.02551020408163265,0.7959476896608206,no,0.022,254.0,0.008182966354618564,27
Otu000453,3.2941243757151675,0.07591236602397049,-0.34013605442176864,0.0005648915764034486,yes,0.166,35.0,0.009210989842267295,27
Otu000056,2.044167572161231,0.15940457203947703,-0.3095238095238095,0.0017032545116564407,yes,0.004,315.0,0.007886728552191243,28
Otu000168,22.023464551171053,2.3564278739317628e-05,0.2568027210884353,0.0092360660015323,yes,0.234,15.0,0.0069213611660581325,30
Otu000100,5.05294374632679,0.029315359840023165,-0.5187074829931972,1.4555160815873857e-07,yes,0.008,297.0,0.007625735608407089,30
Otu000107,2.9765665484834596,0.09104889138021661,-0.42176870748299317,1.907615046366195e-05,yes,0.046,178.0,0.0070004028793186944,32
Otu000242,20.154937660556985,4.615086112776211e-05,0.11734693877551018,0.23422829867799477,no,0.312,5.0,0.006275991927706502,32
Otu000256,8.16413989546927,0.0063464846449330205,-0.46768707482993194,2.1276089190125014e-06,yes,0.046,178.0,0.008951556294274614,33
Otu000686,9.821195282386974,0.0029697943770632686,-0.5051020408163265,3.0524039283099305e-07,yes,0.096,83.0,0.006349677504520198,34
Otu000285,3.7069168892097086,0.06025038379906659,0.020408163265306117,0.8361066583228702,no,0.076,111.0,0.004485775396067296,35
Otu000775,7.300666868703362,0.009558704524810717,-0.46598639455782304,2.316262849180931e-06,yes,0.03,223.0,0.005288887489387416,36
Otu000489,6.354082755249468,0.01516372334378489,-0.3775510204081632,0.00012960552084704158,yes,0.102,75.0,0.0036974685569174538,37
Otu000248,11.278133734130142,0.0015622654779048689,0.28571428571428564,0.0037763365818667405,yes,0.164,38.0,0.0042520994044124225,38
Otu000514,11.497142664639037,0.0014211154243720574,0.36224489795918363,0.00024061263411356612,yes,0.202,19.0,0.004659082808645591,40
Otu000081,27.194066929590054,4.054640851817446e-06,0.22959183673469385,0.01994634657823373,yes,0.356,3.0,0.0024105926539257634,40
Otu000213,12.522139674141174,0.0009178829902354882,0.33673469387755095,0.0006414477756297163,yes,0.172,30.0,0.004695606901377625,42
Otu000359,23.616627729601273,1.3496700915520519e-05,0.16836734693877548,0.08787272389860554,no,0.288,6.0,0.004259271345204865,42
Otu000539,9.061328738003272,0.004189835612179776,-0.28401360544217685,0.003989066082360051,yes,0.264,9.0,0.003133353126722247,43
Otu000816,4.426486768450983,0.04076285253628107,-0.40986394557823125,3.256280918983371e-05,yes,0.024,245.0,0.003883178138307998,44
Otu000570,0.7128527763497203,0.4027755743968626,-0.2363945578231292,0.01656088328711478,yes,0.016,269.0,0.0037278358749705076,46
Otu000389,7.9291759122549275,0.007087560782025071,-0.4591836734693877,3.2443511607538027e-06,yes,0.114,64.0,0.004592393421168883,46
Otu000266,0.6201314281678567,0.43495188663658946,0.21088435374149658,0.03253953847449267,yes,0.022,254.0,0.0036127221626816326,46
Otu000312,0.6395492398858166,0.4278975699402928,0.13265306122448978,0.17872396023116066,no,0.162,39.0,0.0032519601440446004,48
Otu000038,3.9647235119642774,0.052293807203509055,0.2959183673469387,0.002702431714799761,yes,0.032,218.0,0.0032185109059087755,50
Otu000382,6.442590775780207,0.014514678509734305,-0.401360544217687,4.730409543410869e-05,yes,0.054,155.0,0.003762789795700575,50
Otu000253,0.22122655887793352,0.6402823232629152,0.21768707482993196,0.02733656983986834,yes,0.058,142.0,0.0041543499935293915,52
Otu000999,1.0389744666682303,0.3132784537023115,0.2704081632653061,0.006123243069301667,yes,0.068,126.0,0.002682656794422254,52
Otu001485,4.946688183085924,0.030982032786142165,-0.36224489795918363,0.00024061263411356612,yes,0.036,207.0,0.002855183999235138,55
Otu000070,1.4010588492814307,0.2424986030023918,0.08163265306122447,0.40795133408745543,no,0.002,321.0,0.0026164046537163325,55
Otu000158,4.725896573220145,0.034781917447823094,-0.23809523809523805,0.01579778847769686,yes,0.026,236.0,0.0025842269373651653,55
Otu000137,7.453253139045669,0.008884667401548745,-0.3928571428571428,6.82331608410895e-05,yes,0.094,86.0,0.0030844130014886697,55
Otu000106,3.2433303766009227,0.07813282941906036,0.28401360544217685,0.003989066082360051,yes,0.052,161.0,0.003242057926681071,55
Otu000124,1.807768768062831,0.18522950358874674,-0.013605442176870748,0.8903057229941818,no,0.106,72.0,0.0028051679905045667,58
Otu000173,9.893907466372298,0.002874563375635018,0.28061224489795916,0.004447479999753712,yes,0.098,81.0,0.002339833422239933,60
Otu000104,10.180147873216313,0.0025298497175719175,0.4319727891156462,1.1929272328409476e-05,yes,0.084,97.0,0.003117945876830146,60
Otu000078,0.014449310219448262,0.9048329217363874,0.2074829931972789,0.03544480586571703,yes,0.048,173.0,0.0030565513331835487,62
Otu000680,2.339694931394633,0.1328174666701175,-0.4115646258503401,3.019370846233668e-05,yes,0.036,207.0,0.0026064583651281546,62
Otu001568,3.384720265909218,0.07212366374541931,0.10884353741496598,0.2698799964964187,no,0.288,6.0,0.002341082628544613,62
Otu000029,5.422372087698365,0.024232258613468192,0.3265306122448979,0.0009329035184142523,yes,0.076,111.0,0.002514896238219058,64
Otu000101,1.7535701294853223,0.19183248379292947,0.086734693877551,0.3792802522826044,no,0.022,254.0,0.0019095963603888706,65
Otu000172,0.014860948962919215,0.9034936063200162,0.10374149659863945,0.2929739556947437,no,0.028,231.0,0.0014804635569330327,66
Otu000205,0.6820522919693005,0.41305355823072754,0.2040816326530612,0.038568563276529785,yes,0.042,188.0,0.0015003024867452947,68
Otu000223,0.08842538628147091,0.7674989694815442,0.16156462585034012,0.1014699409909578,no,0.0,326.0,0.0016573099873705842,68
Otu000098,0.015817104234771527,0.9004535484236144,-0.13945578231292516,0.1574638016062907,no,0.012,283.0,0.001266034127551882,69
Otu001249,9.030933399633225,0.004248507913293932,-0.42517006802721086,1.633152496250635e-05,yes,0.03,223.0,0.0023705166274079767,70
Otu001202,0.026886481980752424,0.8704571021750938,0.045918367346938764,0.6415941132332803,no,0.04,193.0,0.001172905636983129,71
Otu000085,0.037860002384396886,0.8465631588725735,0.1139455782312925,0.24806668958082645,no,0.044,184.0,0.001110491936487932,72
Otu000009,2.666723660398484,0.10914920044507652,0.3282312925170067,0.0008770559294260229,yes,0.118,59.0,0.0018746644349089145,73
Otu000532,0.6917352524968632,0.40978060582275844,-0.34013605442176864,0.0005648915764034486,yes,0.02,261.0,0.0010388755607967219,74
Otu000402,0.004012745645542339,0.9497594446584869,0.24999999999999994,0.01126942029751776,yes,0.102,75.0,0.0012024023871570395,76
Otu000322,0.18754916474550093,0.6669453149218043,-0.017006802721088433,0.863125657367583,no,0.048,173.0,0.0010782144604429302,76
Otu000670,3.6025285736930734,0.06384272476489741,0.3112244897959183,0.0016057523748368799,yes,0.058,142.0,0.0009243221144605288,77
Otu001513,5.6153478202801885,0.02196145918855838,-0.4200680272108843,2.060806710111531e-05,yes,0.024,245.0,0.0012005536515375642,79
Otu000212,0.5767330260244176,0.45138805600167076,-0.06122448979591836,0.5348443063198711,no,0.008,297.0,0.000719425606413115,79
Otu000292,4.0655045879624,0.0495026867845527,-0.13095238095238093,0.18435832271640418,no,0.106,72.0,0.0016542717419773037,79
Otu000390,0.15214609098313198,0.698255017039092,0.26530612244897955,0.0071583013687227925,yes,0.17,32.0,0.0009228324419044356,83
Otu000412,0.07922049082257301,0.7795920943528847,0.0901360544217687,0.36087315291282684,no,0.06,137.0,0.0010446554776480214,83
Otu000012,6.436675802516318,0.014557115824581026,-0.3112244897959183,0.0016057523748368799,yes,0.086,93.0,0.0011226130543099916,83
Otu000026,3.4339406185133647,0.07015343826255759,-0.30782312925170063,0.0018061757988190434,yes,0.198,20.0,0.0011043647033399115,83
Otu000047,1.5550673324080815,0.21856756142861053,0.008503401360544217,0.9313087377906186,no,0.014,274.0,0.0016260781081859636,87
Otu000016,1.538883733192044,0.22094108782068073,-0.02551020408163265,0.7959476896608206,no,0.126,55.0,0.0006837584277198888,87
Otu000227,0.26470497106657487,0.6093170454289816,-0.09523809523809522,0.3343336949105431,no,0.014,274.0,0.0007277993779277199,87
Otu000540,0.8231586688106676,0.36888669409104347,-0.27210884353741494,0.005809442526578989,yes,0.116,60.0,0.0008773522015127249,87
Otu000451,2.3728165456211716,0.1301705043262198,-0.3214285714285714,0.0011208270047992895,yes,0.038,204.0,0.0012156617372211978,90
Otu000103,4.672034872303807,0.03578348885601024,0.2517006802721088,0.010726914948907562,yes,0.048,173.0,0.0009470374570746341,90
Otu000828,1.5881987517225236,0.21380494483303905,-0.37585034013605434,0.00013898516057868037,yes,0.008,297.0,0.0014061900741141671,92
Otu000504,6.148922115429927,0.01679045717731402,-0.48979591836734687,6.869211826079932e-07,yes,0.058,142.0,0.0008490861095195934,92
Otu000511,0.006168510802294113,0.9377320538251303,-0.10544217687074829,0.2851329336916376,no,0.08,102.0,0.0008092088881169996,94
Otu000224,5.341300314861228,0.025260405493315843,-0.10374149659863945,0.2929739556947437,no,0.056,148.0,0.0013240153879896406,94
Otu000249,6.693615079915776,0.012829949100625394,0.2431972789115646,0.013690890476681367,yes,0.358,2.0,0.0012745601646317185,95
Otu000006,3.3030606964154554,0.07552900864285077,0.086734693877551,0.3792802522826044,no,0.102,75.0,0.0005885094194956525,96
Otu000342,0.6180796419274969,0.435707760190989,0.08333333333333333,0.3982538507983723,no,0.006,306.0,0.0007186255850029615,97
Otu000005,1.393325905949082,0.24378383793512542,0.044217687074829926,0.6539861675936419,no,0.01,286.0,0.0005036054228296827,99
Otu000075,2.5728716964609246,0.11540991917066397,-0.2993197278911564,0.002411887812925894,yes,0.048,173.0,0.0012446149177380243,99
Otu000176,0.3841310091637413,0.5383939569313083,-0.06632653061224489,0.5013627040281308,no,0.01,286.0,0.000550932686294091,101
Otu000770,2.691486280087731,0.10756216719965313,-0.010204081632653059,0.9176153329240851,no,0.196,22.0,0.0010829100453007446,101
Otu001325,4.742106522968033,0.034486461869949504,-0.43027210884353734,1.2909304095482856e-05,yes,0.014,274.0,0.0009645749914066303,101
Otu000204,0.7420874538164433,0.39336677469276804,0.23979591836734693,0.015065792926576307,yes,0.052,161.0,0.0012109031794315026,103
Otu000154,0.06817248317059164,0.7951571833760743,0.04761904761904761,0.6293010994055783,no,0.014,274.0,0.0005144148919808072,104
Otu000139,3.05787673463051,0.08687560541158224,0.20238095238095236,0.04021624973145966,yes,0.078,107.0,0.000351777203867511,106
Otu000040,4.337362385823737,0.042752231977127145,0.039115646258503396,0.6917270352641101,no,0.234,15.0,0.0005585626583074285,106
Otu000226,5.811243102471696,0.019888137962286553,0.304421768707483,0.0020293628599215513,yes,0.04,193.0,0.0016761998653453654,108
Otu000259,7.029121250367234,0.010896322121969651,-0.42176870748299317,1.907615046366195e-05,yes,0.068,126.0,0.0007825184703066127,108
Otu000842,0.015589775287773586,0.9011676803550437,0.04251700680272108,0.6664743483965757,no,0.072,119.0,0.0005354003576918253,110
Otu000159,0.7442853791284989,0.3926724871317434,-0.304421768707483,0.0020293628599215513,yes,0.086,93.0,0.000767778263934272,110
Otu000018,1.23356251382823,0.27236519708594764,0.173469387755102,0.07867157440867804,no,0.01,286.0,0.0007183485317992618,112
Otu000117,2.238429759558856,0.1413029886719041,-0.1887755102040816,0.05567083790287041,no,0.168,34.0,0.00048438501515474193,112
Otu000601,1.8006942642498236,0.18607579474414104,-0.30782312925170063,0.0018061757988190434,yes,0.04,193.0,0.0005716704250807587,113
Otu001312,1.044786305230721,0.3119434751246719,-0.07823129251700679,0.4277633315804734,no,0.082,100.0,0.00040417354298867786,114
Otu000182,0.5048289137750122,0.480896948371102,-0.027210884353741496,0.7826750010530144,no,0.036,207.0,0.0002726148276525629,116
Otu000190,3.4932067472744106,0.06785967438376264,-0.2006802721088435,0.0419232520884721,yes,0.166,35.0,0.000444516655026802,116
Otu000262,0.27863931931139463,0.6000778761739634,-0.15986394557823128,0.10511867118116901,no,0.022,254.0,0.0002553428195685837,116
Otu000437,4.725876211971372e-05,0.9945440819800142,-0.3095238095238095,0.0017032545116564407,yes,0.222,17.0,0.00047919082610290716,118
Otu001402,4.684574499444374,0.035547554085362934,-0.43537414965986393,1.017805130893184e-05,yes,0.038,204.0,0.00038355765959241956,120
Otu000023,0.4084862058517492,0.5258416642919439,-0.2363945578231292,0.01656088328711478,yes,0.044,184.0,0.00033032461352823804,120
Otu000128,1.6577106157287855,0.20421677168126198,-0.23299319727891152,0.01818473642174709,yes,0.052,161.0,0.0015068839204415783,121
Otu000834,0.019904726657343438,0.8884064637129178,-0.2704081632653061,0.006123243069301667,yes,0.08,102.0,0.0004636350437140091,122
Otu002441,0.011621882225030744,0.9146094091514683,0.06122448979591836,0.5348443063198711,no,0.004,315.0,0.0003763986841581308,123
Otu000319,0.6639132774280432,0.419291488819171,0.0901360544217687,0.36087315291282684,no,0.06,137.0,0.000193523132180209,124
Otu000464,2.2011499508414083,0.1445833973734036,-0.3061224489795918,0.0019147851483005047,yes,0.032,218.0,0.0015577277556832715,126
Otu000147,2.736644094607017,0.10473476134882823,0.23469387755102036,0.017356162233818577,yes,0.022,254.0,0.00027275328290885984,126
Otu000219,2.548340052866734,0.11711298497760575,-0.4115646258503401,3.019370846233668e-05,yes,0.044,184.0,0.0005710736381925984,128
Otu000273,0.7995364034855339,0.3757881960863515,-0.09523809523809522,0.3343336949105431,no,0.032,218.0,0.0003671030455763107,128
Otu000379,0.18091921976699454,0.6725257452495595,-0.26870748299319724,0.0064522280817959935,yes,0.17,32.0,0.0006608815118124154,128
Otu002522,2.7047761853101533,0.1067211993841275,-0.15136054421768705,0.12494830897273529,no,0.01,286.0,0.00015708530410591287,131
