"Otu000004" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000038" "Otu000041" "Otu000042" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000049" "Otu000058" "Otu000059" "Otu000060" "Otu000062" "Otu000065" "Otu000070" "Otu000075" "Otu000078" "Otu000082" "Otu000083" "Otu000084" "Otu000087" "Otu000094" "Otu000095" "Otu000096" "Otu000103" "Otu000104" "Otu000106" "Otu000108" "Otu000109" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000135" "Otu000136" "Otu000152" "Otu000161" "Otu000162" "Otu000163" "Otu000168" "Otu000176" "Otu000179" "Otu000184" "Otu000192" "Otu000194" "Otu000195" "Otu000204" "Otu000205" "Otu000207" "Otu000210" "Otu000216" "Otu000217" "Otu000223" "Otu000227" "Otu000240" "Otu000244" "Otu000246" "Otu000247" "Otu000248" "Otu000255" "Otu000261" "Otu000262" "Otu000267" "Otu000294" "Otu000298" "Otu000302" "Otu000312" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000330" "Otu000338" "Otu000339" "Otu000340" "Otu000343" "Otu000356" "Otu000358" "Otu000377" "Otu000379" "Otu000385" "Otu000427" "Otu000434" "Otu000438" "Otu000459" "Otu000478" "Otu000506" "Otu000509" "Otu000514" "Otu000515" "Otu000563" "Otu000623" "Otu000637" "Otu000644" "Otu000660" "Otu000669" "Otu000682" "Otu000715" "Otu000716" "Otu000745" "Otu000774" "Otu000779" "Otu000810" "Otu000821" "Otu000833" "Otu000837" "Otu000860" "Otu000923" "Otu000931" "Otu001021" "Otu001059" "Otu001142" "Otu001158" "Otu001293" "Otu001298" "Otu001319" "Otu001345" "Otu001368" "Otu001451" "Otu001487" "Otu001520" "Otu001650" "Otu001697" "Otu001799" "Otu002189" "Otu002481"
"MBRH2F515" 2299927.66366733 7533.68911823647 330406.0798998 134530.162825651 192647.193166333 96861.7172344689 230315.638757515 0 431572.762344689 23677.3086573146 2152.48260521042 23677.3086573146 68879.4433667335 22601.0673547094 37668.4455911824 11838.6543286573 4304.96521042084 1076.24130260521 93632.9933266533 17219.8608416834 0 1076.24130260521 5381.20651302605 62421.9955511022 92556.7520240481 1076.24130260521 0 0 8609.93042084168 1076.24130260521 1076.24130260521 33363.4803807615 92556.7520240481 0 7533.68911823647 4304.96521042084 13991.1369338677 54888.3064328657 158207.471482966 26906.0325651303 2152.48260521042 3228.72390781563 0 10762.4130260521 9686.17172344689 17219.8608416834 0 0 11838.6543286573 18296.1021442886 1076.24130260521 1076.24130260521 9686.17172344689 0 5381.20651302605 0 0 2152.48260521042 1076.24130260521 1076.24130260521 2152.48260521042 2152.48260521042 0 2152.48260521042 7533.68911823647 2152.48260521042 1076.24130260521 2152.48260521042 0 1076.24130260521 2152.48260521042 9686.17172344689 2152.48260521042 18296.1021442886 3228.72390781563 1076.24130260521 9686.17172344689 0 0 0 6457.44781563126 0 0 0 0 3228.72390781563 0 0 0 5381.20651302605 0 2152.48260521042 0 7533.68911823647 0 0 0 0 0 0 0 0 7533.68911823647 3228.72390781563 5381.20651302605 1076.24130260521 0 4304.96521042084 0 2152.48260521042 0 0 10762.4130260521 1076.24130260521 0 0 0 0 2152.48260521042 0 1076.24130260521 0 0 2152.48260521042 0 1076.24130260521 0 0 0 0 0 4304.96521042084 0 0 0 0 0 5381.20651302605 0 0
"MBRH2F915" 1065272.17995992 13851.0567134269 44701.1375751503 113956.421142285 152991.217334669 219728.126953908 32109.2678356713 1888.78046092184 23294.9590180361 74921.6249498998 93809.4295591182 0 21406.1785571142 11962.276252505 25813.3329659319 72403.251002004 24554.145991984 0 34627.6417835671 33998.0482965932 1888.78046092184 65477.7226452906 79328.7793587174 6295.93486973948 14480.6502004008 0 0 1888.78046092184 81847.1533066132 14480.6502004008 14480.6502004008 33998.0482965932 8184.71533066132 6925.52835671343 5666.34138276553 6925.52835671343 629.593486973948 3147.96743486974 8814.30881763527 10073.4957915832 14480.6502004008 10703.0892785571 6295.93486973948 1888.78046092184 9443.90230460922 17628.6176352705 0 12591.869739479 6295.93486973948 60440.974749499 7555.12184368738 5036.74789579158 8814.30881763527 3777.56092184369 0 5666.34138276553 0 0 0 1259.1869739479 629.593486973948 8184.71533066132 2518.37394789579 1259.1869739479 0 3147.96743486974 0 629.593486973948 4407.15440881764 20146.9915831663 2518.37394789579 11332.6827655311 0 1888.78046092184 3777.56092184369 1259.1869739479 8814.30881763527 629.593486973948 3147.96743486974 5666.34138276553 13221.4632264529 0 629.593486973948 4407.15440881764 0 8184.71533066132 0 3777.56092184369 3147.96743486974 6925.52835671343 0 6295.93486973948 0 8814.30881763527 3777.56092184369 0 0 0 0 1888.78046092184 1259.1869739479 25183.7394789579 0 629.593486973948 0 0 1888.78046092184 16369.4306613226 629.593486973948 1259.1869739479 0 0 27072.5199398798 0 5036.74789579158 0 0 0 0 0 0 1259.1869739479 1259.1869739479 0 1259.1869739479 0 0 1259.1869739479 0 629.593486973948 629.593486973948 1259.1869739479 0 0 0 1259.1869739479 0 629.593486973948 0 0
"MDPE1F514" 496199.646005344 0 348813.61253841 163107.210370073 198479.858402138 74675.5902899131 209288.167523046 3930.2942257849 538450.308932532 68780.1489512358 0 127734.562338009 196514.711289245 5895.44133867735 197497.284845691 19651.4711289245 4912.86778223113 982.573556446226 68780.1489512358 96292.2085317301 0 3930.2942257849 5895.44133867735 22599.1917982632 40285.5158142953 1965.14711289245 0 0 1965.14711289245 0 0 122821.694555778 230904.785764863 982.573556446226 221079.050200401 0 11790.8826773547 74675.5902899131 42250.6629271877 35372.6480320641 10808.3091209085 29477.2066933868 0 29477.2066933868 39302.942257849 65832.4282818971 0 982.573556446226 15721.1769031396 25546.9124676019 0 1965.14711289245 56989.2662738811 6878.01489512358 18668.8975724783 0 1965.14711289245 982.573556446226 0 4912.86778223113 107100.517652639 0 0 5895.44133867735 50111.2513787575 8843.16200801603 2947.72066933868 4912.86778223113 0 0 0 58954.4133867735 21616.618241817 14738.6033466934 12773.4562338009 0 3930.2942257849 0 1965.14711289245 0 3930.2942257849 982.573556446226 0 0 0 20634.0446853707 0 0 1965.14711289245 1965.14711289245 0 982.573556446226 0 18668.8975724783 0 0 14738.6033466934 0 0 0 0 982.573556446226 8843.16200801603 0 13756.0297902472 0 982.573556446226 19651.4711289245 0 2947.72066933868 0 0 46180.9571529726 0 0 2947.72066933868 0 0 982.573556446226 0 2947.72066933868 0 0 0 0 1965.14711289245 0 982.573556446226 982.573556446226 0 982.573556446226 982.573556446226 0 0 0 0 0 2947.72066933868 0 0
"MDPE1F714" 1536956.64597217 1265851.67449811 615199.742960365 467134.720078379 677762.428685148 342009.348628813 266934.125759074 0 329496.811483857 120954.52573458 29195.9200048987 27110.4971474059 104271.142874638 35452.188577377 187688.057174349 16683.3828599421 460878.451505901 4170.84571498553 68818.9542972612 64648.1085822757 89673.1828721888 116783.680019595 25025.0742899132 35452.188577377 127210.794307059 0 4170.84571498553 0 10427.1142874638 31281.3428623914 52135.5714373191 45879.3028648408 114698.257162102 0 22939.6514324204 4170.84571498553 27110.4971474059 31281.3428623914 62562.6857247829 45879.3028648408 68818.9542972612 10427.1142874638 75075.2228697395 18768.8057174349 91758.6057296816 227311.091466711 0 4170.84571498553 0 154321.291454464 18768.8057174349 8341.69142997105 70904.377154754 0 43793.880007348 77160.6457272322 6256.26857247829 0 0 2085.42285749276 0 0 2085.42285749276 0 2085.42285749276 14597.9600024493 4170.84571498553 16683.3828599421 2085.42285749276 0 212713.131464262 87587.7600146961 0 2085.42285749276 16683.3828599421 2085.42285749276 4170.84571498553 2085.42285749276 35452.188577377 8341.69142997105 12512.5371449566 0 6256.26857247829 12512.5371449566 0 158492.13716945 0 0 37537.6114348697 148065.022881986 0 18768.8057174349 2085.42285749276 6256.26857247829 2085.42285749276 12512.5371449566 2085.42285749276 0 0 10427.1142874638 10427.1142874638 10427.1142874638 0 14597.9600024493 4170.84571498553 12512.5371449566 27110.4971474059 6256.26857247829 0 6256.26857247829 22939.6514324204 25025.0742899132 2085.42285749276 0 4170.84571498553 0 0 14597.9600024493 0 2085.42285749276 0 0 2085.42285749276 0 2085.42285749276 0 6256.26857247829 0 0 0 0 0 0 0 4170.84571498553 0 0 0 0 0
"MDPE1F914" 1965191.80343398 444175.962244044 396644.217206858 357307.60062436 404839.345661545 157346.466329993 185209.90307593 0 208156.262749054 106536.669910933 57365.8991828101 14751.2312184369 206517.237058116 142595.235111556 295024.624368738 9834.15414562458 54087.8478009352 1639.02569093743 36058.5652006235 244214.827949677 24585.3853640615 290107.547295925 19668.3082912492 29502.4624368737 27863.4367459363 1639.02569093743 32780.5138187486 3278.05138187486 50809.7964190603 21307.3339821866 195044.057221554 63922.0019465598 183570.877384992 4917.07707281229 8195.12845468715 11473.179836562 54087.8478009352 6556.10276374972 37697.5908915609 14751.2312184369 109814.721292808 22946.359673124 65561.0276374972 6556.10276374972 45892.719346248 70478.1047103095 1639.02569093743 4917.07707281229 4917.07707281229 75395.1817831218 26224.4110549989 14751.2312184369 47531.7450371855 3278.05138187486 0 9834.15414562458 1639.02569093743 0 0 3278.05138187486 19668.3082912492 0 0 0 3278.05138187486 4917.07707281229 6556.10276374972 0 0 0 0 31141.4881278112 0 0 36058.5652006235 3278.05138187486 3278.05138187486 9834.15414562458 4917.07707281229 1639.02569093743 32780.5138187486 0 0 13112.2055274994 4917.07707281229 116370.824056558 0 1639.02569093743 16390.2569093743 21307.3339821866 0 4917.07707281229 6556.10276374972 0 1639.02569093743 6556.10276374972 3278.05138187486 3278.05138187486 0 4917.07707281229 4917.07707281229 3278.05138187486 0 1639.02569093743 0 1639.02569093743 1639.02569093743 55726.8734918726 4917.07707281229 3278.05138187486 0 0 6556.10276374972 0 0 0 0 3278.05138187486 0 0 0 8195.12845468715 3278.05138187486 0 3278.05138187486 0 0 1639.02569093743 3278.05138187486 0 1639.02569093743 0 0 1639.02569093743 0 1639.02569093743 0 1639.02569093743 0 1639.02569093743
"MDPE1F715" 3236904.10269962 189714.815147851 154458.079589401 280374.992298152 297163.913992652 386145.198973503 110806.883183701 6715.56867780005 295485.021823202 85623.5006419506 58761.2259307504 85623.5006419506 139348.050064351 127595.804878201 149421.403081051 11752.2451861501 50366.7650835003 3357.78433890002 196430.383825651 23504.4903723002 43651.1964057003 287090.560975952 11752.2451861501 28541.1668806502 65476.7946085504 0 8394.46084725005 16788.9216945001 104091.314505901 45330.0885751503 73871.2554558005 45330.0885751503 85623.5006419506 0 18467.8138639501 1678.89216945001 3357.78433890002 40293.4120668003 182999.246470051 13431.1373556001 43651.1964057003 15110.0295250501 16788.9216945001 10073.3530167001 20146.7060334001 72192.3632863505 0 8394.46084725005 6715.56867780005 68834.5789474505 5036.67650835003 1678.89216945001 15110.0295250501 0 1678.89216945001 36935.6277279002 1678.89216945001 1678.89216945001 0 1678.89216945001 1678.89216945001 0 0 0 1678.89216945001 10073.3530167001 10073.3530167001 3357.78433890002 0 0 0 16788.9216945001 0 1678.89216945001 18467.8138639501 13431.1373556001 6715.56867780005 0 13431.1373556001 0 11752.2451861501 0 8394.46084725005 11752.2451861501 0 25183.3825417502 0 1678.89216945001 1678.89216945001 8394.46084725006 0 0 8394.46084725005 1678.89216945001 3357.78433890002 5036.67650835003 0 0 0 0 1678.89216945001 5036.67650835003 0 1678.89216945001 1678.89216945001 3357.78433890002 0 3357.78433890002 0 3357.78433890002 8394.46084725005 0 8394.46084725006 0 0 0 1678.89216945001 3357.78433890002 1678.89216945001 0 0 0 5036.67650835003 0 0 0 1678.89216945001 0 3357.78433890002 0 0 0 1678.89216945001 0 0 0 0 3357.78433890002 1678.89216945001 1678.89216945001
"MDPE2F515" 2581583.06433935 0 473697.418219996 217167.87081719 293176.625603206 252457.649824983 128943.423297707 13572.9919260744 446551.434367847 52934.66851169 1357.29919260744 55649.2668969049 101797.439445558 19002.1886965041 111298.53379381 31217.8814299711 13572.9919260744 4071.89757782231 103154.738638165 93653.6442899132 0 2714.59838521487 14930.2911186818 66507.6604377644 73294.1564008016 0 4071.89757782231 2714.59838521487 9501.09434825206 0 0 57006.5660895124 169662.39907593 0 19002.1886965041 6786.49596303718 32575.1806225785 66507.6604377644 130300.722490314 36647.0782004008 2714.59838521487 4071.89757782231 0 32575.1806225785 35289.7790077934 36647.0782004008 0 14930.2911186818 13572.9919260744 20359.4878891116 0 0 21716.787081719 0 9501.09434825206 0 1357.29919260744 0 0 5429.19677042975 0 0 0 16287.5903112892 32575.1806225785 6786.49596303718 0 0 0 0 0 29860.5822373636 0 8143.79515564462 5429.19677042975 1357.29919260744 0 0 2714.59838521487 0 8143.79515564462 0 0 0 0 12215.6927334669 0 1357.29919260744 0 2714.59838521487 0 2714.59838521487 0 17644.8895038967 0 0 1357.29919260744 0 0 0 0 0 9501.09434825206 4071.89757782231 4071.89757782231 5429.19677042975 0 12215.6927334669 0 4071.89757782231 0 0 8143.79515564462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2714.59838521487 0 1357.29919260744 0 0 0 0 0 0 9501.09434825206 0 0
"MDPE2F915" 1833580.54824449 105759.843828991 108219.375080828 204141.093902472 212749.453283901 238574.53142819 109449.140706747 3689.29687775551 68866.8750514362 99611.0156993988 62718.0469218437 17216.7187628591 87313.3594402138 81164.5313106212 94691.9531957248 204141.093902472 100840.781325317 0 225047.109543086 20906.0156406146 14757.187511022 245953.125183701 25825.0781442886 19676.2500146961 46731.0937849031 6148.82812959252 20906.0156406146 4919.06250367401 45501.3281589846 44271.5625330661 153720.703239813 99611.0156993988 45501.3281589846 9838.12500734803 17216.7187628591 14757.187511022 40582.2656553106 9838.12500734803 55339.4531663327 19676.2500146961 23365.5468924516 27054.8437702071 19676.2500146961 3689.29687775551 27054.8437702071 68866.8750514362 0 3689.29687775551 24595.3125183701 146342.109484302 18446.4843887776 4919.06250367401 27054.8437702071 2459.53125183701 3689.29687775551 12297.656259185 3689.29687775551 0 0 6148.82812959252 2459.53125183701 0 0 0 0 4919.06250367401 2459.53125183701 3689.29687775551 0 2459.53125183701 3689.29687775551 15986.9531369405 2459.53125183701 0 2459.53125183701 13527.4218851035 4919.06250367401 0 9838.12500734803 6148.82812959252 13527.4218851035 0 2459.53125183701 20906.0156406146 0 13527.4218851035 0 29514.3750220441 8608.35938142953 9838.12500734803 0 8608.35938142953 0 6148.82812959252 11067.8906332665 7378.59375551102 0 0 0 9838.12500734803 2459.53125183701 2459.53125183701 0 8608.35938142953 0 2459.53125183701 6148.82812959252 0 0 2459.53125183701 0 0 0 0 11067.8906332665 0 2459.53125183701 0 0 0 1229.7656259185 3689.29687775551 9838.12500734803 1229.7656259185 2459.53125183701 0 0 0 0 1229.7656259185 0 0 0 0 0 6148.82812959252 0 0 0 0
"MDPH1F714" 591418.663505678 6218.9133912269 197761.445841015 67786.1559643732 230099.795475395 327114.844378535 92039.9181901581 621.89133912269 90174.24417279 51616.9811471833 27363.2189213984 6218.9133912269 20522.4141910488 11815.9354433311 61567.2425731463 621.89133912269 21766.1968692941 1243.78267824538 41044.8283820975 91418.0268510354 9950.26142596304 60945.3512340236 48507.5244515698 16791.0661563126 12437.8267824538 3109.45669561345 621.89133912269 0 27985.110260521 17412.9574954353 7462.69606947228 37313.4803473614 26741.3275822757 0 2487.56535649076 7462.69606947228 2487.56535649076 4975.13071298152 15547.2834780672 6218.9133912269 14303.5007998219 1243.78267824538 10572.1527650857 4975.13071298152 11815.9354433311 34204.0236517479 1865.67401736807 621.89133912269 9950.26142596304 20522.4141910488 11194.0441042084 16169.1748171899 18034.848834558 621.89133912269 1243.78267824538 6218.9133912269 0 621.89133912269 0 2487.56535649076 4975.13071298152 0 4353.23937385883 3731.34803473614 6840.80473034959 621.89133912269 2487.56535649076 7462.69606947228 4975.13071298152 18656.7401736807 8084.58740859497 35447.8063299933 0 1243.78267824538 6218.9133912269 3109.45669561345 6218.9133912269 1243.78267824538 18034.848834558 12437.8267824538 32338.3496343799 0 3731.34803473614 5597.02205210421 1243.78267824538 21766.1968692941 6218.9133912269 0 1865.67401736807 18656.7401736807 0 8706.47874771766 0 18656.7401736807 5597.02205210421 0 1865.67401736807 1865.67401736807 0 4975.13071298152 2487.56535649076 43532.3937385883 1243.78267824538 4353.23937385883 0 1865.67401736807 621.89133912269 1865.67401736807 621.89133912269 3109.45669561345 621.89133912269 2487.56535649076 8084.58740859497 0 4975.13071298152 0 621.89133912269 0 621.89133912269 3731.34803473614 1243.78267824538 0 0 621.89133912269 0 0 0 10572.1527650857 0 0 1865.67401736807 0 2487.56535649076 621.89133912269 0 0 0 1865.67401736807 0 0
"MDPH1F914" 522595.088234692 3727.49706301492 223649.823780895 111824.911890448 258688.296173235 473392.127002895 52184.9588822089 1490.99882520597 71567.9436098865 84986.9330367402 24601.4806158985 16400.9870772656 29074.4770915164 14909.9882520597 37274.9706301492 2981.99765041194 14164.4888394567 745.499412602984 59639.9530082387 237068.813207749 745.499412602984 78277.4383233133 35038.4723923402 10436.9917764418 5963.99530082387 745.499412602984 0 745.499412602984 23855.9812032955 2981.99765041194 33547.4735671343 20873.9835528835 7454.99412602984 9691.49236383879 3727.49706301492 6709.49471342686 5963.99530082387 3727.49706301492 2236.49823780895 6709.49471342686 2236.49823780895 9691.49236383879 8200.49353863282 6709.49471342685 11927.9906016477 78277.4383233133 3727.49706301492 5218.49588822089 11182.4911890448 42493.4665183701 17891.9859024716 20873.9835528835 20873.9835528835 745.499412602984 11182.4911890448 6709.49471342685 745.499412602984 745.499412602984 0 11182.4911890448 27583.4782663104 0 2981.99765041194 1490.99882520597 9691.49236383879 2236.49823780895 3727.49706301492 4472.9964756179 34292.9729797373 65603.9483090626 7454.99412602984 29819.9765041194 1490.99882520597 0 19382.9847276776 4472.9964756179 60385.4524208417 2981.99765041194 20128.4841402806 5218.49588822089 26092.4794411044 745.499412602984 745.499412602984 745.499412602984 17891.9859024716 40256.9682805611 0 745.499412602984 8945.9929512358 8200.49353863282 1490.99882520597 17146.4864898686 2236.49823780895 17891.9859024716 2236.49823780895 0 0 5218.49588822089 2236.49823780895 2236.49823780895 0 32801.9741545313 0 5963.99530082387 745.499412602984 1490.99882520597 0 14164.4888394567 0 1490.99882520597 0 0 14909.9882520597 1490.99882520597 8200.49353863282 0 0 0 0 0 745.499412602984 0 3727.49706301492 745.499412602984 2236.49823780895 0 0 9691.49236383879 0 745.499412602984 4472.9964756179 0 1490.99882520597 5963.99530082387 0 2236.49823780895 0 5218.49588822089 0 0
"MDPH1F715" 731530.126983968 27093.7084068136 120416.481808061 132458.129988867 68035.3122215542 173399.733803607 36727.0269514585 2408.32963616121 55993.6640407482 54789.4992226676 18664.5546802494 27695.7908158539 52983.2519955466 19266.6370892897 104762.339173013 10837.4833627255 9031.23613560454 2408.32963616121 69841.5594486751 9031.23613560454 4214.57686328212 166776.827304164 145101.860578713 34318.6973152973 20470.8019073703 1806.24722712091 1204.16481808061 2408.32963616121 57197.8288588288 6622.90649944333 16256.2250440882 30104.1204520151 50574.9223593854 602.082409040303 7827.07131752394 15052.0602260076 13245.8129988867 13245.8129988867 24685.3787706524 10837.4833627255 6622.90649944333 602.082409040303 3612.49445424182 7224.98890848363 4816.65927232242 33114.5324972167 1204.16481808061 4816.65927232242 12041.6481808061 25287.4611796927 3612.49445424182 2408.32963616121 13245.8129988867 602.082409040303 5418.74168136273 1204.16481808061 602.082409040303 602.082409040303 602.082409040303 1806.24722712091 1204.16481808061 0 4214.57686328212 3010.41204520151 1204.16481808061 22277.0491344912 1204.16481808061 4816.65927232242 1204.16481808061 20470.8019073703 3010.41204520151 8429.15372656424 602.082409040303 3010.41204520151 4214.57686328212 3010.41204520151 9633.31854464485 0 4816.65927232242 4214.57686328212 1806.24722712091 0 9633.31854464485 6020.82409040303 7224.98890848363 16858.3074531285 0 7224.98890848363 1806.24722712091 602.082409040303 0 8429.15372656424 0 602.082409040303 4214.57686328212 0 0 1204.16481808061 0 0 0 10837.4833627255 0 3010.41204520151 0 1204.16481808061 602.082409040303 6622.90649944333 602.082409040303 2408.32963616121 0 0 4214.57686328212 602.082409040303 3010.41204520151 0 602.082409040303 0 4214.57686328212 1204.16481808061 3010.41204520151 0 1806.24722712091 0 0 0 0 602.082409040303 0 0 6622.90649944333 0 1806.24722712091 0 602.082409040303 0 0 4816.65927232242 0 0
"MDPH2F514" 293893.026449343 0 341026.813710087 72086.9687517257 200318.595858161 76938.9762638611 127538.48317613 4852.00751213538 380536.017737475 51985.7947728791 0 189921.436903585 92881.2866608773 2079.43179091516 72780.1126820307 15942.3103970163 2079.43179091516 693.143930305055 20101.1739788466 65848.6733789802 0 6238.29537274549 4852.00751213538 27725.7572122022 44361.2115395235 693.143930305055 0 0 693.143930305055 0 0 133776.778548876 24953.181490982 0 155264.240388332 2079.43179091516 8317.72716366065 60303.5219365397 10397.1589545758 42281.7797486083 1386.28786061011 19408.0300485415 0 18714.8861182365 29805.1890031173 71393.8248214206 0 0 9010.87109396571 23566.8936303719 693.143930305055 0 59610.3780062347 2079.43179091516 21487.4618394567 0 3465.71965152527 0 0 1386.28786061011 51292.650842574 0 0 5545.15144244044 19408.0300485415 9704.01502427076 0 6931.43930305055 0 693.143930305055 0 59610.3780062347 14556.0225364061 3465.71965152527 17328.5982576264 3465.71965152527 11090.3028848809 0 2772.57572122022 0 8317.72716366065 0 0 0 0 11090.3028848809 0 0 0 1386.28786061011 0 2772.57572122022 0 21487.4618394567 0 0 6931.43930305055 0 0 0 0 1386.28786061011 11090.3028848809 0 2772.57572122022 0 0 14556.0225364061 0 4852.00751213538 0 0 16635.4543273213 2079.43179091516 693.143930305055 0 0 0 2079.43179091516 0 0 0 0 0 0 0 0 0 693.143930305055 0 693.143930305055 0 0 0 0 0 0 2079.43179091516 0 0
"MDPH2F515" 824456.820248497 5469.0336334892 250208.288732131 63577.515989312 147663.908104208 362323.47821866 53323.0779265197 10254.4380627923 205772.390460031 29396.0557800045 3418.14602093075 54690.336334892 58108.4823558228 10254.4380627923 8203.5504502338 19825.2469213983 13672.584083723 683.62920418615 66312.0328060566 58108.4823558228 0 2050.88761255845 79300.9876855934 34865.0894134937 21876.1345339568 0 0 3418.14602093075 8203.5504502338 0 0 67679.2912144288 7519.92124604765 0 35548.7186176798 30763.3141883768 6836.2920418615 45119.5274762859 15039.8424920953 12305.3256753507 0 4785.40442930305 0 30763.3141883768 20508.8761255845 60842.9991725674 0 2050.88761255845 9570.8088586061 23243.3929423291 1367.2584083723 2734.5168167446 34181.4602093075 0 10938.0672669784 0 2734.5168167446 0 1367.2584083723 7519.92124604765 1367.2584083723 0 0 3418.14602093075 10938.0672669784 14356.2132879091 683.62920418615 4785.40442930305 0 0 0 40334.1230469829 0 4785.40442930305 16407.1009004676 3418.14602093075 10938.0672669784 0 4101.7752251169 0 13672.584083723 0 0 0 2050.88761255845 6836.2920418615 0 2050.88761255845 0 7519.92124604765 0 2050.88761255845 0 28028.7973716322 0 0 3418.14602093075 0 0 0 0 0 1367.2584083723 1367.2584083723 3418.14602093075 683.62920418615 683.62920418615 28028.7973716322 0 7519.92124604765 0 0 5469.0336334892 0 1367.2584083723 0 683.62920418615 0 0 0 683.62920418615 0 0 0 0 0 0 683.62920418615 0 0 4785.40442930305 0 0 0 0 0 683.62920418615 2734.5168167446 0 0
"MDPH2F915" 1132981.091668 35088.2489677132 145893.24570786 340725.364975952 202219.119050768 282552.741687375 38781.7488590514 923.374972834558 35088.2489677132 45245.3736688933 39705.123831886 3693.49989133823 24931.1242665331 17544.1244838566 53555.7484244044 55402.4983700735 15697.3745381875 0 166207.49511022 47092.1236145625 923.374972834558 178211.36975707 146816.620680695 8310.37475551102 6463.62480984191 0 5540.24983700735 2770.12491850367 95107.6222019595 4616.87486417279 54479.1233972389 39705.123831886 4616.87486417279 25854.4992393676 7386.99978267646 42475.2487503897 3693.49989133823 923.374972834558 6463.62480984191 27701.2491850367 17544.1244838566 8310.37475551102 7386.99978267646 5540.24983700735 7386.99978267646 43398.6237232242 0 22160.9993480294 48015.498587397 60019.3732342463 7386.99978267646 14773.9995653529 4616.87486417279 5540.24983700735 2770.12491850367 923.374972834558 923.374972834558 3693.49989133823 0 0 7386.99978267646 0 18467.4994566912 923.374972834558 5540.24983700735 6463.62480984191 0 0 104341.371930305 65559.6230712536 4616.87486417279 10157.1247011801 923.374972834558 1846.74994566912 2770.12491850367 4616.87486417279 42475.2487503897 0 19390.8744295257 1846.74994566912 12927.2496196838 10157.1247011801 923.374972834558 4616.87486417279 2770.12491850367 7386.99978267646 0 8310.37475551102 5540.24983700735 3693.49989133823 923.374972834558 923.374972834558 0 9233.74972834558 2770.12491850367 3693.49989133823 2770.12491850367 923.374972834558 2770.12491850367 0 0 107111.496848809 0 2770.12491850367 0 2770.12491850367 0 0 0 0 0 923.374972834558 15697.3745381875 0 5540.24983700735 0 923.374972834558 0 923.374972834558 0 0 0 3693.49989133823 10157.1247011801 0 0 0 1846.74994566912 923.374972834558 0 3693.49989133823 2770.12491850367 0 0 0 0 0 3693.49989133823 0 0
"MINE1F514" 679036.585006012 0 500150.602934536 208091.856695391 183753.627842129 19470.5830826097 540308.680542418 18253.6716399466 93702.181085059 91268.3581997328 0 58411.749247829 383327.104438878 4867.64577065242 316396.975092407 3650.73432798931 0 0 150897.018890225 135077.170135605 0 4867.64577065242 1216.9114426631 53544.1034771766 53544.1034771766 4867.64577065242 0 0 1216.9114426631 0 0 86400.7124290804 685121.142219328 0 88834.5353144066 7301.46865597862 20687.4945252728 59628.6606904921 150897.018890225 55977.9263625028 2433.82288532621 23121.317410599 0 4867.64577065242 15819.8487546204 4867.64577065242 0 6084.55721331552 14602.9373119572 7301.46865597862 0 0 21904.4059679359 0 13386.0258692941 3650.73432798931 1216.9114426631 20687.4945252728 0 2433.82288532621 70580.86367446 1216.9114426631 0 2433.82288532621 48676.4577065242 1216.9114426631 3650.73432798931 0 0 0 0 18253.6716399466 35290.43183723 305444.772108439 0 0 0 0 0 3650.73432798931 2433.82288532621 4867.64577065242 3650.73432798931 0 1216.9114426631 4867.64577065242 0 2433.82288532621 0 0 0 1216.9114426631 0 3650.73432798931 0 0 2433.82288532621 0 3650.73432798931 0 0 2433.82288532621 10952.2029839679 3650.73432798931 36507.3432798931 2433.82288532621 2433.82288532621 1216.9114426631 0 2433.82288532621 0 0 19470.5830826097 1216.9114426631 2433.82288532621 6084.55721331552 1216.9114426631 0 3650.73432798931 0 6084.55721331552 0 0 7301.46865597862 0 3650.73432798931 0 0 2433.82288532621 1216.9114426631 0 3650.73432798931 0 0 0 0 1216.9114426631 19470.5830826097 0 0
