"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu000049" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" NA NA
"Otu000058" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "gamI" NA NA
"Otu000059" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" NA NA
"Otu000060" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIV" NA NA
"Otu000062" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Hyphomonadaceae" NA NA
"Otu000065" "Bacteria" "Cyanobacteria" "Cyanobacteria" "SubsectionIII" "FamilyI" NA NA
"Otu000070" "Bacteria" "Verrucomicrobia" "[Methylacidiphilae]" "Methylacidiphilales" "LD19" NA NA
"Otu000075" "Bacteria" "Chloroflexi" "SL56_marine_group" "SL56_marine_group_unclassified" "SL56_marine_group_unclassified" NA NA
"Otu000078" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "MWH-UniP1" NA NA
"Otu000082" "Bacteria" "Chlorobi" "Chlorobia" "Chlorobiales" "OPB56" NA NA
"Otu000083" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" NA NA
"Otu000084" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" NA NA
"Otu000087" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" NA NA
"Otu000094" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Otu000095" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "CABC2E06" NA NA
"Otu000096" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriales_unclassified" NA NA
"Otu000103" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betIII" NA NA
"Otu000104" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Luna1" NA NA
"Otu000106" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "alfVI" NA NA
"Otu000108" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" NA NA
"Otu000109" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Otu000119" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_unclassified" NA NA
"Otu000120" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" NA NA
"Otu000123" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" NA NA
"Otu000124" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" NA NA
"Otu000131" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiales_unclassified" NA NA
"Otu000135" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
"Otu000136" "Bacteria" "Planctomycetes" "Planctomycetes_unclassified" "Planctomycetes_unclassified" "Planctomycetes_unclassified" NA NA
"Otu000152" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" NA NA
"Otu000161" "Bacteria" "Planctomycetes" "OM190" "OM190_unclassified" "OM190_unclassified" NA NA
"Otu000162" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" NA NA
"Otu000163" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI" NA NA
"Otu000168" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfVII" NA NA
"Otu000176" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" NA NA
"Otu000179" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" NA NA
"Otu000184" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Deltaproteobacteria_unclassified" "Deltaproteobacteria_unclassified" NA NA
"Otu000192" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "gamIV" NA NA
"Otu000194" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Crenotrichaceae" NA NA
"Otu000195" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Spongiibacteraceae" NA NA
"Otu000204" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" NA NA
"Otu000205" "Bacteria" "Verrucomicrobia" "[Spartobacteria]" "[Chthoniobacterales]" "verI-A" NA NA
"Otu000207" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Methylococcaceae" NA NA
"Otu000210" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" NA NA
"Otu000216" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" NA NA
"Otu000217" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacteraceae" NA NA
"Otu000227" "Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" NA NA
"Otu000240" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "pLW-20" NA NA
"Otu000244" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Gallionellaceae" NA NA
"Otu000246" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" NA NA
"Otu000247" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" NA NA
"Otu000248" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" NA NA
"Otu000255" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" NA NA
"Otu000261" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Oceanospirillaceae" NA NA
"Otu000262" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" NA NA
"Otu000267" "Bacteria" "Omnitrophica" "NPL-UPA2" "NPL-UPA2_unclassified" "NPL-UPA2_unclassified" NA NA
"Otu000294" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" NA NA
"Otu000298" "Bacteria" "Proteobacteria" "Betaproteobacteria" "undefined" "betV" NA NA
"Otu000302" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "SJA-149" NA NA
"Otu000312" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" NA NA
"Otu000320" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "BVA18" NA NA
"Otu000322" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Aeromonadales" "Aeromonadaceae" NA NA
"Otu000323" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacterales_unclassified" NA NA
"Otu000328" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Chromatiaceae" NA NA
"Otu000330" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" NA NA
"Otu000338" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "gamIII" NA NA
"Otu000340" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "NS9_marine_group" NA NA
"Otu000343" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" NA NA
"Otu000356" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Saprospiraceae" NA NA
"Otu000358" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Otu000377" "Bacteria" "Firmicutes" "Firmicutes_unclassified" "Firmicutes_unclassified" "Firmicutes_unclassified" NA NA
"Otu000379" "Bacteria" "Proteobacteria" "Betaproteobacteria" "TRA3-20" "TRA3-20_unclassified" NA NA
"Otu000385" "Bacteria" "Proteobacteria" "TA18" "TA18_unclassified" "TA18_unclassified" NA NA
"Otu000427" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetacia_unclassified" "Planctomycetacia_unclassified" NA NA
"Otu000434" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI-B" NA NA
"Otu000438" "Bacteria" "Nitrospirae" "Nitrospira" "Nitrospirales" "Nitrospiraceae" NA NA
"Otu000459" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" NA NA
"Otu000478" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "I-10" NA NA
"Otu000506" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "KI89A_clade" "KI89A_clade_unclassified" NA NA
"Otu000509" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" NA NA
"Otu000514" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Luna3" NA NA
"Otu000515" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_unclassified" NA NA
"Otu000563" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acIII" NA NA
"Otu000623" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" NA NA
"Otu000637" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" NA NA
"Otu000644" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" NA NA
"Otu000660" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "PHOS-HE51" NA NA
"Otu000669" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_Incertae_Sedis" NA NA
"Otu000682" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillales_unclassified" NA NA
"Otu000715" "Bacteria" "Proteobacteria" "SPOTSOCT00m83" "SPOTSOCT00m83_unclassified" "SPOTSOCT00m83_unclassified" NA NA
"Otu000716" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" NA NA
"Otu000745" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Helicobacteraceae" NA NA
"Otu000774" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillales_Incertae_Sedis" NA NA
"Otu000779" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "gamII" NA NA
"Otu000810" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" NA NA
"Otu000821" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcales_unclassified" NA NA
"Otu000832" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" NA NA
"Otu000833" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" NA NA
"Otu000837" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "Unknown_Family" NA NA
"Otu000860" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" NA NA
"Otu000865" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIII" NA NA
"Otu000923" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiaceae" NA NA
"Otu000931" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Chlamydiales_unclassified" NA NA
"Otu001021" "Bacteria" "Gracilibacteria" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" NA NA
"Otu001059" "Bacteria" "Bacteroidetes" "Bacteroidetes_VC2.1_Bac22" "Bacteroidetes_VC2.1_Bac22_unclassified" "Bacteroidetes_VC2.1_Bac22_unclassified" NA NA
"Otu001142" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" NA NA
"Otu001158" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" NA NA
"Otu001166" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" NA NA
"Otu001293" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillales_unclassified" NA NA
"Otu001298" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" NA NA
"Otu001319" "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilia_unclassified" "Thermoleophilia_unclassified" NA NA
"Otu001345" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" NA NA
"Otu001368" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" NA NA
"Otu001451" "Bacteria" "Proteobacteria" "JTB23" "JTB23_unclassified" "JTB23_unclassified" NA NA
"Otu001487" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" NA NA
"Otu001520" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "GR-WP33-58" NA NA
"Otu001697" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" NA NA
"Otu001846" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" NA NA
"Otu002189" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" NA NA
"Otu002481" "Bacteria" "Omnitrophica" "Omnitrophica_unclassified" "Omnitrophica_unclassified" "Omnitrophica_unclassified" NA NA
