,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000060,12.832075221867619,0.0006834296034072261,0.1485986250661026,0.08785607511856974,no,0.172,77.0,0.09787663256636407,1
Otu000500,48.746479011903105,2.6861414559023167e-09,0.18455843469063987,0.03401831392926335,yes,0.072,139.0,0.08843711265618753,1
Otu000671,68.8587301051306,1.521756069485369e-11,0.2501322051824432,0.004065417592931388,yes,0.254,39.0,0.11743559232643795,1
Otu000040,7.5043080856508135,0.008093290193907386,-0.11369645690111055,0.1915771852565088,no,0.33,19.0,0.021156040734337505,1
Otu000025,16.014035441583797,0.00017529496789233423,0.1253305129561079,0.14999266420389432,no,0.098,125.0,0.036954273714865295,1
Otu001097,27.01529714277656,2.5545821265950722e-06,0.1549444738233739,0.07512409412492457,no,0.318,21.0,0.12322227969304382,1
Otu000800,27.53253220736966,2.125807170354015e-06,-0.3812797461660498,1.1899943569128488e-05,yes,0.594,2.0,0.09556643158810886,1
Otu000009,46.456647140147204,5.150384115121265e-09,-0.263881544156531,0.0024377204222766195,yes,0.116,113.0,0.02210741981725035,1
Otu000022,39.986040186004516,3.519402911721752e-08,-0.28397673188789,0.0011071428242544364,yes,0.342,16.0,0.03205474264432925,2
Otu000044,26.572027893337168,2.993097220972844e-06,-0.35906927551560025,3.7186147876220024e-05,yes,0.31,24.0,0.02383111053036492,2
Otu000450,74.00754958013923,4.625204332763243e-12,0.22580645161290325,0.00949678214056465,yes,0.146,96.0,0.05008683423279943,3
Otu000066,12.592730274423102,0.0007594258969665368,-0.263881544156531,0.0024377204222766195,yes,0.092,132.0,0.025441018669599347,4
Otu000227,0.20688289475158264,0.6508630985291869,0.20359598096245374,0.01936021236597907,yes,0.294,28.0,0.02789972780952729,4
Otu000717,67.5660719783922,2.067860837789623e-11,0.19407720782654683,0.025801397653979,yes,0.138,102.0,0.02791126968672698,6
Otu000070,18.402769925339175,6.605356810813012e-05,-0.3802221047065045,1.2581215932989553e-05,yes,0.304,27.0,0.020660952205581937,7
Otu000071,20.18224358108663,3.265644423642734e-05,0.36753040719196195,2.4269612667714715e-05,yes,0.41,7.0,0.014137529528919127,8
Otu000387,13.742177066389083,0.00045958102972412597,0.22474881015335804,0.009837633533389475,yes,0.208,57.0,0.022911972361002134,8
Otu001821,19.95332550982223,3.5717298806185595e-05,0.17186673717609732,0.048373035934335624,yes,0.164,82.0,0.01974821257078182,10
Otu002006,37.18624389872009,8.421558242836089e-08,0.043892120571126396,0.6141568248194942,no,0.216,52.0,0.018307218724062064,11
Otu000363,54.84557819351831,5.07328155434792e-10,0.11263881544156532,0.19574162327288547,no,0.122,110.0,0.016559133291113592,12
Otu000930,40.17383380561654,3.322426965036287e-08,0.09677419354838711,0.26632868390737796,no,0.094,129.0,0.017425180576978887,12
Otu001065,40.59472850066615,2.9212759221603623e-08,0.19513484928609204,0.025004307178977975,yes,0.082,135.0,0.013489482044353346,14
Otu000117,4.725605963881583,0.0336729776176978,-0.06292966684294024,0.4697931005256184,no,0.182,71.0,0.012496985688005852,15
Otu001693,47.77402193860911,3.53530507991181e-09,0.17398202009518773,0.045676246657190236,yes,0.116,113.0,0.014369930665313073,16
Otu003323,9.434099015251908,0.0031992733321365746,-0.03225806451612903,0.7109958307123839,no,0.27,34.0,0.013470079427378802,18
Otu000161,7.711464253375541,0.007310438474959973,-0.09148598625066104,0.29334303753664936,no,0.042,150.0,0.011956772052007812,18
Otu000118,10.172103494340679,0.0022673723016554013,-0.23849814912744582,0.006154939826796156,yes,0.166,81.0,0.01079935469427623,18
Otu000093,3.3011679764309654,0.0742258645146249,-0.15282919090428346,0.07918926508808039,no,0.294,28.0,0.007270721593042833,20
Otu000304,24.340589733554875,6.737340284089962e-06,0.03331570597567425,0.7019665725486033,no,0.048,146.0,0.008116437084855984,20
Otu000459,14.376249906091857,0.0003498765694386276,0.21734531993654152,0.012544419627816052,yes,0.164,82.0,0.00871735868518284,22
Otu001338,13.04568017094725,0.0006222925684956379,0.010047593865679535,0.9081220918271574,no,0.2,60.0,0.008893428931386555,23
Otu000385,7.664836405965904,0.007479413878988847,-0.12638815441565313,0.14658349647125501,no,0.108,118.0,0.01044786505053646,24
Otu001194,52.35279597365318,9.912880421025163e-10,0.06081438392384982,0.48485242655453675,no,0.2,60.0,0.008925995042881453,24
Otu000379,2.9188534495542493,0.0927190325560647,-0.10312004230565838,0.23623658084798216,no,0.114,116.0,0.0073429427670275715,26
Otu000663,24.320138698593894,6.788372518978337e-06,0.10100475938656797,0.24598789438193114,no,0.026,152.0,0.0071912404739505895,27
Otu002882,22.455615571542886,1.362552207052471e-05,0.053410893707033315,0.5395575090748532,no,0.048,146.0,0.0075178648647333144,27
Otu001104,32.92119923155078,3.353522403428663e-07,0.11581173982020096,0.18344450831464842,no,0.064,141.0,0.006991184625390868,29
Otu002044,47.83503395676069,3.4746353557007986e-09,0.1105235325224749,0.20426881688329745,no,0.14,100.0,0.006596992011452852,30
Otu000176,21.378822960763458,2.0542214851181348e-05,-0.17186673717609732,0.048373035934335624,yes,0.238,43.0,0.00531689476318629,30
