,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,38.8980643858147,4.9245503049354214e-08,-0.3960867265996828,5.377679049635766e-06,yes,0.354,8.0,0.036133964621237684,1
Otu000078,8.365850303630044,0.005319604166596105,-0.14965626652564784,0.08562071877277035,no,0.014,238.0,0.055579024686108564,1
Otu000717,55.08108928263972,4.765879717624675e-10,0.053410893707033315,0.5395575090748532,no,0.288,20.0,0.05414744587969202,1
Otu000066,15.942160596399589,0.00018062278801829154,-0.20782654680063462,0.016981218150040688,yes,0.324,12.0,0.05208516065293876,1
Otu001065,41.63272651515897,2.1320696580131994e-08,0.0586991010047594,0.5001694995772945,no,0.034,213.0,0.07514114071724656,1
Otu000022,13.480240631599385,0.0005148439398487246,-0.24167107350608147,0.005505669316548916,yes,0.386,5.0,0.006519535344981984,1
Otu000250,46.11989946096371,5.674789996746416e-09,0.20994182971972503,0.01589095289369667,yes,0.158,69.0,0.0716422237358222,1
Otu001097,27.99151909737371,1.8077810411425995e-06,-0.004759386567953465,0.9564039704990868,no,0.036,208.0,0.05408853707308496,1
Otu000016,23.473606473765585,9.29404069274622e-06,-0.13167636171337918,0.13042034760269913,no,0.02,234.0,0.03123905621374717,1
Otu000029,0.1591576857699054,0.6913495698841904,0.17609730301427817,0.043107260896887455,yes,0.364,7.0,0.11642760833303303,1
Otu001802,17.570452536894248,9.242881778305627e-05,0.0005288207297726071,0.9951536137242997,no,0.186,46.0,0.04625269274255603,1
Otu000025,1.7726739246320649,0.18808807625163287,0.1179270227392914,0.17557046123972542,no,0.11,114.0,0.024395645359463893,2
Otu000026,23.09860483524741,1.0694051712473231e-05,-0.1189846641988366,0.17172926652477838,no,0.158,69.0,0.04462456191364811,2
Otu000201,48.93072578963155,2.5506520361032697e-09,0.20042305658381812,0.02133083044510512,yes,0.178,51.0,0.04350593886703724,3
Otu000500,51.19043400671048,1.3618937670046433e-09,0.09360126916975146,0.28232437455827164,no,0.078,152.0,0.03577902801723385,4
Otu000773,58.67434972236884,1.8661333115080452e-10,0.041776837652035964,0.6313323066185197,no,0.108,119.0,0.025685527938494403,5
Otu000053,11.14664349445695,0.0014506389270835494,-0.03754627181385511,0.6662794719715107,no,0.022,231.0,0.01925403293928924,6
Otu000044,27.017060229552204,2.552977495374432e-06,-0.40349021681649927,3.577590346683661e-06,yes,0.388,4.0,0.01987971722706232,8
Otu000363,52.15060481163308,1.0473414236120212e-09,0.05235325224748811,0.5476174838836547,no,0.32,15.0,0.024262013097821482,8
Otu000070,13.132164532671005,0.0005991849026576885,-0.3622421998942359,3.172096964069305e-05,yes,0.102,126.0,0.02002139330738262,8
Otu000641,68.98383559749743,1.4775043700551954e-11,0.07456372289793761,0.391751388867732,no,0.152,73.0,0.021721150826602958,10
Otu000826,25.491309959026776,4.420829382266877e-06,0.08725542041248019,0.31623566306310347,no,0.06,170.0,0.01646030390349935,11
Otu000057,4.480927916128063,0.03843085030493605,0.024854574299312534,0.7752750124202521,no,0.05,188.0,0.016378185439673284,12
Otu000077,34.523041657115684,1.9803095031911192e-07,-0.32205182443151775,0.00021635187287273515,yes,0.174,54.0,0.013233820898211842,13
Otu000271,0.08241911539468326,0.7750346222637973,0.2226335272342676,0.010552204001377609,yes,0.146,77.0,0.014152122972347992,14
Otu000793,6.573196013233261,0.012875486621222445,-0.12850343733474354,0.13994338928060063,no,0.022,231.0,0.015016745507392097,15
Otu000450,67.25054957218049,2.229657259096348e-11,0.07350608143839239,0.3985032565161847,no,0.108,119.0,0.01430391925726506,16
Otu001415,56.409020857065116,3.358515905465497e-10,0.09042834479111583,0.2989591754770423,no,0.046,195.0,0.015068748596501176,17
Otu001821,75.96584217659884,2.9766757541246337e-12,0.03331570597567425,0.7019665725486033,no,0.34,9.0,0.009990588089321526,18
Otu001104,34.63276095422089,1.9108009939210026e-07,0.028027498677948178,0.7475085022428376,no,0.034,213.0,0.01036854727135045,18
Otu000803,21.696180533779046,1.8189538743506232e-05,0.10629296668429403,0.2221275051372753,no,0.308,16.0,0.011409426129162329,20
Otu000459,26.595813249956734,2.96769455475443e-06,0.24061343204653624,0.005714879363194538,yes,0.05,188.0,0.011825544907755017,20
Otu000937,11.171363280632093,0.001434460448338062,-0.008989952406134321,0.917757105100038,no,0.184,47.0,0.00903313732388302,22
Otu001131,44.569569176182775,8.905039294861248e-09,0.19090428344791116,0.02832586299618195,yes,0.146,77.0,0.009423621449540549,22
Otu000282,16.564899950719212,0.00013951074478565532,0.06504494976203068,0.45499592136466205,no,0.302,17.0,0.008099440111952261,24
Otu000320,28.94203461482851,1.2961865414350905e-06,0.08619777895293497,0.3221373001553036,no,0.012,239.0,0.00871815901949779,26
Otu000073,11.341239331148591,0.0013282518027179675,-0.18455843469063987,0.03401831392926335,yes,0.132,90.0,0.007963128631635149,26
Otu000149,22.65596340496551,1.2631983122271651e-05,-0.3326282390269699,0.0001331287941582677,yes,0.128,93.0,0.008914255032555581,26
Otu000248,8.260649278041528,0.005596618083826798,-0.33685880486515074,0.00010919748085031175,yes,0.106,123.0,0.008419005207263108,28
Otu000205,4.319510351277983,0.041963020075628285,-0.2533051295610788,0.0036202455665516444,yes,0.25,25.0,0.0072759864833584435,29
Otu000304,30.678557634533274,7.12858265192316e-07,0.026969857218402966,0.75672965263019,no,0.114,108.0,0.006998445130536788,30
Otu000580,53.700472763814474,6.888173461338521e-10,0.036488630354309895,0.675134541926981,no,0.158,69.0,0.005509895225899735,30
Otu000151,20.716441689578826,2.652572488701866e-05,0.28609201480698043,0.0010159278520640485,yes,0.194,42.0,0.006321936870896903,32
Otu000210,2.21805324917689,0.14164291486549938,-0.21840296139608675,0.012121210317214266,yes,0.168,61.0,0.005562767828869922,33
Otu000347,39.88328551410639,3.6322570781816296e-08,0.08514013749338975,0.328110347468067,no,0.04,204.0,0.006610164149891193,34
Otu002185,8.538725863769725,0.004895207289970445,-0.3336858804865151,0.00012672097906100944,yes,0.29,18.0,0.00560034164663915,35
Otu000192,12.00099763437805,0.0009875711081212576,-0.3601269169751455,3.527206357468129e-05,yes,0.41,2.0,0.005562673026415912,35
Otu000663,28.280787846072887,1.6330418298386527e-06,0.03331570597567425,0.7019665725486033,no,0.026,224.0,0.005522453054796296,37
Otu000323,0.514943185330027,0.4757914605291451,0.02379693283976732,0.7845967275754077,no,0.074,159.0,0.003772119910822949,38
Otu000571,40.169602765515435,3.3267369368619016e-08,0.10100475938656797,0.24598789438193114,no,0.124,99.0,0.0038098928104823896,39
Otu000430,0.46817078416975505,0.49646430274042963,0.01639344262295082,0.8506442012050557,no,0.134,88.0,0.004221027754267915,39
Otu000378,3.5068408173987335,0.06599060434738802,-0.11581173982020096,0.18344450831464842,no,0.036,208.0,0.005592564519206989,41
Otu000877,48.03016431376376,3.287726963123585e-09,0.036488630354309895,0.675134541926981,no,0.084,143.0,0.004040994267860069,42
Otu002882,30.633938807534584,7.237813644088681e-07,0.026969857218402966,0.75672965263019,no,0.048,192.0,0.0034669006716556367,45
Otu000018,4.936029753410837,0.030085828810912374,-0.34214701216287685,8.497027170160317e-05,yes,0.064,167.0,0.0029193507852965437,45
Otu001201,28.388596127855052,1.572475586629482e-06,0.0819672131147541,0.34645756275487705,no,0.036,208.0,0.002936653469980564,45
Otu000604,4.169230400518632,0.04556794423906583,0.11686938127974619,0.1794753846620406,no,0.19,43.0,0.0020585956895301906,45
Otu000109,5.1500541593035924,0.02685365482959516,-0.12956107879428877,0.13671133011073336,no,0.01,240.0,0.003373160084263115,45
Otu002086,5.234004269436494,0.025689051387686557,-0.2734003172924379,0.0016877474142213043,yes,0.17,57.0,0.0030760001376195557,48
Otu001063,37.79149382578638,6.958378722644632e-08,0.05129561078794289,0.5557365525081721,no,0.018,235.0,0.0018093428255964296,48
Otu000646,9.06405523413959,0.0038101126378848665,-0.2808038075092544,0.001258242745778886,yes,0.168,61.0,0.0028775196755930184,50
Otu001072,46.17231404422483,5.589670554042436e-09,0.010047593865679535,0.9081220918271574,no,0.06,170.0,0.003671069749227323,51
Otu000483,4.850688235036337,0.03148867365939353,-0.07773664727657326,0.371916070912212,no,0.11,114.0,0.002575305732292555,52
Otu000179,20.85584320862953,2.5131353445229576e-05,0.32839767318878904,0.00016194114791569765,yes,0.144,80.0,0.002506461464021222,53
Otu000137,4.163324795536445,0.04571627986469866,-0.24167107350608147,0.005505669316548916,yes,0.5,1.0,0.002522604944594228,53
Otu000043,18.274490853669253,6.95447499295161e-05,-0.3104177683765204,0.0003631825398718764,yes,0.39,3.0,0.0020429492038296485,55
Otu000227,2.5896737246711434,0.11281199303642364,0.23955579058699103,0.005931232574471046,yes,0.324,12.0,0.0025025837304192065,56
Otu000583,2.4314260249574042,0.12418417788074519,-0.2448439978847171,0.0049188623019744025,yes,0.214,32.0,0.0025074363830002223,57
Otu000195,0.3179646641756292,0.5749350825074346,0.028027498677948178,0.7475085022428376,no,0.082,146.0,0.0022219189716297808,58
Otu000266,8.506206714725401,0.004972238956845996,-0.337916446324696,0.00010388323077359058,yes,0.102,126.0,0.0021972968491292093,59
Otu000019,0.5452773757653675,0.4631325018130178,0.10629296668429403,0.2221275051372753,no,0.016,237.0,0.0015223767387111775,60
Otu000162,12.128597418709429,0.000932955937362041,-0.3114754098360656,0.00034671825485333883,yes,0.172,55.0,0.0017697769177082092,61
Otu000226,0.6456848288053204,0.4248317292151109,-0.13484928609201483,0.12140795969939298,no,0.138,85.0,0.0016903700992271585,61
Otu003259,3.402577664013878,0.07003243224393425,-0.2617662612374405,0.0026412590187381104,yes,0.128,93.0,0.0015133188167464565,63
Otu000046,4.756110974904775,0.03312568490116362,0.2120571126388155,0.014862726381484934,yes,0.178,51.0,0.0015788113173812082,64
Otu000027,0.16988977869021685,0.6816787368079247,-0.1623479640401904,0.06221742126621167,no,0.048,192.0,0.0017653177587586204,64
Otu001771,0.04476121009209663,0.8331607301927063,-0.013220518244315178,0.8793036324098623,no,0.178,51.0,0.0011313751291870241,66
Otu000161,3.171820591624083,0.07998100642587175,-0.07139079851930197,0.4122155138155018,no,0.026,224.0,0.0015632243647901935,66
Otu000786,6.148394104194245,0.015978973793674522,-0.2808038075092544,0.001258242745778886,yes,0.088,140.0,0.0012041016869773712,68
Otu000006,8.414029429936377,0.005197581148289071,-0.24590163934426232,0.004736212845579131,yes,0.202,36.0,0.001313218212595059,69
Otu000506,0.8302268852953977,0.365853209343473,0.011105235325224751,0.8985005771143685,no,0.33,11.0,0.001052663967859239,69
Otu000763,0.024966022352351326,0.8749823366019074,0.049180327868852465,0.5721488539170445,no,0.19,43.0,0.0011375817776713103,71
Otu000040,5.047436190732711,0.028354399688165218,-0.16657852987837124,0.055705082311283814,no,0.06,170.0,0.00116271262394746,72
Otu000213,1.9282150326658256,0.17008746174694567,-0.07244843997884717,0.40532473129469804,no,0.114,108.0,0.0009400877438446231,73
