,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu002917,1.9411775121886325,0.1686810574463833,0.002644103648863036,0.9757716442259969,no,0.044,226.0,8.513417384288541e-05,377
Otu001977,0.6182523213762242,0.434791986637579,-0.07350608143839239,0.3985032565161847,no,0.102,81.0,8.61058365964894e-05,379
Otu001131,2.2911138568207985,0.13536670594474245,-0.07350608143839239,0.3985032565161847,no,0.302,5.0,3.868550634095816e-05,380
Otu000699,0.22100816550308927,0.6399771447758162,-0.026969857218402966,0.75672965263019,no,0.024,330.0,7.982668761607597e-05,381
Otu001888,0.030118158044138345,0.8628065802074939,-0.054468535166578534,0.5315573786883039,no,0.03,290.0,6.904690156841059e-05,382
Otu001500,0.8018781663141996,0.37411095057208177,-0.08937070333157061,0.3046466254135004,no,0.032,283.0,5.236252273773137e-05,383
Otu008988,1.9530202790641018,0.16740803803975898,-0.09783183500793233,0.26113813937746155,no,0.124,57.0,7.806938771147699e-05,384
Otu002320,2.8231519314469375,0.09811367082034764,0.02591221575885775,0.7659855693299591,no,0.028,297.0,4.508876700798552e-05,385
Otu007053,0.004211239618908064,0.9484740798034114,-0.04071919619249075,0.6399960675323989,no,0.04,240.0,0.00014510807571053227,386
Otu002940,2.2878646248329773,0.13563896026488106,0.02379693283976732,0.7845967275754077,no,0.14,47.0,0.0001924039370020145,387
Otu001618,0.12492916928242498,0.724987614804547,-0.042834479111581183,0.62271890205929,no,0.018,368.0,5.7856919769160353e-05,388
Otu001419,0.02233667488532346,0.8816961748467308,-0.06187202538339504,0.4772902611997323,no,0.022,342.0,5.583749898882259e-05,389
Otu003007,1.1023409359414686,0.2979635663887192,-0.08937070333157061,0.3046466254135004,no,0.03,290.0,5.951560418442422e-05,390
Otu004647,0.0315741699615039,0.8595640220154572,-0.054468535166578534,0.5315573786883039,no,0.022,342.0,8.016640144283323e-05,391
Otu004995,1.4881209404574258,0.2272815951114675,-0.007932310946589107,0.9274042120837687,no,0.056,188.0,4.360338457804746e-05,392
Otu002471,0.572366986165222,0.4522803537995782,-0.031200423056583822,0.7200658218006414,no,0.02,355.0,5.652197543355404e-05,393
Otu000181,0.39731547907018316,0.5308723804230226,-0.021681649920676893,0.8033318877997414,no,0.02,355.0,0.00013742689600699016,394
Otu001132,0.08504550883683197,0.7715787666825071,0.05658381808566896,0.5157395376134755,no,0.002,433.0,3.8911725856253e-05,394
Otu000556,1.0370388051580242,0.31259996927600187,-0.08725542041248019,0.31623566306310347,no,0.122,60.0,0.00011872377307899282,396
Otu005904,1.6670334885649813,0.20160877902942856,-0.11158117398202011,0.1999720301936745,no,0.004,425.0,3.818347597628978e-05,396
Otu000537,1.583553073229063,0.21312444627767946,-0.11581173982020096,0.18344450831464842,no,0.028,297.0,4.639835649652751e-05,398
Otu004798,4.212364777957412,0.04450016252755944,0.03331570597567425,0.7019665725486033,no,0.062,166.0,0.00013995707140674354,398
Otu001440,1.4976878372584095,0.2258116278285253,0.0883130618720254,0.31040544291753647,no,0.022,342.0,2.768626949527279e-05,400
Otu002269,3.087320813242122,0.08400619658992056,0.017451084082496036,0.841132804108627,no,0.036,261.0,5.4758236861321796e-05,401
Otu001287,1.0175945184142279,0.3171411956827398,0.014278159703860394,0.8697309799351222,no,0.028,297.0,8.297457546464533e-05,403
Otu000591,2.7117343532936955,0.10484101981104951,-0.09042834479111583,0.2989591754770423,no,0.154,45.0,3.9940403132379746e-05,403
Otu001311,0.2355827774475833,0.6291824714578154,-0.012162876784769964,0.888893959861689,no,0.022,342.0,4.594124589747773e-05,403
Otu001542,0.8719222957101697,0.3541664054871978,0.010047593865679535,0.9081220918271574,no,0.05,205.0,0.00014798437594519358,405
Otu000291,0.3616082964162191,0.5498796856436432,-0.06187202538339504,0.4772902611997323,no,0.002,433.0,0.00012390274783491783,405
Otu002554,0.3603622424987217,0.5505658659748751,0.01639344262295082,0.8506442012050557,no,0.044,226.0,7.679230177433074e-05,407
Otu002092,0.008035564346613417,0.9288708211979061,-0.06927551560021153,0.4262036864356893,no,0.042,236.0,5.043294773465676e-05,408
Otu005480,1.691533062397503,0.19837232166172167,0.011105235325224751,0.8985005771143685,no,0.056,188.0,8.053419121778303e-05,409
Otu003584,0.15827164170682853,0.6921647531529133,-0.07139079851930197,0.4122155138155018,no,0.012,401.0,0.00012170107138667884,411
Otu000132,0.5794299576909349,0.4495173249379866,0.011105235325224751,0.8985005771143685,no,0.074,136.0,2.3630631626520718e-05,411
Otu002177,0.09828026232492626,0.7549905024347491,-0.03860391327340032,0.6574706719780812,no,0.044,226.0,4.205609593192435e-05,411
Otu001336,0.030118158044138345,0.8628065802074939,-0.054468535166578534,0.5315573786883039,no,0.046,218.0,4.613254420761761e-05,413
Otu000446,0.007605087901970065,0.9307972481697121,-0.00370174510840825,0.9660853064331866,no,0.074,136.0,5.297915122763715e-05,414
Otu000980,0.1853779991911783,0.6683343585770254,-0.049180327868852465,0.5721488539170445,no,0.096,92.0,0.00010930213034073559,415
Otu000491,0.30691650455809144,0.5816374855302548,-0.07139079851930197,0.4122155138155018,no,0.074,136.0,0.00011386807571598924,416
Otu000678,0.3655825061209463,0.5477018912579903,0.03966155473294554,0.6487091932544818,no,0.032,283.0,9.152632411619831e-05,416
Otu000499,1.3738817900107665,0.2457792069897024,-0.013220518244315178,0.8793036324098623,no,0.068,148.0,2.6656169257065083e-05,418
Otu000363,0.0001052986240141163,0.9918466856992063,-0.0671602326811211,0.44046490565728946,no,0.106,78.0,0.0001324754587388145,419
Otu005405,0.015187671835502457,0.9023303167223093,-0.054468535166578534,0.5315573786883039,no,0.024,330.0,2.6722305680984546e-05,420
Otu003071,0.5236745506340302,0.4720904290335699,-0.024854574299312534,0.7752750124202521,no,0.004,425.0,5.7812113758913213e-05,421
Otu001595,0.7206748485277026,0.39929702789060295,-0.008989952406134321,0.917757105100038,no,0.048,209.0,2.9989698672487212e-05,422
Otu001682,0.8773515308679332,0.3526831029626294,-0.14225277630883132,0.10227396966765567,no,0.004,425.0,4.603290560417343e-05,422
Otu001642,4.916411362833129,0.030402281579259244,-0.17292437863564253,0.047008374589312764,yes,0.302,5.0,4.018000363625516e-05,424
Otu000229,1.962251545729902,0.16642353384677003,0.002644103648863036,0.9757716442259969,no,0.052,201.0,7.006054975489835e-05,425
Otu001785,0.02227651570350253,0.8818543951948901,-0.041776837652035964,0.6313323066185197,no,0.022,342.0,2.0238298116495254e-05,426
Otu005431,0.2047956072856224,0.652509575863965,-0.08937070333157061,0.3046466254135004,no,0.026,321.0,3.633931420183156e-05,427
Otu004752,0.6901419325612181,0.4094097552154715,-0.09042834479111583,0.2989591754770423,no,0.026,321.0,6.171666837337711e-05,428
Otu001458,1.2197934846081884,0.2738106972303019,-0.026969857218402966,0.75672965263019,no,0.11,73.0,2.802626007995509e-05,429
Otu005245,2.9975007987845204,0.08853253967270026,-0.18244315177154946,0.036121399143357685,yes,0.048,209.0,4.3056054641201776e-05,429
Otu001947,0.5161320337792995,0.47528473845275054,-0.019566367001586465,0.8221807467648387,no,0.068,148.0,6.40083043667854e-05,431
Otu002371,0.01606420427278419,0.8995663075900587,-0.03331570597567425,0.7019665725486033,no,0.054,193.0,0.00019985726603361615,432
Otu000225,0.2910006819214669,0.5915763206355596,-0.031200423056583822,0.7200658218006414,no,0.196,30.0,6.031034558398926e-05,433
Otu002620,0.5365135310288225,0.4667330392334772,-0.017451084082496036,0.841132804108627,no,0.022,342.0,7.062519670294433e-05,434
Otu002831,0.73133230040871,0.39585373287123926,0.015335801163405606,0.8601773798492061,no,0.04,240.0,0.0001094303996520526,435
Otu003716,0.08911382768641377,0.7663381991791369,-0.042834479111581183,0.62271890205929,no,0.012,401.0,6.925684178526118e-05,436
Otu001769,0.708549725484666,0.4032682823696784,0.03754627181385511,0.6662794719715107,no,0.028,297.0,1.9650936794401217e-05,437
Otu002578,2.40929937594805,0.12587556288086316,-0.12215758857747225,0.160583177351021,no,0.114,68.0,2.5296816329553894e-05,438
Otu000417,0.007281149792932894,0.9322834161781657,-0.09994711792702275,0.2509679622796229,no,0.08,124.0,4.572325688478517e-05,439
Otu001506,2.7194255974094492,0.10436037021902092,-0.1253305129561079,0.14999266420389432,no,0.09,102.0,3.658084772973059e-05,440
Otu002030,0.06530573066789572,0.7991724744790585,-0.017451084082496036,0.841132804108627,no,0.016,384.0,4.444949296111235e-05,441
Otu000580,1.291442708306251,0.26030084772943146,-0.035430988894764676,0.6840348113229664,no,0.044,226.0,2.7238804893918134e-05,442
Otu002314,0.3549622572518088,0.5535583731840019,-0.002644103648863036,0.9757716442259969,no,0.01,412.0,2.4278689547972663e-05,443
Otu002050,0.11941160208639617,0.730882178696523,-0.03225806451612903,0.7109958307123839,no,0.036,261.0,5.0683814406231807e-05,444
Otu001866,0.8197226391079714,0.36888265473227644,0.011105235325224751,0.8985005771143685,no,0.018,368.0,5.06012909106682e-05,445
Otu001015,1.3639662687548744,0.2474712519215192,-0.011105235325224751,0.8985005771143685,no,0.02,355.0,5.806524751148148e-05,446
Otu003973,0.7275044614708469,0.3970854371227833,-0.01850872554204125,0.8316445391372341,no,0.066,154.0,2.204211531994282e-05,447
