,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000025,22.435913078081356,2.037073626528072e-05,0.5357142857142856,5.619750992952596e-08,yes,0.556,3.0,0.30232039897695995,2
Otu000282,45.06330169213631,2.229274847314132e-08,0.22619047619047616,0.021855129822735922,yes,0.656,1.0,0.21440910342034986,3
Otu000041,16.510554316111783,0.00018244146852259324,0.46428571428571425,2.5209221763723572e-06,yes,0.622,2.0,0.14545954119899748,4
Otu000215,6.431141772011041,0.01459693995880435,-0.19047619047619044,0.05350245010871615,no,0.174,71.0,0.03034164636177913,5
Otu000390,13.630674305355381,0.0005782370841860061,0.3265306122448979,0.0009329035184142523,yes,0.518,6.0,0.03194709630132204,6
Otu000070,0.7284109937336724,0.39772763731900307,0.0901360544217687,0.36087315291282684,no,0.088,89.0,0.015238388321986216,7
Otu001345,27.442655799696404,3.7383898459082565e-06,0.1496598639455782,0.1292436949165529,no,0.448,10.0,0.01262498196229183,8
Otu000048,0.3214312988297258,0.5734466367652709,0.06972789115646258,0.47967429374558546,no,0.21,51.0,0.016544007339891715,9
Otu000176,0.003620626207267525,0.9522740666382257,-0.18367346938775506,0.06261937462812062,no,0.264,38.0,0.010363132434957819,10
Otu000273,7.795830317938671,0.0075484728819544405,0.010204081632653059,0.9176153329240851,no,0.336,17.0,0.011099027830370872,10
Otu000269,8.957088161230686,0.004394699106767237,0.21938775510204078,0.026153990206217278,yes,0.534,4.0,0.010491978389980755,12
Otu000058,24.376056463055317,1.0398552999505147e-05,0.25850340136054417,0.008781895354445735,yes,0.302,28.0,0.010024307817551077,12
Otu000255,25.73212153512318,6.576432909802463e-06,0.2431972789115646,0.013690890476681367,yes,0.312,25.0,0.010243968716679404,14
Otu000009,6.506021065858092,0.01406780283153591,0.4472789115646258,5.786784198323525e-06,yes,0.33,19.0,0.008005060322648317,15
Otu000086,4.2204450592206,0.04552379932992972,0.3724489795918367,0.00015969472525429604,yes,0.212,50.0,0.009124497633714172,15
Otu000436,2.284143213854848,0.13739727811950456,0.282312925170068,0.004212620222905642,yes,0.288,32.0,0.007206120497868389,17
Otu000509,7.546725875725241,0.008496845203005426,-0.41326530612244894,2.7989015376196758e-05,yes,0.342,15.0,0.008784096321802281,17
Otu000082,1.5929042458068354,0.213138849204496,-0.09183673469387753,0.35188344212496336,no,0.32,20.0,0.007883823306758157,19
Otu001663,3.949755010923696,0.05272284064139525,0.17857142857142855,0.07027013060567645,no,0.186,63.0,0.006438477828745684,21
Otu000022,0.33251729891865045,0.566932202471361,0.07653061224489795,0.43787582308260087,no,0.338,16.0,0.005175594848912204,21
Otu000106,4.209376798258449,0.045796145121208505,0.3095238095238095,0.0017032545116564407,yes,0.11,86.0,0.005367871891056038,21
Otu000231,2.9822385720584474,0.09075060252942022,-0.3163265306122448,0.0013432349531799016,yes,0.114,84.0,0.005084363368800647,23
Otu000056,5.174183137194479,0.027530917459904273,-0.3214285714285714,0.0011208270047992895,yes,0.182,66.0,0.003863307177365509,24
Otu000012,5.224178336368787,0.026829468089692155,-0.30102040816326525,0.0022776037391177093,yes,0.246,42.0,0.003186776571348681,26
Otu000023,0.033996324912180687,0.8545079027629827,-0.2159863945578231,0.028565003169583086,yes,0.192,59.0,0.003823656283397194,26
Otu000030,0.36031021829295834,0.5512174757523394,0.09523809523809522,0.3343336949105431,no,0.096,87.0,0.00305635744048831,26
Otu000136,0.914487620542077,0.34381969618799757,-0.1258503401360544,0.2020489766981297,no,0.198,56.0,0.004735822455851242,28
Otu000087,8.80179950102111,0.0047197526617374945,-0.3673469387755101,0.0001962705490296316,yes,0.204,52.0,0.0026661487263727733,28
Otu000117,0.034417747449636854,0.8536193585148575,-0.0510204081632653,0.6050234382823838,no,0.184,64.0,0.0021824009916394265,30
Otu000227,0.04620372186323066,0.8307358938569029,-0.06632653061224489,0.5013627040281308,no,0.15,78.0,0.0022285605776863654,30
Otu000017,0.12397845541102287,0.7263328971298547,0.045918367346938764,0.6415941132332803,no,0.312,25.0,0.0023270946939052887,32
Otu000093,0.013511232798941683,0.9079593095743701,-0.02551020408163265,0.7959476896608206,no,0.256,40.0,0.0020556742236527213,33
Otu000311,0.061019137006171245,0.8059681870187645,0.1139455782312925,0.24806668958082645,no,0.428,11.0,0.0013137168599458517,34
Otu000046,0.4792368648639627,0.49217438925200807,-0.06122448979591836,0.5348443063198711,no,0.258,39.0,0.0015607816166895532,35
Otu000010,0.4411587014711335,0.509809258555488,-0.008503401360544217,0.9313087377906186,no,0.164,76.0,0.0012610690427706898,36
Otu000755,0.007504978441830436,0.9313326311630157,0.12244897959183672,0.2145110743538774,no,0.196,57.0,0.0010711881818401077,37
Otu000977,0.054667963479698975,0.8161465324853483,-0.16666666666666666,0.09112599322869605,no,0.236,47.0,0.0011208333575232208,37
Otu000908,0.12509672954626544,0.72515280054946,0.18707482993197277,0.05791195179909563,no,0.268,36.0,0.001334993558124359,39
Otu000385,0.04489531654359794,0.8331128195961554,-0.06972789115646258,0.47967429374558546,no,0.45,9.0,0.0010941457687696637,40
Otu000322,0.4562462644035223,0.5026934292920306,0.005102040816326529,0.9587525869865159,no,0.292,30.0,0.001355646679180861,40
Otu000547,0.0001978091031751204,0.9888380859677534,-0.023809523809523805,0.8092796797798605,no,0.17,72.0,0.0009345269246017967,42
Otu000075,1.9826512734811261,0.1656918318228121,-0.2636054421768707,0.007536716898565075,yes,0.494,8.0,0.001002501702659527,43
Otu000137,1.7092688402267429,0.1974400504014664,-0.26530612244897955,0.0071583013687227925,yes,0.25,41.0,0.0009966042666861021,46
Otu000077,0.35258419054301904,0.5555011545345813,-0.13435374149659862,0.17321870852654642,no,0.17,72.0,0.0009484287559216203,46
Otu000019,0.04773624178029511,0.8279962140559312,-0.12414965986394555,0.20821243525581667,no,0.194,58.0,0.0008207605839283659,46
