,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000637,0.6596229663716363,0.41990376366351245,0.03225806451612903,0.7109958307123839,no,0.274,34.0,0.0023656773606588717,24
Otu000377,0.005599457582338883,0.9405992846652261,0.0671602326811211,0.44046490565728946,no,0.184,79.0,0.0022872446238417217,26
Otu000322,0.17734607125130367,0.6751687390400469,0.02379693283976732,0.7845967275754077,no,0.248,45.0,0.0027975261819871114,26
Otu001520,8.83894311078565,0.004240461498027349,0.19619249074563724,0.024228626912034947,yes,0.364,16.0,0.002959632468339519,29
Otu000152,0.0925679747345785,0.7619902732758987,0.04706504494976203,0.5887879515824399,no,0.184,79.0,0.002494385810002207,29
Otu000379,8.393192514748122,0.005249990154906726,-0.219460602855632,0.011710703546026484,yes,0.102,123.0,0.0022988379949593204,29
Otu000019,0.15506844499660105,0.6951340604375416,0.07033315705975675,0.4191752810902468,no,0.046,133.0,0.0028978233027411055,31
Otu000176,0.18181884146216198,0.6713407718517481,-0.007932310946589107,0.9274042120837687,no,0.146,102.0,0.002333472082254827,32
Otu000358,6.664182184183519,0.012297832384631138,-0.2289793759915389,0.008536542707004727,yes,0.3,29.0,0.0027870803913930173,33
Otu000865,1.629351054779553,0.20671147248568544,0.11686938127974619,0.1794753846620406,no,0.252,43.0,0.002648852124060014,34
Otu000623,0.06968926735967192,0.7926943607885621,0.03966155473294554,0.6487091932544818,no,0.266,36.0,0.002185770551824485,34
Otu000135,0.35392936878670167,0.5541342899845128,-0.1189846641988366,0.17172926652477838,no,0.24,48.0,0.0023936454699730043,36
Otu000120,2.8576585192476904,0.09612918627339916,-0.10206240084611318,0.2410775208680488,no,0.164,89.0,0.002065150028696662,37
Otu000931,0.18881746692284065,0.6654614475906162,-0.024854574299312534,0.7752750124202521,no,0.092,126.0,0.0018883782332879246,38
Otu000833,0.15923191128754344,0.6912814002323602,0.02273929138022211,0.7939494465711545,no,0.224,54.0,0.001961968502004738,39
Otu000240,2.910556693424514,0.09317337606420048,-0.10100475938656797,0.24598789438193114,no,0.1,124.0,0.0020732974273908415,39
Otu001158,9.515882634829516,0.0030786719812270213,0.18667371760973034,0.032020800203324117,yes,0.122,111.0,0.002767180780472824,41
Otu000108,3.3788542832662545,0.07098955271523402,0.19196192490745642,0.027461695953648335,yes,0.106,120.0,0.001978445384625236,42
Otu000022,2.348828363581501,0.13063342230211972,-0.17398202009518773,0.045676246657190236,yes,0.268,35.0,0.0017637310457723928,43
Otu000302,2.477612661529267,0.1207361498933849,-0.15177154944473825,0.081287952037921,no,0.114,118.0,0.0015506870320264653,44
Otu000119,1.0296060652623127,0.3143256176564977,0.09677419354838711,0.26632868390737796,no,0.028,136.0,0.002093906022223861,45
Otu000298,0.6211554726841698,0.43372103337241596,-0.011105235325224751,0.8985005771143685,no,0.152,96.0,0.0017274317362850566,46
Otu000010,0.0003414974821796506,0.985317527092354,-0.02379693283976732,0.7845967275754077,no,0.21,62.0,0.0015033510162359783,47
Otu000515,2.2685330431069697,0.13727178689859823,0.11369645690111055,0.1915771852565088,no,0.368,15.0,0.0015586954928908706,48
Otu000837,0.17353885041074912,0.6784722309288032,0.10100475938656797,0.24598789438193114,no,0.552,1.0,0.0014215427963760207,49
Otu000162,2.247567110711489,0.13906818587588568,-0.13484928609201483,0.12140795969939298,no,0.15,99.0,0.0013366760549361598,50
Otu000044,5.024582254344045,0.02870069078590294,0.1538868323638287,0.07713485828481995,no,0.452,6.0,0.00162927423602479,51
Otu000716,3.11646921292319,0.0825929142072033,-0.1464833421470122,0.09246792327578955,no,0.11,119.0,0.0012164164571476209,52
Otu000195,2.7252566936155644,0.10399761468731632,-0.13273400317292441,0.12736026314359072,no,0.208,63.0,0.0012164263670183984,53
Otu000046,1.872340530960559,0.1763095355038021,-0.0809095716552089,0.3527157544124043,no,0.202,66.0,0.0011766397830838564,54
Otu000168,0.09266351079908111,0.7618712875489311,0.02908514013749339,0.7383233431911786,no,0.182,81.0,0.0009805657227126895,55
Otu000004,0.05340401229711354,0.8180287282061215,0.004759386567953465,0.9564039704990868,no,0.224,54.0,0.0011544516439960775,56
Otu000161,4.0543249409820215,0.048550099050452794,-0.16023268112109995,0.06570267080095522,no,0.132,108.0,0.0019059309142064051,57
Otu000294,1.682426179362107,0.1995680370966932,0.1189846641988366,0.17172926652477838,no,0.18,82.0,0.001093178756856323,57
Otu000082,0.009633962904538934,0.9221381685341326,-0.013220518244315178,0.8793036324098623,no,0.016,139.0,0.0011532125668176193,59
Otu000018,0.009041714234660013,0.9245618477836542,0.015335801163405606,0.8601773798492061,no,0.208,63.0,0.0011307091247736447,59
Otu000095,9.303599346813453,0.0034020610729606237,-0.18455843469063987,0.03401831392926335,yes,0.202,66.0,0.001028050276482569,61
Otu000923,0.34401406055713996,0.5597216629308113,0.013220518244315178,0.8793036324098623,no,0.152,96.0,0.0008639362116279051,62
Otu000660,2.7709071255936397,0.10120603823183602,0.1464833421470122,0.09246792327578955,no,0.188,78.0,0.0007957358412016902,63
Otu000312,0.7690166829803791,0.38401916308793427,-0.12427287149656269,0.15346197500666528,no,0.158,92.0,0.0008170742783129258,64
Otu000217,0.04765455623350483,0.8279367603387617,0.004759386567953465,0.9564039704990868,no,0.35,22.0,0.0007544859785849915,65
Otu000194,2.040970829983627,0.15829727158118392,-0.03437334743521946,0.692979190799845,no,0.254,42.0,0.0009730046664086771,66
Otu001166,0.04679131234701589,0.8294775422277513,0.011105235325224751,0.8985005771143685,no,0.168,87.0,0.0007602547282171551,66
Otu000478,0.001147197768970692,0.9730929975728957,-0.004759386567953465,0.9564039704990868,no,0.142,105.0,0.0008997877855451296,68
Otu000255,0.5257738717427988,0.471207600470129,0.06610259122157588,0.4476969070283343,no,0.152,96.0,0.001142286689736816,69
Otu000644,0.046717098512827064,0.8296106972088793,-0.006874669487043892,0.9370620025943025,no,0.146,102.0,0.0007343713052815076,70
Otu000669,0.42668137559076674,0.5161172261148337,-0.04812268640930725,0.5804404711721847,no,0.2,68.0,0.0007073496638746822,71
Otu000509,2.801633702254973,0.09937434755078978,-0.10629296668429403,0.2221275051372753,no,0.172,86.0,0.0007614481343900427,71
Otu000026,0.021967242860644443,0.8826712618960512,0.0015864621893178215,0.9854615563571196,no,0.24,48.0,0.0006142966208203232,73
Otu000131,6.327969200138041,0.014580009406253184,-0.13273400317292441,0.12736026314359072,no,0.358,17.0,0.0007367344748305891,73
Otu000163,0.5185253439181944,0.47426732497886803,0.06398730830248546,0.46236148255917053,no,0.354,18.0,0.0007672798978417384,76
Otu000104,7.133049229676851,0.00972542825818256,0.24061343204653624,0.005714879363194538,yes,0.09,127.0,0.0009598146805181617,76
Otu000204,0.7180896550424019,0.4001388943437785,-0.08937070333157061,0.3046466254135004,no,0.158,92.0,0.0006023760403870026,76
Otu000062,0.00016155521438136202,0.9899009810679626,-0.007932310946589107,0.9274042120837687,no,0.212,59.0,0.0006854693363669324,78
Otu000330,0.15367903561876262,0.6964330586811336,0.02591221575885775,0.7659855693299591,no,0.338,24.0,0.0008106286948238357,79
Otu000096,1.69938367121393,0.19734843486269774,0.09465891062929668,0.27692163845046003,no,0.134,107.0,0.0007304819988895813,80
Otu000070,0.002709497366975547,0.9586595116834963,0.042834479111581183,0.62271890205929,no,0.232,51.0,0.0006882218514843491,80
Otu000323,0.9044486712596109,0.34540701168807575,-0.09888947646747753,0.2560179684391073,no,0.104,121.0,0.0006593460973763514,83
Otu000247,0.1371850759984215,0.7123999751225196,-0.02379693283976732,0.7845967275754077,no,0.096,125.0,0.000695665845196886,83
Otu000049,0.5383305617874257,0.4659828188724683,-0.10417768376520362,0.23146479677371512,no,0.042,134.0,0.0011780939123833686,83
Otu000087,0.06876661828360796,0.7940393678490245,-0.01850872554204125,0.8316445391372341,no,0.232,51.0,0.0007675653897922648,85
Otu000356,1.497815963355728,0.2257920202229608,-0.07456372289793761,0.391751388867732,no,0.232,51.0,0.0006520050627005696,85
Otu000207,1.0179287104126193,0.3170624058006303,-0.09677419354838711,0.26632868390737796,no,0.262,38.0,0.0007140504316598737,87
Otu000123,3.502535905614459,0.06615232923450143,0.17715494447382338,0.04186924985014155,yes,0.222,56.0,0.000862421740815003,88
Otu000042,0.36331645570001875,0.5489416505017601,0.053410893707033315,0.5395575090748532,no,0.162,91.0,0.0004558351100760429,88
Otu000745,0.0696414495965222,0.7927638329111961,0.035430988894764676,0.6840348113229664,no,0.118,114.0,0.0007732208030949329,90
Otu000779,2.2006175869236486,0.14318970054619276,0.17186673717609732,0.048373035934335624,yes,0.146,102.0,0.0004898439226164315,92
Otu000078,0.19896432718615933,0.6571636941409441,0.03437334743521946,0.692979190799845,no,0.016,139.0,0.0004821240137859438,92
Otu000715,1.1338054679836536,0.29123149393914105,0.05129561078794289,0.5557365525081721,no,0.164,89.0,0.0006018210488261157,92
Otu001059,0.40696545580395055,0.5259410347684378,0.0005288207297726071,0.9951536137242997,no,0.222,56.0,0.0006401700851522616,94
Otu000227,0.3697325882166905,0.5454449564083119,-0.06398730830248546,0.46236148255917053,no,0.212,59.0,0.0005612824119509122,95
Otu000047,0.21723336025198212,0.6428437750977056,0.03014278159703861,0.7291753851156607,no,0.354,18.0,0.0008742304274960622,97
Otu000438,0.0348389173659793,0.8525632846334211,-0.0015864621893178215,0.9854615563571196,no,0.25,44.0,0.0004568084088994545,97
Otu000020,3.5050532819502167,0.06605770498253644,0.10523532522474882,0.2267618747979493,no,0.284,32.0,0.0008100168633359246,97
Otu000563,2.9473674913574976,0.09117626654269617,0.16975145425700688,0.05120231621036073,no,0.066,130.0,0.0005305092365429327,99
Otu000248,1.5454884406823703,0.21863870757168147,0.1464833421470122,0.09246792327578955,no,0.122,111.0,0.0003776499100683804,99
Otu000328,0.3656063502405145,0.547688874103905,-0.035430988894764676,0.6840348113229664,no,0.176,83.0,0.0004359216863503652,101
Otu002481,2.697435494525592,0.10574121807367241,0.21840296139608675,0.012121210317214266,yes,0.248,45.0,0.0003629312180295017,102
Otu000007,2.8534235939429107,0.09637030813163629,0.1549444738233739,0.07512409412492457,no,0.034,135.0,0.000672072178217968,103
Otu000343,0.05380858058736849,0.8173531803098533,-0.014278159703860394,0.8697309799351222,no,0.236,50.0,0.000435585328539191,104
Otu001293,6.9505535408504,0.010651742255985924,-0.20888418826017982,0.01642814179215561,yes,0.194,75.0,0.000761590014044491,105
Otu000427,0.0002015436171512608,0.9887202291211228,0.028027498677948178,0.7475085022428376,no,0.15,99.0,0.0005163412550821815,105
Otu000514,0.749312423354948,0.3901421283904336,0.15282919090428346,0.07918926508808039,no,0.022,137.0,0.00038236413419804813,107
Otu000506,0.0011187674515820522,0.9734283713530487,-0.02273929138022211,0.7939494465711545,no,0.126,109.0,0.0005682475449925921,107
Otu000385,1.7336057488955707,0.19295830333652214,-0.1560021152829191,0.07315633590447475,no,0.314,28.0,0.0005883335183402163,109
Otu000434,0.32994700619563017,0.5678377273401977,0.09571655208884189,0.27158979279943707,no,0.154,95.0,0.000427011412882242,110
Otu000106,5.9219190135268756,0.017949310979599453,0.2215758857747224,0.010926513726306278,yes,0.158,92.0,0.00035089860589815027,110
Otu000774,0.618180319639075,0.4348185994207525,-0.09042834479111583,0.2989591754770423,no,0.206,65.0,0.000365949976740476,112
Otu001846,0.42986856268749374,0.5145597013719678,-0.03225806451612903,0.7109958307123839,no,0.264,37.0,0.00047356300048551785,114
Otu000179,1.6533987005354198,0.20343742140955168,0.07350608143839239,0.3985032565161847,no,0.052,132.0,0.00035173009054886357,114
Otu000320,1.6909181161153768,0.19845279212369782,0.12215758857747225,0.160583177351021,no,0.168,87.0,0.0004783873078636859,114
Otu001487,0.19401033305147317,0.6611824513680153,0.012162876784769964,0.888893959861689,no,0.262,38.0,0.00029433499370508674,116
Otu001368,1.6278875932299026,0.20691276189060673,0.15071390798519305,0.08343155716888288,no,0.324,26.0,0.00046621182443384054,116
Otu000023,0.29283092924414267,0.5904156919681258,-0.03014278159703861,0.7291753851156607,no,0.118,114.0,0.0003343192589405664,119
Otu000810,0.14380210260774134,0.7058688440866848,0.0597567424643046,0.49247903463002884,no,0.2,68.0,0.00042229238460645807,119
Otu001451,1.9674214371706107,0.1658751301386773,-0.09360126916975146,0.28232437455827164,no,0.354,18.0,0.0003223843407591895,119
Otu000094,0.15022110062304886,0.6996957179006271,-0.011105235325224751,0.8985005771143685,no,0.118,114.0,0.00036423562066864216,121
Otu000205,0.04124008275820459,0.8397623255583628,0.12004230565838184,0.1679513180347738,no,0.402,10.0,0.00032112497486462555,122
Otu001697,1.746099210879523,0.19138471144626734,0.15917503966155475,0.06750474728448311,no,0.12,113.0,0.0002677267081736893,123
Otu001319,0.38361363253212244,0.5380204491791822,0.07244843997884717,0.40532473129469804,no,0.2,68.0,0.0003834718506569001,124
Otu000459,2.5335669344287215,0.11670342517766231,0.14436805922792176,0.09727219632180939,no,0.282,33.0,0.00034527773151944317,126
Otu000216,0.12598959920196978,0.7238716159508077,-0.036488630354309895,0.675134541926981,no,0.064,131.0,0.00035930593924825657,126
Otu002189,2.6576847945294224,0.10828972348247101,0.19619249074563724,0.024228626912034947,yes,0.116,117.0,0.0003362476058274011,126
Otu000832,2.76305927626752,0.10167990734947342,-0.15177154944473825,0.081287952037921,no,0.19,77.0,0.0004574810955440501,126
Otu000821,0.13038338003275604,0.7193031941448849,0.04812268640930725,0.5804404711721847,no,0.2,68.0,0.00022860412970944556,129
Otu000192,0.04063651840285984,0.840923045868155,-0.026969857218402966,0.75672965263019,no,0.288,30.0,0.0004823587939136866,130
Otu001021,0.8566453219864717,0.3583870027645132,0.0597567424643046,0.49247903463002884,no,0.2,68.0,0.00019171008796869775,131
Otu000338,0.6926245663535916,0.408573396371268,0.08408249603384454,0.33415477699110885,no,0.2,68.0,0.00025637976534147834,132
