,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,19.49235773069572,4.2817786041348046e-05,-0.33474352194606033,0.00012060467436436669,yes,0.188,66.0,0.02698661884727384,1
Otu000053,12.542903566967267,0.0007763249406275912,-0.0586991010047594,0.5001694995772945,no,0.036,156.0,0.034765334402535694,1
Otu000026,26.183366491965916,3.44164499314439e-06,-0.10840824960338447,0.2130631061543815,no,0.268,31.0,0.022001541749179374,1
Otu000025,1.9796905454147014,0.16458210137713086,0.1634056054997356,0.06053299745575032,no,0.304,22.0,0.06754232319340335,1
Otu001065,46.109457954735106,5.691906136746835e-09,0.05764145954521418,0.5079232117171629,no,0.026,159.0,0.04442958430350266,1
Otu001097,33.86879511094028,2.45281420924829e-07,0.0015864621893178215,0.9854615563571196,no,0.068,141.0,0.03814428525678615,1
Otu000060,9.350615786374817,0.0033274924326818127,0.10206240084611318,0.2410775208680488,no,0.2,62.0,0.02464918579137557,1
Otu000793,7.127676459441873,0.009751449438768215,-0.13696456901110526,0.11567548243092071,no,0.018,161.0,0.08647954261223419,1
Otu000044,30.12991687589011,8.599139201808368e-07,-0.38233738762559494,1.125396844058904e-05,yes,0.486,5.0,0.028825251851730894,1
Otu000016,10.525559408121982,0.0019263226871244366,-0.08302485457429933,0.34027053918646066,no,0.03,158.0,0.012513801426078282,1
Otu000500,51.88992451701057,1.1244833430570821e-09,0.09571655208884189,0.27158979279943707,no,0.124,109.0,0.05161428306761895,1
Otu000363,64.07719974996931,4.808298197566594e-11,0.06081438392384982,0.48485242655453675,no,0.4,10.0,0.056932038211427956,1
Otu000250,50.45471860633467,1.6681293813903722e-09,0.2057112638815442,0.018136583107215016,yes,0.212,52.0,0.04565270117846929,1
Otu000201,56.079998499998375,3.6613384598163226e-10,0.20042305658381812,0.02133083044510512,yes,0.166,79.0,0.04596196709558751,1
Otu000078,8.138840657906572,0.005936392581609991,-0.15917503966155475,0.06750474728448311,no,0.046,150.0,0.08744103009147228,1
Otu000070,15.226997154131078,0.0002437741118040982,-0.3601269169751455,3.527206357468129e-05,yes,0.146,91.0,0.03432781327045442,2
Otu000717,57.13079773973615,2.7815190282036003e-10,0.05129561078794289,0.5557365525081721,no,0.242,41.0,0.025892181225756757,3
Otu000450,68.29618290305311,1.7383309823120312e-11,0.08514013749338975,0.328110347468067,no,0.11,119.0,0.024110309795996102,4
Otu000210,3.4593915418271335,0.06779736640982806,-0.2649391856160762,0.002341428559656852,yes,0.278,28.0,0.022997742752948035,4
Otu000192,15.266490815093919,0.0002397489534290008,-0.3833950290851402,1.0641552155624381e-05,yes,0.534,3.0,0.019667817521085304,6
Otu001821,75.73733811555269,3.1327040119661244e-12,0.03860391327340032,0.6574706719780812,no,0.356,14.0,0.018189225819395003,6
Otu000066,9.15993563385694,0.0036409516745809344,-0.24590163934426232,0.004736212845579131,yes,0.096,132.0,0.01607857879695348,8
Otu000773,64.39101566168061,4.4524390581251764e-11,0.05023796932839768,0.5639139413342874,no,0.106,122.0,0.016688421603925446,9
Otu001802,16.999487021932257,0.00011667751927405363,0.00370174510840825,0.9660853064331866,no,0.226,47.0,0.015534424233974229,10
Otu000641,75.33483893582347,3.428428980785506e-12,0.07879428873611846,0.365445157668264,no,0.23,45.0,0.014715723758874335,11
Otu000077,34.9245415822857,1.7379695372576466e-07,-0.32628239026969863,0.00017845750585619426,yes,0.204,59.0,0.011508765366186101,12
Otu000323,0.23783503441139686,0.6275514558191468,-0.031200423056583822,0.7200658218006414,no,0.206,56.0,0.014124053115463676,12
