,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000379,0.22126288751875567,0.6402549413926897,-0.3605442176870748,0.000257372227056324,yes,0.08,116.0,0.0003524180178510927,141
Otu000046,0.541440682098148,0.46549282132293535,-0.16666666666666666,0.09112599322869605,no,0.11,77.0,0.00045073022104793244,142
Otu000024,0.14241212450058374,0.707593460610481,-0.11224489795918366,0.255196363753572,no,0.046,189.0,0.0004026197306946235,143
Otu000022,1.2366247080199355,0.27177849622857925,0.03061224489795918,0.7563221245530038,no,0.058,166.0,0.0002417554011104458,143
Otu000017,1.4279586504784283,0.23809310361773287,-0.17006802721088432,0.08471378004781592,no,0.028,218.0,0.0003295081124150744,145
Otu002896,2.9867679516475183e-05,0.995662607820544,-0.0901360544217687,0.36087315291282684,no,0.07,140.0,0.0001639871573862334,146
Otu000018,2.7418341281204337,0.10441522159207445,0.2312925170068027,0.0190477432705522,yes,0.022,223.0,0.00020307812990994753,146
Otu000527,0.015907596454644193,0.9001707278986378,-0.14455782312925167,0.14281943951411188,no,0.086,110.0,0.0001461243918165459,149
Otu000182,0.5397906308936608,0.46616960022690856,0.020408163265306117,0.8361066583228702,no,0.05,183.0,0.0001535706963991799,149
Otu002220,2.019383590510395,0.16190334352499702,-0.30102040816326525,0.0022776037391177093,yes,0.06,158.0,0.00013276907445212508,149
Otu000322,1.0916435336359722,0.3014514535351432,-0.08843537414965985,0.3700055866071643,no,0.076,127.0,0.00013338339947051422,151
Otu000191,0.3459911256404149,0.5592073462376784,0.013605442176870748,0.8903057229941818,no,0.046,189.0,0.00019336815311039144,152
Otu001542,1.3127977135592812,0.2576892426017022,-0.17006802721088432,0.08471378004781592,no,0.036,208.0,0.0001336403394023396,154
Otu000293,5.488817849039458,0.023423130121300092,-0.4863945578231292,8.200012647830753e-07,yes,0.07,140.0,0.0005825744223346355,154
Otu000566,0.16082330551310764,0.6902170625812549,-0.03741496598639455,0.7044853217640503,no,0.044,196.0,0.00011838292977319254,154
Otu000086,2.332287069048081,0.13341791288832627,0.2636054421768707,0.007536716898565075,yes,0.022,223.0,0.000608775207610001,154
Otu000067,1.5948986688902358,0.21285728792778771,0.08503401360544216,0.3886965661798537,no,0.01,241.0,0.00013490086401694507,157
Otu003095,0.00202696257601775,0.9642806778715851,-0.11734693877551018,0.23422829867799477,no,0.144,51.0,0.00015442208394967982,157
Otu000088,0.3735987680362963,0.5439942330282402,-0.0901360544217687,0.36087315291282684,no,0.038,205.0,9.128196967203402e-05,159
Otu000775,6.131195567476892,0.016939516674918473,-0.4200680272108843,2.060806710111531e-05,yes,0.06,158.0,0.0010401741988691352,159
Otu001476,0.15357817174637678,0.6969104755276925,-0.1921768707482993,0.051405051828243266,no,0.1,84.0,0.00022135495289761798,161
Otu000266,0.8675139884449397,0.35640432983638304,-0.086734693877551,0.3792802522826044,no,0.064,147.0,0.0011593063084986521,161
Otu000914,0.00244639960149463,0.9607614413223692,0.13435374149659862,0.17321870852654642,no,0.014,234.0,0.00012954012216933363,163
Otu001199,0.28499116079146053,0.5959643413863157,-0.06972789115646258,0.47967429374558546,no,0.098,92.0,7.763060868622402e-05,163
Otu001579,1.9426853763862972,0.1699328787780728,-0.28911564625850333,0.0033815121570193772,yes,0.06,158.0,0.00012603832684901498,165
Otu000999,0.18768191086093228,0.6668347891885064,-0.04931972789115646,0.6171099582849426,no,0.074,132.0,0.001298708684788493,167
Otu000163,1.5360005078417223,0.22136725777897037,0.07653061224489795,0.43787582308260087,no,0.01,241.0,0.0006233637428884297,167
Otu004062,3.497343193740576,0.06770270396154372,-0.35544217687074825,0.00031445505171013037,yes,0.162,38.0,0.00019383763672591668,167
Otu000062,0.5204141716029502,0.4742385999456151,-0.040816326530612235,0.6790556615966636,no,0.046,189.0,0.00016805617434616766,169
Otu001549,0.7474738128072729,0.3916684942497365,-0.05442176870748299,0.5811748261750435,no,0.088,108.0,7.872671886414683e-05,169
Otu002286,0.4793079050077869,0.49214246916494586,-0.06462585034013604,0.5123985413849135,no,0.054,176.0,0.00012200418170233268,171
Otu000975,0.6562032475179959,0.4219861674781995,-0.07653061224489795,0.43787582308260087,no,0.076,127.0,0.00010322297679959581,172
Otu001677,2.911240730575998,0.09456473914014508,-0.3299319727891156,0.0008243215835672741,yes,0.094,96.0,0.0006837979298173678,173
Otu000036,0.29304061212658306,0.5908354860636573,0.027210884353741496,0.7826750010530144,no,0.012,238.0,0.0001692829032810163,173
Otu000274,12.470400951532259,0.0009381425711593243,-0.028911564625850338,0.7694652766786794,no,0.228,16.0,0.0012731300515511205,175
Otu000666,0.39054353518350526,0.5350362499410095,-0.13435374149659862,0.17321870852654642,no,0.086,110.0,0.0001486257872086816,175
Otu001010,1.4970188513980136,0.22722947897830942,-0.2704081632653061,0.006123243069301667,yes,0.058,166.0,0.00013209907695561346,177
Otu000428,0.19959794289042265,0.6570974920813376,-0.06802721088435373,0.490454041929117,no,0.114,71.0,0.0002003073098594109,178
Otu000582,0.17738045180276027,0.6755540248946861,0.0510204081632653,0.6050234382823838,no,0.064,147.0,0.00011469872502377171,179
Otu000911,0.8888936585278432,0.35059857571501185,-0.1802721088435374,0.06763887690844016,no,0.076,127.0,0.0001914194258045129,180
Otu000392,0.0787998473969301,0.7801624766146201,0.0,1.0,no,0.026,219.0,0.0002499617672714725,182
Otu000745,0.36399683251002557,0.5491954936137591,-0.13435374149659862,0.17321870852654642,no,0.054,176.0,0.00017795546846418805,182
Otu000837,0.3586436298985478,0.5521361815246346,-0.3809523809523809,0.0001126070795122819,yes,0.118,69.0,0.000499695671611019,182
Otu000110,0.3088992323295087,0.5809926992241916,-0.15646258503401358,0.1127280255597816,no,0.036,208.0,0.00024271638540808454,184
Otu000019,0.00045098679049940525,0.9831469413387414,-0.16326530612244894,0.09792278796068518,no,0.026,219.0,0.00012915412335977647,184
Otu001451,4.2872988305541595,0.043915848077784855,-0.42517006802721086,1.633152496250635e-05,yes,0.044,196.0,7.142395324528246e-05,186
Otu001715,0.060301763113021795,0.80708878815703,-0.15476190476190474,0.11669220033917815,no,0.046,189.0,0.00012132327397181139,186
Otu000001,11.945308851777067,0.0011724602812945974,-0.13435374149659862,0.17321870852654642,no,0.404,2.0,0.0003582575167866761,188
Otu000044,0.4463147258503438,0.5073578807384207,-0.09693877551020406,0.3257741856512205,no,0.1,84.0,0.00010249454873998059,189
Otu001123,0.6089520348336962,0.4390951985994439,-0.15986394557823128,0.10511867118116901,no,0.16,41.0,5.9308018564762604e-05,190
