,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000012,6.151102897738732,0.015956845344596945,-0.3484928609201481,6.259195092036452e-05,yes,0.078,130.0,0.19143678628633218,1
Otu000244,21.458159451782926,1.9925963427217714e-05,-0.4341618191433105,6.138083901675639e-07,yes,0.28,9.0,0.12018722765401642,2
Otu000005,3.527993279887208,0.06520222549825931,0.2236911686938128,0.010189343366381486,yes,0.096,100.0,0.1447056129822463,3
Otu000060,22.843148155155536,1.1771494940654336e-05,0.36118455843469066,3.345178475456043e-05,yes,0.304,6.0,0.06721181445452688,4
Otu000084,17.38647455967093,9.961206426426998e-05,0.3802221047065045,1.2581215932989553e-05,yes,0.334,3.0,0.07628047298969037,4
Otu000041,5.05166597124077,0.02829080014137116,-0.13907985193019567,0.11015797072837553,no,0.168,34.0,0.06905026202051366,6
Otu000358,11.08962641941394,0.0014886854999831332,-0.2882072977260709,0.0009317119850916349,yes,0.154,41.0,0.0557565430303611,7
Otu003366,17.980366333663085,7.8291623081087e-05,0.17398202009518773,0.045676246657190236,yes,0.296,7.0,0.04384726468038166,8
Otu000261,11.367516296533823,0.0013125705358585373,-0.21840296139608675,0.012121210317214266,yes,0.136,56.0,0.03691580690649876,9
Otu000293,13.828444588799114,0.0004427620822262151,-0.358011634056055,3.9198574783358984e-05,yes,0.138,54.0,0.032572970112211726,10
Otu001602,14.294752297856794,0.0003622985426099227,0.10840824960338447,0.2130631061543815,no,0.222,18.0,0.030923891717522287,11
Otu000517,10.538283533297854,0.00191509412252484,-0.3294553146483343,0.0001542329564854758,yes,0.1,88.0,0.028094396240323893,12
Otu000449,10.856539187281774,0.001655388370265081,0.2533051295610788,0.0036202455665516444,yes,0.29,8.0,0.019361516133267323,13
Otu000022,1.4909082396451043,0.22685211546052425,-0.22792173453199369,0.008846514526183548,yes,0.004,402.0,0.019918209485005764,14
Otu000058,22.812262411336253,1.1909179957626958e-05,-0.32628239026969863,0.00017845750585619426,yes,0.232,17.0,0.019597531168261757,14
Otu001293,11.762324738109363,0.0010988620918112697,-0.3326282390269699,0.0001331287941582677,yes,0.192,28.0,0.01784364436261595,16
Otu000136,8.104841434220166,0.006035049312215464,-0.20253833950290853,0.019998643486598668,yes,0.11,75.0,0.012317169395599308,17
Otu001663,13.858949079967905,0.00043696919102603835,0.09571655208884189,0.27158979279943707,no,0.22,19.0,0.01162284859527035,18
Otu000240,9.369958333562987,0.00329731358606045,-0.3389740877842412,9.881373502892812e-05,yes,0.054,193.0,0.007503563091415836,19
Otu000124,10.461813379683754,0.0019836205984817374,-0.20042305658381812,0.02133083044510512,yes,0.134,60.0,0.010784010143754859,20
Otu000428,9.51263950188087,0.003083362671108338,-0.32734003172924386,0.0001700107643646067,yes,0.196,26.0,0.013194458187518172,20
Otu000217,10.163523020464988,0.002276396410161812,-0.20253833950290853,0.019998643486598668,yes,0.24,15.0,0.009780639471707854,22
Otu000046,1.9113523636467349,0.17193766702731986,-0.13061872025383398,0.13353717534856532,no,0.162,37.0,0.011142346216491388,23
Otu000522,2.5633197512629344,0.11462128604956985,-0.263881544156531,0.0024377204222766195,yes,0.048,210.0,0.0081985539918358,24
Otu000637,0.24355118371162154,0.6234545994887406,0.0671602326811211,0.44046490565728946,no,0.062,169.0,0.006093949748498067,25
Otu000322,2.225315336783237,0.14100434141268772,0.12109994711792704,0.16423612271926746,no,0.058,184.0,0.004991943836067107,26
Otu002792,11.544984606687404,0.0012115945288030039,-0.2903225806451613,0.0008540040513240268,yes,0.346,2.0,0.0048172555393781276,28
Otu000075,3.621071646570547,0.06185346930684402,-0.28397673188789,0.0011071428242544364,yes,0.032,291.0,0.004851939014595911,28
Otu000027,7.934766800014823,0.0065550889519580885,-0.23638286620835539,0.006625284834294476,yes,0.098,95.0,0.0037910012651758227,28
Otu000730,3.1445981485850445,0.08125397443869518,-0.20888418826017982,0.01642814179215561,yes,0.036,266.0,0.004304471885557387,30
Otu000160,4.641173663471964,0.03523904225157625,0.18455843469063987,0.03401831392926335,yes,0.14,52.0,0.003650987061703764,31
Otu000267,9.861483736666935,0.002619209586173962,-0.23955579058699103,0.005931232574471046,yes,0.252,13.0,0.00344750715500188,32
Otu000088,7.032868913750323,0.010222901189443622,-0.23109465891062933,0.007945576857488396,yes,0.098,95.0,0.0035492729868718156,33
Otu002817,9.706223062474141,0.0028160450273100267,0.12956107879428877,0.13671133011073336,no,0.196,26.0,0.0033228819383307883,33
Otu001142,7.999899517137974,0.006350576092900235,0.2659968270756214,0.0022486314019568377,yes,0.07,149.0,0.0033277846129102047,35
Otu000016,8.588468994729595,0.004779788645500507,0.2511898466419884,0.003911789324516153,yes,0.034,281.0,0.00309662395559674,35
Otu000048,0.6281563539346982,0.43115509975906774,0.07985193019566368,0.35904499867739703,no,0.008,391.0,0.003981958215208977,37
Otu000312,0.5213725744134144,0.4730615931804746,0.06081438392384982,0.48485242655453675,no,0.022,343.0,0.0025266795468421597,38
Otu000614,5.831443265675515,0.018807158949583153,0.14965626652564784,0.08562071877277035,no,0.234,16.0,0.003088268112809363,39
Otu000274,12.322900668515407,0.0008557587941767751,0.055526176626123754,0.5236178201610369,no,0.312,5.0,0.002482318974111841,40
Otu000095,7.651710349037778,0.007527719279143392,-0.24167107350608147,0.005505669316548916,yes,0.124,65.0,0.002806257858642109,41
Otu000182,4.192441804988076,0.04498994991343072,-0.13696456901110526,0.11567548243092071,no,0.138,54.0,0.002931716139836,42
Otu000379,8.365533809740123,0.005320415618116696,-0.24061343204653624,0.005714879363194538,yes,0.1,88.0,0.002261255809861038,43
Otu002979,10.129563679523121,0.0023124814889035447,0.17292437863564253,0.047008374589312764,yes,0.104,83.0,0.0017948321326944712,44
Otu000010,3.371050093032043,0.07130754756838309,-0.17503966155473297,0.04437606843345444,yes,0.084,118.0,0.0020550501475516832,44
Otu000262,3.4640695906377226,0.0676168491488165,-0.22474881015335804,0.009837633533389475,yes,0.174,32.0,0.002506046213112406,46
Otu000459,1.514892524535755,0.2231972682012583,0.09042834479111583,0.2989591754770423,no,0.064,160.0,0.0022685525453640843,47
Otu000006,2.5166189226328575,0.11790856973649472,-0.12744579587519833,0.143233923537383,no,0.038,259.0,0.0020089131526430425,48
Otu000246,0.5505590575141165,0.46098415760476097,-0.09148598625066104,0.29334303753664936,no,0.074,141.0,0.00234117546062345,49
Otu001649,4.535855663727773,0.037303080455226886,-0.22792173453199369,0.008846514526183548,yes,0.064,160.0,0.0023575979363381766,50
Otu000044,0.6523968898778939,0.4224477315698587,0.031200423056583822,0.7200658218006414,no,0.038,259.0,0.0018542518359719706,51
Otu000779,5.69399071504694,0.02019481476369916,0.18878900052882075,0.030124678025085422,yes,0.176,31.0,0.0015531009624322383,51
