,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000071,17.042171092793776,0.00011465475335454223,0.3326282390269699,0.0001331287941582677,yes,0.026,330.0,0.0002761833770054892,86
Otu000330,3.6948581725394445,0.059332288940999595,0.17927022739291382,0.03948334535614,yes,0.074,127.0,0.0003076455775260337,86
Otu000212,1.2865435677138042,0.26119733257834427,-0.08725542041248019,0.31623566306310347,no,0.038,246.0,0.0003256294087606634,88
Otu000135,0.09813958185931342,0.7551601677274737,-0.17609730301427817,0.043107260896887455,yes,0.062,151.0,0.0002259012900030265,89
Otu000481,2.756339017996632,0.10208766604065578,0.06292966684294024,0.4697931005256184,no,0.0,469.0,0.00025080487297093326,90
Otu000843,5.422514630030159,0.023265840620755342,0.10946589106292967,0.20863238090870928,no,0.042,220.0,0.0002576602367023944,91
Otu001124,4.900469376913754,0.030662058290179425,-0.09994711792702275,0.2509679622796229,no,0.194,28.0,0.0003292772837783845,92
Otu001464,5.341130538606926,0.02428066242586446,-0.008989952406134321,0.917757105100038,no,0.146,56.0,0.0007744523339693868,93
Otu000043,18.705437284115035,5.851819200402208e-05,-0.3833950290851402,1.0641552155624381e-05,yes,0.044,210.0,0.00025026049270056517,94
Otu000161,0.06712625384767126,0.7964546845266125,-0.013220518244315178,0.8793036324098623,no,0.01,421.0,0.00031571482977500395,95
Otu000124,11.609867584516406,0.0011767298514078878,-0.2744579587519831,0.0016190740891705681,yes,0.01,421.0,0.00020983554385314588,96
Otu000007,0.013734776826867435,0.9070965862392355,-0.05235325224748811,0.5476174838836547,no,0.022,354.0,0.00022249967002776707,97
Otu000386,0.13914866703170753,0.7104434512455186,-0.11369645690111055,0.1915771852565088,no,0.02,367.0,0.00022725051235846844,98
Otu000711,1.01656862215256,0.31738322648724565,-0.031200423056583822,0.7200658218006414,no,0.042,220.0,0.00023650019513058208,99
Otu000152,27.1319290597209,2.4506493805359036e-06,0.3537810682178742,4.8329743821372684e-05,yes,0.0,469.0,0.00021692551484316327,100
Otu000637,3.5018285300338827,0.06617894510065139,0.06927551560021153,0.4262036864356893,no,0.006,439.0,0.00016312744156226762,100
