,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000060,14.813936983777149,0.00029033521710937834,0.3537810682178742,4.8329743821372684e-05,yes,0.04,225.0,0.0519105627216043,1
Otu001301,25.890870254445403,3.824771891032718e-06,0.23109465891062933,0.007945576857488396,yes,0.098,54.0,0.057276750560924655,1
Otu000269,59.80936212922421,1.3962353102560665e-10,0.2723426758328927,0.0017590911293188217,yes,0.308,1.0,0.12984290192176554,1
Otu000108,28.63672130456441,1.441752429728132e-06,0.34426229508196726,7.678240830538443e-05,yes,0.048,176.0,0.04904924182425221,1
Otu000120,16.725853658366297,0.0001305563725116732,-0.28397673188789,0.0011071428242544364,yes,0.112,44.0,0.05832999070067591,1
Otu000523,36.5672384132996,1.0250118006647367e-07,0.3463775780010577,6.934453835477586e-05,yes,0.11,46.0,0.2534918172287133,1
Otu000053,23.449548213331063,9.377882383217632e-06,0.4119513484928609,2.2263664828803448e-06,yes,0.148,19.0,0.02684953295675006,1
Otu000732,8.41416709397901,0.005197236727435037,0.2533051295610788,0.0036202455665516444,yes,0.072,94.0,0.03481793235667762,2
Otu000451,15.097728106531257,0.0002574473831639588,-0.3040719196192491,0.0004783477806558996,yes,0.01,588.0,0.030192019950583324,3
Otu001355,17.839632229664126,8.287344369618429e-05,0.14331041776837655,0.09974807926699701,no,0.236,5.0,0.02757097873709362,4
Otu000373,16.106223630332053,0.00016869937317731467,-0.1708090957165521,0.0497708189332417,yes,0.042,214.0,0.02753990046354701,5
Otu000622,20.310378898413262,3.106315291035774e-05,-0.3474352194606029,6.588642143475069e-05,yes,0.056,145.0,0.022913805008956997,6
Otu001656,23.39767125108449,9.56134816591794e-06,0.2131147540983607,0.014370949301152725,yes,0.14,24.0,0.02008533470304914,7
Otu000389,15.5824068632702,0.00020993509710077394,-0.37176097303014277,1.9540330838380823e-05,yes,0.044,197.0,0.010951074451615524,9
Otu000080,9.098644847121177,0.0037481564152168664,0.30724484399788476,0.000417067695242136,yes,0.002,1023.0,0.012261340077417622,9
Otu000113,30.479768597967645,7.628757986574078e-07,0.27128503437334744,0.0018331981364337999,yes,0.074,85.0,0.012374213628365095,9
Otu000126,14.803994221361808,0.0002915637095031798,0.36329984135378107,3.0075464094401346e-05,yes,0.0,1269.0,0.012598922440915601,9
Otu000158,13.110037658295965,0.0006050105947637204,-0.3791644632469593,1.3299608210855612e-05,yes,0.026,335.0,0.00796592405189409,12
Otu000027,16.898112532403925,0.00012163146800745771,-0.3950290851401375,5.69684665076684e-06,yes,0.006,749.0,0.01195595944719637,13
