,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000005,8.467922467872269,0.00506456013370533,0.24590163934426232,0.004736212845579131,yes,0.944,2.0,0.16015756201286938,1
Otu000009,19.982158431045512,3.531593513645912e-05,0.3315705975674247,0.00013984102275328843,yes,0.922,7.0,0.19651700712389472,1
Otu000019,16.420699798353848,0.00014807475458566632,-0.3008989952406135,0.0005479451489727805,yes,0.944,2.0,0.16797380341698762,1
Otu000075,9.653979044115138,0.0028857085151923634,-0.28397673188789,0.0011071428242544364,yes,0.928,4.0,0.0706257571533215,2
Otu000267,1.7973786491158514,0.1850837909379491,-0.09888947646747753,0.2560179684391073,no,0.858,26.0,0.031270076722842335,3
Otu000682,5.496941714279563,0.02237729496552948,0.1782125859333686,0.04066146605410904,yes,0.888,18.0,0.012984071642605309,4
Otu000042,0.17662537314729232,0.6757908532585195,-0.02273929138022211,0.7939494465711545,no,0.868,24.0,0.012849512089563584,4
Otu001264,0.8029882620948496,0.37378264329115174,-0.09254362771020626,0.28779813580320124,no,0.914,9.0,0.010286420578582202,6
Otu000509,1.437581402319838,0.2352450427269948,-0.03225806451612903,0.7109958307123839,no,0.85,29.0,0.010969516351531549,7
Otu000438,0.3207808790702049,0.5732512496550384,-0.08408249603384454,0.33415477699110885,no,0.908,11.0,0.009491732863680873,8
Otu000387,3.2688192653926933,0.0756210742170774,0.16869381279746168,0.05266812461391215,no,0.946,1.0,0.010930580801772793,8
Otu000082,0.5209649874942611,0.4732338878855088,-0.07456372289793761,0.391751388867732,no,0.904,12.0,0.00957942602114971,10
Otu000010,0.6121229706619055,0.4370665190547345,0.09042834479111583,0.2989591754770423,no,0.858,26.0,0.009135845512546871,11
Otu001854,6.125733201836583,0.016165372890632548,0.1401374933897409,0.10747828948666995,no,0.898,14.0,0.006951600703686469,12
Otu000644,2.5709764056202298,0.11409227599645191,-0.09888947646747753,0.2560179684391073,no,0.884,20.0,0.0070510200286732745,13
Otu001799,0.05820995968281063,0.8101704866397452,0.02908514013749339,0.7383233431911786,no,0.878,21.0,0.006692251966270522,14
Otu000227,1.1382837746592338,0.29028947087271445,-0.06610259122157588,0.4476969070283343,no,0.876,23.0,0.005879007028204236,15
Otu001672,0.0006591457812634444,0.9796026935932125,-0.06081438392384982,0.48485242655453675,no,0.912,10.0,0.0062425607251497955,16
Otu001345,4.280175804656646,0.0428758081429628,-0.18667371760973034,0.032020800203324117,yes,0.892,17.0,0.0054236284659399244,16
Otu002498,1.0610159621263506,0.3071180722431589,0.12956107879428877,0.13671133011073336,no,0.894,16.0,0.005837490610118983,18
Otu004647,2.4056858206964584,0.12615426848291192,0.11369645690111055,0.1915771852565088,no,0.916,8.0,0.00451585550530556,19
Otu001649,0.5348654709940786,0.46741518914284863,0.07244843997884717,0.40532473129469804,no,0.924,5.0,0.004956894539093607,19
Otu000931,0.18086660827771395,0.6721510241312955,0.07350608143839239,0.3985032565161847,no,0.886,19.0,0.004299916807626155,21
Otu000717,0.07800688195718632,0.7809773192796657,-0.06187202538339504,0.4772902611997323,no,0.904,12.0,0.004343603699645173,22
Otu001697,0.13296506689766496,0.7166594337216285,0.007932310946589107,0.9274042120837687,no,0.924,5.0,0.003615880586274552,23
Otu000004,0.006015081612223913,0.9384385418312436,0.00370174510840825,0.9660853064331866,no,0.86,25.0,0.003287921614810392,24
Otu000023,0.2694315175812857,0.6056227834732606,-0.02591221575885775,0.7659855693299591,no,0.838,31.0,0.0035795245248845652,25
Otu000152,0.27688172722065557,0.6006920843789108,-0.008989952406134321,0.917757105100038,no,0.896,15.0,0.0029194406007121646,26
Otu004798,0.020128423765088915,0.8876543115105633,0.06927551560021153,0.4262036864356893,no,0.846,30.0,0.002798584767825416,27
Otu001130,0.3074428104715083,0.5813146355742789,0.08619777895293497,0.3221373001553036,no,0.878,21.0,0.0023873361764987174,28
Otu002028,3.3436494659153726,0.07243649432401343,0.12744579587519833,0.143233923537383,no,0.854,28.0,0.002309408291393448,29
Otu005431,1.0038391850454815,0.3204069859134169,0.09360126916975146,0.28232437455827164,no,0.77,32.0,0.0019236697703845554,30
Otu008988,2.9927223916863914,0.08878081391008368,0.11475409836065575,0.1874782923695144,no,0.746,33.0,0.0016799984652049267,31
