,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000262,11.844449593237476,0.0010591619193278878,-0.28609201480698043,0.0010159278520640485,yes,0.796,3.0,0.13209929955995467,1
Otu000005,9.205441187058549,0.003563437504456543,0.2617662612374405,0.0026412590187381104,yes,0.664,11.0,0.157841631083355,1
Otu000009,10.497002123070693,0.0019517745153615658,0.24272871496562667,0.005303396447095224,yes,0.506,43.0,0.02745331846224503,1
Otu000017,23.14308301033948,1.0517158507313252e-05,0.38551031200423064,9.510842386292252e-06,yes,0.81,1.0,0.23778292455638766,1
Otu000682,21.1947373539305,2.204941858540463e-05,0.2649391856160762,0.002341428559656852,yes,0.798,2.0,0.07814273289856681,2
Otu000136,15.513944848492162,0.00021605168123228183,-0.26916975145425703,0.0019900875332060446,yes,0.54,34.0,0.054225872353674674,3
Otu000041,1.4663759243161774,0.2306666431030287,-0.07879428873611846,0.365445157668264,no,0.516,39.0,0.04193741908062205,4
Otu000012,13.807577298915364,0.0004467708170808401,-0.3484928609201481,6.259195092036452e-05,yes,0.412,49.0,0.029442925553001098,5
Otu000025,14.431007011350335,0.00034177985376785135,0.2966684294024326,0.0006554652469371023,yes,0.558,31.0,0.0256678846175529,5
Otu000267,3.1702788031784164,0.08005251121928894,-0.1538868323638287,0.07713485828481995,no,0.536,38.0,0.021786626684948015,7
Otu000083,2.49814498360469,0.11923829372961367,-0.13590692755156006,0.11851454488683463,no,0.62,20.0,0.02252335191196876,8
Otu000377,1.356678700171038,0.24872411499534652,-0.02379693283976732,0.7845967275754077,no,0.788,4.0,0.018161017866133684,9
Otu001345,2.261190038885067,0.13789790312150274,-0.043892120571126396,0.6141568248194942,no,0.782,5.0,0.01566992183916385,10
Otu000075,8.749943575943188,0.004424393581843671,-0.25436277102062405,0.0034820119441516676,yes,0.514,40.0,0.010048072343036526,11
Otu000058,4.812737474609086,0.03213488467905287,-0.19619249074563724,0.024228626912034947,yes,0.584,26.0,0.007882268304017545,12
Otu001021,5.945347616097421,0.017734013383088144,0.2511898466419884,0.003911789324516153,yes,0.648,14.0,0.007664238855219934,12
Otu000022,5.327519935972893,0.024454939179785255,0.2289793759915389,0.008536542707004727,yes,0.514,40.0,0.006357795476085889,14
Otu001142,6.170967245802337,0.01579556049697639,0.1782125859333686,0.04066146605410904,yes,0.716,7.0,0.005310796345857689,15
Otu000019,0.0015577986622173246,0.9686475398406611,0.06081438392384982,0.48485242655453675,no,0.426,48.0,0.005398878773633617,16
Otu000070,1.0279633600053315,0.3147087088585776,0.08408249603384454,0.33415477699110885,no,0.766,6.0,0.005097326717693427,17
Otu000246,0.7014852986569537,0.40560896746722475,0.017451084082496036,0.841132804108627,no,0.508,42.0,0.004833852623746382,18
Otu000152,0.08135599915225605,0.7764504457470308,0.04071919619249075,0.6399960675323989,no,0.552,32.0,0.004844137209746724,20
Otu000509,3.3112534150613113,0.07379669252965579,-0.13061872025383398,0.13353717534856532,no,0.66,12.0,0.004749450348332174,20
Otu000931,0.49911170933430493,0.48262523890421705,0.04812268640930725,0.5804404711721847,no,0.63,16.0,0.004216286953125829,20
Otu000323,1.8172365063986207,0.18271011853201344,-0.10312004230565838,0.23623658084798216,no,0.618,21.0,0.0046751553785806385,22
Otu000330,0.16556450069402742,0.6855321557909727,0.049180327868852465,0.5721488539170445,no,0.626,18.0,0.0034637380026928525,23
Otu001451,0.6072510872137453,0.4388875872415938,0.10100475938656797,0.24598789438193114,no,0.714,8.0,0.00365225099521619,24
Otu000227,4.190216679064133e-05,0.9948566539871817,-0.028027498677948178,0.7475085022428376,no,0.57,28.0,0.0027797567703481134,25
Otu000715,3.7300790625760047,0.0581685732527059,0.16975145425700688,0.05120231621036073,no,0.538,37.0,0.0026455095877092783,26
Otu000049,0.5001032899394406,0.48219245175252345,-0.11158117398202011,0.1999720301936745,no,0.344,51.0,0.0030607111772208316,26
Otu000042,0.6142780139562325,0.436264714271543,0.053410893707033315,0.5395575090748532,no,0.626,18.0,0.0028604799569306952,29
Otu001368,2.58184115177621,0.11334633803836269,0.16023268112109995,0.06570267080095522,no,0.58,27.0,0.003338890524758961,29
Otu000438,2.1625659485333233,0.14663344486657262,0.14331041776837655,0.09974807926699701,no,0.606,24.0,0.0026718357734861887,29
Otu000810,4.922987687924525,0.030295807300923037,0.20253833950290853,0.019998643486598668,yes,0.698,9.0,0.002563271897440668,31
Otu000644,0.1396959976531434,0.7099009005317284,-0.00370174510840825,0.9660853064331866,no,0.54,34.0,0.002608314856958289,31
Otu000010,2.760962154494488,0.1018069562326648,0.13696456901110526,0.11567548243092071,no,0.442,45.0,0.0033084084394830278,33
Otu000161,2.3557346842793674,0.13007979222765226,-0.12109994711792704,0.16423612271926746,no,0.56,29.0,0.0026923204329090244,34
Otu000082,0.09577304954726308,0.7580345610933161,-0.03966155473294554,0.6487091932544818,no,0.432,47.0,0.0020992067863014542,34
Otu000004,0.3885773409618408,0.5354107009391385,0.07033315705975675,0.4191752810902468,no,0.46,44.0,0.002702063235869268,36
Otu001697,5.274505304998883,0.02514659480158567,0.23955579058699103,0.005931232574471046,yes,0.436,46.0,0.0031810733003175477,37
Otu001319,2.7140038782454123,0.10469893231058021,0.15917503966155475,0.06750474728448311,no,0.56,29.0,0.0028080377062372707,38
Otu000023,0.8225825782559806,0.3680543461385296,-0.03331570597567425,0.7019665725486033,no,0.39,50.0,0.0021849143507792356,38
Otu000179,1.0052184369182127,0.32007750306560306,0.0586991010047594,0.5001694995772945,no,0.628,17.0,0.0029247570719561885,40
Otu000046,1.9953427166336761,0.1629495880910066,-0.07667900581702804,0.37845755516525637,no,0.548,33.0,0.0022064729524408216,41
Otu001846,0.16193451704280704,0.6888117611213096,0.004759386567953465,0.9564039704990868,no,0.594,25.0,0.00251597535933449,42
Otu000385,0.9993113072942282,0.32149182459453707,-0.08408249603384454,0.33415477699110885,no,0.696,10.0,0.0019468676474931452,43
Otu000020,1.6813913861748186,0.19970444924183642,0.0819672131147541,0.34645756275487705,no,0.634,15.0,0.0013139422076717815,44
Otu001487,0.9131370049555433,0.34311782951840253,0.13590692755156006,0.11851454488683463,no,0.608,23.0,0.0016070663059651912,44
Otu002481,0.6488775243478034,0.4236952028593275,0.09148598625066104,0.29334303753664936,no,0.616,22.0,0.0017270621892611117,46
Otu001059,0.773497707125824,0.3826460811655752,0.14965626652564784,0.08562071877277035,no,0.66,12.0,0.001337923535121012,47
Otu000094,0.47089377145120914,0.49521961428696726,-0.0586991010047594,0.5001694995772945,no,0.54,34.0,0.0007988309116825083,48
