,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000173,31.397544359229606,5.585534540910798e-07,0.5018508725542041,8.199569230972669e-09,yes,0.462,1.0,0.37980898007167974,1
Otu000244,31.051916490345153,6.278822277814538e-07,-0.4553146483342147,1.6970782527453153e-07,yes,0.306,9.0,0.11737421934287537,1
Otu000005,3.646391552385909,0.060975379611879606,0.24801692226335273,0.004389213311198166,yes,0.03,306.0,0.0580347259501785,1
Otu000041,3.3411794345585952,0.07253922505518308,-0.10417768376520362,0.23146479677371512,no,0.036,280.0,0.05832646132359781,2
Otu000313,9.60086047035329,0.0029583891711528094,0.24590163934426232,0.004736212845579131,yes,0.27,11.0,0.04386793202608755,3
Otu000187,12.535359021130406,0.0007789176667647906,0.35166578529878373,5.361909918788929e-05,yes,0.122,66.0,0.047481641977613016,3
Otu000293,16.46945149318212,0.00014511991750724602,-0.33051295610787945,0.00014687108894977392,yes,0.216,19.0,0.020656819924081884,6
Otu000614,13.464260726094434,0.0005184315632885868,0.27868852459016397,0.0013693199873179155,yes,0.336,4.0,0.023795749289596053,6
Otu000060,20.306881673579003,3.1105551296598326e-05,0.34214701216287685,8.497027170160317e-05,yes,0.184,24.0,0.024858300716520593,6
Otu000016,0.3645105057998686,0.5482877268296296,0.1538868323638287,0.07713485828481995,no,0.0,461.0,0.028456459890943638,8
Otu000271,8.430997863896952,0.005155307885620601,0.2744579587519831,0.0016190740891705681,yes,0.098,86.0,0.014768437875432612,9
Otu000167,6.611023186285985,0.012631919494879428,-0.27763088313061873,0.0014281876213309494,yes,0.096,91.0,0.013775781238692905,9
Otu000517,17.160928086327914,0.0001092162645451531,-0.358011634056055,3.9198574783358984e-05,yes,0.076,129.0,0.00982918925260767,11
Otu000262,4.083592874384162,0.047770957377144055,-0.24167107350608147,0.005505669316548916,yes,0.16,34.0,0.00814899477349227,12
Otu000012,6.328694163747225,0.014574632114928586,-0.2924378635642517,0.0007823434509542922,yes,0.076,129.0,0.007382148685479332,13
Otu000246,14.263534409597577,0.0003671775309077254,0.17715494447382338,0.04186924985014155,yes,0.242,15.0,0.008725747598156232,13
Otu000267,8.09123432239575,0.006075014829247724,-0.2289793759915389,0.008536542707004727,yes,0.142,44.0,0.004630581460929973,16
Otu000412,16.376056027190796,0.00015083542694917617,-0.2966684294024326,0.0006554652469371023,yes,0.312,6.0,0.007109661829679305,16
Otu000521,16.314085116222888,0.00015475646473794483,-0.3326282390269699,0.0001331287941582677,yes,0.122,66.0,0.008085301206666123,16
Otu000317,13.686322958861002,0.00047082385489385773,0.34320465362242203,8.077833274687573e-05,yes,0.148,39.0,0.00637903090300327,18
Otu000905,8.043220596132238,0.006218272396286577,0.2649391856160762,0.002341428559656852,yes,0.206,22.0,0.004715077047291942,18
Otu000654,2.348058070960088,0.13069533763476135,-0.11581173982020096,0.18344450831464842,no,0.008,423.0,0.005949964433980425,20
Otu000279,11.810751098675835,0.001075268159640172,0.28397673188789,0.0011071428242544364,yes,0.264,12.0,0.007511938706488404,21
Otu000235,0.12968900647053289,0.720019313665732,0.026969857218402966,0.75672965263019,no,0.014,389.0,0.005991937646373552,22
Otu000034,0.0054606370229694475,0.9413388520476745,-0.042834479111581183,0.62271890205929,no,0.018,365.0,0.006523803770985471,23
Otu000917,9.918621349337116,0.0025504422021166606,0.20253833950290853,0.019998643486598668,yes,0.086,106.0,0.005805822682535089,24
Otu000289,1.2271374719953991,0.2723855664803229,-0.11263881544156532,0.19574162327288547,no,0.024,334.0,0.005585890102257568,24
Otu000358,4.7465127668580855,0.0332968504203302,-0.2755156002115283,0.0015529809561462722,yes,0.074,138.0,0.005208613883347456,26
Otu000175,6.843084043130623,0.011240409416054484,0.2903225806451613,0.0008540040513240268,yes,0.108,77.0,0.004885123130728677,27
Otu000135,0.021657508951374135,0.8834952597301957,-0.1401374933897409,0.10747828948666995,no,0.052,210.0,0.003024205910978328,28
Otu000408,2.665490939985752,0.10778385458809923,-0.20782654680063462,0.016981218150040688,yes,0.028,313.0,0.004199401204736139,29
Otu000259,0.6349992572420629,0.42866952027781524,-0.0809095716552089,0.3527157544124043,no,0.036,280.0,0.0025405951683250064,30
