,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000216,0.874515039920267,0.35345697309894486,-0.035430988894764676,0.6840348113229664,no,0.066,169.0,0.0001976539809526732,201
Otu001977,1.672441129994646,0.2008890003709312,-0.19725013220518245,0.023473893154203864,yes,0.022,340.0,0.0003130951061701775,201
Otu000175,9.827302426722902,0.002661272660398218,-0.05658381808566896,0.5157395376134755,no,0.004,438.0,0.0007063195411307314,201
Otu000083,0.8224186511982596,0.3681017524292607,-0.10629296668429403,0.2221275051372753,no,0.07,153.0,0.00022182058351508476,203
Otu000818,1.5246990601971842,0.22172365231525487,0.05764145954521418,0.5079232117171629,no,0.124,74.0,0.00018545753209357478,204
Otu000746,0.03301736884999566,0.8564252934089095,-0.11263881544156532,0.19574162327288547,no,0.028,296.0,0.00014800269140524574,206
Otu004032,3.2894690961803357,0.07472714056852128,-0.2533051295610788,0.0036202455665516444,yes,0.224,14.0,0.00017682376474293732,206
Otu000623,0.3026100187251207,0.5842929132391211,-0.11369645690111055,0.1915771852565088,no,0.02,354.0,0.0002238868421893495,207
Otu000016,24.28730566958542,6.871141070677519e-06,-0.13061872025383398,0.13353717534856532,no,0.002,452.0,0.0009006291057601504,208
Otu006801,2.666999113422889,0.10768642564402488,-0.29772607086197783,0.0006268837649032034,yes,0.032,277.0,0.0006110428910874454,209
Otu000385,7.382126311566349,0.008595979243627238,-0.12956107879428877,0.13671133011073336,no,0.028,296.0,0.0002565776408221754,210
Otu000019,0.10478727544327944,0.7472842981320429,0.07667900581702804,0.37845755516525637,no,0.006,425.0,0.0002794890414824755,211
Otu001197,34.33488637687159,2.1056623591532483e-07,-0.09677419354838711,0.26632868390737796,no,0.19,26.0,0.0010671955996882953,213
Otu000076,0.6630834207431555,0.418693689884717,0.014278159703860394,0.8697309799351222,no,0.006,425.0,0.00018615316907169162,213
Otu005522,3.370035637100241,0.07134899813323203,-0.12004230565838184,0.1679513180347738,no,0.032,277.0,0.0004983530402078716,213
Otu000159,1.6636621291148979,0.20205908771578737,-0.053410893707033315,0.5395575090748532,no,0.028,296.0,0.00018924045070963907,216
Otu001063,24.386083360971664,6.625238566700847e-06,0.06292966684294024,0.4697931005256184,no,0.0,463.0,0.0009440863707959643,216
Otu000168,0.21376512397006373,0.6455045046071448,-0.021681649920676893,0.8033318877997414,no,0.04,238.0,0.00015561894236609025,219
Otu002231,1.5441970500284787,0.21882880814613986,-0.19513484928609204,0.025004307178977975,yes,0.018,366.0,0.00021160328470858723,219
Otu001012,38.46939083571587,5.627530918413196e-08,0.015335801163405606,0.8601773798492061,no,0.032,277.0,0.0008287040677225974,219
Otu001319,0.04582754603956484,0.8312154393386965,-0.10206240084611318,0.2410775208680488,no,0.032,277.0,0.00028374675249650237,219
Otu001997,2.882962897336855,0.09470239723320378,-0.20253833950290853,0.019998643486598668,yes,0.032,277.0,0.0004470421583378916,221
Otu000149,9.52119451257781,0.003071005299048971,-0.24167107350608147,0.005505669316548916,yes,0.022,340.0,0.0003332454739335194,222
Otu000033,22.841174547401522,1.1780243522084514e-05,-0.23215230037017454,0.007664061217289074,yes,0.004,438.0,0.0006934482925604578,223
Otu001452,0.26243500849898654,0.6103328558294094,-0.18667371760973034,0.032020800203324117,yes,0.078,133.0,0.00034516365101608,224
Otu000296,3.067699076871168,0.08497265076384415,-0.10417768376520362,0.23146479677371512,no,0.002,452.0,0.00040466045688317966,226
Otu000017,3.8022098288826482,0.055862223705351904,0.02379693283976732,0.7845967275754077,no,0.02,354.0,0.0002514911463329195,226
Otu000105,19.483241926848105,4.297212054545191e-05,-0.2956107879428874,0.0006852546912333614,yes,0.034,267.0,0.0003169608385680292,227
Otu002385,0.4929079093927037,0.4853477152373078,-0.03754627181385511,0.6662794719715107,no,0.108,95.0,0.00019350327665510402,228
Otu004375,2.0522785390905316,0.15716834191287068,-0.2945531464833422,0.0007162985692054616,yes,0.11,88.0,0.00047736234595908956,229
Otu001269,38.007551281445195,6.502078510191018e-08,0.06927551560021153,0.4262036864356893,no,0.0,463.0,0.0003859511973708418,230
Otu003967,0.45208385589593536,0.5039281809959395,-0.25436277102062405,0.0034820119441516676,yes,0.054,194.0,0.0005216888696430434,231
Otu001754,3.5593083660329596,0.0640539434165526,-0.20465362242199894,0.01873966285059817,yes,0.042,227.0,0.00048101720175957495,232
Otu000275,11.510579317667148,0.0012305175674224905,-0.2141723955579059,0.013893580696605252,yes,0.21,20.0,0.00015441712415011552,233
Otu001115,3.0083871871867673,0.0879697848200727,-0.23532522474881018,0.006872369428929904,yes,0.026,310.0,0.00015497684989328658,235
Otu000613,4.7184008645587605,0.03380365678351739,-0.3008989952406135,0.0005479451489727805,yes,0.068,161.0,0.0004112725269149258,235
Otu000424,11.889846830727839,0.0010378608758654813,-0.02062400846113168,0.8127427567946938,no,0.034,267.0,0.00029755164417882146,237
Otu000095,0.3833174087382307,0.5381769333697017,-0.03437334743521946,0.692979190799845,no,0.092,115.0,0.00020513344480641694,237
Otu004462,1.2284642409195774,0.27212911162388936,-0.2501322051824432,0.004065417592931388,yes,0.112,85.0,0.0006154847305745398,238
Otu001414,1.3600513255726214,0.24814331908242285,-0.06610259122157588,0.4476969070283343,no,0.034,267.0,0.0006703845009400041,239
Otu000563,0.025182765185872626,0.8744454325021332,-0.11369645690111055,0.1915771852565088,no,0.036,256.0,0.0001396169872846684,241
Otu000058,1.8182262656432728,0.18259275584914325,-0.02908514013749339,0.7383233431911786,no,0.064,171.0,0.00015596318847309462,241
Otu003426,4.041721682612654,0.048889842753008894,0.011105235325224751,0.8985005771143685,no,0.15,50.0,0.0001274113271744824,243
Otu000132,4.727775356583403,0.03363373756796621,-0.23215230037017454,0.007664061217289074,yes,0.09,119.0,0.00029410513955430997,243
Otu002336,0.2319767813981682,0.6318140463797185,-0.1401374933897409,0.10747828948666995,no,0.026,310.0,0.0002657854117282174,243
Otu000249,1.0695627852427685,0.30519472949236826,-0.15282919090428346,0.07918926508808039,no,0.106,98.0,0.00022309902418355917,246
Otu000108,0.03209658933192946,0.8584194522701345,0.10312004230565838,0.23623658084798216,no,0.11,88.0,0.0001713404981083814,246
