,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu001068,92.00958220723362,1.0093109483104331e-13,0.09571655208884189,0.27158979279943707,no,0.142,55.0,0.06600724833711291,1
Otu000250,35.18495224090586,1.5973841051182927e-07,0.1634056054997356,0.06053299745575032,no,0.066,161.0,0.05891765932346684,1
Otu000328,13.724989052857836,0.0004630107269071831,-0.20253833950290853,0.019998643486598668,yes,0.22,16.0,0.05934694148633714,1
Otu000671,60.42223054521347,1.1952031719572816e-10,0.09571655208884189,0.27158979279943707,no,0.276,8.0,0.10424744313812355,1
Otu000016,19.02280863007835,5.1568560477233274e-05,-0.12004230565838184,0.1679513180347738,no,0.004,424.0,0.018080638772136323,1
Otu000029,1.2121969650841826,0.27529486769048517,0.13590692755156006,0.11851454488683463,no,0.18,31.0,0.10660993375647111,1
Otu000580,34.511015131108834,1.9880859414610614e-07,0.04494976203067161,0.6056470249748174,no,0.026,309.0,0.0465390010986928,1
Otu000022,32.064580469862854,4.4625361725711405e-07,-0.2945531464833422,0.0007162985692054616,yes,0.2,23.0,0.05597865204165872,1
Otu000025,9.609186148549899,0.0029468719776877066,0.06081438392384982,0.48485242655453675,no,0.004,424.0,0.016667757000570715,2
Otu000004,27.527595821805278,2.129526145231504e-06,-0.3093601269169752,0.0003803756213819622,yes,0.054,190.0,0.036212118906561085,2
Otu000044,20.998584803527784,2.3782126717553822e-05,-0.41618191433104185,1.7503174995556719e-06,yes,0.172,36.0,0.014525455564881716,2
Otu000026,41.5355853316312,2.195526447750016e-08,-0.1485986250661026,0.08785607511856974,no,0.036,246.0,0.013853294255909391,2
Otu000088,3.8979651234100534,0.052952956178246635,-0.219460602855632,0.011710703546026484,yes,0.054,190.0,0.04060382454648565,3
Otu001097,12.625011749970545,0.0007486823473496973,0.13273400317292441,0.12736026314359072,no,0.052,197.0,0.026137284478703508,4
Otu000641,57.452085007774805,2.558635048811907e-10,0.1475409836065574,0.09013826416642948,no,0.034,259.0,0.02952722209250599,4
Otu000064,39.241297625067745,4.427481717227448e-08,-0.24272871496562667,0.005303396447095224,yes,0.024,321.0,0.023888938990196867,6
Otu000201,30.960156224443715,6.477442568613135e-07,0.20994182971972503,0.01589095289369667,yes,0.018,361.0,0.018610741687570632,8
Otu000210,8.3584307649492,0.005338661176416202,-0.34426229508196726,7.678240830538443e-05,yes,0.266,9.0,0.018125674258623263,8
Otu000500,34.97582957700189,1.7093021709871875e-07,0.049180327868852465,0.5721488539170445,no,0.036,246.0,0.017987364059649784,8
Otu000070,12.268455560755811,0.0008766942332765314,-0.37493389740877847,1.658399550702542e-05,yes,0.14,57.0,0.01866625133979877,10
Otu000226,2.467483525572855,0.12148293146473892,-0.2131147540983607,0.014370949301152725,yes,0.092,108.0,0.016364670629745594,11
Otu000601,0.11814072297277971,0.7322614382853296,-0.1623479640401904,0.06221742126621167,no,0.054,190.0,0.015572286750346324,12
Otu000450,56.32321381182378,3.434904431087086e-10,0.13167636171337918,0.13042034760269913,no,0.022,338.0,0.013168577752398717,13
Otu000266,20.224157436849683,3.212614642579833e-05,-0.38445267054468535,1.0061036986143798e-05,yes,0.112,85.0,0.01383964343685671,14
Otu000773,40.732038221564046,2.8015283159065572e-08,0.055526176626123754,0.5236178201610369,no,0.01,396.0,0.013830215053885257,15
Otu004103,69.04796341549026,1.4553391770515962e-11,-0.05129561078794289,0.5557365525081721,no,0.184,28.0,0.013438660310800907,16
Otu001046,59.18209057330153,1.638444191062178e-10,0.1782125859333686,0.04066146605410904,yes,0.208,19.0,0.012134533966971539,17
Otu001693,24.53896786939657,6.262464400046373e-06,0.1105235325224749,0.20426881688329745,no,0.022,338.0,0.011234024643827155,18
Otu000363,25.744979446814455,4.032123638765929e-06,0.036488630354309895,0.675134541926981,no,0.024,321.0,0.010265736452389616,19
Otu003003,25.852312330088104,3.878476260727651e-06,0.10100475938656797,0.24598789438193114,no,0.05,201.0,0.010703464881493284,20
Otu000717,45.97669076570405,5.9142582323887834e-09,0.11475409836065575,0.1874782923695144,no,0.046,211.0,0.011171022177530496,20
Otu000205,3.110868072024276,0.08286243347739894,-0.23426758328926497,0.00712770188375983,yes,0.132,63.0,0.008933965005159188,22
Otu000304,14.932390773338607,0.00027610656764124215,-0.012162876784769964,0.888893959861689,no,0.006,413.0,0.007948151750526128,23
Otu000930,22.99439582006871,1.1120676981144907e-05,0.03754627181385511,0.6662794719715107,no,0.022,338.0,0.00814434071497719,23
Otu000227,1.647495505497439,0.20423531604245804,0.18350079323109467,0.03505639518827295,yes,0.146,51.0,0.008514749887506367,25
