,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000009,8.307904031190938,0.0059339119048715935,0.3265306122448979,0.0009329035184142523,yes,0.986,1.0,0.26427795212683214,2
Otu000267,17.11919033835681,0.0001441158813774006,0.0748299319727891,0.44812446696385133,no,0.964,5.0,0.286575411371476,2
Otu000075,2.2280925722920477,0.14220388761214636,-0.29761904761904756,0.002553382832104992,yes,0.934,11.0,0.04606098461972318,3
Otu000022,2.0600588025833146,0.15782614924403376,0.13945578231292516,0.1574638016062907,no,0.958,6.0,0.052276387696748076,5
Otu001028,1.7548206284105063,0.19167699278623446,0.15476190476190474,0.11669220033917815,no,0.916,17.0,0.03302452821627187,5
Otu003936,1.4319522459152882,0.23744757696467667,-0.03401360544217687,0.7302496780110819,no,0.946,8.0,0.02714049162155437,6
Otu001345,4.067215885181748,0.04945672111561572,0.10544217687074829,0.2851329336916376,no,0.946,8.0,0.02401973254322662,8
Otu000227,3.2920792731901685,0.07600040179574567,0.16836734693877548,0.08787272389860554,no,0.926,13.0,0.022465314236441887,8
Otu004969,2.8680746089558586,0.09697149911835545,0.28911564625850333,0.0033815121570193772,yes,0.92,15.0,0.015947033483684543,10
Otu000082,1.0102757400701625,0.3199837053234971,0.017006802721088433,0.863125657367583,no,0.914,18.0,0.015469816963910765,10
Otu000030,0.0013659452835937417,0.9706744715878803,0.13605442176870747,0.16784120746850628,no,0.878,22.0,0.014390669484714111,11
Otu002522,0.6503322586573953,0.4240557924254259,0.19897959183673466,0.043691180186498674,yes,0.912,19.0,0.011086955430841011,12
Otu000023,0.0509618623968273,0.8223767386251912,-0.1258503401360544,0.2020489766981297,no,0.906,20.0,0.009750925756796956,13
Otu000001,2.122725790899563,0.15177708871556564,0.2517006802721088,0.010726914948907562,yes,0.978,2.0,0.009522799704459,14
Otu000093,0.4149833164260464,0.5225825134610663,-0.003401360544217687,0.972494915019066,no,0.95,7.0,0.008012902949176209,15
Otu000775,0.38725507093521994,0.5367533106759148,0.06972789115646258,0.47967429374558546,no,0.92,15.0,0.005443291233794447,17
Otu000387,0.13467219705390293,0.7152832382678911,-0.003401360544217687,0.972494915019066,no,0.93,12.0,0.006926762572487697,17
Otu001006,0.9841872528814143,0.32624738906548645,0.2482993197278911,0.011836152101473407,yes,0.972,3.0,0.004389349958979051,18
Otu000077,0.09988934117956975,0.7533618042784193,-0.11564625850340135,0.24107757968146992,no,0.926,13.0,0.004408603487734687,19
Otu000136,0.09445969297497946,0.7599400954623021,-0.057823129251700675,0.557775512151891,no,0.88,21.0,0.003552618132100034,20
Otu002142,0.4724788369386862,0.4952271041860763,0.08503401360544216,0.3886965661798537,no,0.94,10.0,0.003695043967387556,22
Otu000012,0.07357395811554758,0.7873902652034607,-0.0629251700680272,0.5235597190501164,no,0.966,4.0,0.002839547531375654,22
