,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,32.68673032776455,3.6252778494406545e-07,-0.28609201480698043,0.0010159278520640485,yes,0.402,46.0,0.06820910482390632,1
Otu000161,4.829851734902435,0.03184172647006155,-0.07139079851930197,0.4122155138155018,no,0.522,29.0,0.06922709816720485,1
Otu000009,34.12629822044291,2.254268141870786e-07,-0.2511898466419884,0.003911789324516153,yes,0.52,30.0,0.029935946717290364,1
Otu000070,19.98675792375745,3.525234254578423e-05,-0.3791644632469593,1.3299608210855612e-05,yes,0.794,4.0,0.05339187385881887,1
Otu000066,11.190402887674132,0.0014221279134415104,-0.26282390269698575,0.002537623854602996,yes,0.456,39.0,0.023143570842128543,1
Otu000363,82.11766829570912,7.767401020071773e-13,0.13061872025383398,0.13353717534856532,no,0.616,17.0,0.25223493403241626,1
Otu000019,0.13094257333063972,0.7187280563358136,0.08408249603384454,0.33415477699110885,no,0.34,49.0,0.019032550524558,1
Otu000040,12.017911206768597,0.0009801441970006069,-0.16869381279746168,0.05266812461391215,no,0.464,38.0,0.019367182064237317,1
Otu000025,9.360231461336793,0.0033124537733365167,0.1485986250661026,0.08785607511856974,no,0.628,14.0,0.13451663036775996,1
Otu000450,65.78969001268224,3.168169931414739e-11,0.13696456901110526,0.11567548243092071,no,0.132,59.0,0.05236847838538058,2
Otu001065,71.85053378752426,7.573401166142528e-12,0.18667371760973034,0.032020800203324117,yes,0.258,55.0,0.050883195714516646,2
Otu000048,23.670641863525553,8.635938835799624e-06,-0.10523532522474882,0.2267618747979493,no,0.254,56.0,0.02233528512591556,3
Otu000077,31.582108141820864,5.248260954744901e-07,-0.3410893707033316,8.936719146077288e-05,yes,0.42,42.0,0.046133201218435047,4
Otu001097,59.56801003559615,1.4847213316675368e-10,0.18350079323109467,0.03505639518827295,yes,0.414,44.0,0.041927218448999035,6
Otu001821,68.78121258880353,1.549860544194063e-11,0.13167636171337918,0.13042034760269913,no,0.324,50.0,0.03686275198778652,6
Otu000717,46.15167812767849,5.6230238762556816e-09,0.06398730830248546,0.46236148255917053,no,0.276,53.0,0.03357849664895566,7
Otu000459,36.28871024318805,1.1202542452984352e-07,0.27763088313061873,0.0014281876213309494,yes,0.366,47.0,0.028896696992110196,8
Otu000304,32.52707473046019,3.823283383327773e-07,0.015335801163405606,0.8601773798492061,no,0.264,54.0,0.02441160479632495,9
