,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000010,1.508120588544565,0.22422186549795356,-0.06927551560021153,0.4262036864356893,no,0.994,1.0,0.07376252357449781,1
Otu000023,1.1079890440639955,0.29674028226467514,0.05658381808566896,0.5157395376134755,no,0.95,16.0,0.08334552851699857,1
Otu000071,1.6907859960522655,0.19847008615538309,0.07350608143839239,0.3985032565161847,no,0.928,22.0,0.06300259829840543,1
Otu000267,11.631063066728384,0.0011655685608485615,-0.2966684294024326,0.0006554652469371023,yes,0.958,13.0,0.20908835377998794,1
Otu000377,3.2055852786037486,0.0784326316475648,0.11475409836065575,0.1874782923695144,no,0.94,18.0,0.13324763107238585,2
Otu000093,15.574394586001644,0.00021064154267142802,-0.18032786885245902,0.038334328812164295,yes,0.982,4.0,0.08804526098040127,3
Otu001311,1.6770228841952963,0.2002815631565462,-0.1464833421470122,0.09246792327578955,no,0.982,4.0,0.06682454786787552,4
Otu000304,0.03610686958849771,0.849936381672735,0.02273929138022211,0.7939494465711545,no,0.926,23.0,0.06328001805461535,5
Otu000077,0.1990383168866822,0.6571041301515994,-0.03754627181385511,0.6662794719715107,no,0.944,17.0,0.06657185876439134,6
Otu000663,0.6950856765540155,0.407746794100066,-0.10100475938656797,0.24598789438193114,no,0.968,8.0,0.03594647933702565,7
Otu000763,1.939793355796657,0.1688305839842211,-0.12321523003701748,0.15699196891668546,no,0.94,18.0,0.01566621290535928,8
Otu001269,0.3498054814762414,0.5564451127288834,0.024854574299312534,0.7752750124202521,no,0.98,6.0,0.012819126396116622,9
Otu001183,9.256196353617291,0.00347901619594485,0.1411951348492861,0.10485049730385777,no,0.964,11.0,0.012568387587931561,10
Otu000050,0.08528306564485401,0.7712690594515426,-0.02062400846113168,0.8127427567946938,no,0.964,11.0,0.01084243982876125,11
Otu000009,0.11873434649980986,0.7316161613624256,-0.04071919619249075,0.6399960675323989,no,0.994,1.0,0.009017666921819448,13
Otu000387,0.5399566560683726,0.46531308684389927,0.05129561078794289,0.5557365525081721,no,0.966,10.0,0.009696833357096236,13
Otu003259,1.3547044661206449,0.24906488305990354,0.017451084082496036,0.841132804108627,no,0.968,8.0,0.009125661159448592,13
Otu000227,1.1615796127359677,0.2854523034406097,-0.13273400317292441,0.12736026314359072,no,0.952,15.0,0.008332342610576342,15
Otu000012,0.37984624586782056,0.5400168981844538,0.04600740349021682,0.5971904314185322,no,0.978,7.0,0.007952224019834706,17
Otu000005,3.02935752200262,0.08689691649158696,0.0819672131147541,0.34645756275487705,no,0.89,24.0,0.008512654025490628,17
Otu001784,0.26858791682729655,0.606186548545713,-0.036488630354309895,0.675134541926981,no,0.93,21.0,0.008394528545487938,17
Otu000931,0.1696658599344255,0.681876808453769,-0.08725542041248019,0.31623566306310347,no,0.936,20.0,0.005867772721644002,19
Otu000075,0.33165631678910995,0.5668393174066233,-0.07562136435748282,0.3850694042437577,no,0.956,14.0,0.004958912504692975,20
Otu000001,0.4623418974995852,0.49914671944200295,0.0597567424643046,0.49247903463002884,no,0.992,3.0,0.004423944752112177,20
