,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,38.8980643858147,4.9245503049354214e-08,-0.3960867265996828,5.377679049635766e-06,yes,0.354,8.0,0.04754785566979305,1
Otu000029,0.1591576857699054,0.6913495698841904,0.17609730301427817,0.043107260896887455,yes,0.364,7.0,0.1258443074125415,1
Otu000026,23.09860483524741,1.0694051712473231e-05,-0.1189846641988366,0.17172926652477838,no,0.158,69.0,0.07285381905862555,1
Otu000066,15.942160596399589,0.00018062278801829154,-0.20782654680063462,0.016981218150040688,yes,0.324,12.0,0.06938124231883327,1
Otu000018,4.936029753410837,0.030085828810912374,-0.34214701216287685,8.497027170160317e-05,yes,0.064,167.0,0.02208373178043299,1
Otu000201,48.93072578963155,2.5506520361032697e-09,0.20042305658381812,0.02133083044510512,yes,0.178,51.0,0.22995307347620847,1
Otu000016,23.473606473765585,9.29404069274622e-06,-0.13167636171337918,0.13042034760269913,no,0.02,234.0,0.0656413767438984,2
Otu000250,46.11989946096371,5.674789996746416e-09,0.20994182971972503,0.01589095289369667,yes,0.158,69.0,0.050211119285449794,3
Otu000078,8.365850303630044,0.005319604166596105,-0.14965626652564784,0.08562071877277035,no,0.014,238.0,0.046956133928069584,4
Otu001065,41.63272651515897,2.1320696580131994e-08,0.0586991010047594,0.5001694995772945,no,0.034,213.0,0.04744419762173431,5
Otu000500,51.19043400671048,1.3618937670046433e-09,0.09360126916975146,0.28232437455827164,no,0.078,152.0,0.040316633682643994,6
Otu000717,55.08108928263972,4.765879717624675e-10,0.053410893707033315,0.5395575090748532,no,0.288,20.0,0.0345304730032429,7
Otu001802,17.570452536894248,9.242881778305627e-05,0.0005288207297726071,0.9951536137242997,no,0.186,46.0,0.038287957641783534,7
Otu001097,27.99151909737371,1.8077810411425995e-06,-0.004759386567953465,0.9564039704990868,no,0.036,208.0,0.035979024675128056,9
Otu000025,1.7726739246320649,0.18808807625163287,0.1179270227392914,0.17557046123972542,no,0.11,114.0,0.03909134103350537,10
Otu000773,58.67434972236884,1.8661333115080452e-10,0.041776837652035964,0.6313323066185197,no,0.108,119.0,0.02366447879699093,11
Otu000641,68.98383559749743,1.4775043700551954e-11,0.07456372289793761,0.391751388867732,no,0.152,73.0,0.023413902857013558,11
Otu000363,52.15060481163308,1.0473414236120212e-09,0.05235325224748811,0.5476174838836547,no,0.32,15.0,0.022449910889660037,13
Otu000053,11.14664349445695,0.0014506389270835494,-0.03754627181385511,0.6662794719715107,no,0.022,231.0,0.024514202569553025,14
Otu000027,0.16988977869021685,0.6816787368079247,-0.1623479640401904,0.06221742126621167,no,0.048,192.0,0.020706745307056157,14
Otu000044,27.017060229552204,2.552977495374432e-06,-0.40349021681649927,3.577590346683661e-06,yes,0.388,4.0,0.01900520899219558,16
Otu001415,56.409020857065116,3.358515905465497e-10,0.09042834479111583,0.2989591754770423,no,0.046,195.0,0.016202682963497517,16
Otu000070,13.132164532671005,0.0005991849026576885,-0.3622421998942359,3.172096964069305e-05,yes,0.102,126.0,0.016820055027717707,18
Otu000057,4.480927916128063,0.03843085030493605,0.024854574299312534,0.7752750124202521,no,0.05,188.0,0.016649131130820487,19
Otu000793,6.573196013233261,0.012875486621222445,-0.12850343733474354,0.13994338928060063,no,0.022,231.0,0.013618332717398618,19
Otu000826,25.491309959026776,4.420829382266877e-06,0.08725542041248019,0.31623566306310347,no,0.06,170.0,0.013972926865572055,21
Otu000450,67.25054957218049,2.229657259096348e-11,0.07350608143839239,0.3985032565161847,no,0.108,119.0,0.01557681661841127,21
Otu000459,26.595813249956734,2.96769455475443e-06,0.24061343204653624,0.005714879363194538,yes,0.05,188.0,0.01279805341457459,24
Otu000803,21.696180533779046,1.8189538743506232e-05,0.10629296668429403,0.2221275051372753,no,0.308,16.0,0.013361386328831316,24
Otu000271,0.08241911539468326,0.7750346222637973,0.2226335272342676,0.010552204001377609,yes,0.146,77.0,0.013738080306124839,24
Otu001821,75.96584217659884,2.9766757541246337e-12,0.03331570597567425,0.7019665725486033,no,0.34,9.0,0.012525330800443744,26
Otu000282,16.564899950719212,0.00013951074478565532,0.06504494976203068,0.45499592136466205,no,0.302,17.0,0.011722956013382005,27
Otu000077,34.523041657115684,1.9803095031911192e-07,-0.32205182443151775,0.00021635187287273515,yes,0.174,54.0,0.00949175757210147,28
Otu000580,53.700472763814474,6.888173461338521e-10,0.036488630354309895,0.675134541926981,no,0.158,69.0,0.008338981669317019,29
