,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000001,27.711122993426763,1.9956850126640112e-06,-0.3051295610787943,0.00045704449542703304,yes,0.348,39.0,0.02287738726477637,1
Otu001118,4.738813943705947,0.03343483011841719,-0.18244315177154946,0.036121399143357685,yes,0.3,49.0,0.07347279560655819,1
Otu001065,62.048290886872,7.9433999260455e-11,0.12427287149656269,0.15346197500666528,no,0.096,87.0,0.08657714403975308,1
Otu000717,56.9596108899617,2.90838021056878e-10,0.10206240084611318,0.2410775208680488,no,0.236,68.0,0.07007974397860284,1
Otu000363,94.35276236458446,6.348788227418679e-14,0.12321523003701748,0.15699196891668546,no,0.554,6.0,0.06996448905289153,1
Otu000304,36.071208686947905,1.200970122049048e-07,0.03754627181385511,0.6662794719715107,no,0.134,84.0,0.0234828542043453,1
Otu000117,2.3025920509013607,0.13440993971637258,-0.12427287149656269,0.15346197500666528,no,0.384,28.0,0.01310011650270423,1
Otu000077,33.80227271360361,2.5069894827773436e-07,-0.33051295610787945,0.00014687108894977392,yes,0.264,62.0,0.013490106235962649,1
Otu000071,25.171820763224417,4.966291457033139e-06,0.32416710735060816,0.000196548284700787,yes,0.508,14.0,0.01088399367094722,1
Otu000070,18.39747586058263,6.619398909774161e-05,-0.38656795346377576,8.989461648011176e-06,yes,0.412,23.0,0.035477142339570875,1
Otu000066,10.346131863939043,0.002092193951294578,-0.2575356953992597,0.003095639533784519,yes,0.206,70.0,0.011117464575013038,1
Otu000060,10.454402206138747,0.0019903966957887393,0.13484928609201483,0.12140795969939298,no,0.326,42.0,0.0920981143246451,1
Otu000044,25.96732764922323,3.7205456739388524e-06,-0.36964569011105236,2.178312121972452e-05,yes,0.554,6.0,0.01891639828450474,1
Otu000311,8.041651808495843,0.006223012616452049,-0.28291909042834484,0.0011555372292759779,yes,0.28,57.0,0.054472900381680435,1
Otu003259,11.509711291897622,0.0012309989521404677,-0.2956107879428874,0.0006852546912333614,yes,0.558,5.0,0.09331307049887964,1
Otu000009,32.99805399034801,3.2691057628410266e-07,-0.27128503437334744,0.0018331981364337999,yes,0.298,51.0,0.01312944141332876,1
Otu000022,31.760720219931034,4.941903525851121e-07,-0.2818614489687996,0.00120588029082184,yes,0.416,22.0,0.027037638352613247,1
Otu000025,8.632268551402863,0.00468052406588582,0.12638815441565313,0.14658349647125501,no,0.494,15.0,0.03380852657076494,1
Otu000500,61.709267105424345,8.645678573242422e-11,0.1634056054997356,0.06053299745575032,no,0.18,75.0,0.03407952961325969,2
Otu001201,20.46618057578021,2.9233825628412832e-05,0.05764145954521418,0.5079232117171629,no,0.18,75.0,0.029249728463565484,3
Otu000161,4.5462727519219115,0.03709324433440392,-0.0883130618720254,0.31040544291753647,no,0.248,67.0,0.026852872719676305,3
