,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000173,22.475887520506575,1.3521409183288423e-05,0.5557905869910101,1.7267902058011355e-10,yes,0.286,1.0,0.570582768019107,1
Otu000297,6.840237594922679,0.011256460179737799,0.2903225806451613,0.0008540040513240268,yes,0.096,35.0,0.04899308640407165,2
Otu001246,15.169887873702827,0.0002497192625468025,-0.4246430460074035,1.0744556085145274e-06,yes,0.038,187.0,0.02754826887295386,4
Otu000041,4.701730326458524,0.03410810299347245,-0.12850343733474354,0.13994338928060063,no,0.062,95.0,0.027352650250054292,3
Otu000267,7.906390677038427,0.006646342621544074,-0.23638286620835539,0.006625284834294476,yes,0.134,20.0,0.02115107543028286,4
Otu000409,15.896798759414416,0.00018407163464759563,-0.3643574828133263,2.8511294171999645e-05,yes,0.194,3.0,0.011207200249331695,6
Otu000271,18.427289294181023,6.540722997923495e-05,0.32205182443151775,0.00021635187287273515,yes,0.25,2.0,0.006974769072638786,7
Otu000408,3.1594575015066804,0.0805563722792279,-0.2596509783183501,0.0028602220933594148,yes,0.01,550.0,0.002535064868142114,10
Otu000293,11.428170325622617,0.0012771069932116267,-0.3812797461660498,1.1899943569128488e-05,yes,0.018,372.0,0.002461506331071951,11
Otu000403,9.583078407719182,0.002983145716130765,-0.24695928080380752,0.004559724058980408,yes,0.162,9.0,0.00222730690384865,9
Otu000120,7.692623477218347,0.007378227133493189,-0.2575356953992597,0.003095639533784519,yes,0.012,490.0,0.002082731603047577,8
Otu000521,14.020860988793215,0.0004075144137149652,-0.39925965097831834,4.519662446891033e-06,yes,0.044,153.0,0.0019150649182354818,23
Otu000244,17.982458664940353,7.822552272270291e-05,-0.441565309360127,3.9394971105305376e-07,yes,0.144,16.0,0.001742071109712133,35
Otu000005,2.407750180539423,0.12599496304697438,0.219460602855632,0.011710703546026484,yes,0.0,1289.0,0.0016032584124990809,21
Otu000358,10.369424376869508,0.0020698438439502973,-0.2903225806451613,0.0008540040513240268,yes,0.01,550.0,0.0015925797776775111,15
Otu001584,13.466483900122926,0.0005179308879920567,-0.36329984135378107,3.0075464094401346e-05,yes,0.12,24.0,0.0014925634187537768,12
Otu000175,3.546268874179815,0.0645293721048384,0.31993654151242734,0.00023801764403355135,yes,0.006,731.0,0.0014822896159921118,28
Otu000030,3.037037922658479,0.08650761784523368,0.15071390798519305,0.08343155716888288,no,0.006,731.0,0.0014499097081909441,38
Otu000220,12.711254980844746,0.0007207492003604913,-0.2649391856160762,0.002341428559656852,yes,0.152,14.0,0.001421993892616457,19
Otu000182,4.473406564290451,0.038588113435622996,-0.1623479640401904,0.06221742126621167,no,0.068,74.0,0.0013973238536518847,16
Otu000993,13.571809106024464,0.000494778267973795,0.23849814912744582,0.006154939826796156,yes,0.064,89.0,0.0013528097913951915,17
Otu000292,5.6993264788940365,0.020138963845878006,-0.29984135378106824,0.0005731664347889179,yes,0.038,187.0,0.0013154966441484219,26
Otu000319,0.09387603922286274,0.7603669348934037,0.012162876784769964,0.888893959861689,no,0.006,731.0,0.0013082976437604245,13
Otu000931,1.441522388701316,0.2346118439588387,-0.14225277630883132,0.10227396966765567,no,0.0,1289.0,0.0012548658124543004,56
Otu000012,3.7728157888447984,0.05678983183122728,-0.298783712321523,0.0005994653088563061,yes,0.006,731.0,0.001201929058380803,207
Otu000456,3.4511219264608894,0.06811777005665744,0.06292966684294024,0.4697931005256184,no,0.028,251.0,0.0011762319922074774,17
Otu002368,1.5977495901514331,0.21111113989758917,0.04494976203067161,0.6056470249748174,no,0.022,318.0,0.0011688351271132188,19
Otu000519,7.352166152605245,0.008724195847003128,-0.2681121099947118,0.0020730698175373537,yes,0.066,79.0,0.0011661234486880516,24
Otu000259,1.01936859814606,0.31672323273846,-0.13061872025383398,0.13353717534856532,no,0.002,1019.0,0.0011651517490446053,14
Otu000060,24.366341116594608,6.673646598812346e-06,0.36329984135378107,3.0075464094401346e-05,yes,0.102,31.0,0.00115393561740953,57
Otu000088,7.0684134240771845,0.010043390985895862,-0.2554204124801692,0.0033485984709979246,yes,0.07,69.0,0.0011509644906550376,47
Otu000187,5.208805454259834,0.026032850342018497,0.3040719196192491,0.0004783477806558996,yes,0.008,621.0,0.001075941174977842,92
Otu000027,6.234789492953478,0.015288957617359746,-0.2681121099947118,0.0020730698175373537,yes,0.014,453.0,0.0010712077280231047,22
Otu000428,7.980123517322641,0.006411952918682611,-0.34426229508196726,7.678240830538443e-05,yes,0.052,129.0,0.0010425741409149946,40
Otu001602,14.641825907914932,0.00031238172939451075,0.08514013749338975,0.328110347468067,no,0.096,35.0,0.0009784082385258144,103
Otu000810,0.39977546228732586,0.5296073528946953,0.05764145954521418,0.5079232117171629,no,0.012,490.0,0.0009587579988651003,31
Otu000108,0.7856098001993445,0.3789697756182937,0.1644632469592808,0.05888654482737057,no,0.0,1289.0,0.0009051854587898332,25
Otu000058,20.637736394972226,2.73481759461514e-05,-0.3252247488101534,0.00018729769223675582,yes,0.164,8.0,0.0008586519252391648,37
Otu000190,0.8056202300885829,0.37300588206132124,-0.17398202009518773,0.045676246657190236,yes,0.038,187.0,0.000851395529283424,32
Otu000870,17.487903065692294,9.558296593534257e-05,-0.3770491803278689,1.4855487430988766e-05,yes,0.066,79.0,0.0008490579903771328,34
Otu000322,2.9276889909603527,0.09223789570695963,0.09888947646747753,0.2560179684391073,no,0.014,453.0,0.000821258549043077,27
Otu000062,0.04427614567810204,0.8340536366286975,-0.10629296668429403,0.2221275051372753,no,0.002,1019.0,0.0007277091293986148,29
Otu000296,6.352697539056382,0.014397771911770333,0.2734003172924379,0.0016877474142213043,yes,0.028,251.0,0.0007249507299205013,109
Otu000389,9.939488156627553,0.0025258011544460886,-0.3008989952406135,0.0005479451489727805,yes,0.03,227.0,0.000716189876741497,39
Otu000038,7.843964497407924,0.006851829943586421,0.2808038075092544,0.001258242745778886,yes,0.058,106.0,0.0007078570245886142,383
Otu000235,0.09366645470406718,0.7606261973540693,0.006874669487043892,0.9370620025943025,no,0.006,731.0,0.0006941587343892303,41
Otu001126,4.863549467498372,0.031272849713546075,-0.18244315177154946,0.036121399143357685,yes,0.058,106.0,0.0006738394892715175,42
Otu000217,0.3336376641525163,0.5656863007619655,-0.07033315705975675,0.4191752810902468,no,0.002,1019.0,0.0006032000646284659,29
Otu000059,1.5717770093863284,0.21481216683589655,-0.17398202009518773,0.045676246657190236,yes,0.054,123.0,0.0006007028896820826,33
Otu000112,5.403114073111287,0.023503580580749046,-0.19619249074563724,0.024228626912034947,yes,0.094,37.0,0.000591105665734538,53
Otu001232,1.5216210106849224,0.22218490443111913,-0.14542570068746696,0.09484568890775397,no,0.0,1289.0,0.0005664146775781364,55
Otu000289,2.470148446388886,0.12128595067517073,-0.15917503966155475,0.06750474728448311,no,0.008,621.0,0.0005631507019556183,44
Otu003180,0.8019987606830419,0.37407526532110136,0.0005288207297726071,0.9951536137242997,no,0.002,1019.0,0.000556925374989271,42
Otu001645,1.7790145533889403,0.18731151779633431,-0.18244315177154946,0.036121399143357685,yes,0.002,1019.0,0.0005522870145017826,35
Otu000985,12.980566699851877,0.0006403012591278735,-0.36329984135378107,3.0075464094401346e-05,yes,0.054,123.0,0.000522427930643651,191
Otu000016,0.03480216652279533,0.852640156101405,0.12638815441565313,0.14658349647125501,no,0.0,1289.0,0.000520635236889771,94
Otu000136,11.306783978878931,0.0013491103717190745,-0.1644632469592808,0.05888654482737057,no,0.058,106.0,0.0005174737738315191,112
Otu000274,13.611958715472333,0.00048623844590481476,0.02273929138022211,0.7939494465711545,no,0.194,3.0,0.0005134786714272354,66
Otu000905,1.7938873764085366,0.18550488238724813,0.10417768376520362,0.23146479677371512,no,0.068,74.0,0.0004997586693772244,46
Otu000095,5.727317129389538,0.01984865674670595,-0.2067689053410894,0.01755056781327346,yes,0.044,153.0,0.000497535185189063,65
Otu001649,4.066349445666331,0.04822834080157698,-0.23744050766790062,0.006386216957179845,yes,0.006,731.0,0.00049404878767514,52
Otu000388,1.360552819413297,0.2480571020160888,0.1623479640401904,0.06221742126621167,no,0.004,863.0,0.0004882966302289714,72
Otu000568,10.428738102963482,0.0020140490539102803,-0.35906927551560025,3.7186147876220024e-05,yes,0.042,163.0,0.0004761088455637559,383
Otu000022,0.7464592537757055,0.3910404324514173,-0.2300370174510841,0.008236318014360814,yes,0.002,1019.0,0.0004756246763173177,88
Otu000481,2.193105008293917,0.14386215639164285,-0.1475409836065574,0.09013826416642948,no,0.002,1019.0,0.00046885297793940406,49
Otu000938,9.722587993332871,0.002794587291929051,-0.2744579587519831,0.0016190740891705681,yes,0.066,79.0,0.000466220962602081,48
Otu002249,9.79198955834554,0.002705470892178021,-0.2533051295610788,0.0036202455665516444,yes,0.026,272.0,0.0004495047558227567,51
Otu000074,1.1925587243026603,0.279179689528554,-0.11263881544156532,0.19574162327288547,no,0.002,1019.0,0.0004386654723554248,61
Otu001267,19.060690723317094,5.0798235089542e-05,0.2067689053410894,0.01755056781327346,yes,0.154,13.0,0.0004336665481406307,327
Otu000788,10.302447773670595,0.0021347932059588267,-0.30618720253833953,0.0004366291753599223,yes,0.046,146.0,0.0004323551172669177,286
Otu000305,1.713083703920112,0.19557676383442682,-0.11369645690111055,0.1915771852565088,no,0.002,1019.0,0.0004261069396238409,74
Otu000438,0.41244804476840746,0.5231759343473714,-0.03014278159703861,0.7291753851156607,no,0.002,1019.0,0.0004195709553419867,50
Otu000416,0.2981966780281156,0.587039958339128,0.1105235325224749,0.20426881688329745,no,0.0,1289.0,0.0004084672980409567,58
Otu000708,1.1251485633243634,0.2930637816071554,0.07139079851930197,0.4122155138155018,no,0.018,372.0,0.00039234242847550264,45
Otu000101,0.07888960700364549,0.7797741442340234,0.021681649920676893,0.8033318877997414,no,0.0,1289.0,0.0003917334607851285,54
Otu000242,0.5096760512456264,0.4780472063543987,0.13061872025383398,0.13353717534856532,no,0.03,227.0,0.0003910245631242952,276
Otu000240,8.62389581765805,0.004699330973679149,-0.3548387096774194,4.5874382462488575e-05,yes,0.008,621.0,0.0003902936390659171,64
Otu001831,7.1406606931333165,0.009688690006683476,-0.3474352194606029,6.588642143475069e-05,yes,0.004,863.0,0.0003893016369645032,230
Otu000193,2.8462416924737046,0.09678076557153661,0.1644632469592808,0.05888654482737057,no,0.012,490.0,0.00038165230284824833,59
Otu000412,12.830921662924833,0.0006837762427504776,-0.2903225806451613,0.0008540040513240268,yes,0.084,46.0,0.0003790688487881967,176
Otu000329,12.789747445050123,0.0006962695735808933,0.03437334743521946,0.692979190799845,no,0.13,22.0,0.00037812265789394315,433
Otu000961,4.050758900815837,0.048645967791470276,-0.23320994182971974,0.007391518582344033,yes,0.004,863.0,0.00037084648976719824,281
