,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000104,35.8514926218509,2.8103721059109593e-07,0.5374149659863945,5.101497881397315e-08,yes,0.178,23.0,0.11099381384640444,1
Otu000408,51.73731730072364,4.170477349987558e-09,-0.5697278911564626,7.682073369973254e-09,yes,0.202,19.0,0.24636374044106318,1
Otu000060,53.718138189512196,2.593550727865117e-09,0.6139455782312924,4.861188379909674e-10,yes,0.272,11.0,0.19277445954077246,1
Otu000175,20.77808452780528,3.679767005660933e-05,0.33673469387755095,0.0006414477756297163,yes,0.314,6.0,0.060834651269513394,2
Otu000168,42.33215066372173,4.592080585820078e-08,0.3962585034013605,5.898289676856399e-05,yes,0.426,1.0,0.06073099140348068,3
Otu000389,21.9543487849308,2.4148710979363846e-05,-0.4591836734693877,3.2443511607538027e-06,yes,0.056,154.0,0.04184014956376666,5
Otu000256,42.32092128664517,4.605963045430002e-08,-0.5799319727891156,4.134314156612023e-09,yes,0.268,12.0,0.043890026081033,5
Otu000025,22.895450119819113,1.7339166994000877e-05,0.4064625850340135,3.784099397553616e-05,yes,0.318,5.0,0.04008604251193727,5
Otu000816,22.970907663708733,1.6888313813869105e-05,-0.4370748299319727,9.39732252074424e-06,yes,0.08,109.0,0.036288100067468285,7
Otu000266,6.946758139435661,0.011340359762723927,0.3537414965986394,0.00033597999211693654,yes,0.062,141.0,0.03553522249191986,8
Otu000128,9.733299380526521,0.003089374292369461,-0.3656462585034013,0.00021011894086679975,yes,0.11,59.0,0.02829250923588112,9
Otu000012,8.146676858031594,0.006398632040024007,-0.35204081632653056,0.0003588775360528895,yes,0.06,145.0,0.03013206231473263,9
Otu000231,36.672380003170616,2.2161490983704836e-07,-0.5476190476190476,2.8375729799033114e-08,yes,0.014,284.0,0.027081601797025574,11
Otu000226,26.40995919357167,5.248561152226853e-06,0.4336734693877551,1.102049830362237e-05,yes,0.036,210.0,0.01792779006697626,12
Otu000210,17.049924282344215,0.00014801620669431444,0.44897959183673464,5.332226057750254e-06,yes,0.01,295.0,0.00996292703275211,13
Otu000271,36.16847517844313,2.563302853192647e-07,0.42517006802721086,1.633152496250635e-05,yes,0.366,2.0,0.009037760712171534,14
Otu000137,12.568526724296396,0.0009001097373842761,-0.4336734693877551,1.102049830362237e-05,yes,0.068,125.0,0.006718951529567858,15
Otu000216,17.383926328695992,0.0001301729345350052,0.4506802721088435,4.911969524772735e-06,yes,0.362,3.0,0.00797905562803396,16
Otu000100,18.812957169860734,7.57812034353627e-05,-0.43027210884353734,1.2909304095482856e-05,yes,0.07,122.0,0.0057004249343593485,17
Otu000103,7.802827063971407,0.007523514825021255,0.26190476190476186,0.00793297220103314,yes,0.06,145.0,0.0057026930046569484,18
Otu000441,33.18195176453978,6.192727758369841e-07,-0.5102040816326531,2.317239277910674e-07,yes,0.08,109.0,0.007330441692185393,18
Otu000106,10.17108676759468,0.0025400659134637983,0.36224489795918363,0.00024061263411356612,yes,0.044,185.0,0.004608484207464502,20
Otu000367,40.368139109628714,7.833406719907406e-08,-0.5391156462585033,4.629700836994348e-08,yes,0.026,240.0,0.004318051983997752,21
Otu000279,15.71334464796102,0.0002494769440586247,0.4200680272108843,2.060806710111531e-05,yes,0.108,64.0,0.005405512579894538,22
Otu000120,23.46284349850427,1.42339364737839e-05,-0.49489795918367346,5.255443695218539e-07,yes,0.106,67.0,0.004667612712668847,23
Otu000027,0.03334810949771883,0.8558858230077351,0.11734693877551018,0.23422829867799477,no,0.1,74.0,0.004247929560021294,24
Otu000261,17.906015944252008,0.00010665641452513326,0.2738095238095238,0.005510214550181909,yes,0.262,13.0,0.003640157249497881,24
Otu000006,2.0404890432446012,0.15977257760355465,0.2704081632653061,0.006123243069301667,yes,0.11,59.0,0.0029626528463803188,26
Otu000335,15.905065164005752,0.00023129156074967877,0.42687074829931965,1.5104598689589842e-05,yes,0.084,95.0,0.002915039023047814,27
Otu000101,5.660024889791924,0.02146899850392476,0.12074829931972789,0.22094594612913177,no,0.04,198.0,0.003173370800831934,27
Otu000999,11.047374291771614,0.0017270649338785018,0.37925170068027203,0.00012082475879322805,yes,0.082,101.0,0.002845513973324567,29
Otu000107,22.833027867323214,1.772164041007914e-05,-0.5170068027210883,1.5982992130177595e-07,yes,0.038,207.0,0.003875321107465225,30
Otu000141,5.2843150822116,0.026011121773704415,0.18197278911564624,0.06508922373339714,no,0.048,174.0,0.003502396750321103,31
Otu000387,2.335781461811484,0.13313428571224156,0.13945578231292516,0.1574638016062907,no,0.124,49.0,0.0025517991780285815,32
Otu000056,19.54462295274587,5.774569313552851e-05,-0.44557823129251695,6.278297566748177e-06,yes,0.084,95.0,0.003198301338194176,33
Otu000108,24.745041281166134,9.17112608824666e-06,0.3894557823129251,7.884476138769568e-05,yes,0.164,30.0,0.0024092467168373806,34
Otu000390,1.2765020277269026,0.2642836689382776,0.24489795918367344,0.013045943759322791,yes,0.098,79.0,0.0024499602654754478,35
Otu001249,28.03897288281965,3.0803528955525277e-06,-0.45578231292517,3.83311428410425e-06,yes,0.018,270.0,0.0024565111007256862,36
Otu000518,17.450678834165807,0.00012688533723442027,-0.4472789115646258,5.786784198323525e-06,yes,0.054,156.0,0.0018960493989560593,36
Otu000096,1.9105578467093174,0.17343519693050352,0.16836734693877548,0.08787272389860554,no,0.028,235.0,0.002176663400440148,38
Otu000017,8.367131153437931,0.0057722918410150975,-0.28911564625850333,0.0033815121570193772,yes,0.03,229.0,0.001594439554811854,39
Otu000376,31.2087309501455,1.1308042206732285e-06,-0.5102040816326531,2.317239277910674e-07,yes,0.088,88.0,0.0020493707136901426,39
Otu000540,7.0446759922517135,0.0108145599931664,-0.227891156462585,0.02088173655437838,yes,0.294,9.0,0.0017778518931546442,41
Otu000205,4.560071110269616,0.03796691127965323,0.26530612244897955,0.0071583013687227925,yes,0.012,289.0,0.0018486995313534845,42
Otu000680,9.405952845937039,0.003581385457186969,-0.38775510204081626,8.471827534956576e-05,yes,0.102,71.0,0.0015833857557605233,43
